model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
voicemark,5,78,chinese:SSB0287,0,mean,opus_64k,Opus 64 kbps,1,36.16786716,4.2607,0.9651,14.60
voicemark,5,78,chinese:SSB0287,0,fwp,opus_64k,Opus 64 kbps,1,14.68149016,3.9696,0.9532,11.54
voicemark,5,79,chinese:SSB0287,1,mean,none,none,1,23.88454079,4.1149,0.9678,16.70
voicemark,5,79,chinese:SSB0287,1,fwp,none,none,1,26.01524832,3.7020,0.9554,13.93
voicemark,5,79,chinese:SSB0287,1,mean,mp3_128k,MP3 128 kbps,1,33.16735566,4.0323,0.9678,16.67
voicemark,5,79,chinese:SSB0287,1,fwp,mp3_128k,MP3 128 kbps,1,26.27899930,3.6389,0.9555,13.91
voicemark,5,79,chinese:SSB0287,1,mean,opus_64k,Opus 64 kbps,1,32.01195818,4.1123,0.9676,16.68
voicemark,5,79,chinese:SSB0287,1,fwp,opus_64k,Opus 64 kbps,1,26.83107883,3.7018,0.9550,13.90
voicemark,5,80,chinese:SSB0287,2,mean,none,none,1,41.13816388,4.3855,0.9722,15.03
voicemark,5,80,chinese:SSB0287,2,fwp,none,none,1,25.89121704,3.9422,0.9442,11.33
voicemark,5,80,chinese:SSB0287,2,mean,mp3_128k,MP3 128 kbps,1,44.24538982,4.2833,0.9722,14.98
voicemark,5,80,chinese:SSB0287,2,fwp,mp3_128k,MP3 128 kbps,1,28.47715836,3.8809,0.9442,11.31
voicemark,5,80,chinese:SSB0287,2,mean,opus_64k,Opus 64 kbps,1,45.58071267,4.3837,0.9722,14.99
voicemark,5,80,chinese:SSB0287,2,fwp,opus_64k,Opus 64 kbps,1,28.23754146,3.9306,0.9440,11.31
voicemark,5,81,chinese:SSB0288,0,mean,none,none,1,19.75846913,3.7405,0.9669,17.67
voicemark,5,81,chinese:SSB0288,0,fwp,none,none,1,13.17990076,3.2509,0.9527,14.02
voicemark,5,81,chinese:SSB0288,0,mean,mp3_128k,MP3 128 kbps,1,29.47011765,3.6047,0.9669,17.40
voicemark,5,81,chinese:SSB0288,0,fwp,mp3_128k,MP3 128 kbps,1,13.27947259,3.1633,0.9527,14.03
voicemark,5,81,chinese:SSB0288,0,mean,opus_64k,Opus 64 kbps,1,23.39093379,3.6964,0.9667,17.38
voicemark,5,81,chinese:SSB0288,0,fwp,opus_64k,Opus 64 kbps,1,13.79950526,3.2496,0.9525,13.94
voicemark,5,82,chinese:SSB0288,1,mean,none,none,1,39.06558233,3.9840,0.9630,18.14
voicemark,5,82,chinese:SSB0288,1,fwp,none,none,1,25.38222732,3.4705,0.9446,15.05
voicemark,5,82,chinese:SSB0288,1,mean,mp3_128k,MP3 128 kbps,1,36.20827679,3.8182,0.9630,17.86
voicemark,5,82,chinese:SSB0288,1,fwp,mp3_128k,MP3 128 kbps,1,25.05022783,3.3435,0.9445,14.94
voicemark,5,82,chinese:SSB0288,1,mean,opus_64k,Opus 64 kbps,1,41.22658575,3.9711,0.9628,17.88
voicemark,5,82,chinese:SSB0288,1,fwp,opus_64k,Opus 64 kbps,1,21.24071830,3.4613,0.9443,14.92
voicemark,5,83,chinese:SSB0288,2,mean,none,none,1,18.87907150,4.4065,0.9803,19.87
voicemark,5,83,chinese:SSB0288,2,fwp,none,none,1,17.85712678,3.8332,0.9569,16.13
voicemark,5,83,chinese:SSB0288,2,mean,mp3_128k,MP3 128 kbps,1,24.77204354,4.2814,0.9803,19.76
voicemark,5,83,chinese:SSB0288,2,fwp,mp3_128k,MP3 128 kbps,1,22.83409517,3.7601,0.9569,16.24
voicemark,5,83,chinese:SSB0288,2,mean,opus_64k,Opus 64 kbps,1,21.41105243,4.3982,0.9801,19.48
voicemark,5,83,chinese:SSB0288,2,fwp,opus_64k,Opus 64 kbps,1,13.70472721,3.8374,0.9567,15.98
voicemark,5,84,chinese:SSB0299,0,mean,none,none,1,26.78762247,4.1773,0.9816,13.88
voicemark,5,84,chinese:SSB0299,0,fwp,none,none,1,10.22952425,3.9614,0.9743,12.12
voicemark,5,84,chinese:SSB0299,0,mean,mp3_128k,MP3 128 kbps,1,31.28456106,3.8758,0.9816,13.41
voicemark,5,84,chinese:SSB0299,0,fwp,mp3_128k,MP3 128 kbps,1,10.91843009,3.6750,0.9743,11.87
voicemark,5,84,chinese:SSB0299,0,mean,opus_64k,Opus 64 kbps,1,26.01292568,4.1700,0.9814,13.66
voicemark,5,84,chinese:SSB0299,0,fwp,opus_64k,Opus 64 kbps,1,11.43643378,3.9448,0.9740,11.96
voicemark,5,85,chinese:SSB0299,1,mean,none,none,1,17.18075287,4.2723,0.9829,16.70
voicemark,5,85,chinese:SSB0299,1,fwp,none,none,1,6.42937746,4.0063,0.9703,13.40
voicemark,5,85,chinese:SSB0299,1,mean,mp3_128k,MP3 128 kbps,1,11.77395857,3.9430,0.9829,15.95
voicemark,5,85,chinese:SSB0299,1,fwp,mp3_128k,MP3 128 kbps,1,5.61714669,3.7047,0.9703,13.03
voicemark,5,85,chinese:SSB0299,1,mean,opus_64k,Opus 64 kbps,1,12.58262421,4.2676,0.9829,16.45
voicemark,5,85,chinese:SSB0299,1,fwp,opus_64k,Opus 64 kbps,1,6.33644024,3.9934,0.9701,13.28
voicemark,5,86,chinese:SSB0299,2,mean,none,none,1,33.52460900,4.2537,0.9836,15.31
voicemark,5,86,chinese:SSB0299,2,fwp,none,none,1,22.35793285,3.8277,0.9693,12.49
voicemark,5,86,chinese:SSB0299,2,mean,mp3_128k,MP3 128 kbps,1,21.48770200,4.0224,0.9836,14.95
voicemark,5,86,chinese:SSB0299,2,fwp,mp3_128k,MP3 128 kbps,1,25.01033401,3.6271,0.9693,12.34
voicemark,5,86,chinese:SSB0299,2,mean,opus_64k,Opus 64 kbps,1,28.45281178,4.2503,0.9834,15.17
voicemark,5,86,chinese:SSB0299,2,fwp,opus_64k,Opus 64 kbps,1,25.62204774,3.8157,0.9690,12.47
voicemark,5,87,chinese:SSB0307,0,mean,none,none,1,26.62844651,4.0128,0.9582,15.56
voicemark,5,87,chinese:SSB0307,0,fwp,none,none,1,38.13268462,3.8130,0.9675,17.16
voicemark,5,87,chinese:SSB0307,0,mean,mp3_128k,MP3 128 kbps,1,32.53222552,3.8700,0.9581,15.31
voicemark,5,87,chinese:SSB0307,0,fwp,mp3_128k,MP3 128 kbps,1,38.64552981,3.6910,0.9675,16.81
voicemark,5,87,chinese:SSB0307,0,mean,opus_64k,Opus 64 kbps,1,23.31513274,4.0056,0.9581,15.51
voicemark,5,87,chinese:SSB0307,0,fwp,opus_64k,Opus 64 kbps,1,38.30805921,3.8067,0.9674,17.10
voicemark,5,88,chinese:SSB0307,1,mean,none,none,1,22.12518060,4.3510,0.9715,15.98
voicemark,5,88,chinese:SSB0307,1,fwp,none,none,1,25.92470588,4.0820,0.9444,14.01
voicemark,5,88,chinese:SSB0307,1,mean,mp3_128k,MP3 128 kbps,1,19.90659121,4.1010,0.9715,15.35
voicemark,5,88,chinese:SSB0307,1,fwp,mp3_128k,MP3 128 kbps,1,21.12273060,3.8453,0.9444,13.61
voicemark,5,88,chinese:SSB0307,1,mean,opus_64k,Opus 64 kbps,1,21.86028917,4.3463,0.9713,15.76
voicemark,5,88,chinese:SSB0307,1,fwp,opus_64k,Opus 64 kbps,1,21.24353790,4.0773,0.9443,13.84
voicemark,5,89,chinese:SSB0307,2,mean,none,none,1,6.80358373,3.8409,0.9549,15.26
voicemark,5,89,chinese:SSB0307,2,fwp,none,none,1,24.03933027,3.9392,0.9540,16.84
voicemark,5,89,chinese:SSB0307,2,mean,mp3_128k,MP3 128 kbps,1,20.33987108,3.5036,0.9549,14.40
voicemark,5,89,chinese:SSB0307,2,fwp,mp3_128k,MP3 128 kbps,1,16.46408095,3.5862,0.9540,15.62
voicemark,5,89,chinese:SSB0307,2,mean,opus_64k,Opus 64 kbps,1,7.65552833,3.8405,0.9547,15.13
voicemark,5,89,chinese:SSB0307,2,fwp,opus_64k,Opus 64 kbps,1,19.96501972,3.9320,0.9533,16.51
voicemark,5,90,chinese:SSB0309,0,mean,none,none,0,-1.27043161,3.8172,0.9651,15.71
voicemark,5,90,chinese:SSB0309,0,fwp,none,none,1,12.10877717,3.9081,0.9686,16.30
voicemark,5,90,chinese:SSB0309,0,mean,mp3_128k,MP3 128 kbps,1,12.45491286,3.7416,0.9651,15.65
voicemark,5,90,chinese:SSB0309,0,fwp,mp3_128k,MP3 128 kbps,1,11.14997780,3.8358,0.9686,16.23
voicemark,5,90,chinese:SSB0309,0,mean,opus_64k,Opus 64 kbps,1,1.99382885,3.8091,0.9650,15.70
voicemark,5,90,chinese:SSB0309,0,fwp,opus_64k,Opus 64 kbps,1,10.06109960,3.8900,0.9683,16.25
voicemark,5,91,chinese:SSB0309,1,mean,none,none,1,17.80413179,4.0236,0.9727,15.53
voicemark,5,91,chinese:SSB0309,1,fwp,none,none,1,22.91520296,4.1923,0.9811,17.06
voicemark,5,91,chinese:SSB0309,1,mean,mp3_128k,MP3 128 kbps,1,30.16456477,3.8937,0.9727,15.43
voicemark,5,91,chinese:SSB0309,1,fwp,mp3_128k,MP3 128 kbps,1,29.75357442,4.0637,0.9811,16.92
voicemark,5,91,chinese:SSB0309,1,mean,opus_64k,Opus 64 kbps,1,24.96182064,4.0210,0.9725,15.45
voicemark,5,91,chinese:SSB0309,1,fwp,opus_64k,Opus 64 kbps,1,21.17590822,4.1826,0.9807,16.90
voicemark,5,92,chinese:SSB0309,2,mean,none,none,1,20.15410333,4.0153,0.9804,15.94
voicemark,5,92,chinese:SSB0309,2,fwp,none,none,1,19.70582090,3.4477,0.9654,12.47
voicemark,5,92,chinese:SSB0309,2,mean,mp3_128k,MP3 128 kbps,1,39.87671474,3.9378,0.9804,15.89
voicemark,5,92,chinese:SSB0309,2,fwp,mp3_128k,MP3 128 kbps,1,14.62504369,3.3910,0.9654,12.45
voicemark,5,92,chinese:SSB0309,2,mean,opus_64k,Opus 64 kbps,1,25.30707778,4.0068,0.9803,15.83
voicemark,5,92,chinese:SSB0309,2,fwp,opus_64k,Opus 64 kbps,1,10.59830773,3.4336,0.9652,12.42
voicemark,5,93,chinese:SSB0315,0,mean,none,none,1,0.81359625,3.6145,0.9598,12.25
voicemark,5,93,chinese:SSB0315,0,fwp,none,none,1,21.11932517,3.8806,0.9725,14.15
voicemark,5,93,chinese:SSB0315,0,mean,mp3_128k,MP3 128 kbps,1,11.87056948,3.4370,0.9598,12.09
voicemark,5,93,chinese:SSB0315,0,fwp,mp3_128k,MP3 128 kbps,1,25.37450940,3.7164,0.9725,13.90
voicemark,5,93,chinese:SSB0315,0,mean,opus_64k,Opus 64 kbps,1,4.48616618,3.6084,0.9597,12.25
voicemark,5,93,chinese:SSB0315,0,fwp,opus_64k,Opus 64 kbps,1,25.36438314,3.8711,0.9722,14.09
voicemark,5,94,chinese:SSB0315,1,mean,none,none,1,23.34766844,3.8414,0.9753,15.30
voicemark,5,94,chinese:SSB0315,1,fwp,none,none,1,13.41251899,3.2534,0.9535,11.32
voicemark,5,94,chinese:SSB0315,1,mean,mp3_128k,MP3 128 kbps,1,29.74104846,3.6235,0.9753,14.99
voicemark,5,94,chinese:SSB0315,1,fwp,mp3_128k,MP3 128 kbps,1,16.43600915,3.1022,0.9535,11.21
voicemark,5,94,chinese:SSB0315,1,mean,opus_64k,Opus 64 kbps,1,28.08510074,3.8260,0.9750,15.29
voicemark,5,94,chinese:SSB0315,1,fwp,opus_64k,Opus 64 kbps,1,8.86155051,3.2349,0.9531,11.34
voicemark,5,95,chinese:SSB0315,2,mean,none,none,1,3.95087966,3.4548,0.9716,13.84
voicemark,5,95,chinese:SSB0315,2,fwp,none,none,1,13.96592211,3.3778,0.9683,12.24
voicemark,5,95,chinese:SSB0315,2,mean,mp3_128k,MP3 128 kbps,1,22.28584528,3.0350,0.9716,12.98
voicemark,5,95,chinese:SSB0315,2,fwp,mp3_128k,MP3 128 kbps,1,10.33635360,2.9653,0.9683,11.78
voicemark,5,95,chinese:SSB0315,2,mean,opus_64k,Opus 64 kbps,1,12.18625435,3.4544,0.9716,13.51
voicemark,5,95,chinese:SSB0315,2,fwp,opus_64k,Opus 64 kbps,1,8.61075779,3.3638,0.9679,12.04
voicemark,5,96,chinese:SSB0316,0,mean,none,none,1,6.47346108,4.3752,0.9753,17.67
voicemark,5,96,chinese:SSB0316,0,fwp,none,none,1,25.15914838,4.1263,0.9653,14.92
voicemark,5,96,chinese:SSB0316,0,mean,mp3_128k,MP3 128 kbps,1,13.27507028,4.1655,0.9753,17.20
voicemark,5,96,chinese:SSB0316,0,fwp,mp3_128k,MP3 128 kbps,1,26.13532691,3.9344,0.9654,14.67
voicemark,5,96,chinese:SSB0316,0,mean,opus_64k,Opus 64 kbps,1,9.75349068,4.3768,0.9750,17.53
voicemark,5,96,chinese:SSB0316,0,fwp,opus_64k,Opus 64 kbps,1,27.99428846,4.1188,0.9650,14.80
voicemark,5,97,chinese:SSB0316,1,mean,none,none,1,38.31160702,3.9447,0.9650,14.59
voicemark,5,97,chinese:SSB0316,1,fwp,none,none,1,14.39368832,3.4594,0.9456,11.94
voicemark,5,97,chinese:SSB0316,1,mean,mp3_128k,MP3 128 kbps,1,41.79898026,3.7952,0.9649,14.45
voicemark,5,97,chinese:SSB0316,1,fwp,mp3_128k,MP3 128 kbps,1,27.58944449,3.3396,0.9455,11.89
voicemark,5,97,chinese:SSB0316,1,mean,opus_64k,Opus 64 kbps,1,38.29869206,3.9404,0.9648,14.52
voicemark,5,97,chinese:SSB0316,1,fwp,opus_64k,Opus 64 kbps,1,21.46452027,3.4530,0.9454,11.91
voicemark,5,98,chinese:SSB0316,2,mean,none,none,1,28.82498506,3.6275,0.9725,16.82
voicemark,5,98,chinese:SSB0316,2,fwp,none,none,1,14.16149268,2.9872,0.9575,13.88
voicemark,5,98,chinese:SSB0316,2,mean,mp3_128k,MP3 128 kbps,1,30.35846351,3.4019,0.9725,16.37
voicemark,5,98,chinese:SSB0316,2,fwp,mp3_128k,MP3 128 kbps,1,24.26393764,2.8270,0.9574,13.66
voicemark,5,98,chinese:SSB0316,2,mean,opus_64k,Opus 64 kbps,1,30.18827967,3.6194,0.9725,16.61
voicemark,5,98,chinese:SSB0316,2,fwp,opus_64k,Opus 64 kbps,1,19.77471380,2.9733,0.9574,13.77
voicemark,5,99,chinese:SSB0323,0,mean,none,none,1,36.93095167,3.3097,0.9530,12.84
voicemark,5,99,chinese:SSB0323,0,fwp,none,none,1,3.31903203,3.4087,0.9515,14.30
voicemark,5,99,chinese:SSB0323,0,mean,mp3_128k,MP3 128 kbps,1,21.27389719,3.1731,0.9530,12.77
voicemark,5,99,chinese:SSB0323,0,fwp,mp3_128k,MP3 128 kbps,0,-2.64352808,3.2751,0.9515,14.21
voicemark,5,99,chinese:SSB0323,0,mean,opus_64k,Opus 64 kbps,1,28.75353256,3.2957,0.9526,12.84
voicemark,5,99,chinese:SSB0323,0,fwp,opus_64k,Opus 64 kbps,0,-2.46361749,3.3931,0.9507,14.25
voicemark,5,100,chinese:SSB0323,1,mean,none,none,1,24.62314811,3.9525,0.9639,15.75
voicemark,5,100,chinese:SSB0323,1,fwp,none,none,1,19.95116073,3.4606,0.9489,12.55
voicemark,5,100,chinese:SSB0323,1,mean,mp3_128k,MP3 128 kbps,1,26.49830284,3.8355,0.9639,15.61
voicemark,5,100,chinese:SSB0323,1,fwp,mp3_128k,MP3 128 kbps,1,17.62190252,3.3760,0.9489,12.49
voicemark,5,100,chinese:SSB0323,1,mean,opus_64k,Opus 64 kbps,1,21.92894218,3.9474,0.9636,15.65
voicemark,5,100,chinese:SSB0323,1,fwp,opus_64k,Opus 64 kbps,1,17.67332783,3.4480,0.9482,12.49
voicemark,5,101,chinese:SSB0323,2,mean,none,none,1,21.38136837,4.0777,0.9718,13.11
voicemark,5,101,chinese:SSB0323,2,fwp,none,none,1,11.86921839,4.1082,0.9747,13.59
voicemark,5,101,chinese:SSB0323,2,mean,mp3_128k,MP3 128 kbps,1,19.70515959,4.0027,0.9718,13.07
voicemark,5,101,chinese:SSB0323,2,fwp,mp3_128k,MP3 128 kbps,1,15.22076277,4.0259,0.9747,13.54
voicemark,5,101,chinese:SSB0323,2,mean,opus_64k,Opus 64 kbps,1,20.99188855,4.0699,0.9714,13.07
voicemark,5,101,chinese:SSB0323,2,fwp,opus_64k,Opus 64 kbps,1,14.54829158,4.0951,0.9740,13.54
voicemark,5,102,chinese:SSB0338,0,mean,none,none,1,16.89295322,3.7758,0.9650,11.54
voicemark,5,102,chinese:SSB0338,0,fwp,none,none,1,5.79478007,3.7841,0.9677,12.48
voicemark,5,102,chinese:SSB0338,0,mean,mp3_128k,MP3 128 kbps,1,14.75127992,3.6649,0.9650,11.46
voicemark,5,102,chinese:SSB0338,0,fwp,mp3_128k,MP3 128 kbps,1,4.39755058,3.6724,0.9677,12.38
voicemark,5,102,chinese:SSB0338,0,mean,opus_64k,Opus 64 kbps,1,13.99637395,3.7699,0.9648,11.51
voicemark,5,102,chinese:SSB0338,0,fwp,opus_64k,Opus 64 kbps,1,4.99351105,3.7704,0.9673,12.42
voicemark,5,103,chinese:SSB0338,1,mean,none,none,1,17.21491970,3.9518,0.9707,13.30
voicemark,5,103,chinese:SSB0338,1,fwp,none,none,1,22.54751204,3.0753,0.9493,9.96
voicemark,5,103,chinese:SSB0338,1,mean,mp3_128k,MP3 128 kbps,1,21.70931357,3.8244,0.9706,13.22
voicemark,5,103,chinese:SSB0338,1,fwp,mp3_128k,MP3 128 kbps,1,19.57671960,2.9872,0.9493,9.92
voicemark,5,103,chinese:SSB0338,1,mean,opus_64k,Opus 64 kbps,1,17.58323360,3.9426,0.9706,13.32
voicemark,5,103,chinese:SSB0338,1,fwp,opus_64k,Opus 64 kbps,1,21.25954483,3.0659,0.9492,9.96
voicemark,5,104,chinese:SSB0338,2,mean,none,none,1,21.93929460,4.2216,0.9734,14.25
voicemark,5,104,chinese:SSB0338,2,fwp,none,none,1,18.21214093,4.1646,0.9760,13.87
voicemark,5,104,chinese:SSB0338,2,mean,mp3_128k,MP3 128 kbps,1,23.69548082,4.0812,0.9734,14.07
voicemark,5,104,chinese:SSB0338,2,fwp,mp3_128k,MP3 128 kbps,1,21.51962424,4.0337,0.9761,13.69
voicemark,5,104,chinese:SSB0338,2,mean,opus_64k,Opus 64 kbps,1,18.63934329,4.2206,0.9733,14.19
voicemark,5,104,chinese:SSB0338,2,fwp,opus_64k,Opus 64 kbps,1,21.62229142,4.1571,0.9758,13.78
voicemark,5,105,chinese:SSB0339,0,mean,none,none,1,13.52483215,4.1273,0.9706,13.25
voicemark,5,105,chinese:SSB0339,0,fwp,none,none,1,21.06431364,3.8778,0.9473,11.30
voicemark,5,105,chinese:SSB0339,0,mean,mp3_128k,MP3 128 kbps,1,10.23274400,4.0538,0.9706,13.18
voicemark,5,105,chinese:SSB0339,0,fwp,mp3_128k,MP3 128 kbps,1,26.14668541,3.8145,0.9473,11.26
voicemark,5,105,chinese:SSB0339,0,mean,opus_64k,Opus 64 kbps,1,12.75183374,4.1235,0.9706,13.26
voicemark,5,105,chinese:SSB0339,0,fwp,opus_64k,Opus 64 kbps,1,8.80640238,3.8334,0.9602,11.00
voicemark,5,106,chinese:SSB0339,1,mean,none,none,1,21.67264182,4.1839,0.9660,14.09
voicemark,5,106,chinese:SSB0339,1,fwp,none,none,1,15.79291851,3.7606,0.9505,11.38
voicemark,5,106,chinese:SSB0339,1,mean,mp3_128k,MP3 128 kbps,1,15.83614799,4.0943,0.9659,14.03
voicemark,5,106,chinese:SSB0339,1,fwp,mp3_128k,MP3 128 kbps,1,27.84163522,3.6943,0.9504,11.36
voicemark,5,106,chinese:SSB0339,1,mean,opus_64k,Opus 64 kbps,1,19.06408523,4.1797,0.9658,14.09
voicemark,5,106,chinese:SSB0339,1,fwp,opus_64k,Opus 64 kbps,1,21.62065622,3.7448,0.9501,11.36
voicemark,5,107,chinese:SSB0339,2,mean,none,none,1,22.11579690,4.1783,0.9730,14.63
voicemark,5,107,chinese:SSB0339,2,fwp,none,none,1,11.93930919,3.7181,0.9540,12.31
voicemark,5,107,chinese:SSB0339,2,mean,mp3_128k,MP3 128 kbps,1,16.60446316,3.9777,0.9730,14.35
voicemark,5,107,chinese:SSB0339,2,fwp,mp3_128k,MP3 128 kbps,1,14.62062361,3.5587,0.9540,12.14
voicemark,5,107,chinese:SSB0339,2,mean,opus_64k,Opus 64 kbps,1,20.73579097,4.1730,0.9729,14.57
voicemark,5,107,chinese:SSB0339,2,fwp,opus_64k,Opus 64 kbps,1,13.57160416,3.7033,0.9538,12.25
voicemark,5,108,chinese:SSB0341,0,mean,none,none,1,23.05295798,3.7437,0.9672,12.65
voicemark,5,108,chinese:SSB0341,0,fwp,none,none,1,24.97149706,3.5419,0.9688,14.65
voicemark,5,108,chinese:SSB0341,0,mean,mp3_128k,MP3 128 kbps,1,17.42506641,3.5950,0.9672,12.54
voicemark,5,108,chinese:SSB0341,0,fwp,mp3_128k,MP3 128 kbps,1,13.00673690,3.4108,0.9688,14.48
voicemark,5,108,chinese:SSB0341,0,mean,opus_64k,Opus 64 kbps,1,26.12576641,3.7392,0.9671,12.57
voicemark,5,108,chinese:SSB0341,0,fwp,opus_64k,Opus 64 kbps,1,17.52451883,3.5324,0.9687,14.53
voicemark,5,109,chinese:SSB0341,1,mean,none,none,1,26.81164546,3.8703,0.9687,13.14
voicemark,5,109,chinese:SSB0341,1,fwp,none,none,1,18.30246693,4.2741,0.9785,14.09
voicemark,5,109,chinese:SSB0341,1,mean,mp3_128k,MP3 128 kbps,1,32.82542367,3.8137,0.9687,13.18
voicemark,5,109,chinese:SSB0341,1,fwp,mp3_128k,MP3 128 kbps,1,27.09631184,4.2070,0.9785,14.08
voicemark,5,109,chinese:SSB0341,1,mean,opus_64k,Opus 64 kbps,1,27.07067553,3.8624,0.9687,13.19
voicemark,5,109,chinese:SSB0341,1,fwp,opus_64k,Opus 64 kbps,1,18.80144595,4.2582,0.9782,14.10
voicemark,5,110,chinese:SSB0341,2,mean,none,none,1,21.74724829,4.0275,0.9647,13.17
voicemark,5,110,chinese:SSB0341,2,fwp,none,none,1,20.21335114,3.4894,0.9505,10.58
voicemark,5,110,chinese:SSB0341,2,mean,mp3_128k,MP3 128 kbps,1,19.75106389,3.9314,0.9647,13.09
voicemark,5,110,chinese:SSB0341,2,fwp,mp3_128k,MP3 128 kbps,1,15.92235363,3.4259,0.9505,10.54
voicemark,5,110,chinese:SSB0341,2,mean,opus_64k,Opus 64 kbps,1,20.57026808,4.0252,0.9646,13.17
voicemark,5,110,chinese:SSB0341,2,fwp,opus_64k,Opus 64 kbps,1,16.51102316,3.4785,0.9502,10.56
voicemark,5,111,chinese:SSB0342,0,mean,none,none,1,36.86125156,4.1691,0.9749,17.07
voicemark,5,111,chinese:SSB0342,0,fwp,none,none,1,15.36430069,3.9472,0.9785,17.11
voicemark,5,111,chinese:SSB0342,0,mean,mp3_128k,MP3 128 kbps,1,39.58405151,3.8342,0.9749,16.34
voicemark,5,111,chinese:SSB0342,0,fwp,mp3_128k,MP3 128 kbps,1,11.36769492,3.6403,0.9785,16.38
voicemark,5,111,chinese:SSB0342,0,mean,opus_64k,Opus 64 kbps,1,37.14801015,4.1632,0.9748,16.68
voicemark,5,111,chinese:SSB0342,0,fwp,opus_64k,Opus 64 kbps,1,9.99165241,3.9296,0.9782,16.69
voicemark,5,112,chinese:SSB0342,1,mean,none,none,1,16.17075364,4.1647,0.9723,15.88
voicemark,5,112,chinese:SSB0342,1,fwp,none,none,1,8.13315248,4.1585,0.9780,17.41
voicemark,5,112,chinese:SSB0342,1,mean,mp3_128k,MP3 128 kbps,1,12.86160147,3.6753,0.9722,14.75
voicemark,5,112,chinese:SSB0342,1,fwp,mp3_128k,MP3 128 kbps,1,16.86730747,3.6909,0.9779,15.65
voicemark,5,112,chinese:SSB0342,1,mean,opus_64k,Opus 64 kbps,1,17.27998031,4.1606,0.9723,15.31
voicemark,5,112,chinese:SSB0342,1,fwp,opus_64k,Opus 64 kbps,1,5.70539158,4.1521,0.9778,16.67
voicemark,5,113,chinese:SSB0342,2,mean,none,none,1,19.21212459,3.6866,0.9607,14.50
voicemark,5,113,chinese:SSB0342,2,fwp,none,none,1,8.68593010,3.5971,0.9600,16.33
voicemark,5,113,chinese:SSB0342,2,mean,mp3_128k,MP3 128 kbps,1,20.15259100,3.4255,0.9607,14.16
voicemark,5,113,chinese:SSB0342,2,fwp,mp3_128k,MP3 128 kbps,1,19.77089882,3.3612,0.9600,15.78
voicemark,5,113,chinese:SSB0342,2,mean,opus_64k,Opus 64 kbps,1,20.10320252,3.6808,0.9605,14.47
voicemark,5,113,chinese:SSB0342,2,fwp,opus_64k,Opus 64 kbps,1,10.79055130,3.5775,0.9596,16.21
voicemark,5,114,chinese:SSB0354,0,mean,none,none,1,45.91176608,3.9452,0.9607,18.46
voicemark,5,114,chinese:SSB0354,0,fwp,none,none,1,14.21772461,3.3180,0.9459,16.28
voicemark,5,114,chinese:SSB0354,0,mean,mp3_128k,MP3 128 kbps,1,30.62363954,3.8640,0.9607,18.49
voicemark,5,114,chinese:SSB0354,0,fwp,mp3_128k,MP3 128 kbps,1,10.75309416,3.2763,0.9460,16.45
voicemark,5,114,chinese:SSB0354,0,mean,opus_64k,Opus 64 kbps,1,42.53474733,3.8165,0.9606,18.61
voicemark,5,114,chinese:SSB0354,0,fwp,opus_64k,Opus 64 kbps,1,9.81896239,3.3956,0.9459,16.37
voicemark,5,115,chinese:SSB0354,1,mean,none,none,1,37.60803129,4.3488,0.9700,20.17
voicemark,5,115,chinese:SSB0354,1,fwp,none,none,1,28.97617764,3.7729,0.9494,16.40
voicemark,5,115,chinese:SSB0354,1,mean,mp3_128k,MP3 128 kbps,1,23.97696272,4.0760,0.9700,19.43
voicemark,5,115,chinese:SSB0354,1,fwp,mp3_128k,MP3 128 kbps,1,27.57081139,3.5890,0.9494,16.12
voicemark,5,115,chinese:SSB0354,1,mean,opus_64k,Opus 64 kbps,1,38.36411934,4.1881,0.9698,19.83
voicemark,5,115,chinese:SSB0354,1,fwp,opus_64k,Opus 64 kbps,1,28.20196466,3.7506,0.9491,16.23
voicemark,5,116,chinese:SSB0354,2,mean,none,none,1,34.02773682,3.9169,0.9627,17.53
voicemark,5,116,chinese:SSB0354,2,fwp,none,none,1,36.66452293,3.5903,0.9482,16.52
voicemark,5,116,chinese:SSB0354,2,mean,mp3_128k,MP3 128 kbps,1,42.71970536,3.8168,0.9627,17.44
voicemark,5,116,chinese:SSB0354,2,fwp,mp3_128k,MP3 128 kbps,1,39.13260522,3.5022,0.9482,16.43
voicemark,5,116,chinese:SSB0354,2,mean,opus_64k,Opus 64 kbps,1,39.45785888,3.9188,0.9624,17.44
voicemark,5,116,chinese:SSB0354,2,fwp,opus_64k,Opus 64 kbps,1,39.80342965,3.5901,0.9478,16.37
voicemark,5,117,chinese:SSB0366,0,mean,none,none,1,16.04787800,4.2204,0.9719,15.62
voicemark,5,117,chinese:SSB0366,0,fwp,none,none,1,30.45340120,3.5762,0.9315,10.93
voicemark,5,117,chinese:SSB0366,0,mean,mp3_128k,MP3 128 kbps,1,17.40771839,4.1061,0.9719,15.51
voicemark,5,117,chinese:SSB0366,0,fwp,mp3_128k,MP3 128 kbps,1,32.01196587,3.4879,0.9315,10.91
voicemark,5,117,chinese:SSB0366,0,mean,opus_64k,Opus 64 kbps,1,16.43400285,4.2160,0.9720,15.53
voicemark,5,117,chinese:SSB0366,0,fwp,opus_64k,Opus 64 kbps,1,30.72134584,3.5659,0.9313,10.88
voicemark,5,118,chinese:SSB0366,1,mean,none,none,1,26.88497113,4.2009,0.9634,14.93
