model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
wavmark,5,25,chinese:SSB0043,1,mean,opus_64k,Opus 64 kbps,0,-1.00000000,4.5141,0.9986,35.33
wavmark,5,25,chinese:SSB0043,1,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.3958,0.9974,34.08
wavmark,5,26,chinese:SSB0043,2,mean,none,none,1,4.00000000,4.5381,0.9986,42.03
wavmark,5,26,chinese:SSB0043,2,fwp,none,none,1,5.00000000,4.4886,0.9979,40.21
wavmark,5,26,chinese:SSB0043,2,mean,mp3_128k,MP3 128 kbps,1,4.00000000,4.4620,0.9986,37.82
wavmark,5,26,chinese:SSB0043,2,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.4231,0.9978,37.03
wavmark,5,26,chinese:SSB0043,2,mean,opus_64k,Opus 64 kbps,1,4.00000000,4.5329,0.9983,35.15
wavmark,5,26,chinese:SSB0043,2,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.4810,0.9974,34.28
wavmark,5,27,chinese:SSB0057,0,mean,none,none,1,2.00000000,4.4920,0.9931,42.28
wavmark,5,27,chinese:SSB0057,0,fwp,none,none,1,3.00000000,4.5223,0.9956,44.45
wavmark,5,27,chinese:SSB0057,0,mean,mp3_128k,MP3 128 kbps,1,1.00000000,4.3221,0.9931,24.55
wavmark,5,27,chinese:SSB0057,0,fwp,mp3_128k,MP3 128 kbps,1,3.00000000,4.3410,0.9956,24.58
wavmark,5,27,chinese:SSB0057,0,mean,opus_64k,Opus 64 kbps,1,2.00000000,4.4834,0.9928,28.83
wavmark,5,27,chinese:SSB0057,0,fwp,opus_64k,Opus 64 kbps,1,3.00000000,4.5163,0.9954,28.69
wavmark,5,28,chinese:SSB0057,1,mean,none,none,1,3.00000000,4.5175,0.9938,43.83
wavmark,5,28,chinese:SSB0057,1,fwp,none,none,1,5.00000000,4.4091,0.9880,40.33
wavmark,5,28,chinese:SSB0057,1,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.3417,0.9938,24.58
wavmark,5,28,chinese:SSB0057,1,fwp,mp3_128k,MP3 128 kbps,1,5.00000000,4.2508,0.9880,24.51
wavmark,5,28,chinese:SSB0057,1,mean,opus_64k,Opus 64 kbps,1,3.00000000,4.5041,0.9935,28.98
wavmark,5,28,chinese:SSB0057,1,fwp,opus_64k,Opus 64 kbps,1,5.00000000,4.5225,0.9948,28.73
wavmark,5,29,chinese:SSB0057,2,mean,none,none,1,2.00000000,4.5315,0.9942,43.61
wavmark,5,29,chinese:SSB0057,2,fwp,none,none,1,4.00000000,4.4226,0.9894,40.84
wavmark,5,29,chinese:SSB0057,2,mean,mp3_128k,MP3 128 kbps,1,1.00000000,4.3547,0.9942,24.57
wavmark,5,29,chinese:SSB0057,2,fwp,mp3_128k,MP3 128 kbps,1,3.00000000,4.2604,0.9894,24.52
wavmark,5,29,chinese:SSB0057,2,mean,opus_64k,Opus 64 kbps,1,1.00000000,4.5171,0.9938,28.92
wavmark,5,29,chinese:SSB0057,2,fwp,opus_64k,Opus 64 kbps,1,4.00000000,4.4135,0.9889,28.52
wavmark,5,30,chinese:SSB0073,0,mean,none,none,1,3.00000000,4.5198,0.9998,44.70
wavmark,5,30,chinese:SSB0073,0,fwp,none,none,1,4.00000000,4.4419,0.9998,42.65
wavmark,5,30,chinese:SSB0073,0,mean,mp3_128k,MP3 128 kbps,1,3.00000000,4.4344,0.9998,35.10
wavmark,5,30,chinese:SSB0073,0,fwp,mp3_128k,MP3 128 kbps,1,4.00000000,4.3726,0.9998,34.80
