model,K,spk,local_t,gi,target,method,target_top1
voicemark,8,chinese:SSB0018,1,16,59898,tct,0
voicemark,8,chinese:SSB0018,1,16,59590,mean,0
voicemark,8,chinese:SSB0018,1,16,59590,tct,0
voicemark,8,chinese:SSB0018,1,16,59682,mean,0
voicemark,8,chinese:SSB0018,1,16,59682,tct,0
voicemark,8,chinese:SSB0018,1,16,62937,mean,0
voicemark,8,chinese:SSB0018,1,16,62937,tct,0
voicemark,8,chinese:SSB0018,1,16,59578,mean,0
voicemark,8,chinese:SSB0018,1,16,59578,tct,0
voicemark,8,chinese:SSB0018,2,17,55872,mean,0
voicemark,8,chinese:SSB0018,2,17,55872,tct,0
voicemark,8,chinese:SSB0018,2,17,10682,mean,0
voicemark,8,chinese:SSB0018,2,17,10682,tct,0
voicemark,8,chinese:SSB0018,2,17,13253,mean,0
voicemark,8,chinese:SSB0018,2,17,13253,tct,0
voicemark,8,chinese:SSB0018,2,17,40879,mean,0
voicemark,8,chinese:SSB0018,2,17,40879,tct,0
voicemark,8,chinese:SSB0018,2,17,14293,mean,0
voicemark,8,chinese:SSB0018,2,17,14293,tct,0
voicemark,8,chinese:SSB0018,2,17,55314,mean,0
voicemark,8,chinese:SSB0018,2,17,55314,tct,0
voicemark,8,chinese:SSB0018,2,17,47531,mean,0
voicemark,8,chinese:SSB0018,2,17,47531,tct,0
voicemark,8,chinese:SSB0018,2,17,53248,mean,0
voicemark,8,chinese:SSB0018,2,17,53248,tct,0
voicemark,8,chinese:SSB0018,2,17,22919,mean,0
voicemark,8,chinese:SSB0018,2,17,22919,tct,0
voicemark,8,chinese:SSB0018,2,17,55703,mean,0
voicemark,8,chinese:SSB0018,2,17,55703,tct,0
voicemark,8,chinese:SSB0033,0,18,11146,mean,0
voicemark,8,chinese:SSB0033,0,18,11146,tct,0
voicemark,8,chinese:SSB0033,0,18,29099,mean,0
voicemark,8,chinese:SSB0033,0,18,29099,tct,0
voicemark,8,chinese:SSB0033,0,18,290,mean,0
voicemark,8,chinese:SSB0033,0,18,290,tct,0
voicemark,8,chinese:SSB0033,0,18,40332,mean,0
voicemark,8,chinese:SSB0033,0,18,40332,tct,0
voicemark,8,chinese:SSB0033,0,18,19017,mean,0
voicemark,8,chinese:SSB0033,0,18,19017,tct,0
voicemark,8,chinese:SSB0033,0,18,24843,mean,0
voicemark,8,chinese:SSB0033,0,18,24843,tct,0
voicemark,8,chinese:SSB0033,0,18,25483,mean,0
voicemark,8,chinese:SSB0033,0,18,25483,tct,0
voicemark,8,chinese:SSB0033,0,18,712,mean,0
voicemark,8,chinese:SSB0033,0,18,712,tct,0
voicemark,8,chinese:SSB0033,0,18,31371,mean,0
voicemark,8,chinese:SSB0033,0,18,31371,tct,0
voicemark,8,chinese:SSB0033,0,18,21387,mean,0
voicemark,8,chinese:SSB0033,0,18,21387,tct,0
voicemark,8,chinese:SSB0033,1,19,36505,mean,0
voicemark,8,chinese:SSB0033,1,19,36505,tct,0
voicemark,8,chinese:SSB0033,1,19,58736,mean,0
voicemark,8,chinese:SSB0033,1,19,58736,tct,0
voicemark,8,chinese:SSB0033,1,19,53825,mean,0
voicemark,8,chinese:SSB0033,1,19,53825,tct,0
voicemark,8,chinese:SSB0033,1,19,58721,mean,0
voicemark,8,chinese:SSB0033,1,19,58721,tct,0
voicemark,8,chinese:SSB0033,1,19,63422,mean,0
voicemark,8,chinese:SSB0033,1,19,63422,tct,0
voicemark,8,chinese:SSB0033,1,19,59362,mean,0
voicemark,8,chinese:SSB0033,1,19,59362,tct,0
voicemark,8,chinese:SSB0033,1,19,42352,mean,0
voicemark,8,chinese:SSB0033,1,19,42352,tct,0
voicemark,8,chinese:SSB0033,1,19,54821,mean,0
voicemark,8,chinese:SSB0033,1,19,54821,tct,0
voicemark,8,chinese:SSB0033,1,19,63073,mean,0
voicemark,8,chinese:SSB0033,1,19,63073,tct,0
voicemark,8,chinese:SSB0033,1,19,63159,mean,0
voicemark,8,chinese:SSB0033,1,19,63159,tct,0
voicemark,8,chinese:SSB0033,2,20,65000,mean,0
voicemark,8,chinese:SSB0033,2,20,65000,tct,0
voicemark,8,chinese:SSB0033,2,20,14697,mean,0
voicemark,8,chinese:SSB0033,2,20,14697,tct,0
voicemark,8,chinese:SSB0033,2,20,31222,mean,0
voicemark,8,chinese:SSB0033,2,20,31222,tct,0
voicemark,8,chinese:SSB0033,2,20,60910,mean,0
voicemark,8,chinese:SSB0033,2,20,60910,tct,0
voicemark,8,chinese:SSB0033,2,20,27680,mean,0
voicemark,8,chinese:SSB0033,2,20,27680,tct,0
voicemark,8,chinese:SSB0033,2,20,60580,mean,0
voicemark,8,chinese:SSB0033,2,20,60580,tct,0
voicemark,8,chinese:SSB0033,2,20,49494,mean,0
voicemark,8,chinese:SSB0033,2,20,49494,tct,0
voicemark,8,chinese:SSB0033,2,20,51574,mean,0
voicemark,8,chinese:SSB0033,2,20,51574,tct,0
voicemark,8,chinese:SSB0033,2,20,28086,mean,0
voicemark,8,chinese:SSB0033,2,20,28086,tct,0
voicemark,8,chinese:SSB0033,2,20,27046,mean,0
voicemark,8,chinese:SSB0033,2,20,27046,tct,0
voicemark,8,chinese:SSB0038,0,21,52078,mean,0
voicemark,8,chinese:SSB0038,0,21,52078,tct,0
voicemark,8,chinese:SSB0038,0,21,51558,mean,0
voicemark,8,chinese:SSB0038,0,21,51558,tct,0
voicemark,8,chinese:SSB0038,0,21,47593,mean,0
voicemark,8,chinese:SSB0038,0,21,47593,tct,0
voicemark,8,chinese:SSB0038,0,21,14835,mean,0
voicemark,8,chinese:SSB0038,0,21,14835,tct,0
voicemark,8,chinese:SSB0038,0,21,62395,mean,0
voicemark,8,chinese:SSB0038,0,21,62395,tct,0
voicemark,8,chinese:SSB0038,0,21,46662,mean,0
voicemark,8,chinese:SSB0038,0,21,46662,tct,0
voicemark,8,chinese:SSB0038,0,21,51556,mean,0
