model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wavmark,3,ecc1,16,11,2048,chinese:SSB0307,1,88,fwp,1,1,1,8,0.7273,4.4854,0.9974,38.42
wavmark,3,ecc1,16,11,2048,chinese:SSB0307,2,89,mean,1,1,1,10,0.9091,4.4090,0.9970,38.19
wavmark,3,ecc1,16,11,2048,chinese:SSB0307,2,89,fwp,1,1,1,10,0.9091,4.2399,0.9938,34.67
wavmark,3,ecc1,16,11,2048,chinese:SSB0309,0,90,mean,1,1,0,10,0.9091,4.5911,0.9984,45.28
wavmark,3,ecc1,16,11,2048,chinese:SSB0309,0,90,fwp,1,0,0,9,0.8182,4.5976,0.9988,46.04
wavmark,3,ecc1,16,11,2048,chinese:SSB0309,1,91,mean,1,1,0,8,0.7273,4.5974,0.9988,45.99
wavmark,3,ecc1,16,11,2048,chinese:SSB0309,1,91,fwp,0,0,0,11,1.0000,4.5442,0.9971,42.47
wavmark,3,ecc1,16,11,2048,chinese:SSB0309,2,92,mean,1,1,1,9,0.8182,4.5272,0.9960,43.25
wavmark,3,ecc1,16,11,2048,chinese:SSB0309,2,92,fwp,1,1,1,8,0.7273,4.5437,0.9971,44.31
wavmark,3,ecc1,16,11,2048,chinese:SSB0315,0,93,mean,1,1,0,9,0.8182,4.5040,0.9998,43.25
wavmark,3,ecc1,16,11,2048,chinese:SSB0315,0,93,fwp,1,1,1,8,0.7273,4.5163,0.9998,43.79
wavmark,3,ecc1,16,11,2048,chinese:SSB0315,1,94,mean,0,0,0,11,1.0000,4.5247,0.9998,43.41
wavmark,3,ecc1,16,11,2048,chinese:SSB0315,1,94,fwp,1,1,1,8,0.7273,4.5287,0.9998,44.07
wavmark,3,ecc1,16,11,2048,chinese:SSB0315,2,95,mean,1,1,1,8,0.7273,4.5171,0.9998,44.46
wavmark,3,ecc1,16,11,2048,chinese:SSB0315,2,95,fwp,1,1,1,8,0.7273,4.5170,0.9998,44.60
wavmark,3,ecc1,16,11,2048,chinese:SSB0316,0,96,mean,1,0,0,9,0.8182,4.5861,0.9999,43.70
wavmark,3,ecc1,16,11,2048,chinese:SSB0316,0,96,fwp,1,1,1,8,0.7273,4.6031,0.9999,45.00
wavmark,3,ecc1,16,11,2048,chinese:SSB0316,1,97,mean,1,1,1,8,0.7273,4.5556,0.9999,43.71
wavmark,3,ecc1,16,11,2048,chinese:SSB0316,1,97,fwp,1,1,1,7,0.6364,4.5930,0.9999,44.43
wavmark,3,ecc1,16,11,2048,chinese:SSB0316,2,98,mean,1,0,0,9,0.8182,4.5793,0.9999,44.77
wavmark,3,ecc1,16,11,2048,chinese:SSB0316,2,98,fwp,1,1,1,10,0.9091,4.5127,0.9998,41.25
wavmark,3,ecc1,16,11,2048,chinese:SSB0323,0,99,mean,1,1,1,8,0.7273,4.5871,0.9999,44.03
wavmark,3,ecc1,16,11,2048,chinese:SSB0323,0,99,fwp,1,1,1,8,0.7273,4.5999,0.9999,45.10
wavmark,3,ecc1,16,11,2048,chinese:SSB0323,1,100,mean,1,1,1,9,0.8182,4.5928,0.9999,45.39
wavmark,3,ecc1,16,11,2048,chinese:SSB0323,1,100,fwp,1,1,1,9,0.8182,4.5361,0.9997,41.87
wavmark,3,ecc1,16,11,2048,chinese:SSB0323,2,101,mean,1,1,1,8,0.7273,4.5847,0.9999,43.73
wavmark,3,ecc1,16,11,2048,chinese:SSB0323,2,101,fwp,1,1,1,9,0.8182,4.5926,0.9999,44.42
