model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,2,ecc1,10,6,64,chinese:SSB0133,2,44,mean,0,0,0,6,1.0000,4.6058,0.9985,34.20
timbrewm,2,ecc1,10,6,64,chinese:SSB0133,2,44,fwp,0,0,0,6,1.0000,4.6058,0.9985,34.20
timbrewm,2,ecc1,10,6,64,chinese:SSB0139,0,45,mean,0,0,0,5,0.8333,4.6251,0.9992,37.91
timbrewm,2,ecc1,10,6,64,chinese:SSB0139,0,45,fwp,0,0,0,5,0.8333,4.6251,0.9992,37.91
timbrewm,2,ecc1,10,6,64,chinese:SSB0139,1,46,mean,1,0,0,5,0.8333,4.6156,0.9991,35.27
timbrewm,2,ecc1,10,6,64,chinese:SSB0139,1,46,fwp,1,0,0,5,0.8333,4.6156,0.9991,35.27
timbrewm,2,ecc1,10,6,64,chinese:SSB0139,2,47,mean,1,0,0,5,0.8333,4.6095,0.9990,35.89
timbrewm,2,ecc1,10,6,64,chinese:SSB0139,2,47,fwp,1,0,0,5,0.8333,4.6095,0.9990,35.89
timbrewm,2,ecc1,10,6,64,chinese:SSB0145,0,48,mean,1,0,0,4,0.6667,4.5912,0.9981,31.68
timbrewm,2,ecc1,10,6,64,chinese:SSB0145,0,48,fwp,1,0,0,4,0.6667,4.5912,0.9981,31.68
timbrewm,2,ecc1,10,6,64,chinese:SSB0145,1,49,mean,0,0,0,5,0.8333,4.6145,0.9990,32.64
timbrewm,2,ecc1,10,6,64,chinese:SSB0145,1,49,fwp,0,0,0,5,0.8333,4.6145,0.9990,32.64
timbrewm,2,ecc1,10,6,64,chinese:SSB0145,2,50,mean,0,0,0,6,1.0000,4.6024,0.9987,32.86
timbrewm,2,ecc1,10,6,64,chinese:SSB0145,2,50,fwp,0,0,0,6,1.0000,4.6024,0.9987,32.86
timbrewm,2,ecc1,10,6,64,chinese:SSB0149,0,51,mean,0,0,0,6,1.0000,4.5731,0.9990,35.03
timbrewm,2,ecc1,10,6,64,chinese:SSB0149,0,51,fwp,0,0,0,6,1.0000,4.5731,0.9990,35.03
timbrewm,2,ecc1,10,6,64,chinese:SSB0149,1,52,mean,1,0,0,5,0.8333,4.5418,0.9987,33.60
timbrewm,2,ecc1,10,6,64,chinese:SSB0149,1,52,fwp,1,0,0,5,0.8333,4.5418,0.9987,33.60
timbrewm,2,ecc1,10,6,64,chinese:SSB0149,2,53,mean,0,0,0,6,1.0000,4.4930,0.9986,34.51
timbrewm,2,ecc1,10,6,64,chinese:SSB0149,2,53,fwp,0,0,0,6,1.0000,4.4930,0.9986,34.51
timbrewm,2,ecc1,10,6,64,chinese:SSB0193,0,54,mean,0,0,0,6,1.0000,4.6067,0.9985,33.34
timbrewm,2,ecc1,10,6,64,chinese:SSB0193,0,54,fwp,0,0,0,6,1.0000,4.6067,0.9985,33.34
timbrewm,2,ecc1,10,6,64,chinese:SSB0193,1,55,mean,0,0,0,6,1.0000,4.3520,0.9947,27.74
timbrewm,2,ecc1,10,6,64,chinese:SSB0193,1,55,fwp,0,0,0,6,1.0000,4.3520,0.9947,27.74
timbrewm,2,ecc1,10,6,64,chinese:SSB0193,2,56,mean,0,0,0,6,1.0000,4.5363,0.9972,30.56
timbrewm,2,ecc1,10,6,64,chinese:SSB0193,2,56,fwp,0,0,0,6,1.0000,4.5363,0.9972,30.56
timbrewm,2,ecc1,10,6,64,chinese:SSB0197,0,57,mean,0,0,0,6,1.0000,4.5540,0.9971,29.43
timbrewm,2,ecc1,10,6,64,chinese:SSB0197,0,57,fwp,0,0,0,6,1.0000,4.5540,0.9971,29.43
timbrewm,2,ecc1,10,6,64,chinese:SSB0197,1,58,mean,0,0,0,6,1.0000,4.5763,0.9967,28.37
timbrewm,2,ecc1,10,6,64,chinese:SSB0197,1,58,fwp,0,0,0,6,1.0000,4.5763,0.9967,28.37
timbrewm,2,ecc1,10,6,64,chinese:SSB0197,2,59,mean,0,0,0,6,1.0000,4.5396,0.9968,28.59
timbrewm,2,ecc1,10,6,64,chinese:SSB0197,2,59,fwp,0,0,0,6,1.0000,4.5396,0.9968,28.59
