model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,8,chinese:SSB0009,2,5,115,tct,0.894140,0,-43.919393
wmcodec,8,chinese:SSB0009,2,5,24982,mean,0.925585,0,-39.859471
wmcodec,8,chinese:SSB0009,2,5,24982,tct,0.925585,0,-27.020489
wmcodec,8,chinese:SSB0009,2,5,17504,mean,1.109587,0,-33.219476
wmcodec,8,chinese:SSB0009,2,5,17504,tct,1.109587,0,-23.768544
wmcodec,8,chinese:SSB0009,2,5,19936,mean,1.115686,0,-31.667188
wmcodec,8,chinese:SSB0009,2,5,19936,tct,1.115686,0,-37.531163
wmcodec,8,chinese:SSB0009,2,5,19819,mean,1.118373,0,-41.254067
wmcodec,8,chinese:SSB0009,2,5,19819,tct,1.118373,0,-42.654119
wmcodec,8,chinese:SSB0009,2,5,17779,mean,1.120480,0,-24.821680
wmcodec,8,chinese:SSB0009,2,5,17779,tct,1.120480,0,-27.769197
wmcodec,8,chinese:SSB0009,2,5,23601,mean,1.121544,0,-25.460563
wmcodec,8,chinese:SSB0009,2,5,23601,tct,1.121544,0,-27.704012
wmcodec,8,chinese:SSB0009,2,5,19808,mean,1.121570,0,-42.575901
wmcodec,8,chinese:SSB0009,2,5,19808,tct,1.121570,0,-38.693459
wmcodec,8,chinese:SSB0011,0,6,47925,mean,0.779363,0,-13.011779
wmcodec,8,chinese:SSB0011,0,6,47925,tct,0.779363,0,-5.427262
wmcodec,8,chinese:SSB0011,0,6,49077,mean,0.820008,0,-12.141296
wmcodec,8,chinese:SSB0011,0,6,49077,tct,0.820008,0,-12.824745
wmcodec,8,chinese:SSB0011,0,6,38245,mean,0.882984,0,-12.040620
wmcodec,8,chinese:SSB0011,0,6,38245,tct,0.882984,0,-9.131397
wmcodec,8,chinese:SSB0011,0,6,47913,mean,0.887229,0,-16.592408
wmcodec,8,chinese:SSB0011,0,6,47913,tct,0.887229,0,-8.561694
wmcodec,8,chinese:SSB0011,0,6,48789,mean,0.930261,0,-19.031262
wmcodec,8,chinese:SSB0011,0,6,48789,tct,0.930261,0,-15.695475
wmcodec,8,chinese:SSB0011,0,6,39229,mean,1.070930,0,-22.548559
wmcodec,8,chinese:SSB0011,0,6,39229,tct,1.070930,0,-39.277448
wmcodec,8,chinese:SSB0011,0,6,47423,mean,1.071971,0,-24.892228
wmcodec,8,chinese:SSB0011,0,6,47423,tct,1.071971,0,-46.344561
wmcodec,8,chinese:SSB0011,0,6,40773,mean,1.095445,0,-14.122596
wmcodec,8,chinese:SSB0011,0,6,40773,tct,1.095445,0,-40.095462
wmcodec,8,chinese:SSB0011,0,6,46869,mean,1.098524,0,-16.386001
wmcodec,8,chinese:SSB0011,0,6,46869,tct,1.098524,0,-18.938063
wmcodec,8,chinese:SSB0011,0,6,38965,mean,1.126309,0,-21.147539
wmcodec,8,chinese:SSB0011,0,6,38965,tct,1.126309,0,-17.518042
wmcodec,8,chinese:SSB0011,1,7,40187,mean,0.846263,0,-13.335177
wmcodec,8,chinese:SSB0011,1,7,40187,tct,0.846263,0,-18.032637
wmcodec,8,chinese:SSB0011,1,7,37326,mean,0.920844,0,-36.760610
wmcodec,8,chinese:SSB0011,1,7,37326,tct,0.920844,0,-27.418853
wmcodec,8,chinese:SSB0011,1,7,63867,mean,0.924870,0,-18.143155
wmcodec,8,chinese:SSB0011,1,7,63867,tct,0.924870,0,-31.627279
wmcodec,8,chinese:SSB0011,1,7,7569,mean,0.932936,0,-24.471614
wmcodec,8,chinese:SSB0011,1,7,7569,tct,0.932936,0,-22.031888
wmcodec,8,chinese:SSB0011,1,7,41454,mean,1.056689,0,-35.921116
wmcodec,8,chinese:SSB0011,1,7,41454,tct,1.056689,0,-24.457289
wmcodec,8,chinese:SSB0011,1,7,39803,mean,1.091554,0,-19.116682
wmcodec,8,chinese:SSB0011,1,7,39803,tct,1.091554,0,-47.914465
wmcodec,8,chinese:SSB0011,1,7,34865,mean,1.125907,0,-39.897063
wmcodec,8,chinese:SSB0011,1,7,34865,tct,1.125907,0,-48.691241
wmcodec,8,chinese:SSB0011,1,7,65424,mean,1.145102,0,-41.321476
wmcodec,8,chinese:SSB0011,1,7,65424,tct,1.145102,0,-60.647916
wmcodec,8,chinese:SSB0011,1,7,44725,mean,1.154701,0,-28.472241
wmcodec,8,chinese:SSB0011,1,7,44725,tct,1.154701,0,-28.966965
wmcodec,8,chinese:SSB0011,1,7,55697,mean,1.158216,0,-26.966241
