model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,5,ecc1,16,11,2048,chinese:SSB0080,2,35,mean,1,1,1,8,0.7273,4.5997,0.9993,34.07
audioseal,5,ecc1,16,11,2048,chinese:SSB0080,2,35,fwp,1,1,1,8,0.7273,4.5664,0.9984,31.52
audioseal,5,ecc1,16,11,2048,chinese:SSB0112,0,36,mean,1,1,1,8,0.7273,4.5814,0.9994,32.62
audioseal,5,ecc1,16,11,2048,chinese:SSB0112,0,36,fwp,1,1,1,8,0.7273,4.5811,0.9992,30.64
audioseal,5,ecc1,16,11,2048,chinese:SSB0112,1,37,mean,1,0,0,9,0.8182,4.5424,0.9988,28.57
audioseal,5,ecc1,16,11,2048,chinese:SSB0112,1,37,fwp,1,1,1,8,0.7273,4.4916,0.9981,24.47
audioseal,5,ecc1,16,11,2048,chinese:SSB0112,2,38,mean,1,1,1,8,0.7273,4.5657,0.9993,32.26
audioseal,5,ecc1,16,11,2048,chinese:SSB0112,2,38,fwp,1,1,0,9,0.8182,4.5328,0.9986,29.52
audioseal,5,ecc1,16,11,2048,chinese:SSB0122,0,39,mean,1,1,1,8,0.7273,4.5948,0.9997,37.82
audioseal,5,ecc1,16,11,2048,chinese:SSB0122,0,39,fwp,1,1,0,9,0.8182,4.6123,0.9997,37.73
audioseal,5,ecc1,16,11,2048,chinese:SSB0122,1,40,mean,1,1,1,9,0.8182,4.5814,0.9995,35.89
audioseal,5,ecc1,16,11,2048,chinese:SSB0122,1,40,fwp,1,1,1,8,0.7273,4.5645,0.9994,33.16
audioseal,5,ecc1,16,11,2048,chinese:SSB0122,2,41,mean,1,1,1,8,0.7273,4.5818,0.9993,34.43
audioseal,5,ecc1,16,11,2048,chinese:SSB0122,2,41,fwp,1,1,1,10,0.9091,4.5989,0.9995,35.05
audioseal,5,ecc1,16,11,2048,chinese:SSB0133,0,42,mean,1,1,1,9,0.8182,4.5629,0.9987,36.53
audioseal,5,ecc1,16,11,2048,chinese:SSB0133,0,42,fwp,1,1,1,8,0.7273,4.5793,0.9988,36.19
audioseal,5,ecc1,16,11,2048,chinese:SSB0133,1,43,mean,1,1,1,8,0.7273,4.5924,0.9991,39.17
audioseal,5,ecc1,16,11,2048,chinese:SSB0133,1,43,fwp,1,1,1,7,0.6364,4.5482,0.9979,35.28
audioseal,5,ecc1,16,11,2048,chinese:SSB0133,2,44,mean,1,1,1,8,0.7273,4.5600,0.9990,36.96
audioseal,5,ecc1,16,11,2048,chinese:SSB0133,2,44,fwp,1,1,1,8,0.7273,4.5191,0.9975,34.09
audioseal,5,ecc1,16,11,2048,chinese:SSB0139,0,45,mean,1,1,1,8,0.7273,4.6129,0.9999,35.41
audioseal,5,ecc1,16,11,2048,chinese:SSB0139,0,45,fwp,1,1,1,8,0.7273,4.6031,0.9999,34.78
audioseal,5,ecc1,16,11,2048,chinese:SSB0139,1,46,mean,1,1,1,8,0.7273,4.5912,0.9998,34.80
audioseal,5,ecc1,16,11,2048,chinese:SSB0139,1,46,fwp,1,1,1,9,0.8182,4.5941,0.9998,33.91
audioseal,5,ecc1,16,11,2048,chinese:SSB0139,2,47,mean,1,1,0,8,0.7273,4.5978,0.9997,34.17
audioseal,5,ecc1,16,11,2048,chinese:SSB0139,2,47,fwp,1,1,1,8,0.7273,4.5792,0.9996,32.17
audioseal,5,ecc1,16,11,2048,chinese:SSB0145,0,48,mean,1,1,1,7,0.6364,4.5778,0.9992,32.63
audioseal,5,ecc1,16,11,2048,chinese:SSB0145,0,48,fwp,1,1,1,7,0.6364,4.6027,0.9994,34.24
audioseal,5,ecc1,16,11,2048,chinese:SSB0145,1,49,mean,1,1,0,9,0.8182,4.5721,0.9993,33.55
audioseal,5,ecc1,16,11,2048,chinese:SSB0145,1,49,fwp,1,1,1,8,0.7273,4.5986,0.9995,34.57
audioseal,5,ecc1,16,11,2048,chinese:SSB0145,2,50,mean,1,1,1,9,0.8182,4.5916,0.9991,34.25
audioseal,5,ecc1,16,11,2048,chinese:SSB0145,2,50,fwp,1,1,1,7,0.6364,4.5785,0.9987,32.39
audioseal,5,ecc1,16,11,2048,chinese:SSB0149,0,51,mean,1,1,1,6,0.5455,4.5941,0.9998,35.72
audioseal,5,ecc1,16,11,2048,chinese:SSB0149,0,51,fwp,1,0,0,9,0.8182,4.5773,0.9996,33.45
audioseal,5,ecc1,16,11,2048,chinese:SSB0149,1,52,mean,1,0,0,8,0.7273,4.5784,0.9997,34.88
audioseal,5,ecc1,16,11,2048,chinese:SSB0149,1,52,fwp,1,0,0,8,0.7273,4.5674,0.9996,32.11
audioseal,5,ecc1,16,11,2048,chinese:SSB0149,2,53,mean,1,1,1,9,0.8182,4.5994,0.9998,36.58
audioseal,5,ecc1,16,11,2048,chinese:SSB0149,2,53,fwp,1,1,0,9,0.8182,4.5620,0.9997,32.58
audioseal,5,ecc1,16,11,2048,chinese:SSB0193,0,54,mean,1,1,1,8,0.7273,4.5692,0.9994,31.44
audioseal,5,ecc1,16,11,2048,chinese:SSB0193,0,54,fwp,1,0,0,8,0.7273,4.5256,0.9989,28.57
audioseal,5,ecc1,16,11,2048,chinese:SSB0193,1,55,mean,1,1,1,8,0.7273,4.5295,0.9994,30.32
audioseal,5,ecc1,16,11,2048,chinese:SSB0193,1,55,fwp,1,1,1,8,0.7273,4.4732,0.9988,27.05
audioseal,5,ecc1,16,11,2048,chinese:SSB0193,2,56,mean,0,0,0,11,1.0000,4.5601,0.9992,28.75
audioseal,5,ecc1,16,11,2048,chinese:SSB0193,2,56,fwp,1,1,1,9,0.8182,4.5691,0.9995,31.28
audioseal,5,ecc1,16,11,2048,chinese:SSB0197,0,57,mean,1,0,0,9,0.8182,4.5365,0.9898,28.28
audioseal,5,ecc1,16,11,2048,chinese:SSB0197,0,57,fwp,1,0,0,10,0.9091,4.5558,0.9908,30.63
audioseal,5,ecc1,16,11,2048,chinese:SSB0197,1,58,mean,1,1,1,7,0.6364,4.5288,0.9883,27.84
audioseal,5,ecc1,16,11,2048,chinese:SSB0197,1,58,fwp,1,1,1,8,0.7273,4.5659,0.9910,29.71
audioseal,5,ecc1,16,11,2048,chinese:SSB0197,2,59,mean,1,1,1,9,0.8182,4.5511,0.9926,29.94
audioseal,5,ecc1,16,11,2048,chinese:SSB0197,2,59,fwp,1,0,0,8,0.7273,4.5251,0.9883,27.29
audioseal,5,ecc1,16,11,2048,chinese:SSB0200,0,60,mean,1,1,0,8,0.7273,4.6004,0.9996,31.48
audioseal,5,ecc1,16,11,2048,chinese:SSB0200,0,60,fwp,1,1,1,8,0.7273,4.5700,0.9995,29.17
audioseal,5,ecc1,16,11,2048,chinese:SSB0200,1,61,mean,1,1,1,10,0.9091,4.5876,0.9996,31.02
audioseal,5,ecc1,16,11,2048,chinese:SSB0200,1,61,fwp,1,0,0,10,0.9091,4.5446,0.9993,28.97
audioseal,5,ecc1,16,11,2048,chinese:SSB0200,2,62,mean,1,0,0,10,0.9091,4.5726,0.9992,27.17
audioseal,5,ecc1,16,11,2048,chinese:SSB0200,2,62,fwp,1,1,0,8,0.7273,4.5603,0.9995,28.99
audioseal,5,ecc1,16,11,2048,chinese:SSB0241,0,63,mean,1,1,1,8,0.7273,4.5892,0.9993,32.67
audioseal,5,ecc1,16,11,2048,chinese:SSB0241,0,63,fwp,1,1,1,7,0.6364,4.6023,0.9996,35.10
audioseal,5,ecc1,16,11,2048,chinese:SSB0241,1,64,mean,1,1,1,9,0.8182,4.6134,0.9995,39.69
audioseal,5,ecc1,16,11,2048,chinese:SSB0241,1,64,fwp,1,1,1,8,0.7273,4.6043,0.9994,36.98
audioseal,5,ecc1,16,11,2048,chinese:SSB0241,2,65,mean,1,1,1,7,0.6364,4.5981,0.9993,39.26
audioseal,5,ecc1,16,11,2048,chinese:SSB0241,2,65,fwp,1,1,1,8,0.7273,4.5697,0.9986,36.25
audioseal,5,ecc1,16,11,2048,chinese:SSB0246,0,66,mean,1,0,0,8,0.7273,4.5656,0.9992,34.69
audioseal,5,ecc1,16,11,2048,chinese:SSB0246,0,66,fwp,1,1,1,8,0.7273,4.5424,0.9990,32.89
audioseal,5,ecc1,16,11,2048,chinese:SSB0246,1,67,mean,1,1,1,10,0.9091,4.5726,0.9988,33.21
audioseal,5,ecc1,16,11,2048,chinese:SSB0246,1,67,fwp,1,1,1,6,0.5455,4.5495,0.9983,31.73
audioseal,5,ecc1,16,11,2048,chinese:SSB0246,2,68,mean,1,1,1,9,0.8182,4.5878,0.9989,33.76
audioseal,5,ecc1,16,11,2048,chinese:SSB0246,2,68,fwp,1,1,1,10,0.9091,4.5530,0.9984,31.55
audioseal,5,ecc1,16,11,2048,chinese:SSB0261,0,69,mean,1,1,1,7,0.6364,4.5602,0.9996,33.48
audioseal,5,ecc1,16,11,2048,chinese:SSB0261,0,69,fwp,1,1,1,8,0.7273,4.5298,0.9992,31.28
audioseal,5,ecc1,16,11,2048,chinese:SSB0261,1,70,mean,1,1,1,8,0.7273,4.5826,0.9995,32.15
audioseal,5,ecc1,16,11,2048,chinese:SSB0261,1,70,fwp,1,1,1,9,0.8182,4.6044,0.9997,34.48
audioseal,5,ecc1,16,11,2048,chinese:SSB0261,2,71,mean,1,1,1,10,0.9091,4.5994,0.9997,32.34
audioseal,5,ecc1,16,11,2048,chinese:SSB0261,2,71,fwp,1,1,1,8,0.7273,4.6058,0.9998,33.83
audioseal,5,ecc1,16,11,2048,chinese:SSB0267,0,72,mean,1,1,0,9,0.8182,4.5711,0.9984,33.72
audioseal,5,ecc1,16,11,2048,chinese:SSB0267,0,72,fwp,1,1,1,8,0.7273,4.5797,0.9988,34.00
audioseal,5,ecc1,16,11,2048,chinese:SSB0267,1,73,mean,1,1,1,7,0.6364,4.5710,0.9990,36.40
