model,K,spk,local_t,gi,target,method,target_top1
audioseal,5,chinese:SSB0011,2,8,52422,mean,0
audioseal,5,chinese:SSB0011,2,8,52422,tct,0
audioseal,5,chinese:SSB0011,2,8,13944,mean,0
audioseal,5,chinese:SSB0011,2,8,13944,tct,0
audioseal,5,chinese:SSB0011,2,8,34758,mean,0
audioseal,5,chinese:SSB0011,2,8,34758,tct,0
audioseal,5,chinese:SSB0011,2,8,157,mean,0
audioseal,5,chinese:SSB0011,2,8,157,tct,0
audioseal,5,chinese:SSB0012,0,9,32203,mean,0
audioseal,5,chinese:SSB0012,0,9,32203,tct,0
audioseal,5,chinese:SSB0012,0,9,25804,mean,0
audioseal,5,chinese:SSB0012,0,9,25804,tct,0
audioseal,5,chinese:SSB0012,0,9,17166,mean,0
audioseal,5,chinese:SSB0012,0,9,17166,tct,0
audioseal,5,chinese:SSB0012,0,9,29408,mean,0
audioseal,5,chinese:SSB0012,0,9,29408,tct,0
audioseal,5,chinese:SSB0012,0,9,36306,mean,0
audioseal,5,chinese:SSB0012,0,9,36306,tct,0
audioseal,5,chinese:SSB0012,0,9,35415,mean,0
audioseal,5,chinese:SSB0012,0,9,35415,tct,0
audioseal,5,chinese:SSB0012,0,9,47972,mean,0
audioseal,5,chinese:SSB0012,0,9,47972,tct,0
audioseal,5,chinese:SSB0012,0,9,61778,mean,0
audioseal,5,chinese:SSB0012,0,9,61778,tct,0
audioseal,5,chinese:SSB0012,0,9,31764,mean,0
audioseal,5,chinese:SSB0012,0,9,31764,tct,0
audioseal,5,chinese:SSB0012,0,9,32141,mean,0
audioseal,5,chinese:SSB0012,0,9,32141,tct,0
audioseal,5,chinese:SSB0012,1,10,21452,mean,0
audioseal,5,chinese:SSB0012,1,10,21452,tct,0
audioseal,5,chinese:SSB0012,1,10,51934,mean,0
audioseal,5,chinese:SSB0012,1,10,51934,tct,0
audioseal,5,chinese:SSB0012,1,10,54927,mean,0
audioseal,5,chinese:SSB0012,1,10,54927,tct,0
audioseal,5,chinese:SSB0012,1,10,10946,mean,0
audioseal,5,chinese:SSB0012,1,10,10946,tct,0
audioseal,5,chinese:SSB0012,1,10,55371,mean,0
audioseal,5,chinese:SSB0012,1,10,55371,tct,0
audioseal,5,chinese:SSB0012,1,10,16721,mean,0
audioseal,5,chinese:SSB0012,1,10,16721,tct,0
audioseal,5,chinese:SSB0012,1,10,31555,mean,0
audioseal,5,chinese:SSB0012,1,10,31555,tct,0
audioseal,5,chinese:SSB0012,1,10,15548,mean,0
audioseal,5,chinese:SSB0012,1,10,15548,tct,0
audioseal,5,chinese:SSB0012,1,10,32212,mean,0
audioseal,5,chinese:SSB0012,1,10,32212,tct,0
audioseal,5,chinese:SSB0012,1,10,12378,mean,0
audioseal,5,chinese:SSB0012,1,10,12378,tct,0
audioseal,5,chinese:SSB0012,2,11,38624,mean,0
audioseal,5,chinese:SSB0012,2,11,38624,tct,0
