model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
wmcodec,8,186,uniform_collusion,14944,16,0.4246965051,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_01.wav,,native decoder bit marginal
wmcodec,8,187,benign_copy,46453,16,0.9968729615,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_02.wav,,native decoder bit marginal
wmcodec,8,187,successful_mrc,37928,16,0.8571658134,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_02.wav,2,native decoder bit marginal
wmcodec,8,187,uniform_collusion,15270,16,0.9738088045,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_02.wav,,native decoder bit marginal
wmcodec,8,188,benign_copy,62501,16,0.9997360706,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_03.wav,,native decoder bit marginal
wmcodec,8,188,uniform_collusion,62573,16,0.6756727695,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_03.wav,,native decoder bit marginal
wmcodec,8,189,benign_copy,13851,16,0.9976139874,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_01.wav,,native decoder bit marginal
wmcodec,8,189,uniform_collusion,9238,16,0.6143654585,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_01.wav,,native decoder bit marginal
wmcodec,8,190,benign_copy,41323,16,0.9993751053,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_02.wav,,native decoder bit marginal
wmcodec,8,190,uniform_collusion,4711,16,0.7221908867,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_02.wav,,native decoder bit marginal
wmcodec,8,191,benign_copy,16714,16,0.9958561063,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_03.wav,,native decoder bit marginal
wmcodec,8,191,uniform_collusion,14092,16,0.9765340686,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_03.wav,,native decoder bit marginal
