model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
voicemark,8,283,average,64036,16,0.6062891781,8,dataset/collusion_300/english/211/english_211_02.wav,,native decoder bit marginal
voicemark,8,284,single,8715,16,0.9881544709,13,dataset/collusion_300/english/211/english_211_03.wav,,native decoder bit marginal
voicemark,8,284,average,12506,16,0.5397099257,3,dataset/collusion_300/english/211/english_211_03.wav,,native decoder bit marginal
voicemark,8,285,single,1125,16,0.8355448991,1,dataset/collusion_300/english/2136/english_2136_01.wav,,native decoder bit marginal
voicemark,8,285,average,11024,16,0.9643309005,3,dataset/collusion_300/english/2136/english_2136_01.wav,,native decoder bit marginal
voicemark,8,286,single,65218,16,0.9864091808,8,dataset/collusion_300/english/2136/english_2136_02.wav,,native decoder bit marginal
voicemark,8,286,average,64449,16,0.5982353687,15,dataset/collusion_300/english/2136/english_2136_02.wav,,native decoder bit marginal
voicemark,8,287,single,17240,16,0.9703812599,9,dataset/collusion_300/english/2136/english_2136_03.wav,,native decoder bit marginal
voicemark,8,287,average,33623,16,0.5763518214,10,dataset/collusion_300/english/2136/english_2136_03.wav,,native decoder bit marginal
voicemark,8,288,single,56395,16,0.9999108925,8,dataset/collusion_300/english/2159/english_2159_01.wav,,native decoder bit marginal
voicemark,8,288,average,19711,16,0.4824732542,11,dataset/collusion_300/english/2159/english_2159_01.wav,,native decoder bit marginal
voicemark,8,289,single,48309,16,0.9997700453,4,dataset/collusion_300/english/2159/english_2159_02.wav,,native decoder bit marginal
voicemark,8,289,average,29816,16,0.4529553056,11,dataset/collusion_300/english/2159/english_2159_02.wav,,native decoder bit marginal
voicemark,8,290,single,48149,16,0.9999801434,14,dataset/collusion_300/english/2159/english_2159_03.wav,,native decoder bit marginal
voicemark,8,290,average,56313,16,0.9816413522,7,dataset/collusion_300/english/2159/english_2159_03.wav,,native decoder bit marginal
voicemark,8,291,single,3938,16,0.9996528029,6,dataset/collusion_300/english/2182/english_2182_01.wav,,native decoder bit marginal
voicemark,8,291,average,39835,16,0.5937652290,10,dataset/collusion_300/english/2182/english_2182_01.wav,,native decoder bit marginal
voicemark,8,292,single,5925,16,0.9997999226,11,dataset/collusion_300/english/2182/english_2182_02.wav,,native decoder bit marginal
voicemark,8,292,average,60836,16,0.6107380390,0,dataset/collusion_300/english/2182/english_2182_02.wav,,native decoder bit marginal
voicemark,8,293,single,3732,16,0.9966428138,5,dataset/collusion_300/english/2182/english_2182_03.wav,,native decoder bit marginal
voicemark,8,293,average,49453,16,0.6060549021,3,dataset/collusion_300/english/2182/english_2182_03.wav,,native decoder bit marginal
voicemark,8,294,single,62133,16,0.9854285987,8,dataset/collusion_300/english/2196/english_2196_01.wav,,native decoder bit marginal
voicemark,8,294,average,4659,16,0.7869436294,2,dataset/collusion_300/english/2196/english_2196_01.wav,,native decoder bit marginal
voicemark,8,295,single,63045,16,0.9955354333,10,dataset/collusion_300/english/2196/english_2196_02.wav,,native decoder bit marginal
voicemark,8,295,average,6756,16,0.7648160756,13,dataset/collusion_300/english/2196/english_2196_02.wav,,native decoder bit marginal
voicemark,8,296,single,23666,16,0.9990638494,14,dataset/collusion_300/english/2196/english_2196_03.wav,,native decoder bit marginal
voicemark,8,296,average,7017,16,0.6691765189,12,dataset/collusion_300/english/2196/english_2196_03.wav,,native decoder bit marginal
voicemark,8,297,single,10562,16,0.9888034659,9,dataset/collusion_300/english/226/english_226_01.wav,,native decoder bit marginal
voicemark,8,297,average,53590,16,0.5828594565,10,dataset/collusion_300/english/226/english_226_01.wav,,native decoder bit marginal
voicemark,8,298,single,34442,16,0.9689746499,10,dataset/collusion_300/english/226/english_226_02.wav,,native decoder bit marginal
voicemark,8,298,average,18398,16,0.6850764751,1,dataset/collusion_300/english/226/english_226_02.wav,,native decoder bit marginal
voicemark,8,299,single,31275,16,0.9906823039,11,dataset/collusion_300/english/226/english_226_03.wav,,native decoder bit marginal
voicemark,8,299,average,53992,16,0.5026471019,4,dataset/collusion_300/english/226/english_226_03.wav,,native decoder bit marginal
