model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
wavmark,8,16,benign_copy,59653,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,,valid-window vote fraction
wavmark,8,16,successful_mrc,64987,16,0.8222222222,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,1,valid-window vote fraction
wavmark,8,16,uniform_collusion,64990,16,0.6304347826,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_02.wav,,valid-window vote fraction (proxy)
wavmark,8,17,benign_copy,25640,16,0.9166666667,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,,valid-window vote fraction
wavmark,8,17,successful_mrc,47546,16,0.9000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,1,valid-window vote fraction
wavmark,8,17,uniform_collusion,47511,16,0.6530612245,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0018/chinese_SSB0018_03.wav,,valid-window vote fraction (proxy)
wavmark,8,18,benign_copy,36240,16,0.9347826087,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,,valid-window vote fraction
wavmark,8,18,successful_mrc,40913,16,0.6739130435,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,1,valid-window vote fraction
wavmark,8,18,uniform_collusion,11147,16,0.6346153846,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_01.wav,,valid-window vote fraction (proxy)
wavmark,8,19,benign_copy,11410,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,,valid-window vote fraction
wavmark,8,19,successful_mrc,58916,16,0.8444444444,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,1,valid-window vote fraction
wavmark,8,19,uniform_collusion,42737,16,0.6595744681,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_02.wav,,valid-window vote fraction (proxy)
wavmark,8,20,benign_copy,14714,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,,valid-window vote fraction
wavmark,8,20,successful_mrc,47994,16,0.7916666667,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,2,valid-window vote fraction
wavmark,8,20,uniform_collusion,60918,16,0.5869565217,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0033/chinese_SSB0033_03.wav,,valid-window vote fraction (proxy)
wavmark,8,21,benign_copy,54209,16,0.9772727273,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,,valid-window vote fraction
wavmark,8,21,successful_mrc,6964,16,0.7234042553,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,1,valid-window vote fraction
wavmark,8,21,uniform_collusion,47997,16,0.5416666667,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,,valid-window vote fraction (proxy)
wavmark,8,22,benign_copy,40304,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,,valid-window vote fraction
wavmark,8,22,successful_mrc,46241,16,0.8478260870,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,1,valid-window vote fraction
wavmark,8,22,uniform_collusion,5740,16,0.5714285714,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,,valid-window vote fraction (proxy)
wavmark,8,23,benign_copy,9509,16,0.9148936170,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,,valid-window vote fraction
wavmark,8,23,successful_mrc,58756,16,0.8478260870,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,2,valid-window vote fraction
wavmark,8,23,uniform_collusion,44971,16,0.7083333333,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,,valid-window vote fraction (proxy)
wavmark,8,24,benign_copy,46842,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,,valid-window vote fraction
wavmark,8,24,successful_mrc,31988,16,0.9090909091,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,1,valid-window vote fraction
wavmark,8,24,uniform_collusion,15831,16,0.5294117647,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,,valid-window vote fraction (proxy)
wavmark,8,25,benign_copy,11538,16,0.8666666667,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,,valid-window vote fraction
wavmark,8,25,successful_mrc,50149,16,0.8979591837,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,1,valid-window vote fraction
wavmark,8,25,uniform_collusion,61373,16,0.5686274510,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,,valid-window vote fraction (proxy)
wavmark,8,26,benign_copy,39706,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,,valid-window vote fraction
wavmark,8,26,successful_mrc,49184,16,0.8888888889,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,1,valid-window vote fraction
wavmark,8,26,uniform_collusion,56474,16,0.7446808511,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,,valid-window vote fraction (proxy)
wavmark,8,27,benign_copy,47861,16,0.9772727273,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,,valid-window vote fraction
wavmark,8,27,successful_mrc,41589,16,0.6818181818,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,1,valid-window vote fraction
wavmark,8,27,uniform_collusion,60154,16,0.6956521739,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,,valid-window vote fraction (proxy)
wavmark,8,28,benign_copy,25157,16,0.9756097561,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,,valid-window vote fraction
wavmark,8,28,successful_mrc,7248,16,0.5111111111,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,1,valid-window vote fraction
wavmark,8,28,uniform_collusion,28575,16,0.5000000000,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,,valid-window vote fraction (proxy)
wavmark,8,29,benign_copy,57578,16,0.9555555556,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,,valid-window vote fraction
wavmark,8,29,successful_mrc,51476,16,0.5652173913,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,4,valid-window vote fraction
wavmark,8,29,uniform_collusion,50807,16,0.5319148936,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,,valid-window vote fraction (proxy)
wavmark,8,30,benign_copy,28402,16,0.9523809524,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,,valid-window vote fraction
wavmark,8,30,successful_mrc,28336,16,0.8333333333,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,1,valid-window vote fraction
wavmark,8,30,uniform_collusion,28667,16,0.5952380952,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,,valid-window vote fraction (proxy)
wavmark,8,31,benign_copy,5218,16,1.0000000000,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,,valid-window vote fraction
wavmark,8,31,successful_mrc,38187,16,0.5652173913,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,2,valid-window vote fraction
