model,k,trial_id,condition,decoded_payload,bit_count,minimum_confidence,weakest_bit_index,source_path,target_rank,confidence_source
audioseal,8,21,average,20580,16,0.5031613708,2,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_01.wav,,native decoder bit marginal
audioseal,8,22,single,40304,16,0.7286038995,4,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,,native decoder bit marginal
audioseal,8,22,targeted,46241,16,0.6862299442,7,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,1,native decoder bit marginal
audioseal,8,22,average,22124,16,0.5521947742,2,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_02.wav,,native decoder bit marginal
audioseal,8,23,single,9509,16,0.7171733379,12,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,,native decoder bit marginal
audioseal,8,23,targeted,58756,16,0.6541951895,2,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,2,native decoder bit marginal
audioseal,8,23,average,52258,16,0.5067914724,11,dataset/collusion_300/chinese/SSB0038/chinese_SSB0038_03.wav,,native decoder bit marginal
audioseal,8,24,single,46842,16,0.6844302416,13,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,,native decoder bit marginal
audioseal,8,24,targeted,22708,16,0.5955674052,10,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,4,native decoder bit marginal
audioseal,8,24,average,23778,16,0.6396554708,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_01.wav,,native decoder bit marginal
audioseal,8,25,single,11538,16,0.7325386107,14,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,,native decoder bit marginal
audioseal,8,25,targeted,50020,16,0.6272597313,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,7,native decoder bit marginal
audioseal,8,25,average,62237,16,0.5126522779,9,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,,native decoder bit marginal
audioseal,8,26,single,39706,16,0.7365039885,14,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,,native decoder bit marginal
audioseal,8,26,targeted,49184,16,0.6870083511,12,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,1,native decoder bit marginal
audioseal,8,26,average,23712,16,0.5261675715,1,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,,native decoder bit marginal
audioseal,8,27,single,47861,16,0.7253199220,8,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,,native decoder bit marginal
audioseal,8,27,targeted,41589,16,0.5056920350,12,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,1,native decoder bit marginal
audioseal,8,27,average,26720,16,0.5840997100,3,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,,native decoder bit marginal
audioseal,8,28,single,25157,16,0.7203398645,8,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,,native decoder bit marginal
audioseal,8,28,targeted,7248,16,0.5402750969,4,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,1,native decoder bit marginal
audioseal,8,28,average,64271,16,0.5301907957,4,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,,native decoder bit marginal
audioseal,8,29,single,57578,16,0.6947698593,13,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,,native decoder bit marginal
audioseal,8,29,targeted,51460,16,0.5656034350,13,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,1,native decoder bit marginal
audioseal,8,29,average,49251,16,0.5323211849,9,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,,native decoder bit marginal
audioseal,8,30,single,28402,16,0.6868220568,13,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,,native decoder bit marginal
