model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
voicemark,3,16384,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",32266,0,-11.531800319442254,-0.6953939749453184,10.836406344496936,10,1,1,1
voicemark,3,65536,8,chinese:SSB0011,2,fwp,"[15146, 32378, 50580]",32266,0,-11.531800319442254,-0.6953939749453184,10.836406344496936,39,1,1,1
voicemark,3,256,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",55304,0,-34.244837641716,-7.0794124905369245,27.16542515117908,41,1,1,1
voicemark,3,1024,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",54543,0,-34.244837641716,-4.539241701771971,29.705595939944033,130,1,1,1
voicemark,3,4096,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",54584,0,-34.244837641716,-6.501862854172941,27.742974787543062,502,1,1,1
voicemark,3,16384,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",54785,0,-34.244837641716,-1.4944590930244885,32.750378548691515,2002,1,1,1
voicemark,3,65536,9,chinese:SSB0012,0,mean,"[1423, 16784, 36481]",54849,0,-34.244837641716,-1.2336539630196057,33.0111836786964,7767,1,1,1
voicemark,3,256,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",16784,1,-17.272655337990727,-18.21051893470576,-0.937863596715033,1,0,0,0
voicemark,3,1024,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",19775,0,-17.272655337990727,-17.215512373426463,0.05714296456426382,2,1,0,0
voicemark,3,4096,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",16690,0,-17.272655337990727,-12.682318608684,4.590336729306728,4,1,1,0
voicemark,3,16384,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",20017,0,-17.272655337990727,-5.113352657237556,12.159302680753171,28,1,1,1
voicemark,3,65536,9,chinese:SSB0012,0,fwp,"[1423, 16784, 36481]",16689,0,-17.272655337990727,-0.010220232827123255,17.262435105163604,93,1,1,1
voicemark,3,256,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",50227,1,-14.313548740009537,-16.46678946913289,-2.153240729123354,1,0,0,0
voicemark,3,1024,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",50227,1,-14.313548740009537,-17.448250513523817,-3.13470177351428,1,0,0,0
voicemark,3,4096,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",54323,0,-14.313548740009537,-5.795405562977066,8.51814317703247,4,1,1,0
voicemark,3,16384,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",57651,0,-14.313548740009537,-1.6640085391800312,12.649540200829506,22,1,1,1
voicemark,3,65536,10,chinese:SSB0012,1,mean,"[29600, 50227, 59429]",60979,0,-14.313548740009537,-0.5897935442726521,13.723755195736885,81,1,1,1
voicemark,3,256,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",58147,0,-34.227256298137036,-17.08390921361479,17.143347084522247,7,1,1,1
voicemark,3,1024,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",60691,0,-34.227256298137036,-16.55872776778324,17.668528530353797,30,1,1,1
voicemark,3,4096,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",60713,0,-34.227256298137036,-6.147807565051153,28.079448733085883,113,1,1,1
voicemark,3,16384,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",60707,0,-34.227256298137036,-4.468591239768102,29.758665058368933,430,1,1,1
voicemark,3,65536,10,chinese:SSB0012,1,fwp,"[29600, 50227, 59429]",60835,0,-34.227256298137036,-0.18850661674423463,34.0387496813928,1824,1,1,1
voicemark,3,256,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",21615,0,-16.310359713621438,-15.870634061284363,0.4397256523370743,2,1,0,0
voicemark,3,1024,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",58223,0,-16.310359713621438,-7.052141246385872,9.258218467235565,4,1,1,0
voicemark,3,4096,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",16744,0,-16.310359713621438,-7.506586094386876,8.803773619234562,13,1,1,1
voicemark,3,16384,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",58472,0,-16.310359713621438,-5.740589213557541,10.569770500063896,62,1,1,1
voicemark,3,65536,11,chinese:SSB0012,2,mean,"[5736, 21389, 58511]",57704,0,-16.310359713621438,-0.32509050238877535,15.985269211232662,216,1,1,1
voicemark,3,256,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",46184,0,-19.42641484751948,-14.02411389365443,5.402300953865051,3,1,0,0
voicemark,3,1024,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",58223,0,-19.42641484751948,-11.918839676916832,7.5075751706026495,4,1,1,0
voicemark,3,4096,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",57702,0,-19.42641484751948,-12.110449655592674,7.315965191926807,10,1,1,1
voicemark,3,16384,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",61039,0,-19.42641484751948,-0.7168665366771165,18.709548310842365,61,1,1,1
voicemark,3,65536,11,chinese:SSB0012,2,fwp,"[5736, 21389, 58511]",61039,0,-19.42641484751948,-0.7168665366771165,18.709548310842365,243,1,1,1
voicemark,3,256,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",39550,1,-17.964684441540157,-18.468832679413026,-0.5041482378728688,1,0,0,0
voicemark,3,1024,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",31346,0,-17.964684441540157,-11.860160676151281,6.104523765388876,3,1,0,0
voicemark,3,4096,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",31358,0,-17.964684441540157,-0.07709125182009302,17.887593189720064,6,1,1,1
voicemark,3,16384,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",47729,0,-17.964684441540157,-8.134504325542366,9.830180115997791,31,1,1,1
voicemark,3,65536,12,chinese:SSB0016,0,mean,"[39550, 46193, 46446]",31358,0,-17.964684441540157,-0.07709125182009302,17.887593189720064,81,1,1,1
voicemark,3,256,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",45681,0,-11.915592389414542,-6.237401681254141,5.6781907081604,2,1,0,0
voicemark,3,1024,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",46193,1,-11.915592389414542,-17.581245283596672,-5.665652894182131,1,0,0,0
voicemark,3,4096,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",46193,1,-11.915592389414542,-18.144892833428912,-6.22930044401437,1,0,0,0
voicemark,3,16384,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",45409,0,-11.915592389414542,-4.883193354122795,7.032399035291746,7,1,1,1
voicemark,3,65536,12,chinese:SSB0016,0,fwp,"[39550, 46193, 46446]",45425,0,-11.915592389414542,-0.011830722913600766,11.903761666500941,13,1,1,1
voicemark,3,256,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",43351,1,-9.240652330918238,-12.83484444025089,-3.5941921093326528,1,0,0,0
voicemark,3,1024,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",43351,1,-9.240652330918238,-11.602424927754328,-2.36177259683609,1,0,0,0
voicemark,3,4096,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",42811,0,-9.240652330918238,-5.472635298996465,3.7680170319217723,2,1,0,0
voicemark,3,16384,13,chinese:SSB0016,1,mean,"[26442, 43351, 43930]",42843,0,-9.240652330918238,-3.594085782795446,5.646566548122792,4,1,1,0
