model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
audioseal,2,1024,13,chinese:SSB0016,1,mean,"[647, 20528]",20497,0,-8.989192962646484,-6.560652732849121,2.4285402297973633,21,1,1,1
audioseal,2,4096,13,chinese:SSB0016,1,mean,"[647, 20528]",20485,0,-8.989192962646484,-6.390730857849121,2.5984621047973633,83,1,1,1
audioseal,2,16384,13,chinese:SSB0016,1,mean,"[647, 20528]",20503,0,-8.989192962646484,-6.235013008117676,2.7541799545288086,363,1,1,1
audioseal,2,65536,13,chinese:SSB0016,1,mean,"[647, 20528]",20501,0,-8.989192962646484,-5.573346138000488,3.415846824645996,1403,1,1,1
audioseal,2,256,13,chinese:SSB0016,1,fwp,"[647, 20528]",21055,0,-8.989192962646484,-8.492351531982422,0.4968414306640625,4,1,1,0
audioseal,2,1024,13,chinese:SSB0016,1,fwp,"[647, 20528]",20497,0,-8.989192962646484,-6.560652732849121,2.4285402297973633,21,1,1,1
audioseal,2,4096,13,chinese:SSB0016,1,fwp,"[647, 20528]",20485,0,-8.989192962646484,-6.390730857849121,2.5984621047973633,83,1,1,1
audioseal,2,16384,13,chinese:SSB0016,1,fwp,"[647, 20528]",20503,0,-8.989192962646484,-6.235013008117676,2.7541799545288086,363,1,1,1
audioseal,2,65536,13,chinese:SSB0016,1,fwp,"[647, 20528]",20501,0,-8.989192962646484,-5.573346138000488,3.415846824645996,1403,1,1,1
audioseal,2,256,14,chinese:SSB0016,2,mean,"[16683, 17834]",16683,1,-4.948548316955566,-6.417469024658203,-1.4689207077026367,1,0,0,0
audioseal,2,1024,14,chinese:SSB0016,2,mean,"[16683, 17834]",16683,1,-4.948548316955566,-5.948510646820068,-0.999962329864502,1,0,0,0
audioseal,2,4096,14,chinese:SSB0016,2,mean,"[16683, 17834]",16683,1,-4.948548316955566,-6.672924995422363,-1.7243766784667969,1,0,0,0
audioseal,2,16384,14,chinese:SSB0016,2,mean,"[16683, 17834]",16683,1,-4.948548316955566,-5.734808444976807,-0.7862601280212402,1,0,0,0
audioseal,2,65536,14,chinese:SSB0016,2,mean,"[16683, 17834]",16683,1,-4.948548316955566,-5.463534832000732,-0.514986515045166,1,0,0,0
audioseal,2,256,14,chinese:SSB0016,2,fwp,"[16683, 17834]",16683,1,-4.948548316955566,-6.417469024658203,-1.4689207077026367,1,0,0,0
audioseal,2,1024,14,chinese:SSB0016,2,fwp,"[16683, 17834]",16683,1,-4.948548316955566,-5.948510646820068,-0.999962329864502,1,0,0,0
audioseal,2,4096,14,chinese:SSB0016,2,fwp,"[16683, 17834]",16683,1,-4.948548316955566,-6.672924995422363,-1.7243766784667969,1,0,0,0
audioseal,2,16384,14,chinese:SSB0016,2,fwp,"[16683, 17834]",16683,1,-4.948548316955566,-5.734808444976807,-0.7862601280212402,1,0,0,0
audioseal,2,65536,14,chinese:SSB0016,2,fwp,"[16683, 17834]",16683,1,-4.948548316955566,-5.463534832000732,-0.514986515045166,1,0,0,0
