model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
voicemark,8,chinese:SSB0011,1,7,41454,tct,1.056689,0,-10.607763
voicemark,8,chinese:SSB0011,1,7,39803,mean,1.091554,0,-32.428460
voicemark,8,chinese:SSB0011,1,7,39803,tct,1.091554,0,-9.232595
voicemark,8,chinese:SSB0011,1,7,34865,mean,1.125907,0,-52.650923
voicemark,8,chinese:SSB0011,1,7,34865,tct,1.125907,0,-56.325732
voicemark,8,chinese:SSB0011,1,7,65424,mean,1.145102,0,-53.263587
voicemark,8,chinese:SSB0011,1,7,65424,tct,1.145102,0,-37.698158
voicemark,8,chinese:SSB0011,1,7,44725,mean,1.154701,0,-34.970949
voicemark,8,chinese:SSB0011,1,7,44725,tct,1.154701,0,-36.812327
voicemark,8,chinese:SSB0011,1,7,55697,mean,1.158216,0,-54.093276
voicemark,8,chinese:SSB0011,1,7,55697,tct,1.158216,0,-43.448766
voicemark,8,chinese:SSB0011,2,8,7741,mean,0.853294,0,-33.969292
voicemark,8,chinese:SSB0011,2,8,7741,tct,0.853294,0,-28.679724
voicemark,8,chinese:SSB0011,2,8,30561,mean,0.907555,0,-20.991190
voicemark,8,chinese:SSB0011,2,8,30561,tct,0.907555,0,-15.165791
voicemark,8,chinese:SSB0011,2,8,11286,mean,0.917928,0,-44.334481
voicemark,8,chinese:SSB0011,2,8,11286,tct,0.917928,0,-37.124460
voicemark,8,chinese:SSB0011,2,8,7222,mean,1.095445,0,-44.375736
voicemark,8,chinese:SSB0011,2,8,7222,tct,1.095445,0,-26.568966
voicemark,8,chinese:SSB0011,2,8,7743,mean,1.113626,0,-46.800236
voicemark,8,chinese:SSB0011,2,8,7743,tct,1.113626,0,-29.980076
voicemark,8,chinese:SSB0011,2,8,6694,mean,1.114374,0,-40.568098
voicemark,8,chinese:SSB0011,2,8,6694,tct,1.114374,0,-31.611367
voicemark,8,chinese:SSB0011,2,8,19997,mean,1.122020,0,-39.607374
voicemark,8,chinese:SSB0011,2,8,19997,tct,1.122020,0,-30.257578
voicemark,8,chinese:SSB0011,2,8,57021,mean,1.123705,0,-43.610388
voicemark,8,chinese:SSB0011,2,8,57021,tct,1.123705,0,-35.226517
voicemark,8,chinese:SSB0011,2,8,4707,mean,1.164965,0,-32.575466
