model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,5,chinese:SSB0009,1,4,29290,mean,1.190238,0,-4.010880
audioseal,5,chinese:SSB0009,1,4,29290,tct,1.190238,0,-2.585349
audioseal,5,chinese:SSB0009,1,4,13993,mean,1.195229,0,-5.946683
audioseal,5,chinese:SSB0009,1,4,13993,tct,1.195229,0,-3.972732
audioseal,5,chinese:SSB0009,2,5,34879,mean,0.865558,0,-3.745328
audioseal,5,chinese:SSB0009,2,5,34879,tct,0.865558,0,-1.180434
audioseal,5,chinese:SSB0009,2,5,38023,mean,0.887625,0,-2.166652
audioseal,5,chinese:SSB0009,2,5,38023,tct,0.887625,0,-0.911001
audioseal,5,chinese:SSB0009,2,5,40079,mean,0.898717,0,-2.403084
audioseal,5,chinese:SSB0009,2,5,40079,tct,0.898717,0,-0.750656
audioseal,5,chinese:SSB0009,2,5,58401,mean,0.935414,0,-5.066284
audioseal,5,chinese:SSB0009,2,5,58401,tct,0.935414,0,-0.578890
audioseal,5,chinese:SSB0009,2,5,33839,mean,1.095445,0,-1.246703
audioseal,5,chinese:SSB0009,2,5,33839,tct,1.095445,1,0.233608
audioseal,5,chinese:SSB0009,2,5,34863,mean,1.134234,0,-2.600488
audioseal,5,chinese:SSB0009,2,5,34863,tct,1.134234,0,-1.101084
audioseal,5,chinese:SSB0009,2,5,33953,mean,1.195229,0,-4.260096
audioseal,5,chinese:SSB0009,2,5,33953,tct,1.195229,0,-1.494939
audioseal,5,chinese:SSB0009,2,5,46511,mean,1.199462,0,-3.070622
audioseal,5,chinese:SSB0009,2,5,46511,tct,1.199462,0,-2.548766
audioseal,5,chinese:SSB0009,2,5,51251,mean,1.218142,0,-5.473848
audioseal,5,chinese:SSB0009,2,5,51251,tct,1.218142,0,-2.255538
audioseal,5,chinese:SSB0009,2,5,14767,mean,1.229713,0,-5.675980
audioseal,5,chinese:SSB0009,2,5,14767,tct,1.229713,0,-1.557266
audioseal,5,chinese:SSB0011,0,6,20591,mean,0.928191,0,-2.128557
audioseal,5,chinese:SSB0011,0,6,20591,tct,0.928191,0,-1.863953
audioseal,5,chinese:SSB0011,0,6,28126,mean,0.928191,0,-5.843517
audioseal,5,chinese:SSB0011,0,6,28126,tct,0.928191,0,-1.116268
audioseal,5,chinese:SSB0011,0,6,53615,mean,0.942809,0,-2.360895
audioseal,5,chinese:SSB0011,0,6,53615,tct,0.942809,0,-1.582877
audioseal,5,chinese:SSB0011,0,6,45295,mean,1.208941,0,-1.559130
audioseal,5,chinese:SSB0011,0,6,45295,tct,1.208941,0,-1.877530
audioseal,5,chinese:SSB0011,0,6,25951,mean,1.240347,0,-4.769157
audioseal,5,chinese:SSB0011,0,6,25951,tct,1.240347,0,-2.805323
