model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
wmcodec,3,chinese:SSB0012,0,9,17799,tct,1.193734,0,-28.691339
wmcodec,3,chinese:SSB0012,0,9,17816,mean,1.195229,0,-48.924589
wmcodec,3,chinese:SSB0012,0,9,17816,tct,1.195229,0,-40.613445
wmcodec,3,chinese:SSB0012,0,9,1438,mean,1.195229,0,-45.896184
wmcodec,3,chinese:SSB0012,0,9,1438,tct,1.195229,0,-32.477261
wmcodec,3,chinese:SSB0012,0,9,19856,mean,1.224745,0,-48.699980
wmcodec,3,chinese:SSB0012,0,9,19856,tct,1.224745,0,-46.326420
wmcodec,3,chinese:SSB0012,0,9,17801,mean,1.274755,0,-44.637372
wmcodec,3,chinese:SSB0012,0,9,17801,tct,1.274755,0,-36.731238
wmcodec,3,chinese:SSB0012,0,9,3209,mean,1.303840,0,-50.109880
wmcodec,3,chinese:SSB0012,0,9,3209,tct,1.303840,0,-43.414797
wmcodec,3,chinese:SSB0012,0,9,394,mean,1.309307,0,-39.048662
wmcodec,3,chinese:SSB0012,0,9,394,tct,1.309307,0,-34.927224
wmcodec,3,chinese:SSB0012,1,10,59425,mean,0.879049,0,-19.508282
wmcodec,3,chinese:SSB0012,1,10,59425,tct,0.879049,0,-21.498613
wmcodec,3,chinese:SSB0012,1,10,58419,mean,0.904534,0,-40.392445
wmcodec,3,chinese:SSB0012,1,10,58419,tct,0.904534,0,-30.876352
wmcodec,3,chinese:SSB0012,1,10,51237,mean,0.912871,0,-15.943400
wmcodec,3,chinese:SSB0012,1,10,51237,tct,0.912871,0,-12.309004
wmcodec,3,chinese:SSB0012,1,10,21408,mean,0.948683,0,-28.618277
wmcodec,3,chinese:SSB0012,1,10,21408,tct,0.948683,0,-20.827616
wmcodec,3,chinese:SSB0012,1,10,60069,mean,1.224745,0,-16.490126
wmcodec,3,chinese:SSB0012,1,10,60069,tct,1.224745,0,-19.219648
wmcodec,3,chinese:SSB0012,1,10,60465,mean,1.224745,0,-41.900707
wmcodec,3,chinese:SSB0012,1,10,60465,tct,1.224745,0,-44.820700
wmcodec,3,chinese:SSB0012,1,10,60451,mean,1.224745,0,-30.671152
wmcodec,3,chinese:SSB0012,1,10,60451,tct,1.224745,0,-31.681074
wmcodec,3,chinese:SSB0012,1,10,50481,mean,1.261312,0,-50.010267
wmcodec,3,chinese:SSB0012,1,10,50481,tct,1.261312,0,-25.640345
wmcodec,3,chinese:SSB0012,1,10,21555,mean,1.264911,0,-52.528748
wmcodec,3,chinese:SSB0012,1,10,21555,tct,1.264911,0,-28.375250
wmcodec,3,chinese:SSB0012,1,10,17312,mean,1.264911,0,-21.471598
