model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,8,ecc1,16,11,2048,chinese:SSB0288,2,83,mean,1,1,1,9,0.8182,4.5795,0.9972,36.08
audioseal,8,ecc1,16,11,2048,chinese:SSB0288,2,83,fwp,1,1,1,8,0.7273,4.6089,0.9985,38.11
audioseal,8,ecc1,16,11,2048,chinese:SSB0299,0,84,mean,1,1,1,9,0.8182,4.5488,0.9996,32.25
audioseal,8,ecc1,16,11,2048,chinese:SSB0299,0,84,fwp,1,1,1,9,0.8182,4.5223,0.9994,30.06
audioseal,8,ecc1,16,11,2048,chinese:SSB0299,1,85,mean,1,0,0,9,0.8182,4.5608,0.9998,33.36
audioseal,8,ecc1,16,11,2048,chinese:SSB0299,1,85,fwp,1,1,1,8,0.7273,4.5333,0.9997,33.20
audioseal,8,ecc1,16,11,2048,chinese:SSB0299,2,86,mean,1,1,1,8,0.7273,4.5508,0.9997,32.49
audioseal,8,ecc1,16,11,2048,chinese:SSB0299,2,86,fwp,1,1,1,7,0.6364,4.5465,0.9996,32.66
audioseal,8,ecc1,16,11,2048,chinese:SSB0307,0,87,mean,1,1,1,9,0.8182,4.5005,0.9974,29.40
audioseal,8,ecc1,16,11,2048,chinese:SSB0307,0,87,fwp,1,1,1,8,0.7273,4.4717,0.9965,27.74
audioseal,8,ecc1,16,11,2048,chinese:SSB0307,1,88,mean,1,1,1,8,0.7273,4.5210,0.9978,28.15
audioseal,8,ecc1,16,11,2048,chinese:SSB0307,1,88,fwp,1,1,1,8,0.7273,4.5288,0.9982,28.53
audioseal,8,ecc1,16,11,2048,chinese:SSB0307,2,89,mean,1,1,1,9,0.8182,4.5002,0.9971,27.33
audioseal,8,ecc1,16,11,2048,chinese:SSB0307,2,89,fwp,1,1,1,10,0.9091,4.5590,0.9981,29.04
audioseal,8,ecc1,16,11,2048,chinese:SSB0309,0,90,mean,1,1,1,9,0.8182,4.5819,0.9990,34.07
audioseal,8,ecc1,16,11,2048,chinese:SSB0309,0,90,fwp,1,1,1,10,0.9091,4.5708,0.9985,33.38
audioseal,8,ecc1,16,11,2048,chinese:SSB0309,1,91,mean,1,1,1,10,0.9091,4.5833,0.9987,34.83
audioseal,8,ecc1,16,11,2048,chinese:SSB0309,1,91,fwp,1,1,1,9,0.8182,4.5839,0.9987,34.51
audioseal,8,ecc1,16,11,2048,chinese:SSB0309,2,92,mean,0,0,0,11,1.0000,4.5929,0.9993,36.16
audioseal,8,ecc1,16,11,2048,chinese:SSB0309,2,92,fwp,1,1,1,10,0.9091,4.5863,0.9988,34.14
audioseal,8,ecc1,16,11,2048,chinese:SSB0315,0,93,mean,1,0,0,9,0.8182,4.5950,0.9997,34.77
audioseal,8,ecc1,16,11,2048,chinese:SSB0315,0,93,fwp,1,1,1,8,0.7273,4.5849,0.9995,34.28
