model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
voicemark,5,1024,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",22067,0,-23.36543369293213,-13.80213950201869,9.563294190913439,28,1,1,1
voicemark,5,4096,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",53310,0,-23.36543369293213,-3.9244122025556862,19.441021490376443,123,1,1,1
voicemark,5,16384,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",53300,0,-23.36543369293213,-0.8115190980024636,22.553914594929665,458,1,1,1
voicemark,5,65536,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",53300,0,-23.36543369293213,-0.8115190980024636,22.553914594929665,1939,1,1,1
voicemark,5,256,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",55861,0,-28.717138052053087,-8.509798724270695,20.207339327782393,5,1,1,0
voicemark,5,1024,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",15621,0,-28.717138052053087,-17.39812564879776,11.319012403255329,32,1,1,1
voicemark,5,4096,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",55045,0,-28.717138052053087,-5.055638511033067,23.66149954102002,101,1,1,1
voicemark,5,16384,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",54789,0,-28.717138052053087,-1.0665064643335427,27.650631587719545,338,1,1,1
voicemark,5,65536,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",54789,0,-28.717138052053087,-1.0665064643335427,27.650631587719545,1466,1,1,1
voicemark,5,256,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",6707,0,-30.738916158831216,-25.742193937456705,4.996722221374512,4,1,1,0
voicemark,5,1024,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",6898,0,-30.738916158831216,-7.025260898090437,23.71365526074078,11,1,1,1
voicemark,5,4096,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",6743,0,-30.738916158831216,-13.601647629906893,17.137268528924324,35,1,1,1
voicemark,5,16384,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",6903,0,-30.738916158831216,-0.0028591027171387395,30.736057056114078,134,1,1,1
voicemark,5,65536,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",6903,0,-30.738916158831216,-0.0028591027171387395,30.736057056114078,607,1,1,1
voicemark,5,256,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",24562,1,-0.06228729758004192,-25.77790290072153,-25.715615603141487,1,0,0,0
