model,K,N_registry,trial_id,spk,local_t,method,colluder_ids,top1_identity,top1_is_colluder,max_colluder_score,max_noncolluder_score,attribution_margin,best_colluder_rank,ASR,R3_escape,R5_escape
wavmark,5,4096,6,chinese:SSB0011,0,mean,"[14360, 26078, 35446, 45165, 53359]",46206,0,-3.0,-1.0,2.0,12,1,1,1
wavmark,5,16384,6,chinese:SSB0011,0,mean,"[14360, 26078, 35446, 45165, 53359]",45182,0,-3.0,-0.0,3.0,41,1,1,1
wavmark,5,65536,6,chinese:SSB0011,0,mean,"[14360, 26078, 35446, 45165, 53359]",45182,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,6,chinese:SSB0011,0,fwp,"[14360, 26078, 35446, 45165, 53359]",48231,0,-3.0,-3.0,0.0,1,1,0,0
wavmark,5,1024,6,chinese:SSB0011,0,fwp,"[14360, 26078, 35446, 45165, 53359]",59518,0,-3.0,-3.0,0.0,1,1,1,1
wavmark,5,4096,6,chinese:SSB0011,0,fwp,"[14360, 26078, 35446, 45165, 53359]",47215,0,-3.0,-1.0,2.0,7,1,1,1
wavmark,5,16384,6,chinese:SSB0011,0,fwp,"[14360, 26078, 35446, 45165, 53359]",47223,0,-3.0,-1.0,2.0,40,1,1,1
wavmark,5,65536,6,chinese:SSB0011,0,fwp,"[14360, 26078, 35446, 45165, 53359]",47231,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,7,chinese:SSB0011,1,mean,"[24814, 34257, 45141, 51717, 62240]",24925,0,-3.0,-2.0,1.0,2,1,0,0
wavmark,5,1024,7,chinese:SSB0011,1,mean,"[24814, 34257, 45141, 51717, 62240]",57665,0,-3.0,-2.0,1.0,2,1,1,1
wavmark,5,4096,7,chinese:SSB0011,1,mean,"[24814, 34257, 45141, 51717, 62240]",57812,0,-3.0,-2.0,1.0,6,1,1,1
wavmark,5,16384,7,chinese:SSB0011,1,mean,"[24814, 34257, 45141, 51717, 62240]",58709,0,-3.0,-1.0,2.0,41,1,1,1
wavmark,5,65536,7,chinese:SSB0011,1,mean,"[24814, 34257, 45141, 51717, 62240]",57685,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,7,chinese:SSB0011,1,fwp,"[24814, 34257, 45141, 51717, 62240]",58873,0,-5.0,-3.0,2.0,8,1,1,1
wavmark,5,1024,7,chinese:SSB0011,1,fwp,"[24814, 34257, 45141, 51717, 62240]",42415,0,-5.0,-2.0,3.0,38,1,1,1
wavmark,5,4096,7,chinese:SSB0011,1,fwp,"[24814, 34257, 45141, 51717, 62240]",34303,0,-5.0,-1.0,4.0,154,1,1,1
wavmark,5,16384,7,chinese:SSB0011,1,fwp,"[24814, 34257, 45141, 51717, 62240]",58879,0,-5.0,-1.0,4.0,637,1,1,1
wavmark,5,65536,7,chinese:SSB0011,1,fwp,"[24814, 34257, 45141, 51717, 62240]",42495,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,5,256,8,chinese:SSB0011,2,mean,"[6947, 18578, 38432, 39064, 53545]",37250,0,-4.0,-3.0,1.0,4,1,1,1
wavmark,5,1024,8,chinese:SSB0011,2,mean,"[6947, 18578, 38432, 39064, 53545]",39346,0,-4.0,-0.0,4.0,12,1,1,1
wavmark,5,4096,8,chinese:SSB0011,2,mean,"[6947, 18578, 38432, 39064, 53545]",56754,0,-4.0,-2.0,2.0,28,1,1,1
wavmark,5,16384,8,chinese:SSB0011,2,mean,"[6947, 18578, 38432, 39064, 53545]",55730,0,-4.0,-1.0,3.0,170,1,1,1
wavmark,5,65536,8,chinese:SSB0011,2,mean,"[6947, 18578, 38432, 39064, 53545]",39346,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,5,256,8,chinese:SSB0011,2,fwp,"[6947, 18578, 38432, 39064, 53545]",59835,0,-4.0,-2.0,2.0,3,1,1,0
wavmark,5,1024,8,chinese:SSB0011,2,fwp,"[6947, 18578, 38432, 39064, 53545]",55795,0,-4.0,-2.0,2.0,8,1,1,1
wavmark,5,4096,8,chinese:SSB0011,2,fwp,"[6947, 18578, 38432, 39064, 53545]",55737,0,-4.0,-1.0,3.0,40,1,1,1
wavmark,5,16384,8,chinese:SSB0011,2,fwp,"[6947, 18578, 38432, 39064, 53545]",55743,0,-4.0,-1.0,3.0,166,1,1,1
wavmark,5,65536,8,chinese:SSB0011,2,fwp,"[6947, 18578, 38432, 39064, 53545]",55739,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,5,256,9,chinese:SSB0012,0,mean,"[29059, 38402, 45705, 53545, 62414]",62414,1,-3.0,-3.0,0.0,1,0,0,0
wavmark,5,1024,9,chinese:SSB0012,0,mean,"[29059, 38402, 45705, 53545, 62414]",62351,0,-3.0,-1.0,2.0,5,1,1,0
wavmark,5,4096,9,chinese:SSB0012,0,mean,"[29059, 38402, 45705, 53545, 62414]",62091,0,-3.0,-1.0,2.0,13,1,1,1
wavmark,5,16384,9,chinese:SSB0012,0,mean,"[29059, 38402, 45705, 53545, 62414]",61835,0,-3.0,-1.0,2.0,39,1,1,1
wavmark,5,65536,9,chinese:SSB0012,0,mean,"[29059, 38402, 45705, 53545, 62414]",62347,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,9,chinese:SSB0012,0,fwp,"[29059, 38402, 45705, 53545, 62414]",62414,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,5,1024,9,chinese:SSB0012,0,fwp,"[29059, 38402, 45705, 53545, 62414]",62414,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,5,4096,9,chinese:SSB0012,0,fwp,"[29059, 38402, 45705, 53545, 62414]",62414,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,5,16384,9,chinese:SSB0012,0,fwp,"[29059, 38402, 45705, 53545, 62414]",63436,0,-1.0,-1.0,0.0,1,1,1,0
wavmark,5,65536,9,chinese:SSB0012,0,fwp,"[29059, 38402, 45705, 53545, 62414]",63438,0,-1.0,-0.0,1.0,2,1,1,1
wavmark,5,256,10,chinese:SSB0012,1,mean,"[5958, 14935, 19796, 26649, 60470]",19796,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,5,1024,10,chinese:SSB0012,1,mean,"[5958, 14935, 19796, 26649, 60470]",27986,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,5,4096,10,chinese:SSB0012,1,mean,"[5958, 14935, 19796, 26649, 60470]",28502,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,5,16384,10,chinese:SSB0012,1,mean,"[5958, 14935, 19796, 26649, 60470]",28502,0,-2.0,-1.0,1.0,5,1,1,1
wavmark,5,65536,10,chinese:SSB0012,1,mean,"[5958, 14935, 19796, 26649, 60470]",27990,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,5,256,10,chinese:SSB0012,1,fwp,"[5958, 14935, 19796, 26649, 60470]",14935,1,-3.0,-4.0,-1.0,1,0,0,0
wavmark,5,1024,10,chinese:SSB0012,1,fwp,"[5958, 14935, 19796, 26649, 60470]",40287,0,-3.0,-3.0,0.0,1,1,1,0
wavmark,5,4096,10,chinese:SSB0012,1,fwp,"[5958, 14935, 19796, 26649, 60470]",48927,0,-3.0,-2.0,1.0,11,1,1,1
wavmark,5,16384,10,chinese:SSB0012,1,fwp,"[5958, 14935, 19796, 26649, 60470]",16223,0,-3.0,-0.0,3.0,39,1,1,1
wavmark,5,65536,10,chinese:SSB0012,1,fwp,"[5958, 14935, 19796, 26649, 60470]",16223,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",27645,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,5,1024,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",31685,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,5,4096,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",27605,0,-2.0,-0.0,2.0,3,1,1,1
wavmark,5,16384,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",27605,0,-2.0,-0.0,2.0,4,1,1,1
wavmark,5,65536,11,chinese:SSB0012,2,mean,"[24327, 25257, 27089, 28758, 51909]",27605,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,5,256,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",32557,0,-4.0,-2.0,2.0,5,1,1,1
wavmark,5,1024,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",28591,0,-4.0,-1.0,3.0,15,1,1,1
wavmark,5,4096,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",65454,0,-4.0,-2.0,2.0,44,1,1,1
wavmark,5,16384,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",65455,0,-4.0,-1.0,3.0,164,1,1,1
wavmark,5,65536,11,chinese:SSB0012,2,fwp,"[24327, 25257, 27089, 28758, 51909]",32687,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,5,256,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",7924,0,-5.0,-3.0,2.0,14,1,1,1
wavmark,5,1024,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",24116,0,-5.0,-2.0,3.0,46,1,1,1
wavmark,5,4096,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",24112,0,-5.0,-1.0,4.0,164,1,1,1
wavmark,5,16384,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",7728,0,-5.0,-0.0,5.0,646,1,1,1
wavmark,5,65536,12,chinese:SSB0016,0,mean,"[5637, 6685, 19024, 24562, 45754]",7728,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,5,256,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",7670,0,-3.0,-2.0,1.0,2,1,0,0
wavmark,5,1024,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",24055,0,-3.0,-2.0,1.0,2,1,0,0
wavmark,5,4096,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",40949,0,-3.0,-2.0,1.0,10,1,1,1
wavmark,5,16384,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",8179,0,-3.0,-1.0,2.0,26,1,1,1
wavmark,5,65536,12,chinese:SSB0016,0,fwp,"[5637, 6685, 19024, 24562, 45754]",8183,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",64415,1,-3.0,-4.0,-1.0,1,0,0,0
wavmark,5,1024,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",43925,0,-3.0,-1.0,2.0,3,1,0,0
wavmark,5,4096,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",52117,0,-3.0,-1.0,2.0,12,1,1,1
wavmark,5,16384,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",60309,0,-3.0,-0.0,3.0,39,1,1,1
wavmark,5,65536,13,chinese:SSB0016,1,mean,"[4248, 18453, 41827, 50804, 64415]",60309,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",64415,1,-1.0,-3.0,-2.0,1,0,0,0
wavmark,5,1024,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",64415,1,-1.0,-1.0,0.0,1,0,0,0
wavmark,5,4096,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",64415,1,-1.0,-2.0,-1.0,1,0,0,0
wavmark,5,16384,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",48031,0,-1.0,-0.0,1.0,2,1,0,0
wavmark,5,65536,13,chinese:SSB0016,1,fwp,"[4248, 18453, 41827, 50804, 64415]",48031,0,-1.0,-0.0,1.0,2,1,0,0
wavmark,5,256,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",40384,1,-2.0,-3.0,-1.0,1,0,0,0
wavmark,5,1024,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",55792,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,5,4096,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",54768,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,5,16384,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",40944,0,-2.0,-1.0,1.0,3,1,1,1
wavmark,5,65536,14,chinese:SSB0016,2,mean,"[6952, 37780, 38394, 40384, 60611]",40432,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,5,256,14,chinese:SSB0016,2,fwp,"[6952, 37780, 38394, 40384, 60611]",44963,0,-3.0,-2.0,1.0,2,1,0,0
wavmark,5,1024,14,chinese:SSB0016,2,fwp,"[6952, 37780, 38394, 40384, 60611]",60771,0,-3.0,-2.0,1.0,3,1,1,1
wavmark,5,4096,14,chinese:SSB0016,2,fwp,"[6952, 37780, 38394, 40384, 60611]",61415,0,-3.0,-1.0,2.0,10,1,1,1
wavmark,5,16384,14,chinese:SSB0016,2,fwp,"[6952, 37780, 38394, 40384, 60611]",61427,0,-3.0,-1.0,2.0,32,1,1,1
wavmark,5,65536,14,chinese:SSB0016,2,fwp,"[6952, 37780, 38394, 40384, 60611]",61411,0,-3.0,-0.0,3.0,138,1,1,1
wavmark,5,256,15,chinese:SSB0018,0,mean,"[24376, 29823, 34030, 53555, 61373]",65022,0,-4.0,-3.0,1.0,6,1,1,1
wavmark,5,1024,15,chinese:SSB0018,0,mean,"[24376, 29823, 34030, 53555, 61373]",64831,0,-4.0,-2.0,2.0,14,1,1,1
wavmark,5,4096,15,chinese:SSB0018,0,mean,"[24376, 29823, 34030, 53555, 61373]",62655,0,-4.0,-1.0,3.0,34,1,1,1
wavmark,5,16384,15,chinese:SSB0018,0,mean,"[24376, 29823, 34030, 53555, 61373]",62911,0,-4.0,-0.0,4.0,165,1,1,1
wavmark,5,65536,15,chinese:SSB0018,0,mean,"[24376, 29823, 34030, 53555, 61373]",62911,0,-4.0,-0.0,4.0,698,1,1,1
wavmark,5,256,15,chinese:SSB0018,0,fwp,"[24376, 29823, 34030, 53555, 61373]",40703,0,-5.0,-2.0,3.0,10,1,1,1
wavmark,5,1024,15,chinese:SSB0018,0,fwp,"[24376, 29823, 34030, 53555, 61373]",40638,0,-5.0,-2.0,3.0,29,1,1,1
wavmark,5,4096,15,chinese:SSB0018,0,fwp,"[24376, 29823, 34030, 53555, 61373]",57334,0,-5.0,-2.0,3.0,153,1,1,1
wavmark,5,16384,15,chinese:SSB0018,0,fwp,"[24376, 29823, 34030, 53555, 61373]",40958,0,-5.0,-0.0,5.0,636,1,1,1
wavmark,5,65536,15,chinese:SSB0018,0,fwp,"[24376, 29823, 34030, 53555, 61373]",40958,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,5,256,16,chinese:SSB0018,1,mean,"[7823, 13249, 18186, 19907, 57460]",32711,0,-2.0,-2.0,0.0,1,1,0,0
wavmark,5,1024,16,chinese:SSB0018,1,mean,"[7823, 13249, 18186, 19907, 57460]",28643,0,-2.0,-1.0,1.0,2,1,0,0
wavmark,5,4096,16,chinese:SSB0018,1,mean,"[7823, 13249, 18186, 19907, 57460]",28547,0,-2.0,-1.0,1.0,2,1,1,0
wavmark,5,16384,16,chinese:SSB0018,1,mean,"[7823, 13249, 18186, 19907, 57460]",61379,0,-2.0,-1.0,1.0,4,1,1,1
wavmark,5,65536,16,chinese:SSB0018,1,mean,"[7823, 13249, 18186, 19907, 57460]",28611,0,-2.0,-0.0,2.0,18,1,1,1
wavmark,5,256,16,chinese:SSB0018,1,fwp,"[7823, 13249, 18186, 19907, 57460]",9471,0,-5.0,-2.0,3.0,16,1,1,1
wavmark,5,1024,16,chinese:SSB0018,1,fwp,"[7823, 13249, 18186, 19907, 57460]",11997,0,-5.0,-2.0,3.0,32,1,1,1
wavmark,5,4096,16,chinese:SSB0018,1,fwp,"[7823, 13249, 18186, 19907, 57460]",12029,0,-5.0,-1.0,4.0,172,1,1,1
wavmark,5,16384,16,chinese:SSB0018,1,fwp,"[7823, 13249, 18186, 19907, 57460]",44799,0,-5.0,-1.0,4.0,626,1,1,1
wavmark,5,65536,16,chinese:SSB0018,1,fwp,"[7823, 13249, 18186, 19907, 57460]",12031,0,-5.0,-0.0,5.0,2518,1,1,1
wavmark,5,256,17,chinese:SSB0018,2,mean,"[15248, 21101, 35613, 36992, 60840]",43960,0,-3.0,-3.0,0.0,1,1,1,0
