model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,shift_ms,shifted_colluder_index,escaped,attribution_margin,pesq,stoi,si_sdr,snr
wavmark,5,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[30506, 16658, 57175, 9926, 15138]",-50,4,1,4.0,1.901427,0.973017,12.091225,11.073537
wavmark,5,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[30506, 16658, 57175, 9926, 15138]",-20,4,1,4.0,3.192831,0.980972,12.030871,10.955178
wavmark,5,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[30506, 16658, 57175, 9926, 15138]",-10,4,1,4.0,4.253019,0.983168,12.073534,11.039677
wavmark,5,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[30506, 16658, 57175, 9926, 15138]",0,-1,1,3.0,4.596094,0.999047,41.678091,41.67873
wavmark,5,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[30506, 16658, 57175, 9926, 15138]",10,4,1,4.0,4.330069,0.983697,12.074621,11.040343
wavmark,5,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[30506, 16658, 57175, 9926, 15138]",20,4,1,4.0,3.404847,0.981556,12.032081,10.955749
wavmark,5,244,english:1898,2,dataset/collusion_300/english/1898/english_1898_02.wav,"[30506, 16658, 57175, 9926, 15138]",50,4,1,4.0,2.006604,0.975421,12.096835,11.076193
wavmark,5,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[7709, 7953, 7725, 25845, 29724]",-50,0,1,2.0,1.881112,0.975915,12.065689,11.024121
wavmark,5,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[7709, 7953, 7725, 25845, 29724]",-20,0,1,3.0,3.112881,0.982707,11.979168,10.848072
wavmark,5,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[7709, 7953, 7725, 25845, 29724]",-10,0,1,3.0,3.781371,0.9866,12.049598,10.99148
wavmark,5,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[7709, 7953, 7725, 25845, 29724]",0,-1,1,2.0,4.62813,0.999902,43.498972,43.499753
wavmark,5,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[7709, 7953, 7725, 25845, 29724]",10,0,1,3.0,4.034935,0.98677,12.048698,10.991026
wavmark,5,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[7709, 7953, 7725, 25845, 29724]",20,0,1,3.0,3.537234,0.984014,11.980547,10.848742
wavmark,5,245,english:1898,3,dataset/collusion_300/english/1898/english_1898_03.wav,"[7709, 7953, 7725, 25845, 29724]",50,0,1,3.0,2.141449,0.97688,12.066617,11.024593
wavmark,5,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[41710, 39299, 23011, 34671, 5376]",-50,1,1,3.0,2.80326,0.961043,12.155064,11.187587
wavmark,5,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[41710, 39299, 23011, 34671, 5376]",-20,1,1,3.0,3.562634,0.972007,12.174957,11.223408
wavmark,5,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[41710, 39299, 23011, 34671, 5376]",-10,1,1,3.0,4.152489,0.976893,12.112614,11.110453
wavmark,5,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[41710, 39299, 23011, 34671, 5376]",0,-1,1,3.0,4.586537,0.997123,42.091087,42.091345
wavmark,5,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[41710, 39299, 23011, 34671, 5376]",10,1,1,2.0,4.408237,0.976426,12.11275,11.110632
wavmark,5,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[41710, 39299, 23011, 34671, 5376]",20,1,1,3.0,4.057187,0.973286,12.17558,11.223727
wavmark,5,246,english:19,1,dataset/collusion_300/english/19/english_19_01.wav,"[41710, 39299, 23011, 34671, 5376]",50,1,1,4.0,3.25139,0.966019,12.154478,11.187201
wavmark,5,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[24619, 17961, 25648, 603, 37675]",-50,2,1,3.0,2.343325,0.97713,12.06178,11.012585
wavmark,5,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[24619, 17961, 25648, 603, 37675]",-20,2,1,3.0,3.326395,0.981199,12.281437,11.399975
wavmark,5,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[24619, 17961, 25648, 603, 37675]",-10,2,1,2.0,4.192828,0.984287,12.249819,11.348325
wavmark,5,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[24619, 17961, 25648, 603, 37675]",0,-1,1,2.0,4.623709,0.99995,44.942614,44.942532
wavmark,5,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[24619, 17961, 25648, 603, 37675]",10,2,1,2.0,4.402425,0.984404,12.253473,11.35028
wavmark,5,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[24619, 17961, 25648, 603, 37675]",20,2,1,3.0,3.991992,0.981669,12.288731,11.404068
wavmark,5,247,english:19,2,dataset/collusion_300/english/19/english_19_02.wav,"[24619, 17961, 25648, 603, 37675]",50,2,1,2.0,3.039558,0.97685,12.08224,11.022786
wavmark,5,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[10879, 41597, 26963, 17821, 35194]",-50,3,1,2.0,2.425992,0.965185,12.012017,10.911303
wavmark,5,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[10879, 41597, 26963, 17821, 35194]",-20,3,1,2.0,3.358454,0.976887,11.976438,10.835629
wavmark,5,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[10879, 41597, 26963, 17821, 35194]",-10,3,1,2.0,4.150999,0.981475,11.849759,10.513541
wavmark,5,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[10879, 41597, 26963, 17821, 35194]",0,-1,1,2.0,4.599627,0.998581,44.773223,44.7733
wavmark,5,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[10879, 41597, 26963, 17821, 35194]",10,3,1,3.0,4.394713,0.98212,11.851428,10.514394
wavmark,5,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[10879, 41597, 26963, 17821, 35194]",20,3,1,2.0,4.097618,0.979237,11.979197,10.836969
wavmark,5,248,english:19,3,dataset/collusion_300/english/19/english_19_03.wav,"[10879, 41597, 26963, 17821, 35194]",50,3,1,2.0,3.132571,0.971667,12.021937,10.916159
wavmark,5,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[36092, 10895, 14, 34457, 12096]",-50,4,1,4.0,2.133573,0.978238,12.036735,10.965174
wavmark,5,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[36092, 10895, 14, 34457, 12096]",-20,4,1,3.0,1.793686,0.984445,12.104959,11.096074
wavmark,5,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[36092, 10895, 14, 34457, 12096]",-10,4,1,4.0,3.939611,0.988723,12.111819,11.108392
wavmark,5,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[36092, 10895, 14, 34457, 12096]",0,-1,1,3.0,4.562021,0.99994,43.481782,43.481957
wavmark,5,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[36092, 10895, 14, 34457, 12096]",10,4,1,3.0,4.360631,0.988336,12.115507,11.110238
wavmark,5,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[36092, 10895, 14, 34457, 12096]",20,4,1,4.0,3.578715,0.984614,12.115815,11.101611
wavmark,5,249,english:1926,1,dataset/collusion_300/english/1926/english_1926_01.wav,"[36092, 10895, 14, 34457, 12096]",50,4,1,3.0,2.459974,0.978389,12.058004,10.975798
wavmark,5,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[57466, 61947, 32106, 9509, 2510]",-50,0,1,4.0,1.763535,0.977829,11.996938,10.886278
wavmark,5,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[57466, 61947, 32106, 9509, 2510]",-20,0,1,5.0,2.878567,0.983846,11.983462,10.859473
wavmark,5,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[57466, 61947, 32106, 9509, 2510]",-10,0,1,5.0,3.877026,0.988571,12.332938,11.486686
wavmark,5,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[57466, 61947, 32106, 9509, 2510]",0,-1,1,2.0,4.56876,0.999893,42.418269,42.418311
wavmark,5,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[57466, 61947, 32106, 9509, 2510]",10,0,1,4.0,4.286217,0.98863,12.339406,11.49028
wavmark,5,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[57466, 61947, 32106, 9509, 2510]",20,0,1,5.0,3.547427,0.984633,11.99627,10.865713
wavmark,5,250,english:1926,2,dataset/collusion_300/english/1926/english_1926_02.wav,"[57466, 61947, 32106, 9509, 2510]",50,0,1,4.0,2.144906,0.977468,12.03187,10.903397
wavmark,5,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[57178, 1740, 30296, 56268, 4416]",-50,1,1,2.0,1.648883,0.976493,12.027162,10.943516
wavmark,5,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[57178, 1740, 30296, 56268, 4416]",-20,1,1,1.0,2.476287,0.982386,12.066265,11.022976
wavmark,5,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[57178, 1740, 30296, 56268, 4416]",-10,1,1,3.0,3.696963,0.98743,12.154556,11.186314
wavmark,5,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[57178, 1740, 30296, 56268, 4416]",0,-1,1,3.0,4.585287,0.999863,42.670069,42.669165
wavmark,5,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[57178, 1740, 30296, 56268, 4416]",10,1,1,3.0,4.208788,0.98788,12.157342,11.187735
wavmark,5,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[57178, 1740, 30296, 56268, 4416]",20,1,1,1.0,3.304169,0.983692,12.07218,11.026137
wavmark,5,251,english:1926,3,dataset/collusion_300/english/1926/english_1926_03.wav,"[57178, 1740, 30296, 56268, 4416]",50,1,1,3.0,1.986644,0.978246,12.038004,10.948975
wavmark,5,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[8751, 34887, 32477, 22631, 58365]",-50,2,1,4.0,2.017627,0.976007,11.997455,10.887484
wavmark,5,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[8751, 34887, 32477, 22631, 58365]",-20,2,1,4.0,3.041563,0.980419,12.025946,10.946144
wavmark,5,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[8751, 34887, 32477, 22631, 58365]",-10,2,1,4.0,4.119211,0.983759,12.05859,11.009168
wavmark,5,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[8751, 34887, 32477, 22631, 58365]",0,-1,1,4.0,4.5882,0.999941,41.517614,41.517851
wavmark,5,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[8751, 34887, 32477, 22631, 58365]",10,2,1,4.0,4.307185,0.984153,12.057629,11.008621
wavmark,5,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[8751, 34887, 32477, 22631, 58365]",20,2,1,5.0,3.642869,0.981168,12.025837,10.946042
wavmark,5,252,english:196,1,dataset/collusion_300/english/196/english_196_01.wav,"[8751, 34887, 32477, 22631, 58365]",50,2,1,4.0,2.21227,0.97587,11.99896,10.888033
wavmark,5,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[11160, 23250, 17902, 34689, 21149]",-50,3,1,4.0,1.804226,0.973347,12.041677,10.976133
wavmark,5,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[11160, 23250, 17902, 34689, 21149]",-20,3,1,3.0,3.146676,0.979087,12.064664,11.021881
wavmark,5,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[11160, 23250, 17902, 34689, 21149]",-10,3,1,4.0,4.046531,0.984206,11.928632,10.732358
wavmark,5,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[11160, 23250, 17902, 34689, 21149]",0,-1,1,5.0,4.612085,0.999835,41.559643,41.559892
wavmark,5,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[11160, 23250, 17902, 34689, 21149]",10,3,1,4.0,4.215512,0.984331,11.933641,10.734855
wavmark,5,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[11160, 23250, 17902, 34689, 21149]",20,3,1,3.0,3.280917,0.979858,12.073613,11.026425
wavmark,5,253,english:196,2,dataset/collusion_300/english/196/english_196_02.wav,"[11160, 23250, 17902, 34689, 21149]",50,3,1,3.0,2.095822,0.973881,12.068408,10.989579
wavmark,5,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[56442, 7219, 45760, 48561, 34198]",-50,4,1,3.0,2.074401,0.97811,12.040571,10.972582
wavmark,5,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[56442, 7219, 45760, 48561, 34198]",-20,4,1,2.0,3.109013,0.983427,11.955853,10.793801
wavmark,5,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[56442, 7219, 45760, 48561, 34198]",-10,4,1,4.0,3.987441,0.987112,12.03461,10.96175
wavmark,5,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[56442, 7219, 45760, 48561, 34198]",0,-1,1,3.0,4.549432,0.999779,41.494831,41.495051
wavmark,5,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[56442, 7219, 45760, 48561, 34198]",10,4,1,4.0,4.201029,0.987316,12.038562,10.963637
wavmark,5,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[56442, 7219, 45760, 48561, 34198]",20,4,1,2.0,3.448266,0.983769,11.963999,10.797681
wavmark,5,254,english:196,3,dataset/collusion_300/english/196/english_196_03.wav,"[56442, 7219, 45760, 48561, 34198]",50,4,1,3.0,2.09547,0.977053,12.064184,10.984345
wavmark,5,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[48215, 12740, 28829, 63839, 35757]",-50,0,1,3.0,2.205653,0.974949,12.00769,10.90561
wavmark,5,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[48215, 12740, 28829, 63839, 35757]",-20,0,1,3.0,3.314254,0.979008,12.065679,11.021879
wavmark,5,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[48215, 12740, 28829, 63839, 35757]",-10,0,1,3.0,4.211213,0.986441,11.950126,10.780336
wavmark,5,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[48215, 12740, 28829, 63839, 35757]",0,-1,1,3.0,4.535895,0.999986,44.910804,44.910948
wavmark,5,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[48215, 12740, 28829, 63839, 35757]",10,0,1,3.0,4.365506,0.986253,11.950606,10.780566
wavmark,5,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[48215, 12740, 28829, 63839, 35757]",20,0,1,3.0,3.801114,0.978556,12.065609,11.021839
wavmark,5,255,english:1963,1,dataset/collusion_300/english/1963/english_1963_01.wav,"[48215, 12740, 28829, 63839, 35757]",50,0,1,3.0,2.47903,0.971678,12.013931,10.908685
wavmark,5,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[6788, 57374, 34046, 32920, 2759]",-50,1,1,2.0,2.349239,0.96904,12.012684,10.914386
wavmark,5,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[6788, 57374, 34046, 32920, 2759]",-20,1,1,4.0,3.409304,0.975709,11.974677,10.83424
wavmark,5,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[6788, 57374, 34046, 32920, 2759]",-10,1,1,3.0,4.184062,0.984005,12.005877,10.900635
wavmark,5,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[6788, 57374, 34046, 32920, 2759]",0,-1,1,2.0,4.54957,0.999965,44.889523,44.889677
wavmark,5,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[6788, 57374, 34046, 32920, 2759]",10,1,1,2.0,4.438489,0.984431,12.011508,10.903465
wavmark,5,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[6788, 57374, 34046, 32920, 2759]",20,1,1,4.0,3.874913,0.974693,11.983411,10.838609
wavmark,5,256,english:1963,2,dataset/collusion_300/english/1963/english_1963_02.wav,"[6788, 57374, 34046, 32920, 2759]",50,1,1,2.0,2.653313,0.966712,12.022972,10.9195
wavmark,5,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[27516, 11948, 2734, 28237, 21510]",-50,2,1,2.0,2.030772,0.975439,12.042341,10.973268
wavmark,5,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[27516, 11948, 2734, 28237, 21510]",-20,2,1,2.0,3.176715,0.97982,12.052808,10.995733
wavmark,5,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[27516, 11948, 2734, 28237, 21510]",-10,2,1,2.0,4.171246,0.987676,12.139576,11.157977
wavmark,5,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[27516, 11948, 2734, 28237, 21510]",0,-1,1,1.0,4.509586,0.999992,45.32822,45.327487
wavmark,5,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[27516, 11948, 2734, 28237, 21510]",10,2,1,2.0,4.425375,0.987718,12.156325,11.166541
wavmark,5,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[27516, 11948, 2734, 28237, 21510]",20,2,1,2.0,3.870074,0.978988,12.096473,11.01769
wavmark,5,257,english:1963,3,dataset/collusion_300/english/1963/english_1963_03.wav,"[27516, 11948, 2734, 28237, 21510]",50,2,1,2.0,2.545844,0.973919,12.172151,11.037642
wavmark,5,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[33355, 56020, 48540, 51892, 16666]",-50,3,1,3.0,2.18992,0.965662,12.015668,10.92957
wavmark,5,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[33355, 56020, 48540, 51892, 16666]",-20,3,1,3.0,3.152206,0.974496,11.964047,10.817889
wavmark,5,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[33355, 56020, 48540, 51892, 16666]",-10,3,1,3.0,4.001585,0.97948,12.108728,11.109522
wavmark,5,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[33355, 56020, 48540, 51892, 16666]",0,-1,1,2.0,4.594038,0.996359,42.461187,42.466993
wavmark,5,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[33355, 56020, 48540, 51892, 16666]",10,3,1,3.0,4.335695,0.979781,12.109576,11.110127
wavmark,5,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[33355, 56020, 48540, 51892, 16666]",20,3,1,3.0,3.888641,0.974985,11.963839,10.817793
wavmark,5,258,english:1970,1,dataset/collusion_300/english/1970/english_1970_01.wav,"[33355, 56020, 48540, 51892, 16666]",50,3,1,4.0,2.794054,0.966465,12.016984,10.930466
wavmark,5,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[48284, 22685, 30977, 3515, 13566]",-50,4,1,3.0,1.933873,0.970434,12.024441,10.943621
wavmark,5,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[48284, 22685, 30977, 3515, 13566]",-20,4,1,3.0,2.804995,0.979306,12.008355,10.911167
wavmark,5,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[48284, 22685, 30977, 3515, 13566]",-10,4,1,3.0,3.927384,0.983463,12.060615,11.016113
wavmark,5,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[48284, 22685, 30977, 3515, 13566]",0,-1,1,3.0,4.584863,0.998539,45.784405,45.790016
wavmark,5,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[48284, 22685, 30977, 3515, 13566]",10,4,1,3.0,4.241689,0.984742,12.061062,11.01637
wavmark,5,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[48284, 22685, 30977, 3515, 13566]",20,4,1,3.0,3.631635,0.980983,12.009953,10.911897
wavmark,5,259,english:1970,2,dataset/collusion_300/english/1970/english_1970_02.wav,"[48284, 22685, 30977, 3515, 13566]",50,4,1,3.0,2.594378,0.973338,12.027895,10.945316
wavmark,5,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[13644, 42381, 40058, 37163, 30430]",-50,0,1,5.0,2.057767,0.968869,12.089016,11.070788
wavmark,5,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[13644, 42381, 40058, 37163, 30430]",-20,0,1,5.0,3.093823,0.981193,12.086118,11.065574
wavmark,5,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[13644, 42381, 40058, 37163, 30430]",-10,0,1,5.0,4.051449,0.986063,11.844243,10.504355
wavmark,5,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[13644, 42381, 40058, 37163, 30430]",0,-1,1,4.0,4.600685,0.999656,45.575586,45.580106
wavmark,5,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[13644, 42381, 40058, 37163, 30430]",10,0,1,5.0,4.278608,0.986559,11.846905,10.505533
wavmark,5,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[13644, 42381, 40058, 37163, 30430]",20,0,1,5.0,3.724196,0.982766,12.089454,11.067263
wavmark,5,260,english:1970,3,dataset/collusion_300/english/1970/english_1970_03.wav,"[13644, 42381, 40058, 37163, 30430]",50,0,1,4.0,2.560283,0.975709,12.099582,11.076187
wavmark,5,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[11436, 47676, 18064, 8400, 26358]",-50,1,1,3.0,1.971841,0.975828,12.044275,11.844297
wavmark,5,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[11436, 47676, 18064, 8400, 26358]",-20,1,1,2.0,3.024477,0.983041,12.032509,11.817409
wavmark,5,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[11436, 47676, 18064, 8400, 26358]",-10,1,1,3.0,3.873127,0.987755,12.2867,12.267375
wavmark,5,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[11436, 47676, 18064, 8400, 26358]",0,-1,1,3.0,4.599685,0.999564,41.037038,41.890566
wavmark,5,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[11436, 47676, 18064, 8400, 26358]",10,1,1,3.0,4.268198,0.98802,12.289967,12.269089
wavmark,5,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[11436, 47676, 18064, 8400, 26358]",20,1,1,2.0,3.422136,0.983781,12.038601,11.820247
wavmark,5,261,english:198,1,dataset/collusion_300/english/198/english_198_01.wav,"[11436, 47676, 18064, 8400, 26358]",50,1,1,3.0,2.147615,0.976234,12.052596,11.847748
wavmark,5,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23903, 29660, 63353, 9978, 43697]",-50,2,1,3.0,2.090065,0.971298,12.095218,12.432329
wavmark,5,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23903, 29660, 63353, 9978, 43697]",-20,2,1,4.0,3.006366,0.978818,11.865025,11.922345
wavmark,5,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23903, 29660, 63353, 9978, 43697]",-10,2,1,3.0,4.019728,0.984412,12.022823,12.285198
wavmark,5,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23903, 29660, 63353, 9978, 43697]",0,-1,1,3.0,4.558881,0.998101,38.122305,39.457231
wavmark,5,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23903, 29660, 63353, 9978, 43697]",10,2,1,3.0,4.2306,0.985128,12.054038,12.299814
wavmark,5,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23903, 29660, 63353, 9978, 43697]",20,2,1,4.0,3.471306,0.981111,11.941598,11.957273
wavmark,5,262,english:198,2,dataset/collusion_300/english/198/english_198_02.wav,"[23903, 29660, 63353, 9978, 43697]",50,2,1,2.0,2.2858,0.974417,12.291081,12.533218
wavmark,5,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[39577, 64166, 8139, 18972, 34270]",-50,3,1,4.0,2.119457,0.96205,12.10444,12.205936
wavmark,5,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[39577, 64166, 8139, 18972, 34270]",-20,3,1,4.0,3.141641,0.971863,11.868746,11.687403
wavmark,5,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[39577, 64166, 8139, 18972, 34270]",-10,3,1,4.0,3.982723,0.979634,12.161444,12.303575
wavmark,5,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[39577, 64166, 8139, 18972, 34270]",0,-1,1,4.0,4.581161,0.993576,40.68233,41.783288
wavmark,5,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[39577, 64166, 8139, 18972, 34270]",10,3,1,4.0,4.263668,0.979598,12.1704,12.309102
wavmark,5,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[39577, 64166, 8139, 18972, 34270]",20,3,1,4.0,3.605408,0.972463,11.885105,11.696782
wavmark,5,263,english:198,3,dataset/collusion_300/english/198/english_198_03.wav,"[39577, 64166, 8139, 18972, 34270]",50,3,1,4.0,2.369607,0.962255,12.154671,12.231216
wavmark,5,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[61311, 34751, 52685, 13828, 56910]",-50,4,1,1.0,1.656236,0.974961,11.986126,10.859034
wavmark,5,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[61311, 34751, 52685, 13828, 56910]",-20,4,1,1.0,2.732207,0.981467,12.329346,11.477342
wavmark,5,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[61311, 34751, 52685, 13828, 56910]",-10,4,1,2.0,3.881416,0.98588,11.816541,10.405446
wavmark,5,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[61311, 34751, 52685, 13828, 56910]",0,-1,1,1.0,4.547578,0.999755,44.100943,44.100866
wavmark,5,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[61311, 34751, 52685, 13828, 56910]",10,4,1,2.0,4.150532,0.986136,11.817878,10.406011
wavmark,5,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[61311, 34751, 52685, 13828, 56910]",20,4,1,2.0,3.369986,0.981299,12.332471,11.4792
wavmark,5,264,english:1992,1,dataset/collusion_300/english/1992/english_1992_01.wav,"[61311, 34751, 52685, 13828, 56910]",50,4,1,1.0,2.028542,0.972327,11.990853,10.861504
wavmark,5,265,english:1992,2,dataset/collusion_300/english/1992/english_1992_02.wav,"[38318, 28175, 62192, 20782, 7827]",-50,0,1,5.0,1.788895,0.973722,12.247912,11.348643
wavmark,5,265,english:1992,2,dataset/collusion_300/english/1992/english_1992_02.wav,"[38318, 28175, 62192, 20782, 7827]",-20,0,1,6.0,2.809131,0.980195,12.15384,11.186533
wavmark,5,265,english:1992,2,dataset/collusion_300/english/1992/english_1992_02.wav,"[38318, 28175, 62192, 20782, 7827]",-10,0,1,5.0,3.8487,0.985434,12.376041,11.553017
