model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,5,57,chinese:SSB0197,0,mean,first_legitimate_watermarked_coalition_copy,4.4928,0.9858,34.69,1,1.0000,1
wavmark,5,57,chinese:SSB0197,0,fwp,first_legitimate_watermarked_coalition_copy,4.5481,0.9908,36.69,1,1.0000,1
wavmark,5,58,chinese:SSB0197,1,mean,first_legitimate_watermarked_coalition_copy,4.3890,0.9842,34.72,1,1.0000,1
wavmark,5,58,chinese:SSB0197,1,fwp,first_legitimate_watermarked_coalition_copy,4.4154,0.9888,36.48,1,1.0000,1
wavmark,5,59,chinese:SSB0197,2,mean,first_legitimate_watermarked_coalition_copy,4.5017,0.9872,35.60,1,1.0000,1
wavmark,5,59,chinese:SSB0197,2,fwp,first_legitimate_watermarked_coalition_copy,4.3521,0.9725,32.56,1,1.0000,1
wavmark,5,60,chinese:SSB0200,0,mean,first_legitimate_watermarked_coalition_copy,4.5084,0.9996,39.73,1,1.0000,1
wavmark,5,60,chinese:SSB0200,0,fwp,first_legitimate_watermarked_coalition_copy,4.3996,0.9993,37.12,1,1.0000,1
wavmark,5,61,chinese:SSB0200,1,mean,first_legitimate_watermarked_coalition_copy,4.5248,0.9996,40.48,1,1.0000,1
wavmark,5,61,chinese:SSB0200,1,fwp,first_legitimate_watermarked_coalition_copy,4.4145,0.9992,38.02,1,1.0000,1
wavmark,5,62,chinese:SSB0200,2,mean,first_legitimate_watermarked_coalition_copy,4.4593,0.9995,39.10,1,1.0000,1
wavmark,5,62,chinese:SSB0200,2,fwp,first_legitimate_watermarked_coalition_copy,4.3967,0.9995,38.65,1,1.0000,1
wavmark,5,63,chinese:SSB0241,0,mean,first_legitimate_watermarked_coalition_copy,4.3619,0.9998,41.73,1,1.0000,1
wavmark,5,63,chinese:SSB0241,0,fwp,first_legitimate_watermarked_coalition_copy,4.4711,0.9999,43.42,1,1.0000,1
wavmark,5,64,chinese:SSB0241,1,mean,first_legitimate_watermarked_coalition_copy,4.4666,0.9998,43.08,1,1.0000,1
wavmark,5,64,chinese:SSB0241,1,fwp,first_legitimate_watermarked_coalition_copy,4.3449,0.9997,40.34,1,1.0000,1
wavmark,5,65,chinese:SSB0241,2,mean,first_legitimate_watermarked_coalition_copy,4.5056,0.9998,42.70,1,1.0000,1
wavmark,5,65,chinese:SSB0241,2,fwp,first_legitimate_watermarked_coalition_copy,4.4146,0.9997,39.95,1,1.0000,1
wavmark,5,66,chinese:SSB0246,0,mean,first_legitimate_watermarked_coalition_copy,4.5514,0.9991,41.97,1,1.0000,1
wavmark,5,66,chinese:SSB0246,0,fwp,first_legitimate_watermarked_coalition_copy,4.4637,0.9984,39.16,1,1.0000,1
wavmark,5,67,chinese:SSB0246,1,mean,first_legitimate_watermarked_coalition_copy,4.5740,0.9994,42.96,1,1.0000,1
wavmark,5,67,chinese:SSB0246,1,fwp,first_legitimate_watermarked_coalition_copy,4.5116,0.9989,40.76,1,1.0000,1
wavmark,5,68,chinese:SSB0246,2,mean,first_legitimate_watermarked_coalition_copy,4.5063,0.9993,41.52,1,1.0000,1
wavmark,5,68,chinese:SSB0246,2,fwp,first_legitimate_watermarked_coalition_copy,4.5268,0.9995,42.81,1,1.0000,1
wavmark,5,69,chinese:SSB0261,0,mean,first_legitimate_watermarked_coalition_copy,4.5201,0.9998,41.00,1,1.0000,1
wavmark,5,69,chinese:SSB0261,0,fwp,first_legitimate_watermarked_coalition_copy,4.5557,0.9998,42.81,1,1.0000,1
wavmark,5,70,chinese:SSB0261,1,mean,first_legitimate_watermarked_coalition_copy,4.4100,0.9997,40.31,1,1.0000,1
wavmark,5,70,chinese:SSB0261,1,fwp,first_legitimate_watermarked_coalition_copy,4.5021,0.9998,42.35,1,1.0000,1
wavmark,5,71,chinese:SSB0261,2,mean,first_legitimate_watermarked_coalition_copy,4.5092,0.9998,42.33,1,1.0000,1
wavmark,5,71,chinese:SSB0261,2,fwp,first_legitimate_watermarked_coalition_copy,4.4254,0.9997,39.81,1,1.0000,1
wavmark,5,72,chinese:SSB0267,0,mean,first_legitimate_watermarked_coalition_copy,4.5079,0.9995,41.48,1,1.0000,1
wavmark,5,72,chinese:SSB0267,0,fwp,first_legitimate_watermarked_coalition_copy,4.4354,0.9992,38.91,1,1.0000,1
wavmark,5,73,chinese:SSB0267,1,mean,first_legitimate_watermarked_coalition_copy,4.5167,0.9995,40.87,1,1.0000,1
wavmark,5,73,chinese:SSB0267,1,fwp,first_legitimate_watermarked_coalition_copy,4.5176,0.9996,42.30,1,1.0000,1
wavmark,5,74,chinese:SSB0267,2,mean,first_legitimate_watermarked_coalition_copy,4.4651,0.9994,40.38,1,1.0000,1
wavmark,5,74,chinese:SSB0267,2,fwp,first_legitimate_watermarked_coalition_copy,4.3748,0.9991,38.50,1,1.0000,1
wavmark,5,75,chinese:SSB0273,0,mean,first_legitimate_watermarked_coalition_copy,4.5394,0.9995,44.95,1,1.0000,1
wavmark,5,75,chinese:SSB0273,0,fwp,first_legitimate_watermarked_coalition_copy,4.4470,0.9990,41.70,1,1.0000,1
wavmark,5,76,chinese:SSB0273,1,mean,first_legitimate_watermarked_coalition_copy,4.3899,0.9993,43.10,1,1.0000,1
wavmark,5,76,chinese:SSB0273,1,fwp,first_legitimate_watermarked_coalition_copy,4.2590,0.9989,40.79,1,1.0000,1
wavmark,5,77,chinese:SSB0273,2,mean,first_legitimate_watermarked_coalition_copy,4.3705,0.9992,43.68,1,1.0000,1
wavmark,5,77,chinese:SSB0273,2,fwp,first_legitimate_watermarked_coalition_copy,4.2873,0.9990,41.66,1,1.0000,1
wavmark,5,78,chinese:SSB0287,0,mean,first_legitimate_watermarked_coalition_copy,4.5362,0.9998,44.35,1,1.0000,1
wavmark,5,78,chinese:SSB0287,0,fwp,first_legitimate_watermarked_coalition_copy,4.5498,0.9998,45.10,1,1.0000,1
wavmark,5,79,chinese:SSB0287,1,mean,first_legitimate_watermarked_coalition_copy,4.4924,0.9997,43.36,1,1.0000,1
wavmark,5,79,chinese:SSB0287,1,fwp,first_legitimate_watermarked_coalition_copy,4.5079,0.9998,44.79,1,1.0000,1
wavmark,5,80,chinese:SSB0287,2,mean,first_legitimate_watermarked_coalition_copy,4.4566,0.9997,42.98,1,1.0000,1
wavmark,5,80,chinese:SSB0287,2,fwp,first_legitimate_watermarked_coalition_copy,4.5114,0.9998,44.94,1,1.0000,1
wavmark,5,81,chinese:SSB0288,0,mean,first_legitimate_watermarked_coalition_copy,4.5325,0.9958,42.40,1,1.0000,1
wavmark,5,81,chinese:SSB0288,0,fwp,first_legitimate_watermarked_coalition_copy,4.5091,0.9955,43.48,1,1.0000,1
wavmark,5,82,chinese:SSB0288,1,mean,first_legitimate_watermarked_coalition_copy,4.4238,0.9937,41.47,1,1.0000,1
wavmark,5,82,chinese:SSB0288,1,fwp,first_legitimate_watermarked_coalition_copy,4.4795,0.9955,43.05,1,1.0000,1
wavmark,5,83,chinese:SSB0288,2,mean,first_legitimate_watermarked_coalition_copy,4.4900,0.9948,42.18,1,1.0000,1
wavmark,5,83,chinese:SSB0288,2,fwp,first_legitimate_watermarked_coalition_copy,4.3602,0.9913,39.79,1,1.0000,1
wavmark,5,84,chinese:SSB0299,0,mean,first_legitimate_watermarked_coalition_copy,4.5500,0.9999,40.23,1,1.0000,1
wavmark,5,84,chinese:SSB0299,0,fwp,first_legitimate_watermarked_coalition_copy,4.5672,0.9999,41.89,1,1.0000,1
wavmark,5,85,chinese:SSB0299,1,mean,first_legitimate_watermarked_coalition_copy,4.4995,0.9999,40.89,1,1.0000,1
wavmark,5,85,chinese:SSB0299,1,fwp,first_legitimate_watermarked_coalition_copy,4.4337,0.9998,37.93,1,1.0000,1
wavmark,5,86,chinese:SSB0299,2,mean,first_legitimate_watermarked_coalition_copy,4.5031,0.9999,40.95,1,1.0000,1
wavmark,5,86,chinese:SSB0299,2,fwp,first_legitimate_watermarked_coalition_copy,4.5479,0.9999,43.06,1,1.0000,1
wavmark,5,87,chinese:SSB0307,0,mean,first_legitimate_watermarked_coalition_copy,4.4553,0.9957,36.79,1,1.0000,1
wavmark,5,87,chinese:SSB0307,0,fwp,first_legitimate_watermarked_coalition_copy,4.4671,0.9970,38.02,1,1.0000,1
wavmark,5,88,chinese:SSB0307,1,mean,first_legitimate_watermarked_coalition_copy,4.4588,0.9948,36.74,1,1.0000,1
wavmark,5,88,chinese:SSB0307,1,fwp,first_legitimate_watermarked_coalition_copy,4.4004,0.9963,38.07,1,1.0000,1
wavmark,5,89,chinese:SSB0307,2,mean,first_legitimate_watermarked_coalition_copy,4.4015,0.9958,36.40,1,1.0000,1
wavmark,5,89,chinese:SSB0307,2,fwp,first_legitimate_watermarked_coalition_copy,4.2760,0.9928,34.51,1,1.0000,1
wavmark,5,90,chinese:SSB0309,0,mean,first_legitimate_watermarked_coalition_copy,4.5225,0.9952,41.83,1,1.0000,1
wavmark,5,90,chinese:SSB0309,0,fwp,first_legitimate_watermarked_coalition_copy,4.5623,0.9969,43.81,1,1.0000,1
wavmark,5,91,chinese:SSB0309,1,mean,first_legitimate_watermarked_coalition_copy,4.5238,0.9972,43.33,1,1.0000,1
wavmark,5,91,chinese:SSB0309,1,fwp,first_legitimate_watermarked_coalition_copy,4.4623,0.9940,40.48,1,1.0000,1
wavmark,5,92,chinese:SSB0309,2,mean,first_legitimate_watermarked_coalition_copy,4.5452,0.9956,42.56,1,1.0000,1
wavmark,5,92,chinese:SSB0309,2,fwp,first_legitimate_watermarked_coalition_copy,4.5669,0.9969,43.98,1,1.0000,1
wavmark,5,93,chinese:SSB0315,0,mean,first_legitimate_watermarked_coalition_copy,4.5039,0.9998,44.07,1,1.0000,1
wavmark,5,93,chinese:SSB0315,0,fwp,first_legitimate_watermarked_coalition_copy,4.4259,0.9997,42.02,1,1.0000,1
wavmark,5,94,chinese:SSB0315,1,mean,first_legitimate_watermarked_coalition_copy,4.4704,0.9997,42.89,1,1.0000,1
wavmark,5,94,chinese:SSB0315,1,fwp,first_legitimate_watermarked_coalition_copy,4.2812,0.9994,40.04,1,1.0000,1
wavmark,5,95,chinese:SSB0315,2,mean,first_legitimate_watermarked_coalition_copy,4.5012,0.9998,43.39,1,1.0000,1
wavmark,5,95,chinese:SSB0315,2,fwp,first_legitimate_watermarked_coalition_copy,4.3929,0.9995,39.53,1,1.0000,1
wavmark,5,96,chinese:SSB0316,0,mean,first_legitimate_watermarked_coalition_copy,4.5827,0.9999,43.72,1,1.0000,1
wavmark,5,96,chinese:SSB0316,0,fwp,first_legitimate_watermarked_coalition_copy,4.5517,0.9998,41.72,1,1.0000,1
wavmark,5,97,chinese:SSB0316,1,mean,first_legitimate_watermarked_coalition_copy,4.5639,0.9999,43.63,1,1.0000,1
wavmark,5,97,chinese:SSB0316,1,fwp,first_legitimate_watermarked_coalition_copy,4.5523,0.9999,44.50,1,1.0000,1
wavmark,5,98,chinese:SSB0316,2,mean,first_legitimate_watermarked_coalition_copy,4.5676,0.9999,43.85,1,1.0000,1
wavmark,5,98,chinese:SSB0316,2,fwp,first_legitimate_watermarked_coalition_copy,4.5651,0.9999,44.61,1,1.0000,1
wavmark,5,99,chinese:SSB0323,0,mean,first_legitimate_watermarked_coalition_copy,4.5669,0.9999,42.59,1,1.0000,1
wavmark,5,99,chinese:SSB0323,0,fwp,first_legitimate_watermarked_coalition_copy,4.5874,0.9999,44.67,1,1.0000,1
wavmark,5,100,chinese:SSB0323,1,mean,first_legitimate_watermarked_coalition_copy,4.5971,0.9999,44.13,1,1.0000,1
wavmark,5,100,chinese:SSB0323,1,fwp,first_legitimate_watermarked_coalition_copy,4.5741,0.9999,42.38,1,1.0000,1
wavmark,5,101,chinese:SSB0323,2,mean,first_legitimate_watermarked_coalition_copy,4.6127,0.9999,44.84,1,1.0000,1
wavmark,5,101,chinese:SSB0323,2,fwp,first_legitimate_watermarked_coalition_copy,4.5699,0.9998,41.63,1,1.0000,1
wavmark,5,102,chinese:SSB0338,0,mean,first_legitimate_watermarked_coalition_copy,4.4230,0.9995,38.22,1,1.0000,1
wavmark,5,102,chinese:SSB0338,0,fwp,first_legitimate_watermarked_coalition_copy,4.4452,0.9996,39.49,1,1.0000,1
wavmark,5,103,chinese:SSB0338,1,mean,first_legitimate_watermarked_coalition_copy,4.4769,0.9995,37.94,1,1.0000,1
