model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wmcodec,2,72,chinese:SSB0267,0,mean,first_legitimate_watermarked_coalition_copy,4.3326,0.9882,19.30,0,,
wmcodec,2,72,chinese:SSB0267,0,fwp,first_legitimate_watermarked_coalition_copy,4.3326,0.9882,19.30,0,,
wmcodec,2,73,chinese:SSB0267,1,mean,first_legitimate_watermarked_coalition_copy,4.2740,0.9879,19.25,0,,
wmcodec,2,73,chinese:SSB0267,1,fwp,first_legitimate_watermarked_coalition_copy,4.2740,0.9879,19.25,0,,
wmcodec,2,74,chinese:SSB0267,2,mean,first_legitimate_watermarked_coalition_copy,4.3520,0.9891,19.23,0,,
wmcodec,2,74,chinese:SSB0267,2,fwp,first_legitimate_watermarked_coalition_copy,4.3520,0.9891,19.23,0,,
wmcodec,2,75,chinese:SSB0273,0,mean,first_legitimate_watermarked_coalition_copy,4.4678,0.9926,19.24,0,,
wmcodec,2,75,chinese:SSB0273,0,fwp,first_legitimate_watermarked_coalition_copy,4.4678,0.9926,19.24,0,,
wmcodec,2,76,chinese:SSB0273,1,mean,first_legitimate_watermarked_coalition_copy,4.4543,0.9926,18.77,0,,
wmcodec,2,76,chinese:SSB0273,1,fwp,first_legitimate_watermarked_coalition_copy,4.4543,0.9926,18.77,0,,
wmcodec,2,77,chinese:SSB0273,2,mean,first_legitimate_watermarked_coalition_copy,4.4388,0.9917,19.13,0,,
wmcodec,2,77,chinese:SSB0273,2,fwp,first_legitimate_watermarked_coalition_copy,4.4388,0.9917,19.13,0,,
wmcodec,2,78,chinese:SSB0287,0,mean,first_legitimate_watermarked_coalition_copy,4.4514,0.9895,14.78,0,,
wmcodec,2,78,chinese:SSB0287,0,fwp,first_legitimate_watermarked_coalition_copy,4.4514,0.9895,14.78,0,,
wmcodec,2,79,chinese:SSB0287,1,mean,first_legitimate_watermarked_coalition_copy,4.4178,0.9885,16.07,0,,
wmcodec,2,79,chinese:SSB0287,1,fwp,first_legitimate_watermarked_coalition_copy,4.4178,0.9885,16.07,0,,
wmcodec,2,80,chinese:SSB0287,2,mean,first_legitimate_watermarked_coalition_copy,4.4692,0.9906,16.50,0,,
wmcodec,2,80,chinese:SSB0287,2,fwp,first_legitimate_watermarked_coalition_copy,4.4692,0.9906,16.50,0,,
wmcodec,2,81,chinese:SSB0288,0,mean,first_legitimate_watermarked_coalition_copy,4.4578,0.9924,19.29,0,,
wmcodec,2,81,chinese:SSB0288,0,fwp,first_legitimate_watermarked_coalition_copy,4.4578,0.9924,19.29,0,,
wmcodec,2,82,chinese:SSB0288,1,mean,first_legitimate_watermarked_coalition_copy,4.4675,0.9935,18.74,0,,
wmcodec,2,82,chinese:SSB0288,1,fwp,first_legitimate_watermarked_coalition_copy,4.4675,0.9935,18.74,0,,
wmcodec,2,83,chinese:SSB0288,2,mean,first_legitimate_watermarked_coalition_copy,4.4568,0.9917,18.87,0,,
wmcodec,2,83,chinese:SSB0288,2,fwp,first_legitimate_watermarked_coalition_copy,4.4568,0.9917,18.87,0,,
wmcodec,2,84,chinese:SSB0299,0,mean,first_legitimate_watermarked_coalition_copy,4.3742,0.9938,18.28,0,,
wmcodec,2,84,chinese:SSB0299,0,fwp,first_legitimate_watermarked_coalition_copy,4.3742,0.9938,18.28,0,,
wmcodec,2,85,chinese:SSB0299,1,mean,first_legitimate_watermarked_coalition_copy,4.3546,0.9936,17.74,0,,
wmcodec,2,85,chinese:SSB0299,1,fwp,first_legitimate_watermarked_coalition_copy,4.3546,0.9936,17.74,0,,
wmcodec,2,86,chinese:SSB0299,2,mean,first_legitimate_watermarked_coalition_copy,4.3479,0.9935,17.00,0,,
wmcodec,2,86,chinese:SSB0299,2,fwp,first_legitimate_watermarked_coalition_copy,4.3479,0.9935,17.00,0,,
wmcodec,2,87,chinese:SSB0307,0,mean,first_legitimate_watermarked_coalition_copy,4.4100,0.9878,17.88,0,,
wmcodec,2,87,chinese:SSB0307,0,fwp,first_legitimate_watermarked_coalition_copy,4.4100,0.9878,17.88,0,,
wmcodec,2,88,chinese:SSB0307,1,mean,first_legitimate_watermarked_coalition_copy,4.4823,0.9894,17.37,0,,
wmcodec,2,88,chinese:SSB0307,1,fwp,first_legitimate_watermarked_coalition_copy,4.4823,0.9894,17.37,0,,
wmcodec,2,89,chinese:SSB0307,2,mean,first_legitimate_watermarked_coalition_copy,4.4312,0.9880,17.48,0,,
wmcodec,2,89,chinese:SSB0307,2,fwp,first_legitimate_watermarked_coalition_copy,4.4312,0.9880,17.48,0,,
wmcodec,2,90,chinese:SSB0309,0,mean,first_legitimate_watermarked_coalition_copy,4.3858,0.9912,17.61,0,,
wmcodec,2,90,chinese:SSB0309,0,fwp,first_legitimate_watermarked_coalition_copy,4.3858,0.9912,17.61,0,,
wmcodec,2,91,chinese:SSB0309,1,mean,first_legitimate_watermarked_coalition_copy,4.4533,0.9936,19.38,0,,
wmcodec,2,91,chinese:SSB0309,1,fwp,first_legitimate_watermarked_coalition_copy,4.4533,0.9936,19.38,0,,
wmcodec,2,92,chinese:SSB0309,2,mean,first_legitimate_watermarked_coalition_copy,4.4028,0.9911,17.86,0,,
wmcodec,2,92,chinese:SSB0309,2,fwp,first_legitimate_watermarked_coalition_copy,4.4028,0.9911,17.86,0,,
wmcodec,2,93,chinese:SSB0315,0,mean,first_legitimate_watermarked_coalition_copy,4.4737,0.9928,18.69,0,,
wmcodec,2,93,chinese:SSB0315,0,fwp,first_legitimate_watermarked_coalition_copy,4.4737,0.9928,18.69,0,,
wmcodec,2,94,chinese:SSB0315,1,mean,first_legitimate_watermarked_coalition_copy,4.4853,0.9929,19.76,0,,
wmcodec,2,94,chinese:SSB0315,1,fwp,first_legitimate_watermarked_coalition_copy,4.4853,0.9929,19.76,0,,
wmcodec,2,95,chinese:SSB0315,2,mean,first_legitimate_watermarked_coalition_copy,4.4784,0.9913,18.42,0,,
wmcodec,2,95,chinese:SSB0315,2,fwp,first_legitimate_watermarked_coalition_copy,4.4784,0.9913,18.42,0,,
