model,K,trial_id,spk,local_t,method,quality_reference,PESQ,STOI,SI_SDR,presence_supported,presence_score,presence_decision
wavmark,8,53,chinese:SSB0149,2,mean,first_legitimate_watermarked_coalition_copy,4.1277,0.9995,42.01,1,1.0000,1
wavmark,8,53,chinese:SSB0149,2,fwp,first_legitimate_watermarked_coalition_copy,4.1906,0.9996,43.57,1,1.0000,1
wavmark,8,54,chinese:SSB0193,0,mean,first_legitimate_watermarked_coalition_copy,4.3727,0.9988,40.90,1,1.0000,1
wavmark,8,54,chinese:SSB0193,0,fwp,first_legitimate_watermarked_coalition_copy,4.3806,0.9988,40.57,1,1.0000,1
wavmark,8,55,chinese:SSB0193,1,mean,first_legitimate_watermarked_coalition_copy,4.4832,0.9989,39.72,1,1.0000,1
wavmark,8,55,chinese:SSB0193,1,fwp,first_legitimate_watermarked_coalition_copy,4.3808,0.9982,37.64,1,1.0000,1
wavmark,8,56,chinese:SSB0193,2,mean,first_legitimate_watermarked_coalition_copy,4.4797,0.9986,39.63,1,1.0000,1
wavmark,8,56,chinese:SSB0193,2,fwp,first_legitimate_watermarked_coalition_copy,4.4825,0.9987,40.91,1,1.0000,1
wavmark,8,57,chinese:SSB0197,0,mean,first_legitimate_watermarked_coalition_copy,4.4883,0.9894,35.71,1,1.0000,1
wavmark,8,57,chinese:SSB0197,0,fwp,first_legitimate_watermarked_coalition_copy,4.4713,0.9882,35.45,1,1.0000,1
wavmark,8,58,chinese:SSB0197,1,mean,first_legitimate_watermarked_coalition_copy,4.4888,0.9842,35.46,1,1.0000,1
wavmark,8,58,chinese:SSB0197,1,fwp,first_legitimate_watermarked_coalition_copy,4.4455,0.9865,35.90,1,1.0000,1
wavmark,8,59,chinese:SSB0197,2,mean,first_legitimate_watermarked_coalition_copy,4.4513,0.9858,34.87,1,1.0000,1
wavmark,8,59,chinese:SSB0197,2,fwp,first_legitimate_watermarked_coalition_copy,4.3246,0.9801,33.18,1,1.0000,1
wavmark,8,60,chinese:SSB0200,0,mean,first_legitimate_watermarked_coalition_copy,4.3706,0.9995,39.30,1,1.0000,1
wavmark,8,60,chinese:SSB0200,0,fwp,first_legitimate_watermarked_coalition_copy,4.3933,0.9996,40.22,1,1.0000,1
wavmark,8,61,chinese:SSB0200,1,mean,first_legitimate_watermarked_coalition_copy,4.3978,0.9994,38.85,1,1.0000,1
wavmark,8,61,chinese:SSB0200,1,fwp,first_legitimate_watermarked_coalition_copy,4.5088,0.9997,40.91,1,1.0000,1
wavmark,8,62,chinese:SSB0200,2,mean,first_legitimate_watermarked_coalition_copy,4.4515,0.9994,38.36,1,1.0000,1
wavmark,8,62,chinese:SSB0200,2,fwp,first_legitimate_watermarked_coalition_copy,4.5118,0.9996,40.35,1,1.0000,1
wavmark,8,63,chinese:SSB0241,0,mean,first_legitimate_watermarked_coalition_copy,4.4684,0.9998,42.19,1,1.0000,1
wavmark,8,63,chinese:SSB0241,0,fwp,first_legitimate_watermarked_coalition_copy,4.4522,0.9997,41.41,1,1.0000,1
wavmark,8,64,chinese:SSB0241,1,mean,first_legitimate_watermarked_coalition_copy,4.4716,0.9998,42.73,1,1.0000,1
wavmark,8,64,chinese:SSB0241,1,fwp,first_legitimate_watermarked_coalition_copy,4.3732,0.9997,39.91,1,1.0000,1
wavmark,8,65,chinese:SSB0241,2,mean,first_legitimate_watermarked_coalition_copy,4.5163,0.9998,42.56,1,1.0000,1
wavmark,8,65,chinese:SSB0241,2,fwp,first_legitimate_watermarked_coalition_copy,4.5055,0.9998,41.68,1,1.0000,1
wavmark,8,66,chinese:SSB0246,0,mean,first_legitimate_watermarked_coalition_copy,4.5067,0.9992,40.81,1,1.0000,1
wavmark,8,66,chinese:SSB0246,0,fwp,first_legitimate_watermarked_coalition_copy,4.4723,0.9992,40.30,1,1.0000,1
wavmark,8,67,chinese:SSB0246,1,mean,first_legitimate_watermarked_coalition_copy,4.5193,0.9989,40.72,1,1.0000,1
wavmark,8,67,chinese:SSB0246,1,fwp,first_legitimate_watermarked_coalition_copy,4.4561,0.9985,39.27,1,1.0000,1
