model,k,trial_id,speaker,clip_index,source_path,valid_copy_count,payloads_tested,mixing,escaped,closest_member_bits,closest_member_bit_accuracy,pesq,stoi,si_sdr
wavmark,2,95,chinese:SSB0315,3,dataset/collusion_300/chinese/SSB0315/chinese_SSB0315_03.wav,2,2,uniform,0,16,1.0000,4.5732,0.9999,46.23
wavmark,2,96,chinese:SSB0316,1,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_01.wav,2,2,uniform,1,13,0.8125,4.5687,0.9999,45.30
wavmark,2,97,chinese:SSB0316,2,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_02.wav,2,2,uniform,1,12,0.7500,4.5693,0.9998,44.82
wavmark,2,98,chinese:SSB0316,3,dataset/collusion_300/chinese/SSB0316/chinese_SSB0316_03.wav,2,2,uniform,1,12,0.7500,4.5211,0.9998,45.07
wavmark,2,99,chinese:SSB0323,1,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_01.wav,2,2,uniform,1,12,0.7500,4.5929,0.9999,44.02
wavmark,2,100,chinese:SSB0323,2,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_02.wav,2,2,uniform,1,11,0.6875,4.5346,0.9997,43.96
wavmark,2,101,chinese:SSB0323,3,dataset/collusion_300/chinese/SSB0323/chinese_SSB0323_03.wav,2,2,uniform,1,11,0.6875,4.5803,0.9979,44.19
wavmark,2,102,chinese:SSB0338,1,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_01.wav,2,2,uniform,1,15,0.9375,4.4339,0.9997,41.36
wavmark,2,103,chinese:SSB0338,2,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_02.wav,2,2,uniform,1,12,0.7500,4.4970,0.9998,41.55
wavmark,2,104,chinese:SSB0338,3,dataset/collusion_300/chinese/SSB0338/chinese_SSB0338_03.wav,2,2,uniform,1,12,0.7500,4.5422,0.9999,42.17
wavmark,2,105,chinese:SSB0339,1,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_01.wav,2,2,uniform,1,13,0.8125,4.5725,0.9993,42.28
wavmark,2,106,chinese:SSB0339,2,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_02.wav,2,2,uniform,1,15,0.9375,4.5646,0.9999,43.09
wavmark,2,107,chinese:SSB0339,3,dataset/collusion_300/chinese/SSB0339/chinese_SSB0339_03.wav,2,2,uniform,1,14,0.8750,4.5277,0.9996,43.01
wavmark,2,108,chinese:SSB0341,1,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_01.wav,2,2,uniform,1,13,0.8125,4.4437,0.9990,43.79
wavmark,2,109,chinese:SSB0341,2,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_02.wav,2,2,uniform,1,12,0.7500,4.5835,0.9998,44.83
wavmark,2,110,chinese:SSB0341,3,dataset/collusion_300/chinese/SSB0341/chinese_SSB0341_03.wav,2,2,uniform,1,12,0.7500,4.5299,0.9997,45.00
