model,K,trial_id,spk,local_t,method,shift_ms,shifted_colluder_index,ASR,attribution_margin,PESQ,STOI
timbrewm,5,40,chinese:SSB0375,0,mean,50,0,1,0.28551102,2.9843,0.9754
timbrewm,5,40,chinese:SSB0375,0,fwp,50,0,1,0.21526384,1.4545,0.7642
timbrewm,5,41,chinese:SSB0379,0,mean,0,-1,1,0.52473307,4.4427,0.9954
timbrewm,5,41,chinese:SSB0379,0,fwp,0,-1,1,0.18705130,4.5119,0.9974
timbrewm,5,41,chinese:SSB0379,0,mean,-10,1,1,0.31036425,3.9733,0.9822
timbrewm,5,41,chinese:SSB0379,0,fwp,-10,1,1,0.29200983,2.1199,0.8656
timbrewm,5,41,chinese:SSB0379,0,mean,10,1,1,0.31207848,4.2702,0.9817
timbrewm,5,41,chinese:SSB0379,0,fwp,10,1,1,0.12144041,2.0999,0.8687
timbrewm,5,41,chinese:SSB0379,0,mean,-20,1,1,0.42118454,3.2988,0.9788
timbrewm,5,41,chinese:SSB0379,0,fwp,-20,1,1,0.13564396,1.8406,0.8381
timbrewm,5,41,chinese:SSB0379,0,mean,20,1,1,0.39761209,3.9004,0.9799
timbrewm,5,41,chinese:SSB0379,0,fwp,20,1,1,0.02828550,1.8257,0.8471
timbrewm,5,41,chinese:SSB0379,0,mean,-50,1,1,0.39114761,2.3424,0.9734
timbrewm,5,41,chinese:SSB0379,0,fwp,-50,1,1,0.06106997,1.3643,0.7730
timbrewm,5,41,chinese:SSB0379,0,mean,50,1,1,0.37689972,2.8356,0.9744
timbrewm,5,41,chinese:SSB0379,0,fwp,50,1,1,0.04493666,1.3731,0.7583
timbrewm,5,42,chinese:SSB0380,0,mean,0,-1,1,0.37379646,4.3831,0.9938
timbrewm,5,42,chinese:SSB0380,0,fwp,0,-1,1,0.15235424,4.3936,0.9970
timbrewm,5,42,chinese:SSB0380,0,mean,-10,2,1,0.60059738,4.0379,0.9783
timbrewm,5,42,chinese:SSB0380,0,fwp,-10,2,1,0.06653595,2.1560,0.8265
timbrewm,5,42,chinese:SSB0380,0,mean,10,2,1,0.57893372,4.3105,0.9789
timbrewm,5,42,chinese:SSB0380,0,fwp,10,2,1,0.14844942,2.1763,0.8274
timbrewm,5,42,chinese:SSB0380,0,mean,-20,2,1,0.54511261,3.3385,0.9744
timbrewm,5,42,chinese:SSB0380,0,fwp,-20,2,1,0.02991247,1.8337,0.8180
timbrewm,5,42,chinese:SSB0380,0,mean,20,2,1,0.55049038,3.8754,0.9756
timbrewm,5,42,chinese:SSB0380,0,fwp,20,2,1,0.14965153,1.8359,0.8207
timbrewm,5,42,chinese:SSB0380,0,mean,-50,2,1,0.34180927,2.5601,0.9708
timbrewm,5,42,chinese:SSB0380,0,fwp,-50,2,0,-0.01963854,1.4580,0.7354
timbrewm,5,42,chinese:SSB0380,0,mean,50,2,1,0.54112339,3.2371,0.9710
timbrewm,5,42,chinese:SSB0380,0,fwp,50,2,1,0.03813934,1.4639,0.7239
timbrewm,5,43,chinese:SSB0382,0,mean,0,-1,1,0.63598156,4.5560,0.9977
timbrewm,5,43,chinese:SSB0382,0,fwp,0,-1,1,0.04194593,4.4667,0.9959
timbrewm,5,43,chinese:SSB0382,0,mean,-10,3,1,0.38936901,4.1641,0.9828
timbrewm,5,43,chinese:SSB0382,0,fwp,-10,3,1,0.03320837,2.5090,0.8847
timbrewm,5,43,chinese:SSB0382,0,mean,10,3,1,0.39798307,4.3322,0.9830
timbrewm,5,43,chinese:SSB0382,0,fwp,10,3,1,0.10053682,2.5101,0.8879
timbrewm,5,43,chinese:SSB0382,0,mean,-20,3,1,0.48472977,3.4750,0.9804
timbrewm,5,43,chinese:SSB0382,0,fwp,-20,3,1,0.06339979,1.8746,0.8373
timbrewm,5,43,chinese:SSB0382,0,mean,20,3,1,0.49775028,4.0685,0.9818
timbrewm,5,43,chinese:SSB0382,0,fwp,20,3,1,0.04994869,1.8712,0.8394
timbrewm,5,43,chinese:SSB0382,0,mean,-50,3,1,0.63529539,2.3208,0.9752
timbrewm,5,43,chinese:SSB0382,0,fwp,-50,3,1,0.28671455,1.4680,0.7493
timbrewm,5,43,chinese:SSB0382,0,mean,50,3,1,0.60358715,3.1995,0.9792
timbrewm,5,43,chinese:SSB0382,0,fwp,50,3,1,0.15727425,1.4877,0.7558
timbrewm,5,44,chinese:SSB0385,0,mean,0,-1,1,0.82213736,4.5701,0.9970
timbrewm,5,44,chinese:SSB0385,0,fwp,0,-1,1,0.35618877,4.5856,0.9972
timbrewm,5,44,chinese:SSB0385,0,mean,-10,4,1,0.43554640,4.3720,0.9811
timbrewm,5,44,chinese:SSB0385,0,fwp,-10,4,1,0.35058260,2.5831,0.8583
timbrewm,5,44,chinese:SSB0385,0,mean,10,4,1,0.38513470,4.4744,0.9813
timbrewm,5,44,chinese:SSB0385,0,fwp,10,4,1,0.37088013,2.6010,0.8588
timbrewm,5,44,chinese:SSB0385,0,mean,-20,4,1,0.60448837,3.7518,0.9800
timbrewm,5,44,chinese:SSB0385,0,fwp,-20,4,1,0.26911306,2.2178,0.8525
timbrewm,5,44,chinese:SSB0385,0,mean,20,4,1,0.46322203,4.1030,0.9799
timbrewm,5,44,chinese:SSB0385,0,fwp,20,4,1,0.12959957,2.2562,0.8471
timbrewm,5,44,chinese:SSB0385,0,mean,-50,4,1,0.84634066,2.6547,0.9743
timbrewm,5,44,chinese:SSB0385,0,fwp,-50,4,1,0.09109974,1.5834,0.7631
timbrewm,5,44,chinese:SSB0385,0,mean,50,4,1,0.56812859,3.1529,0.9755
timbrewm,5,44,chinese:SSB0385,0,fwp,50,4,1,0.01149511,1.5829,0.7531
timbrewm,5,45,chinese:SSB0393,0,mean,0,-1,0,-0.04799604,4.5480,0.9960
timbrewm,5,45,chinese:SSB0393,0,fwp,0,-1,1,0.19041157,4.6002,0.9975
timbrewm,5,45,chinese:SSB0393,0,mean,-10,0,1,0.02495193,4.1162,0.9786
timbrewm,5,45,chinese:SSB0393,0,fwp,-10,0,1,0.17936993,2.3648,0.8702
timbrewm,5,45,chinese:SSB0393,0,mean,10,0,1,0.03580952,4.3269,0.9791
timbrewm,5,45,chinese:SSB0393,0,fwp,10,0,1,0.05040932,2.3770,0.8686
timbrewm,5,45,chinese:SSB0393,0,mean,-20,0,0,-0.01947927,3.3833,0.9760
timbrewm,5,45,chinese:SSB0393,0,fwp,-20,0,1,0.21362019,1.9174,0.8420
timbrewm,5,45,chinese:SSB0393,0,mean,20,0,1,0.00431538,4.1130,0.9767
timbrewm,5,45,chinese:SSB0393,0,fwp,20,0,1,0.12221956,1.9248,0.8418
timbrewm,5,45,chinese:SSB0393,0,mean,-50,0,0,-0.04838181,2.2971,0.9712
timbrewm,5,45,chinese:SSB0393,0,fwp,-50,0,1,0.15410662,1.4121,0.7586
timbrewm,5,45,chinese:SSB0393,0,mean,50,0,0,-0.03106308,3.1649,0.9728
timbrewm,5,45,chinese:SSB0393,0,fwp,50,0,1,0.15356255,1.4042,0.7469
timbrewm,5,46,chinese:SSB0394,0,mean,0,-1,1,0.65623093,4.5487,0.9940
timbrewm,5,46,chinese:SSB0394,0,fwp,0,-1,1,0.04314232,4.5923,0.9962
timbrewm,5,46,chinese:SSB0394,0,mean,-10,1,1,0.35269356,3.9955,0.9807
timbrewm,5,46,chinese:SSB0394,0,fwp,-10,1,0,-0.05777073,1.8646,0.8463
timbrewm,5,46,chinese:SSB0394,0,mean,10,1,1,0.33596516,4.2960,0.9804
timbrewm,5,46,chinese:SSB0394,0,fwp,10,1,1,0.02645826,1.8202,0.8561
timbrewm,5,46,chinese:SSB0394,0,mean,-20,1,1,0.44300365,3.3888,0.9734
timbrewm,5,46,chinese:SSB0394,0,fwp,-20,1,0,-0.06805229,1.6779,0.7919
timbrewm,5,46,chinese:SSB0394,0,mean,20,1,1,0.36492443,3.9792,0.9743
timbrewm,5,46,chinese:SSB0394,0,fwp,20,1,1,0.07264709,1.6769,0.8066
timbrewm,5,46,chinese:SSB0394,0,mean,-50,1,1,0.59885216,2.4422,0.9685
timbrewm,5,46,chinese:SSB0394,0,fwp,-50,1,1,0.00254202,1.3471,0.7436
timbrewm,5,46,chinese:SSB0394,0,mean,50,1,1,0.41837311,3.2817,0.9689
timbrewm,5,46,chinese:SSB0394,0,fwp,50,1,1,0.07592726,1.3821,0.7280
timbrewm,5,47,chinese:SSB0395,0,mean,0,-1,1,0.19818258,4.5031,0.9961
timbrewm,5,47,chinese:SSB0395,0,fwp,0,-1,1,0.03722715,4.2311,0.9928
timbrewm,5,47,chinese:SSB0395,0,mean,-10,2,1,0.11327076,4.1883,0.9829
timbrewm,5,47,chinese:SSB0395,0,fwp,-10,2,1,0.09494591,2.3614,0.8841
timbrewm,5,47,chinese:SSB0395,0,mean,10,2,1,0.13345671,4.2850,0.9831
timbrewm,5,47,chinese:SSB0395,0,fwp,10,2,1,0.03215790,2.3430,0.8790
timbrewm,5,47,chinese:SSB0395,0,mean,-20,2,1,0.12829590,3.5608,0.9770
timbrewm,5,47,chinese:SSB0395,0,fwp,-20,2,1,0.07252789,1.7768,0.8236
timbrewm,5,47,chinese:SSB0395,0,mean,20,2,1,0.14467573,4.0035,0.9775
timbrewm,5,47,chinese:SSB0395,0,fwp,20,2,0,-0.04648066,1.7746,0.8141
timbrewm,5,47,chinese:SSB0395,0,mean,-50,2,1,0.15325165,2.5344,0.9677
timbrewm,5,47,chinese:SSB0395,0,fwp,-50,2,1,0.08055401,1.4851,0.7647
timbrewm,5,47,chinese:SSB0395,0,mean,50,2,1,0.13500214,3.3244,0.9707
timbrewm,5,47,chinese:SSB0395,0,fwp,50,2,1,0.01680470,1.4601,0.7450
timbrewm,5,48,chinese:SSB0407,0,mean,0,-1,1,0.40300179,4.5787,0.9967
timbrewm,5,48,chinese:SSB0407,0,fwp,0,-1,1,0.04081440,4.4322,0.9917
timbrewm,5,48,chinese:SSB0407,0,mean,-10,3,1,0.26246309,4.2289,0.9838
timbrewm,5,48,chinese:SSB0407,0,fwp,-10,3,1,0.23304176,2.1424,0.8903
timbrewm,5,48,chinese:SSB0407,0,mean,10,3,1,0.22260952,4.3389,0.9846
timbrewm,5,48,chinese:SSB0407,0,fwp,10,3,1,0.27158499,2.0362,0.8936
timbrewm,5,48,chinese:SSB0407,0,mean,-20,3,1,0.30081892,3.3629,0.9794
timbrewm,5,48,chinese:SSB0407,0,fwp,-20,3,1,0.12377357,1.7498,0.8275
timbrewm,5,48,chinese:SSB0407,0,mean,20,3,1,0.26642370,3.9228,0.9804
timbrewm,5,48,chinese:SSB0407,0,fwp,20,3,1,0.20892286,1.7483,0.8294
timbrewm,5,48,chinese:SSB0407,0,mean,-50,3,1,0.48010349,2.5139,0.9739
timbrewm,5,48,chinese:SSB0407,0,fwp,-50,3,1,0.09624672,1.3789,0.7345
timbrewm,5,48,chinese:SSB0407,0,mean,50,3,1,0.35593414,3.0940,0.9762
timbrewm,5,48,chinese:SSB0407,0,fwp,50,3,1,0.14027119,1.4006,0.7370
timbrewm,5,49,chinese:SSB0415,0,mean,0,-1,1,0.18142033,4.5729,0.9970
timbrewm,5,49,chinese:SSB0415,0,fwp,0,-1,0,-0.07543993,4.5636,0.9978
timbrewm,5,49,chinese:SSB0415,0,mean,-10,4,0,-0.01790571,4.3641,0.9848
timbrewm,5,49,chinese:SSB0415,0,fwp,-10,4,1,0.23287487,2.4767,0.8948
timbrewm,5,49,chinese:SSB0415,0,mean,10,4,0,-0.03888369,4.4305,0.9853
timbrewm,5,49,chinese:SSB0415,0,fwp,10,4,1,0.40779114,2.4239,0.8924
timbrewm,5,49,chinese:SSB0415,0,mean,-20,4,1,0.06008863,3.8452,0.9814
timbrewm,5,49,chinese:SSB0415,0,fwp,-20,4,1,0.23918343,2.1612,0.8443
timbrewm,5,49,chinese:SSB0415,0,mean,20,4,1,0.03132677,4.1525,0.9822
timbrewm,5,49,chinese:SSB0415,0,fwp,20,4,1,0.38686275,2.1807,0.8476
timbrewm,5,49,chinese:SSB0415,0,mean,-50,4,1,0.11347389,2.6763,0.9757
timbrewm,5,49,chinese:SSB0415,0,fwp,-50,4,1,0.13237524,1.7237,0.7638
timbrewm,5,49,chinese:SSB0415,0,mean,50,4,1,0.03323174,3.6631,0.9768
timbrewm,5,49,chinese:SSB0415,0,fwp,50,4,1,0.26099110,1.6990,0.7591
timbrewm,5,50,english:103,0,mean,0,-1,1,0.21406412,4.5537,0.9932
timbrewm,5,50,english:103,0,fwp,0,-1,1,0.36868382,4.5326,0.9918
timbrewm,5,50,english:103,0,mean,-10,0,0,-0.06165028,4.0187,0.9687
timbrewm,5,50,english:103,0,fwp,-10,0,0,-0.00915384,2.5379,0.8349
timbrewm,5,50,english:103,0,mean,10,0,0,-0.08179808,4.2885,0.9691
timbrewm,5,50,english:103,0,fwp,10,0,0,-0.02223349,2.4550,0.8345
timbrewm,5,50,english:103,0,mean,-20,0,1,0.01570129,3.1616,0.9649
timbrewm,5,50,english:103,0,fwp,-20,0,1,0.09722281,1.8376,0.7826
timbrewm,5,50,english:103,0,mean,20,0,0,-0.00778294,3.7871,0.9674
timbrewm,5,50,english:103,0,fwp,20,0,1,0.05446148,1.8427,0.7905
timbrewm,5,50,english:103,0,mean,-50,0,1,0.01222897,2.2425,0.9548
timbrewm,5,50,english:103,0,fwp,-50,0,0,-0.03588915,1.3448,0.7251
timbrewm,5,50,english:103,0,mean,50,0,1,0.00420666,2.8389,0.9582
timbrewm,5,50,english:103,0,fwp,50,0,1,0.00715065,1.3528,0.7173
timbrewm,5,51,english:1034,0,mean,0,-1,1,0.65167236,4.6105,0.9896
timbrewm,5,51,english:1034,0,fwp,0,-1,1,0.48648691,4.5498,0.9811
timbrewm,5,51,english:1034,0,mean,-10,1,1,0.48576260,4.2881,0.9577
timbrewm,5,51,english:1034,0,fwp,-10,1,1,0.13966513,2.5075,0.7580
timbrewm,5,51,english:1034,0,mean,10,1,1,0.48035288,4.4212,0.9588
timbrewm,5,51,english:1034,0,fwp,10,1,1,0.17000866,2.6225,0.7644
timbrewm,5,51,english:1034,0,mean,-20,1,1,0.60438490,3.7777,0.9543
timbrewm,5,51,english:1034,0,fwp,-20,1,1,0.14742136,2.1144,0.7314
timbrewm,5,51,english:1034,0,mean,20,1,1,0.59548473,4.0583,0.9560
timbrewm,5,51,english:1034,0,fwp,20,1,1,0.20842361,2.1099,0.7372
timbrewm,5,51,english:1034,0,mean,-50,1,1,0.51642942,3.0697,0.9465
timbrewm,5,51,english:1034,0,fwp,-50,1,1,0.17638636,1.8036,0.6773
timbrewm,5,51,english:1034,0,mean,50,1,1,0.52306366,3.4221,0.9501
timbrewm,5,51,english:1034,0,fwp,50,1,1,0.22295618,1.8402,0.6870
timbrewm,5,52,english:1040,0,mean,0,-1,1,0.01065254,4.6064,0.9987
timbrewm,5,52,english:1040,0,fwp,0,-1,1,0.22598457,4.5745,0.9984
timbrewm,5,52,english:1040,0,mean,-10,2,1,0.11736631,4.3384,0.9845
timbrewm,5,52,english:1040,0,fwp,-10,2,1,0.01063490,2.8353,0.8766
timbrewm,5,52,english:1040,0,mean,10,2,1,0.12942171,4.4590,0.9842
timbrewm,5,52,english:1040,0,fwp,10,2,1,0.00659704,2.8300,0.8767
timbrewm,5,52,english:1040,0,mean,-20,2,1,0.13095760,3.6649,0.9814
timbrewm,5,52,english:1040,0,fwp,-20,2,0,-0.00927305,2.3483,0.8320
timbrewm,5,52,english:1040,0,mean,20,2,1,0.11588001,4.1030,0.9817
timbrewm,5,52,english:1040,0,fwp,20,2,0,-0.00373316,2.3506,0.8322
timbrewm,5,52,english:1040,0,mean,-50,2,1,0.14469719,2.6936,0.9747
timbrewm,5,52,english:1040,0,fwp,-50,2,1,0.01429081,1.8550,0.7545
timbrewm,5,52,english:1040,0,mean,50,2,1,0.14720678,3.5648,0.9769
timbrewm,5,52,english:1040,0,fwp,50,2,0,-0.03761721,1.8602,0.7302
timbrewm,5,53,english:1069,0,mean,0,-1,1,0.69010305,4.5605,0.9989
timbrewm,5,53,english:1069,0,fwp,0,-1,1,0.28625011,4.4767,0.9990
timbrewm,5,53,english:1069,0,mean,-10,3,1,0.51660824,3.8997,0.9864
timbrewm,5,53,english:1069,0,fwp,-10,3,0,-0.00319290,2.1369,0.8865
timbrewm,5,53,english:1069,0,mean,10,3,1,0.47332096,4.2545,0.9867
timbrewm,5,53,english:1069,0,fwp,10,3,1,0.06613588,2.1370,0.8947
timbrewm,5,53,english:1069,0,mean,-20,3,1,0.55427599,2.8565,0.9816
timbrewm,5,53,english:1069,0,fwp,-20,3,0,-0.03382111,1.5849,0.8407
timbrewm,5,53,english:1069,0,mean,20,3,1,0.44346571,3.6221,0.9821
timbrewm,5,53,english:1069,0,fwp,20,3,1,0.11348629,1.5841,0.8405
timbrewm,5,53,english:1069,0,mean,-50,3,1,0.52329063,1.9996,0.9768
timbrewm,5,53,english:1069,0,fwp,-50,3,1,0.34348965,1.2644,0.7961
timbrewm,5,53,english:1069,0,mean,50,3,1,0.53931046,2.5685,0.9765
timbrewm,5,53,english:1069,0,fwp,50,3,1,0.06938839,1.2687,0.7865
timbrewm,5,54,english:1081,0,mean,0,-1,1,0.26382446,4.5397,0.9994
timbrewm,5,54,english:1081,0,fwp,0,-1,1,0.46393728,4.4226,0.9988
timbrewm,5,54,english:1081,0,mean,-10,4,1,0.38827848,3.7716,0.9868
timbrewm,5,54,english:1081,0,fwp,-10,4,1,0.38678455,2.0026,0.8852
timbrewm,5,54,english:1081,0,mean,10,4,1,0.38512325,3.9431,0.9873
timbrewm,5,54,english:1081,0,fwp,10,4,1,0.41632318,2.1065,0.8905
timbrewm,5,54,english:1081,0,mean,-20,4,1,0.40070724,2.7776,0.9838
timbrewm,5,54,english:1081,0,fwp,-20,4,1,0.25961447,1.4431,0.8390
timbrewm,5,54,english:1081,0,mean,20,4,1,0.39820433,3.0630,0.9842
timbrewm,5,54,english:1081,0,fwp,20,4,1,0.29845619,1.4400,0.8387
timbrewm,5,54,english:1081,0,mean,-50,4,1,0.26579380,1.8509,0.9756
timbrewm,5,54,english:1081,0,fwp,-50,4,1,0.16005135,1.1749,0.7691
timbrewm,5,54,english:1081,0,mean,50,4,1,0.44281960,1.9726,0.9777
timbrewm,5,54,english:1081,0,fwp,50,4,1,0.25984812,1.1671,0.7767
timbrewm,5,55,english:1088,0,mean,0,-1,1,0.61692333,4.5824,0.9982
timbrewm,5,55,english:1088,0,fwp,0,-1,1,0.01467943,4.5975,0.9988
timbrewm,5,55,english:1088,0,mean,-10,0,1,0.23467350,4.1244,0.9851
timbrewm,5,55,english:1088,0,fwp,-10,0,1,0.02283430,2.0807,0.8879
timbrewm,5,55,english:1088,0,mean,10,0,1,0.22109270,4.2248,0.9850
timbrewm,5,55,english:1088,0,fwp,10,0,1,0.06250954,2.0788,0.8883
timbrewm,5,55,english:1088,0,mean,-20,0,1,0.37975454,3.1930,0.9813
timbrewm,5,55,english:1088,0,fwp,-20,0,1,0.03464365,1.6028,0.8353
timbrewm,5,55,english:1088,0,mean,20,0,1,0.34524536,3.5428,0.9810
timbrewm,5,55,english:1088,0,fwp,20,0,1,0.12149954,1.6018,0.8352
timbrewm,5,55,english:1088,0,mean,-50,0,1,0.43648291,2.1607,0.9777
timbrewm,5,55,english:1088,0,fwp,-50,0,0,-0.10458136,1.2561,0.7935
timbrewm,5,55,english:1088,0,mean,50,0,1,0.34148264,2.4447,0.9741
timbrewm,5,55,english:1088,0,fwp,50,0,1,0.01363230,1.2731,0.7633
timbrewm,5,56,english:1098,0,mean,0,-1,0,-0.04102325,4.5542,0.9990
timbrewm,5,56,english:1098,0,fwp,0,-1,1,0.13119030,4.4076,0.9986
timbrewm,5,56,english:1098,0,mean,-10,1,1,0.09796762,3.8384,0.9875
timbrewm,5,56,english:1098,0,fwp,-10,1,1,0.15202188,1.8435,0.8882
timbrewm,5,56,english:1098,0,mean,10,1,1,0.09900951,4.0825,0.9873
timbrewm,5,56,english:1098,0,fwp,10,1,1,0.35159445,1.8685,0.8920
timbrewm,5,56,english:1098,0,mean,-20,1,1,0.05092001,2.7488,0.9830
timbrewm,5,56,english:1098,0,fwp,-20,1,1,0.01189375,1.4262,0.8435
timbrewm,5,56,english:1098,0,mean,20,1,1,0.08429193,3.0620,0.9832
timbrewm,5,56,english:1098,0,fwp,20,1,1,0.17574024,1.4176,0.8333
timbrewm,5,56,english:1098,0,mean,-50,1,1,0.03796339,1.8379,0.9792
timbrewm,5,56,english:1098,0,fwp,-50,1,0,-0.07068110,1.1576,0.7886
timbrewm,5,56,english:1098,0,mean,50,1,1,0.16674042,2.0820,0.9774
timbrewm,5,56,english:1098,0,fwp,50,1,1,0.07790852,1.1629,0.7767
timbrewm,5,57,english:1116,0,mean,0,-1,1,0.07808876,4.4854,0.9976
timbrewm,5,57,english:1116,0,fwp,0,-1,1,0.05246496,4.5503,0.9986
timbrewm,5,57,english:1116,0,mean,-10,2,0,-0.01171637,4.0994,0.9839
timbrewm,5,57,english:1116,0,fwp,-10,2,1,0.11750126,2.3109,0.8835
timbrewm,5,57,english:1116,0,mean,10,2,0,-0.03692961,4.3284,0.9836
timbrewm,5,57,english:1116,0,fwp,10,2,1,0.00404692,2.3288,0.8877
timbrewm,5,57,english:1116,0,mean,-20,2,1,0.02818584,3.2520,0.9799
timbrewm,5,57,english:1116,0,fwp,-20,2,1,0.18690968,1.8117,0.8448
timbrewm,5,57,english:1116,0,mean,20,2,1,0.00160789,3.4888,0.9801
timbrewm,5,57,english:1116,0,fwp,20,2,1,0.04283619,1.8608,0.8475
timbrewm,5,57,english:1116,0,mean,-50,2,1,0.07839870,2.2371,0.9757
timbrewm,5,57,english:1116,0,fwp,-50,2,1,0.23027515,1.2398,0.7833
timbrewm,5,57,english:1116,0,mean,50,2,1,0.02794981,2.3084,0.9744
timbrewm,5,57,english:1116,0,fwp,50,2,1,0.03133440,1.2358,0.7734
timbrewm,5,58,english:118,0,mean,0,-1,1,0.43665934,4.5847,0.9945
timbrewm,5,58,english:118,0,fwp,0,-1,1,0.18400478,4.5206,0.9907
timbrewm,5,58,english:118,0,mean,-10,3,1,0.15801907,4.1976,0.9780
timbrewm,5,58,english:118,0,fwp,-10,3,0,-0.03185272,2.5804,0.8570
timbrewm,5,58,english:118,0,mean,10,3,1,0.16296959,4.3570,0.9782
timbrewm,5,58,english:118,0,fwp,10,3,1,0.00027084,2.5119,0.8617
timbrewm,5,58,english:118,0,mean,-20,3,1,0.15902090,3.4349,0.9713
timbrewm,5,58,english:118,0,fwp,-20,3,1,0.08458567,1.8809,0.8028
timbrewm,5,58,english:118,0,mean,20,3,1,0.13212109,3.8405,0.9727
timbrewm,5,58,english:118,0,fwp,20,3,1,0.16785908,1.9380,0.8093
timbrewm,5,58,english:118,0,mean,-50,3,1,0.21803951,2.4691,0.9588
timbrewm,5,58,english:118,0,fwp,-50,3,1,0.05456352,1.3579,0.7464
timbrewm,5,58,english:118,0,mean,50,3,1,0.13849354,2.7178,0.9637
timbrewm,5,58,english:118,0,fwp,50,3,1,0.17019129,1.3672,0.7405
timbrewm,5,59,english:1183,0,mean,0,-1,1,0.25427246,4.5527,0.9973
timbrewm,5,59,english:1183,0,fwp,0,-1,1,0.21500731,4.5581,0.9981
timbrewm,5,59,english:1183,0,mean,-10,4,1,0.07721043,4.0694,0.9841
timbrewm,5,59,english:1183,0,fwp,-10,4,1,0.07488680,2.5629,0.8747
timbrewm,5,59,english:1183,0,mean,10,4,1,0.07473660,4.3255,0.9851
timbrewm,5,59,english:1183,0,fwp,10,4,1,0.13526821,2.5799,0.8823
timbrewm,5,59,english:1183,0,mean,-20,4,1,0.10309410,3.1713,0.9810
timbrewm,5,59,english:1183,0,fwp,-20,4,0,-0.02078915,1.9741,0.8486
timbrewm,5,59,english:1183,0,mean,20,4,1,0.07937956,3.6665,0.9805
timbrewm,5,59,english:1183,0,fwp,20,4,1,0.14826298,1.9762,0.8378
timbrewm,5,59,english:1183,0,mean,-50,4,1,0.13524055,2.2897,0.9776
timbrewm,5,59,english:1183,0,fwp,-50,4,0,-0.02575016,1.3339,0.8074
timbrewm,5,59,english:1183,0,mean,50,4,1,0.10615635,2.5948,0.9715
timbrewm,5,59,english:1183,0,fwp,50,4,1,0.15626097,1.3421,0.7892
timbrewm,5,60,english:1235,0,mean,0,-1,1,0.19767570,4.5730,0.9954
timbrewm,5,60,english:1235,0,fwp,0,-1,1,0.39040947,4.5764,0.9964
timbrewm,5,60,english:1235,0,mean,-10,0,1,0.17798328,4.1136,0.9744
timbrewm,5,60,english:1235,0,fwp,-10,0,1,0.26243830,2.1202,0.8429
timbrewm,5,60,english:1235,0,mean,10,0,1,0.19567156,4.2621,0.9737
timbrewm,5,60,english:1235,0,fwp,10,0,1,0.06788492,2.1996,0.8427
timbrewm,5,60,english:1235,0,mean,-20,0,1,0.14022589,3.3334,0.9715
timbrewm,5,60,english:1235,0,fwp,-20,0,1,0.17325497,1.5489,0.7940
timbrewm,5,60,english:1235,0,mean,20,0,1,0.10555077,3.7857,0.9718
timbrewm,5,60,english:1235,0,fwp,20,0,1,0.10119724,1.5698,0.7939
timbrewm,5,60,english:1235,0,mean,-50,0,1,0.20041084,2.5483,0.9597
timbrewm,5,60,english:1235,0,fwp,-50,0,1,0.21311712,1.3324,0.7115
timbrewm,5,60,english:1235,0,mean,50,0,1,0.16384125,2.8801,0.9657
timbrewm,5,60,english:1235,0,fwp,50,0,1,0.02747583,1.3406,0.7121
timbrewm,5,61,english:1246,0,mean,0,-1,1,0.50912762,4.5700,0.9978
timbrewm,5,61,english:1246,0,fwp,0,-1,1,0.10652781,4.5110,0.9971
timbrewm,5,61,english:1246,0,mean,-10,1,1,0.08570290,4.0167,0.9860
timbrewm,5,61,english:1246,0,fwp,-10,1,1,0.01457739,2.3637,0.8915
timbrewm,5,61,english:1246,0,mean,10,1,1,0.09623098,4.2724,0.9859
timbrewm,5,61,english:1246,0,fwp,10,1,0,-0.02664900,2.4061,0.8900
timbrewm,5,61,english:1246,0,mean,-20,1,1,0.15877390,2.9691,0.9818
timbrewm,5,61,english:1246,0,fwp,-20,1,1,0.09631252,1.8056,0.8542
timbrewm,5,61,english:1246,0,mean,20,1,1,0.16373825,3.5624,0.9826
timbrewm,5,61,english:1246,0,fwp,20,1,1,0.01093674,1.7367,0.8511
timbrewm,5,61,english:1246,0,mean,-50,1,1,0.35680485,2.1202,0.9763
timbrewm,5,61,english:1246,0,fwp,-50,1,1,0.05118704,1.2626,0.8005
timbrewm,5,61,english:1246,0,mean,50,1,1,0.12404299,2.5517,0.9759
timbrewm,5,61,english:1246,0,fwp,50,1,0,-0.01834297,1.2581,0.7911
timbrewm,5,62,english:125,0,mean,0,-1,1,0.73342323,4.4778,0.9953
timbrewm,5,62,english:125,0,fwp,0,-1,1,0.40315962,4.3852,0.9968
timbrewm,5,62,english:125,0,mean,-10,2,1,0.36575317,4.0470,0.9806
timbrewm,5,62,english:125,0,fwp,-10,2,1,0.26080942,2.1212,0.8562
timbrewm,5,62,english:125,0,mean,10,2,1,0.37070322,4.1775,0.9802
timbrewm,5,62,english:125,0,fwp,10,2,1,0.23315430,2.1956,0.8629
timbrewm,5,62,english:125,0,mean,-20,2,1,0.46518040,3.2248,0.9767
timbrewm,5,62,english:125,0,fwp,-20,2,1,0.21413469,1.6622,0.8326
timbrewm,5,62,english:125,0,mean,20,2,1,0.43298388,2.9960,0.9768
timbrewm,5,62,english:125,0,fwp,20,2,1,0.18244362,1.6765,0.8251
timbrewm,5,62,english:125,0,mean,-50,2,1,0.59202814,2.1825,0.9699
timbrewm,5,62,english:125,0,fwp,-50,2,1,0.05656862,1.2521,0.7630
timbrewm,5,62,english:125,0,mean,50,2,1,0.48113823,2.4694,0.9704
