model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
timbrewm,5,77,chinese:SSB0273,2,mean,none,none,0,-0.12933874,4.5817,0.9990,36.88
timbrewm,5,77,chinese:SSB0273,2,fwp,none,none,1,0.29970264,4.5569,0.9987,35.65
timbrewm,5,77,chinese:SSB0273,2,mean,mp3_128k,MP3 128 kbps,1,0.04992437,4.4775,0.9990,32.65
timbrewm,5,77,chinese:SSB0273,2,fwp,mp3_128k,MP3 128 kbps,1,0.41193962,4.4667,0.9987,32.12
timbrewm,5,77,chinese:SSB0273,2,mean,opus_64k,Opus 64 kbps,0,-0.12286425,4.5595,0.9988,30.75
timbrewm,5,77,chinese:SSB0273,2,fwp,opus_64k,Opus 64 kbps,1,0.29969692,4.5278,0.9984,29.96
timbrewm,5,78,chinese:SSB0287,0,mean,none,none,1,0.05107021,4.5143,0.9970,34.37
timbrewm,5,78,chinese:SSB0287,0,fwp,none,none,1,0.02714586,4.4782,0.9979,35.55
timbrewm,5,78,chinese:SSB0287,0,mean,mp3_128k,MP3 128 kbps,1,0.32539082,4.4655,0.9970,33.09
timbrewm,5,78,chinese:SSB0287,0,fwp,mp3_128k,MP3 128 kbps,1,0.37537241,4.4202,0.9978,33.92
timbrewm,5,78,chinese:SSB0287,0,mean,opus_64k,Opus 64 kbps,1,0.05950069,4.5149,0.9968,31.64
timbrewm,5,78,chinese:SSB0287,0,fwp,opus_64k,Opus 64 kbps,1,0.02807760,4.4763,0.9976,31.75
timbrewm,5,79,chinese:SSB0287,1,mean,none,none,1,0.43376875,4.5405,0.9972,34.80
timbrewm,5,79,chinese:SSB0287,1,fwp,none,none,1,0.24740314,4.5235,0.9981,36.13
timbrewm,5,79,chinese:SSB0287,1,mean,mp3_128k,MP3 128 kbps,1,0.19560289,4.4838,0.9972,33.44
timbrewm,5,79,chinese:SSB0287,1,fwp,mp3_128k,MP3 128 kbps,1,0.47703886,4.4601,0.9981,34.34
timbrewm,5,79,chinese:SSB0287,1,mean,opus_64k,Opus 64 kbps,1,0.42379284,4.5380,0.9970,31.76
timbrewm,5,79,chinese:SSB0287,1,fwp,opus_64k,Opus 64 kbps,1,0.20342350,4.5198,0.9978,31.91
timbrewm,5,80,chinese:SSB0287,2,mean,none,none,0,-0.29273891,4.5163,0.9967,34.48
timbrewm,5,80,chinese:SSB0287,2,fwp,none,none,1,0.22944593,4.4947,0.9979,36.63
timbrewm,5,80,chinese:SSB0287,2,mean,mp3_128k,MP3 128 kbps,1,0.24866199,4.4698,0.9967,33.20
timbrewm,5,80,chinese:SSB0287,2,fwp,mp3_128k,MP3 128 kbps,1,0.13367319,4.4376,0.9979,34.67
timbrewm,5,80,chinese:SSB0287,2,mean,opus_64k,Opus 64 kbps,0,-0.29290342,4.5132,0.9966,31.62
timbrewm,5,80,chinese:SSB0287,2,fwp,opus_64k,Opus 64 kbps,1,0.20997334,4.4902,0.9975,32.18
timbrewm,5,81,chinese:SSB0288,0,mean,none,none,1,0.27687454,4.5320,0.9971,31.51
timbrewm,5,81,chinese:SSB0288,0,fwp,none,none,1,0.14142227,4.5528,0.9976,33.03
timbrewm,5,81,chinese:SSB0288,0,mean,mp3_128k,MP3 128 kbps,1,0.26491499,4.3826,0.9971,25.64
timbrewm,5,81,chinese:SSB0288,0,fwp,mp3_128k,MP3 128 kbps,1,0.17949486,4.3908,0.9976,25.98
timbrewm,5,81,chinese:SSB0288,0,mean,opus_64k,Opus 64 kbps,1,0.27119970,4.5258,0.9969,26.13
timbrewm,5,81,chinese:SSB0288,0,fwp,opus_64k,Opus 64 kbps,1,0.27516365,4.5398,0.9974,26.28
timbrewm,5,82,chinese:SSB0288,1,mean,none,none,1,0.12846231,4.5280,0.9959,31.77
timbrewm,5,82,chinese:SSB0288,1,fwp,none,none,1,0.00023746,4.5033,0.9940,29.82
timbrewm,5,82,chinese:SSB0288,1,mean,mp3_128k,MP3 128 kbps,1,0.45768404,4.3687,0.9959,25.71
timbrewm,5,82,chinese:SSB0288,1,fwp,mp3_128k,MP3 128 kbps,1,0.06516695,4.3591,0.9940,25.14
timbrewm,5,82,chinese:SSB0288,1,mean,opus_64k,Opus 64 kbps,1,0.15509605,4.5219,0.9958,26.17
timbrewm,5,82,chinese:SSB0288,1,fwp,opus_64k,Opus 64 kbps,1,0.01409626,4.4824,0.9936,25.30
timbrewm,5,83,chinese:SSB0288,2,mean,none,none,1,0.36308670,4.5892,0.9954,31.69
timbrewm,5,83,chinese:SSB0288,2,fwp,none,none,1,0.28440046,4.4559,0.9909,28.91
timbrewm,5,83,chinese:SSB0288,2,mean,mp3_128k,MP3 128 kbps,1,0.68810749,4.4040,0.9954,25.47
timbrewm,5,83,chinese:SSB0288,2,fwp,mp3_128k,MP3 128 kbps,1,0.38228035,4.3175,0.9909,24.63
timbrewm,5,83,chinese:SSB0288,2,mean,opus_64k,Opus 64 kbps,1,0.37957001,4.5775,0.9951,26.14
timbrewm,5,83,chinese:SSB0288,2,fwp,opus_64k,Opus 64 kbps,1,0.25475025,4.4496,0.9905,24.94
timbrewm,5,84,chinese:SSB0299,0,mean,none,none,1,0.45333576,4.4466,0.9973,28.01
timbrewm,5,84,chinese:SSB0299,0,fwp,none,none,1,0.16574574,4.4405,0.9981,29.92
timbrewm,5,84,chinese:SSB0299,0,mean,mp3_128k,MP3 128 kbps,1,0.33857965,4.2792,0.9973,24.45
timbrewm,5,84,chinese:SSB0299,0,fwp,mp3_128k,MP3 128 kbps,1,0.41216469,4.2388,0.9981,25.17
timbrewm,5,84,chinese:SSB0299,0,mean,opus_64k,Opus 64 kbps,1,0.43042946,4.4436,0.9971,26.32
timbrewm,5,84,chinese:SSB0299,0,fwp,opus_64k,Opus 64 kbps,1,0.14195156,4.4319,0.9977,27.11
timbrewm,5,85,chinese:SSB0299,1,mean,none,none,1,0.12041855,4.4116,0.9978,28.73
timbrewm,5,85,chinese:SSB0299,1,fwp,none,none,1,0.37008667,4.1275,0.9979,29.53
timbrewm,5,85,chinese:SSB0299,1,mean,mp3_128k,MP3 128 kbps,1,0.37458134,4.2303,0.9978,24.94
timbrewm,5,85,chinese:SSB0299,1,fwp,mp3_128k,MP3 128 kbps,1,0.61591339,3.9861,0.9979,25.25
timbrewm,5,85,chinese:SSB0299,1,mean,opus_64k,Opus 64 kbps,1,0.12490273,4.4048,0.9976,26.86
timbrewm,5,85,chinese:SSB0299,1,fwp,opus_64k,Opus 64 kbps,1,0.34248066,4.1207,0.9975,26.94
timbrewm,5,86,chinese:SSB0299,2,mean,none,none,1,0.44669914,4.4661,0.9964,26.92
timbrewm,5,86,chinese:SSB0299,2,fwp,none,none,1,0.01530313,4.4970,0.9977,29.02
timbrewm,5,86,chinese:SSB0299,2,mean,mp3_128k,MP3 128 kbps,0,-0.06262207,4.3009,0.9964,24.03
timbrewm,5,86,chinese:SSB0299,2,fwp,mp3_128k,MP3 128 kbps,1,0.38516045,4.3019,0.9977,24.99
timbrewm,5,86,chinese:SSB0299,2,mean,opus_64k,Opus 64 kbps,1,0.41038322,4.4559,0.9962,25.60
timbrewm,5,86,chinese:SSB0299,2,fwp,opus_64k,Opus 64 kbps,1,0.00608921,4.4765,0.9974,26.61
timbrewm,5,87,chinese:SSB0307,0,mean,none,none,1,0.69230604,4.3367,0.9949,26.73
timbrewm,5,87,chinese:SSB0307,0,fwp,none,none,1,0.25669479,4.3060,0.9928,24.42
timbrewm,5,87,chinese:SSB0307,0,mean,mp3_128k,MP3 128 kbps,1,0.41838789,4.2309,0.9949,24.74
timbrewm,5,87,chinese:SSB0307,0,fwp,mp3_128k,MP3 128 kbps,1,0.13831139,4.2064,0.9928,23.14
timbrewm,5,87,chinese:SSB0307,0,mean,opus_64k,Opus 64 kbps,1,0.68808413,4.3344,0.9947,25.99
timbrewm,5,87,chinese:SSB0307,0,fwp,opus_64k,Opus 64 kbps,1,0.25249004,4.3016,0.9924,23.77
timbrewm,5,88,chinese:SSB0307,1,mean,none,none,1,0.17319059,4.5814,0.9956,28.78
timbrewm,5,88,chinese:SSB0307,1,fwp,none,none,1,0.06174946,3.9090,0.9864,23.59
timbrewm,5,88,chinese:SSB0307,1,mean,mp3_128k,MP3 128 kbps,1,0.46011066,4.4061,0.9956,25.65
timbrewm,5,88,chinese:SSB0307,1,fwp,mp3_128k,MP3 128 kbps,1,0.05135345,3.8510,0.9864,22.38
timbrewm,5,88,chinese:SSB0307,1,mean,opus_64k,Opus 64 kbps,1,0.17288113,4.5784,0.9954,27.50
timbrewm,5,88,chinese:SSB0307,1,fwp,opus_64k,Opus 64 kbps,1,0.05018568,3.9228,0.9860,22.98
timbrewm,5,89,chinese:SSB0307,2,mean,none,none,1,0.85249233,4.4753,0.9890,23.82
timbrewm,5,89,chinese:SSB0307,2,fwp,none,none,1,0.19605112,3.9574,0.9930,25.56
timbrewm,5,89,chinese:SSB0307,2,mean,mp3_128k,MP3 128 kbps,1,0.50912952,4.3553,0.9890,22.65
timbrewm,5,89,chinese:SSB0307,2,fwp,mp3_128k,MP3 128 kbps,1,0.21880913,3.9261,0.9930,23.93
timbrewm,5,89,chinese:SSB0307,2,mean,opus_64k,Opus 64 kbps,1,0.84093475,4.2779,0.9888,23.40
timbrewm,5,89,chinese:SSB0307,2,fwp,opus_64k,Opus 64 kbps,1,0.18251228,3.9440,0.9925,24.71
timbrewm,5,90,chinese:SSB0309,0,mean,none,none,0,-0.18548727,4.4946,0.9970,30.68
timbrewm,5,90,chinese:SSB0309,0,fwp,none,none,1,0.34323740,4.5650,0.9984,33.34
timbrewm,5,90,chinese:SSB0309,0,mean,mp3_128k,MP3 128 kbps,1,0.11745930,4.4425,0.9970,30.16
timbrewm,5,90,chinese:SSB0309,0,fwp,mp3_128k,MP3 128 kbps,1,0.22894812,4.5027,0.9984,32.40
timbrewm,5,90,chinese:SSB0309,0,mean,opus_64k,Opus 64 kbps,0,-0.18449736,4.4899,0.9968,27.74
timbrewm,5,90,chinese:SSB0309,0,fwp,opus_64k,Opus 64 kbps,1,0.31147575,4.5429,0.9981,28.53
timbrewm,5,91,chinese:SSB0309,1,mean,none,none,1,0.01921558,4.4901,0.9969,30.77
timbrewm,5,91,chinese:SSB0309,1,fwp,none,none,1,0.15089989,4.5848,0.9982,32.79
timbrewm,5,91,chinese:SSB0309,1,mean,mp3_128k,MP3 128 kbps,0,-0.02290392,4.4323,0.9969,30.13
timbrewm,5,91,chinese:SSB0309,1,fwp,mp3_128k,MP3 128 kbps,1,0.26035786,4.5055,0.9982,31.80
timbrewm,5,91,chinese:SSB0309,1,mean,opus_64k,Opus 64 kbps,1,0.01089716,4.4875,0.9967,27.73
timbrewm,5,91,chinese:SSB0309,1,fwp,opus_64k,Opus 64 kbps,1,0.14084721,4.5651,0.9978,28.33
timbrewm,5,92,chinese:SSB0309,2,mean,none,none,1,0.09224844,4.5140,0.9973,31.46
timbrewm,5,92,chinese:SSB0309,2,fwp,none,none,1,0.12220669,4.4646,0.9979,31.87
timbrewm,5,92,chinese:SSB0309,2,mean,mp3_128k,MP3 128 kbps,0,-0.05917454,4.4647,0.9973,30.87
timbrewm,5,92,chinese:SSB0309,2,fwp,mp3_128k,MP3 128 kbps,1,0.39980841,4.4198,0.9979,31.21
timbrewm,5,92,chinese:SSB0309,2,mean,opus_64k,Opus 64 kbps,1,0.08892965,4.5049,0.9971,28.16
timbrewm,5,92,chinese:SSB0309,2,fwp,opus_64k,Opus 64 kbps,1,0.10452271,4.4418,0.9976,28.04
timbrewm,5,93,chinese:SSB0315,0,mean,none,none,0,-0.16672325,4.6098,0.9984,35.08
timbrewm,5,93,chinese:SSB0315,0,fwp,none,none,1,0.15167284,4.5416,0.9976,32.93
timbrewm,5,93,chinese:SSB0315,0,mean,mp3_128k,MP3 128 kbps,1,0.13001537,4.4564,0.9984,29.01
timbrewm,5,93,chinese:SSB0315,0,fwp,mp3_128k,MP3 128 kbps,1,0.30950785,4.4153,0.9976,28.37
timbrewm,5,93,chinese:SSB0315,0,mean,opus_64k,Opus 64 kbps,0,-0.15971661,4.5948,0.9982,30.51
timbrewm,5,93,chinese:SSB0315,0,fwp,opus_64k,Opus 64 kbps,1,0.15756798,4.5306,0.9973,29.24
timbrewm,5,94,chinese:SSB0315,1,mean,none,none,1,0.31411743,4.5385,0.9979,33.63
timbrewm,5,94,chinese:SSB0315,1,fwp,none,none,1,0.31840277,4.4384,0.9960,30.83
timbrewm,5,94,chinese:SSB0315,1,mean,mp3_128k,MP3 128 kbps,1,0.77312613,4.4035,0.9979,28.44
timbrewm,5,94,chinese:SSB0315,1,fwp,mp3_128k,MP3 128 kbps,1,0.23884010,4.3308,0.9960,27.41
timbrewm,5,94,chinese:SSB0315,1,mean,opus_64k,Opus 64 kbps,1,0.31033325,4.5366,0.9977,29.88
timbrewm,5,94,chinese:SSB0315,1,fwp,opus_64k,Opus 64 kbps,1,0.31309366,4.4321,0.9956,28.12
timbrewm,5,95,chinese:SSB0315,2,mean,none,none,1,0.13506413,4.4686,0.9973,32.38
timbrewm,5,95,chinese:SSB0315,2,fwp,none,none,1,0.17310667,4.5123,0.9982,34.08
timbrewm,5,95,chinese:SSB0315,2,mean,mp3_128k,MP3 128 kbps,0,-0.00716734,4.3488,0.9973,28.21
timbrewm,5,95,chinese:SSB0315,2,fwp,mp3_128k,MP3 128 kbps,1,0.14159012,4.3788,0.9982,28.77
timbrewm,5,95,chinese:SSB0315,2,mean,opus_64k,Opus 64 kbps,1,0.15561962,4.4655,0.9971,29.50
timbrewm,5,95,chinese:SSB0315,2,fwp,opus_64k,Opus 64 kbps,1,0.16656733,4.5059,0.9979,29.75
timbrewm,5,96,chinese:SSB0316,0,mean,none,none,1,0.40571833,4.5422,0.9956,29.96
timbrewm,5,96,chinese:SSB0316,0,fwp,none,none,1,0.23744535,4.5423,0.9976,31.70
timbrewm,5,96,chinese:SSB0316,0,mean,mp3_128k,MP3 128 kbps,1,0.89199162,4.4450,0.9956,28.28
timbrewm,5,96,chinese:SSB0316,0,fwp,mp3_128k,MP3 128 kbps,1,0.34591484,4.4252,0.9976,29.38
timbrewm,5,96,chinese:SSB0316,0,mean,opus_64k,Opus 64 kbps,1,0.40827656,4.5241,0.9954,27.95
timbrewm,5,96,chinese:SSB0316,0,fwp,opus_64k,Opus 64 kbps,1,0.24072170,4.5161,0.9972,28.48
timbrewm,5,97,chinese:SSB0316,1,mean,none,none,1,0.19178772,4.5876,0.9987,33.62
timbrewm,5,97,chinese:SSB0316,1,fwp,none,none,1,0.34996319,4.4486,0.9971,29.92
timbrewm,5,97,chinese:SSB0316,1,mean,mp3_128k,MP3 128 kbps,1,0.75418377,4.4590,0.9987,30.48
timbrewm,5,97,chinese:SSB0316,1,fwp,mp3_128k,MP3 128 kbps,1,0.44685984,4.3518,0.9971,28.29
timbrewm,5,97,chinese:SSB0316,1,mean,opus_64k,Opus 64 kbps,1,0.18983650,4.5657,0.9985,29.81
timbrewm,5,97,chinese:SSB0316,1,fwp,opus_64k,Opus 64 kbps,1,0.33611488,4.4350,0.9968,27.57
timbrewm,5,98,chinese:SSB0316,2,mean,none,none,1,0.37593269,4.5768,0.9981,32.95
timbrewm,5,98,chinese:SSB0316,2,fwp,none,none,1,0.25792456,4.5906,0.9985,34.15
timbrewm,5,98,chinese:SSB0316,2,mean,mp3_128k,MP3 128 kbps,1,0.38048458,4.4543,0.9981,30.14
timbrewm,5,98,chinese:SSB0316,2,fwp,mp3_128k,MP3 128 kbps,1,0.23274660,4.4575,0.9985,30.71
timbrewm,5,98,chinese:SSB0316,2,mean,opus_64k,Opus 64 kbps,1,0.37859440,4.5512,0.9979,29.47
timbrewm,5,98,chinese:SSB0316,2,fwp,opus_64k,Opus 64 kbps,1,0.01503992,4.4642,0.9956,27.56
timbrewm,5,99,chinese:SSB0323,0,mean,none,none,1,0.12428761,4.4764,0.9972,29.87
timbrewm,5,99,chinese:SSB0323,0,fwp,none,none,1,0.09887600,4.5485,0.9982,31.62
timbrewm,5,99,chinese:SSB0323,0,mean,mp3_128k,MP3 128 kbps,1,0.26075649,4.4172,0.9972,28.79
timbrewm,5,99,chinese:SSB0323,0,fwp,mp3_128k,MP3 128 kbps,1,0.25714827,4.4631,0.9982,30.08
timbrewm,5,99,chinese:SSB0323,0,mean,opus_64k,Opus 64 kbps,1,0.12551260,4.4675,0.9968,28.15
timbrewm,5,99,chinese:SSB0323,0,fwp,opus_64k,Opus 64 kbps,1,0.08899784,4.5264,0.9975,28.73
timbrewm,5,100,chinese:SSB0323,1,mean,none,none,0,-0.05967712,4.5306,0.9980,31.18
timbrewm,5,100,chinese:SSB0323,1,fwp,none,none,1,0.40628338,4.4627,0.9964,28.77
timbrewm,5,100,chinese:SSB0323,1,mean,mp3_128k,MP3 128 kbps,0,-0.03186035,4.4623,0.9980,29.82
timbrewm,5,100,chinese:SSB0323,1,fwp,mp3_128k,MP3 128 kbps,1,0.16285896,4.4186,0.9964,27.93
timbrewm,5,100,chinese:SSB0323,1,mean,opus_64k,Opus 64 kbps,0,-0.06394625,4.5250,0.9976,28.98
timbrewm,5,100,chinese:SSB0323,1,fwp,opus_64k,Opus 64 kbps,1,0.34885120,4.4559,0.9958,27.06
timbrewm,5,101,chinese:SSB0323,2,mean,none,none,1,0.12768126,4.5261,0.9988,32.51
timbrewm,5,101,chinese:SSB0323,2,fwp,none,none,1,0.20321941,4.4639,0.9979,29.89
timbrewm,5,101,chinese:SSB0323,2,mean,mp3_128k,MP3 128 kbps,1,0.45534277,4.4489,0.9988,30.67
timbrewm,5,101,chinese:SSB0323,2,fwp,mp3_128k,MP3 128 kbps,1,0.59458065,4.4013,0.9979,28.78
timbrewm,5,101,chinese:SSB0323,2,mean,opus_64k,Opus 64 kbps,1,0.13604927,4.5165,0.9984,29.74
timbrewm,5,101,chinese:SSB0323,2,fwp,opus_64k,Opus 64 kbps,1,0.18010139,4.4548,0.9973,27.80
timbrewm,5,102,chinese:SSB0338,0,mean,none,none,1,0.24957848,4.4547,0.9962,26.83
timbrewm,5,102,chinese:SSB0338,0,fwp,none,none,1,0.08436155,4.2268,0.9939,24.68
timbrewm,5,102,chinese:SSB0338,0,mean,mp3_128k,MP3 128 kbps,1,0.33978987,4.4001,0.9962,26.49
timbrewm,5,102,chinese:SSB0338,0,fwp,mp3_128k,MP3 128 kbps,1,0.12437296,4.1949,0.9939,24.48
timbrewm,5,102,chinese:SSB0338,0,mean,opus_64k,Opus 64 kbps,1,0.24437237,4.4488,0.9961,26.17
timbrewm,5,102,chinese:SSB0338,0,fwp,opus_64k,Opus 64 kbps,1,0.08246422,4.2131,0.9937,24.06
timbrewm,5,103,chinese:SSB0338,1,mean,none,none,1,0.40215111,4.4644,0.9964,25.89
timbrewm,5,103,chinese:SSB0338,1,fwp,none,none,1,0.20223665,4.5193,0.9970,27.88
timbrewm,5,103,chinese:SSB0338,1,mean,mp3_128k,MP3 128 kbps,1,0.49335432,4.4290,0.9964,25.56
timbrewm,5,103,chinese:SSB0338,1,fwp,mp3_128k,MP3 128 kbps,1,0.31294966,4.4581,0.9970,27.33
timbrewm,5,103,chinese:SSB0338,1,mean,opus_64k,Opus 64 kbps,1,0.42015839,4.4610,0.9963,25.31
timbrewm,5,103,chinese:SSB0338,1,fwp,opus_64k,Opus 64 kbps,1,0.18165159,4.5160,0.9968,26.60
timbrewm,5,104,chinese:SSB0338,2,mean,none,none,1,0.26888943,4.4586,0.9973,27.53
timbrewm,5,104,chinese:SSB0338,2,fwp,none,none,1,0.30594397,4.3308,0.9957,25.09
timbrewm,5,104,chinese:SSB0338,2,mean,mp3_128k,MP3 128 kbps,0,-0.10783672,4.3969,0.9973,26.88
timbrewm,5,104,chinese:SSB0338,2,fwp,mp3_128k,MP3 128 kbps,1,0.17060518,4.2950,0.9957,24.70
timbrewm,5,104,chinese:SSB0338,2,mean,opus_64k,Opus 64 kbps,1,0.26230860,4.4545,0.9972,26.66
timbrewm,5,104,chinese:SSB0338,2,fwp,opus_64k,Opus 64 kbps,1,0.29469299,4.3162,0.9955,24.35
timbrewm,5,105,chinese:SSB0339,0,mean,none,none,1,0.61697674,4.5364,0.9958,27.63
timbrewm,5,105,chinese:SSB0339,0,fwp,none,none,1,0.03860950,4.3274,0.9931,24.78
timbrewm,5,105,chinese:SSB0339,0,mean,mp3_128k,MP3 128 kbps,1,0.54168034,4.4358,0.9958,25.45
timbrewm,5,105,chinese:SSB0339,0,fwp,mp3_128k,MP3 128 kbps,1,0.65223455,4.2689,0.9931,23.50
timbrewm,5,105,chinese:SSB0339,0,mean,opus_64k,Opus 64 kbps,1,0.62906361,4.5266,0.9957,26.76
timbrewm,5,105,chinese:SSB0339,0,fwp,opus_64k,Opus 64 kbps,1,0.03779697,4.3259,0.9928,24.08
timbrewm,5,106,chinese:SSB0339,1,mean,none,none,1,0.19189119,4.4967,0.9950,27.56
timbrewm,5,106,chinese:SSB0339,1,fwp,none,none,1,0.10546064,4.3903,0.9932,25.83
timbrewm,5,106,chinese:SSB0339,1,mean,mp3_128k,MP3 128 kbps,1,0.47454548,4.3982,0.9949,25.48
timbrewm,5,106,chinese:SSB0339,1,fwp,mp3_128k,MP3 128 kbps,1,0.10941648,4.3115,0.9931,24.35
timbrewm,5,106,chinese:SSB0339,1,mean,opus_64k,Opus 64 kbps,1,0.22289085,4.4939,0.9948,26.59
timbrewm,5,106,chinese:SSB0339,1,fwp,opus_64k,Opus 64 kbps,1,0.08598375,4.3825,0.9929,24.89
timbrewm,5,107,chinese:SSB0339,2,mean,none,none,1,0.31145620,4.4767,0.9970,26.57
timbrewm,5,107,chinese:SSB0339,2,fwp,none,none,1,0.04476833,4.5643,0.9980,28.39
timbrewm,5,107,chinese:SSB0339,2,mean,mp3_128k,MP3 128 kbps,1,0.15863419,4.4002,0.9970,24.82
timbrewm,5,107,chinese:SSB0339,2,fwp,mp3_128k,MP3 128 kbps,1,0.05569935,4.4487,0.9980,25.94
timbrewm,5,107,chinese:SSB0339,2,mean,opus_64k,Opus 64 kbps,1,0.31677437,4.4726,0.9969,25.85
timbrewm,5,107,chinese:SSB0339,2,fwp,opus_64k,Opus 64 kbps,1,0.02989197,4.5542,0.9978,26.92
timbrewm,5,108,chinese:SSB0341,0,mean,none,none,1,0.28405094,4.6003,0.9970,35.22
timbrewm,5,108,chinese:SSB0341,0,fwp,none,none,1,0.19379139,4.5848,0.9956,33.23
timbrewm,5,108,chinese:SSB0341,0,mean,mp3_128k,MP3 128 kbps,1,0.60543871,4.4738,0.9970,31.30
timbrewm,5,108,chinese:SSB0341,0,fwp,mp3_128k,MP3 128 kbps,1,0.22392750,4.4670,0.9956,30.39
timbrewm,5,108,chinese:SSB0341,0,mean,opus_64k,Opus 64 kbps,1,0.30244398,4.5797,0.9968,31.05
timbrewm,5,108,chinese:SSB0341,0,fwp,opus_64k,Opus 64 kbps,1,0.17799330,4.5492,0.9953,29.80
timbrewm,5,109,chinese:SSB0341,1,mean,none,none,1,0.60227728,4.5026,0.9978,31.59
timbrewm,5,109,chinese:SSB0341,1,fwp,none,none,1,0.18978786,4.5415,0.9987,33.14
timbrewm,5,109,chinese:SSB0341,1,mean,mp3_128k,MP3 128 kbps,1,0.33709526,4.4070,0.9978,29.25
timbrewm,5,109,chinese:SSB0341,1,fwp,mp3_128k,MP3 128 kbps,1,0.43176174,4.4307,0.9987,30.01
timbrewm,5,109,chinese:SSB0341,1,mean,opus_64k,Opus 64 kbps,1,0.59845972,4.4984,0.9976,29.39
timbrewm,5,109,chinese:SSB0341,1,fwp,opus_64k,Opus 64 kbps,1,0.15834093,4.5226,0.9984,29.73
timbrewm,5,110,chinese:SSB0341,2,mean,none,none,1,0.24546576,4.5933,0.9979,35.29
timbrewm,5,110,chinese:SSB0341,2,fwp,none,none,1,0.34454775,4.5613,0.9967,32.85
timbrewm,5,110,chinese:SSB0341,2,mean,mp3_128k,MP3 128 kbps,1,0.06495094,4.4836,0.9979,31.40
timbrewm,5,110,chinese:SSB0341,2,fwp,mp3_128k,MP3 128 kbps,1,0.05884552,4.4674,0.9967,30.23
timbrewm,5,110,chinese:SSB0341,2,mean,opus_64k,Opus 64 kbps,1,0.22232962,4.5802,0.9977,31.16
timbrewm,5,110,chinese:SSB0341,2,fwp,opus_64k,Opus 64 kbps,1,0.31824446,4.5457,0.9964,29.66
timbrewm,5,111,chinese:SSB0342,0,mean,none,none,1,0.27146578,4.5770,0.9975,33.40
timbrewm,5,111,chinese:SSB0342,0,fwp,none,none,1,0.00328445,4.4671,0.9956,30.46
timbrewm,5,111,chinese:SSB0342,0,mean,mp3_128k,MP3 128 kbps,1,0.00254345,4.3522,0.9975,26.19
timbrewm,5,111,chinese:SSB0342,0,fwp,mp3_128k,MP3 128 kbps,0,-0.05618906,4.3218,0.9958,25.70
timbrewm,5,111,chinese:SSB0342,0,mean,opus_64k,Opus 64 kbps,1,0.27243471,4.5685,0.9973,26.97
timbrewm,5,111,chinese:SSB0342,0,fwp,opus_64k,Opus 64 kbps,1,0.07226896,4.5134,0.9954,26.18
timbrewm,5,112,chinese:SSB0342,1,mean,none,none,1,0.17963076,4.5424,0.9963,31.90
timbrewm,5,112,chinese:SSB0342,1,fwp,none,none,1,0.33966827,4.5276,0.9973,33.02
timbrewm,5,112,chinese:SSB0342,1,mean,mp3_128k,MP3 128 kbps,1,0.48982525,4.3025,0.9963,25.35
timbrewm,5,112,chinese:SSB0342,1,fwp,mp3_128k,MP3 128 kbps,1,0.31475592,4.2632,0.9953,25.06
timbrewm,5,112,chinese:SSB0342,1,mean,opus_64k,Opus 64 kbps,1,0.20536137,4.5377,0.9961,26.41
timbrewm,5,112,chinese:SSB0342,1,fwp,opus_64k,Opus 64 kbps,1,0.20380640,4.4764,0.9950,25.84
timbrewm,5,113,chinese:SSB0342,2,mean,none,none,0,-0.04062891,4.4882,0.9961,31.41
timbrewm,5,113,chinese:SSB0342,2,fwp,none,none,1,0.36750126,4.2662,0.9936,28.84
timbrewm,5,113,chinese:SSB0342,2,mean,mp3_128k,MP3 128 kbps,0,-0.11373425,4.2972,0.9961,25.75
timbrewm,5,113,chinese:SSB0342,2,fwp,mp3_128k,MP3 128 kbps,1,0.17170906,4.1110,0.9936,24.89
timbrewm,5,113,chinese:SSB0342,2,mean,opus_64k,Opus 64 kbps,0,-0.03765106,4.4823,0.9959,26.38
timbrewm,5,113,chinese:SSB0342,2,fwp,opus_64k,Opus 64 kbps,1,0.31329250,4.2573,0.9932,25.28
timbrewm,5,114,chinese:SSB0354,0,mean,none,none,1,0.23291922,4.5758,0.9946,34.16
timbrewm,5,114,chinese:SSB0354,0,fwp,none,none,1,0.21798515,4.5156,0.9915,31.51
timbrewm,5,114,chinese:SSB0354,0,mean,mp3_128k,MP3 128 kbps,1,0.21736670,4.3718,0.9946,28.53
timbrewm,5,114,chinese:SSB0354,0,fwp,mp3_128k,MP3 128 kbps,1,0.05938482,4.3404,0.9915,27.64
timbrewm,5,114,chinese:SSB0354,0,mean,opus_64k,Opus 64 kbps,1,0.21080399,4.5436,0.9944,30.35
timbrewm,5,114,chinese:SSB0354,0,fwp,opus_64k,Opus 64 kbps,1,0.22398233,4.4814,0.9911,28.66
timbrewm,5,115,chinese:SSB0354,1,mean,none,none,0,-0.05579758,4.5799,0.9955,33.04
timbrewm,5,115,chinese:SSB0354,1,fwp,none,none,1,0.25223398,4.5137,0.9926,31.56
timbrewm,5,115,chinese:SSB0354,1,mean,mp3_128k,MP3 128 kbps,1,0.15002680,4.3959,0.9955,28.73
timbrewm,5,115,chinese:SSB0354,1,fwp,mp3_128k,MP3 128 kbps,1,0.29602289,4.3492,0.9927,28.08
