model,K,trial_id,spk,local_t,method,codec,codec_setting,ASR,attribution_margin,PESQ,STOI,SI_SDR
wmcodec,5,77,chinese:SSB0273,2,mean,mp3_128k,MP3 128 kbps,1,15.16219331,4.2692,0.9877,17.17
wmcodec,5,77,chinese:SSB0273,2,fwp,mp3_128k,MP3 128 kbps,1,26.60872880,3.9857,0.9818,14.30
wmcodec,5,77,chinese:SSB0273,2,mean,opus_64k,Opus 64 kbps,1,16.53124276,4.2960,0.9876,17.16
wmcodec,5,77,chinese:SSB0273,2,fwp,opus_64k,Opus 64 kbps,1,24.80851503,3.9963,0.9816,14.29
wmcodec,5,78,chinese:SSB0287,0,mean,none,none,1,16.12722927,4.2820,0.9847,13.84
wmcodec,5,78,chinese:SSB0287,0,fwp,none,none,1,12.81215273,4.0309,0.9764,11.22
wmcodec,5,78,chinese:SSB0287,0,mean,mp3_128k,MP3 128 kbps,1,14.26458082,4.2747,0.9847,13.84
wmcodec,5,78,chinese:SSB0287,0,fwp,mp3_128k,MP3 128 kbps,1,8.43418055,4.0301,0.9764,11.22
wmcodec,5,78,chinese:SSB0287,0,mean,opus_64k,Opus 64 kbps,1,14.89548590,4.2848,0.9846,13.76
wmcodec,5,78,chinese:SSB0287,0,fwp,opus_64k,Opus 64 kbps,1,12.63403622,4.0358,0.9763,11.15
wmcodec,5,79,chinese:SSB0287,1,mean,none,none,1,13.39561985,4.3408,0.9836,13.86
wmcodec,5,79,chinese:SSB0287,1,fwp,none,none,1,21.00977567,4.1121,0.9737,11.15
wmcodec,5,79,chinese:SSB0287,1,mean,mp3_128k,MP3 128 kbps,1,15.72599247,4.3295,0.9836,13.86
wmcodec,5,79,chinese:SSB0287,1,fwp,mp3_128k,MP3 128 kbps,1,20.80170640,4.1129,0.9737,11.15
wmcodec,5,79,chinese:SSB0287,1,mean,opus_64k,Opus 64 kbps,1,13.24374710,4.3399,0.9834,13.86
wmcodec,5,79,chinese:SSB0287,1,fwp,opus_64k,Opus 64 kbps,1,20.93225102,4.1076,0.9735,11.14
wmcodec,5,80,chinese:SSB0287,2,mean,none,none,1,19.53263608,4.3357,0.9857,14.17
wmcodec,5,80,chinese:SSB0287,2,fwp,none,none,1,12.84763764,4.1285,0.9774,11.85
wmcodec,5,80,chinese:SSB0287,2,mean,mp3_128k,MP3 128 kbps,1,18.15056755,4.3237,0.9857,14.16
wmcodec,5,80,chinese:SSB0287,2,fwp,mp3_128k,MP3 128 kbps,1,10.90482987,4.1184,0.9774,11.86
wmcodec,5,80,chinese:SSB0287,2,mean,opus_64k,Opus 64 kbps,1,19.63936247,4.3384,0.9857,14.16
wmcodec,5,80,chinese:SSB0287,2,fwp,opus_64k,Opus 64 kbps,1,12.81027702,4.1249,0.9774,11.84
wmcodec,5,81,chinese:SSB0288,0,mean,none,none,1,15.15293224,4.3469,0.9879,15.95
wmcodec,5,81,chinese:SSB0288,0,fwp,none,none,1,28.25213510,4.4211,0.9913,17.94
wmcodec,5,81,chinese:SSB0288,0,mean,mp3_128k,MP3 128 kbps,1,10.37403364,4.3131,0.9879,15.90
wmcodec,5,81,chinese:SSB0288,0,fwp,mp3_128k,MP3 128 kbps,1,22.69815329,4.3789,0.9913,17.86
wmcodec,5,81,chinese:SSB0288,0,mean,opus_64k,Opus 64 kbps,1,14.81518214,4.3316,0.9878,15.73
wmcodec,5,81,chinese:SSB0288,0,fwp,opus_64k,Opus 64 kbps,1,28.33697325,4.4083,0.9911,17.54
wmcodec,5,82,chinese:SSB0288,1,mean,none,none,1,19.61436553,4.4248,0.9874,16.28
wmcodec,5,82,chinese:SSB0288,1,fwp,none,none,1,20.74973991,4.4283,0.9908,17.91
wmcodec,5,82,chinese:SSB0288,1,mean,mp3_128k,MP3 128 kbps,1,17.50917832,4.3977,0.9873,16.22
wmcodec,5,82,chinese:SSB0288,1,fwp,mp3_128k,MP3 128 kbps,1,16.30312469,4.3999,0.9908,17.83
wmcodec,5,82,chinese:SSB0288,1,mean,opus_64k,Opus 64 kbps,1,20.04623492,4.4174,0.9873,16.04
wmcodec,5,82,chinese:SSB0288,1,fwp,opus_64k,Opus 64 kbps,1,20.78679501,4.4192,0.9906,17.48
wmcodec,5,83,chinese:SSB0288,2,mean,none,none,1,11.68630880,4.3044,0.9864,16.66
wmcodec,5,83,chinese:SSB0288,2,fwp,none,none,1,23.96433852,4.0752,0.9817,14.27
wmcodec,5,83,chinese:SSB0288,2,mean,mp3_128k,MP3 128 kbps,1,13.17933574,4.2860,0.9864,16.64
wmcodec,5,83,chinese:SSB0288,2,fwp,mp3_128k,MP3 128 kbps,1,22.74254993,4.0623,0.9817,14.25
wmcodec,5,83,chinese:SSB0288,2,mean,opus_64k,Opus 64 kbps,1,11.26671958,4.2997,0.9863,16.38
wmcodec,5,83,chinese:SSB0288,2,fwp,opus_64k,Opus 64 kbps,1,23.66357129,4.0690,0.9816,14.06
wmcodec,5,84,chinese:SSB0299,0,mean,none,none,1,26.04379587,4.2948,0.9894,15.57
wmcodec,5,84,chinese:SSB0299,0,fwp,none,none,1,22.80632966,4.3749,0.9918,16.89
wmcodec,5,84,chinese:SSB0299,0,mean,mp3_128k,MP3 128 kbps,1,27.73000376,4.2867,0.9894,15.53
wmcodec,5,84,chinese:SSB0299,0,fwp,mp3_128k,MP3 128 kbps,1,24.62773428,4.3614,0.9918,16.85
wmcodec,5,84,chinese:SSB0299,0,mean,opus_64k,Opus 64 kbps,1,25.64123762,4.3025,0.9891,15.41
wmcodec,5,84,chinese:SSB0299,0,fwp,opus_64k,Opus 64 kbps,1,22.56629882,4.3734,0.9912,16.68
wmcodec,5,85,chinese:SSB0299,1,mean,none,none,1,21.42499623,4.1915,0.9909,16.56
wmcodec,5,85,chinese:SSB0299,1,fwp,none,none,1,16.82012410,4.0278,0.9837,13.09
wmcodec,5,85,chinese:SSB0299,1,mean,mp3_128k,MP3 128 kbps,1,17.87819057,4.1707,0.9909,16.53
wmcodec,5,85,chinese:SSB0299,1,fwp,mp3_128k,MP3 128 kbps,1,13.92837918,4.0113,0.9836,13.08
wmcodec,5,85,chinese:SSB0299,1,mean,opus_64k,Opus 64 kbps,1,21.09929774,4.1891,0.9907,16.43
wmcodec,5,85,chinese:SSB0299,1,fwp,opus_64k,Opus 64 kbps,1,16.52052196,4.0126,0.9832,13.02
wmcodec,5,86,chinese:SSB0299,2,mean,none,none,1,21.23217151,4.4143,0.9917,16.65
wmcodec,5,86,chinese:SSB0299,2,fwp,none,none,1,11.69575390,4.0948,0.9860,12.98
wmcodec,5,86,chinese:SSB0299,2,mean,mp3_128k,MP3 128 kbps,1,19.54115389,4.3704,0.9916,16.60
wmcodec,5,86,chinese:SSB0299,2,fwp,mp3_128k,MP3 128 kbps,1,8.28142218,4.0663,0.9860,12.96
wmcodec,5,86,chinese:SSB0299,2,mean,opus_64k,Opus 64 kbps,1,21.03705714,4.4128,0.9914,16.52
wmcodec,5,86,chinese:SSB0299,2,fwp,opus_64k,Opus 64 kbps,1,11.37817159,4.0845,0.9854,12.89
wmcodec,5,87,chinese:SSB0307,0,mean,none,none,1,5.58362752,4.4199,0.9840,15.64
wmcodec,5,87,chinese:SSB0307,0,fwp,none,none,1,2.29827208,4.4749,0.9883,17.28
wmcodec,5,87,chinese:SSB0307,0,mean,mp3_128k,MP3 128 kbps,1,4.31347401,4.3976,0.9840,15.62
wmcodec,5,87,chinese:SSB0307,0,fwp,mp3_128k,MP3 128 kbps,1,2.24961472,4.4470,0.9883,17.25
wmcodec,5,87,chinese:SSB0307,0,mean,opus_64k,Opus 64 kbps,1,4.48515838,4.4181,0.9840,15.59
wmcodec,5,87,chinese:SSB0307,0,fwp,opus_64k,Opus 64 kbps,1,2.06744066,4.4697,0.9881,17.08
wmcodec,5,88,chinese:SSB0307,1,mean,none,none,1,7.50519794,4.3823,0.9834,15.86
wmcodec,5,88,chinese:SSB0307,1,fwp,none,none,1,12.91675537,4.4030,0.9880,17.09
wmcodec,5,88,chinese:SSB0307,1,mean,mp3_128k,MP3 128 kbps,1,8.62647714,4.3605,0.9834,15.84
wmcodec,5,88,chinese:SSB0307,1,fwp,mp3_128k,MP3 128 kbps,1,13.89480506,4.3739,0.9880,17.06
wmcodec,5,88,chinese:SSB0307,1,mean,opus_64k,Opus 64 kbps,1,7.76324516,4.3757,0.9833,15.81
wmcodec,5,88,chinese:SSB0307,1,fwp,opus_64k,Opus 64 kbps,1,13.03067151,4.4061,0.9877,16.93
wmcodec,5,89,chinese:SSB0307,2,mean,none,none,1,9.84512192,4.4028,0.9826,15.17
wmcodec,5,89,chinese:SSB0307,2,fwp,none,none,1,15.87018272,3.9557,0.9719,12.70
wmcodec,5,89,chinese:SSB0307,2,mean,mp3_128k,MP3 128 kbps,1,8.92069089,4.3812,0.9826,15.15
wmcodec,5,89,chinese:SSB0307,2,fwp,mp3_128k,MP3 128 kbps,1,14.79002418,3.9624,0.9719,12.69
wmcodec,5,89,chinese:SSB0307,2,mean,opus_64k,Opus 64 kbps,1,8.67634955,4.4007,0.9824,15.05
wmcodec,5,89,chinese:SSB0307,2,fwp,opus_64k,Opus 64 kbps,1,10.20504665,4.4331,0.9870,16.75
wmcodec,5,90,chinese:SSB0309,0,mean,none,none,1,9.51420953,4.2823,0.9887,16.29
wmcodec,5,90,chinese:SSB0309,0,fwp,none,none,1,19.15632226,4.0241,0.9823,13.59
wmcodec,5,90,chinese:SSB0309,0,mean,mp3_128k,MP3 128 kbps,1,19.42291133,4.2686,0.9887,16.29
wmcodec,5,90,chinese:SSB0309,0,fwp,mp3_128k,MP3 128 kbps,1,23.65737053,4.0144,0.9823,13.58
wmcodec,5,90,chinese:SSB0309,0,mean,opus_64k,Opus 64 kbps,1,9.22923309,4.2766,0.9886,16.06
wmcodec,5,90,chinese:SSB0309,0,fwp,opus_64k,Opus 64 kbps,1,19.71765914,4.0171,0.9821,13.44
wmcodec,5,91,chinese:SSB0309,1,mean,none,none,1,5.90719450,4.2865,0.9900,15.49
wmcodec,5,91,chinese:SSB0309,1,fwp,none,none,1,9.83782265,4.3709,0.9924,17.19
wmcodec,5,91,chinese:SSB0309,1,mean,mp3_128k,MP3 128 kbps,1,7.61425400,4.2732,0.9900,15.49
wmcodec,5,91,chinese:SSB0309,1,fwp,mp3_128k,MP3 128 kbps,1,11.42118299,4.3574,0.9923,17.19
wmcodec,5,91,chinese:SSB0309,1,mean,opus_64k,Opus 64 kbps,1,5.87969968,4.2775,0.9900,15.33
wmcodec,5,91,chinese:SSB0309,1,fwp,opus_64k,Opus 64 kbps,1,9.59011310,4.3621,0.9921,16.89
wmcodec,5,92,chinese:SSB0309,2,mean,none,none,1,24.95022552,4.3912,0.9902,16.24
wmcodec,5,92,chinese:SSB0309,2,fwp,none,none,1,36.77470274,4.4584,0.9928,17.50
wmcodec,5,92,chinese:SSB0309,2,mean,mp3_128k,MP3 128 kbps,1,23.81482724,4.3690,0.9902,16.24
wmcodec,5,92,chinese:SSB0309,2,fwp,mp3_128k,MP3 128 kbps,1,33.37186879,4.4329,0.9928,17.49
wmcodec,5,92,chinese:SSB0309,2,mean,opus_64k,Opus 64 kbps,1,25.15065352,4.3930,0.9900,16.14
wmcodec,5,92,chinese:SSB0309,2,fwp,opus_64k,Opus 64 kbps,1,35.18666931,4.4519,0.9926,17.30
wmcodec,5,93,chinese:SSB0315,0,mean,none,none,1,11.11366722,4.3741,0.9900,16.37
wmcodec,5,93,chinese:SSB0315,0,fwp,none,none,1,13.16890841,4.1746,0.9844,13.94
wmcodec,5,93,chinese:SSB0315,0,mean,mp3_128k,MP3 128 kbps,1,9.52671552,4.3338,0.9900,16.35
wmcodec,5,93,chinese:SSB0315,0,fwp,mp3_128k,MP3 128 kbps,1,12.00385766,4.1368,0.9844,13.92
wmcodec,5,93,chinese:SSB0315,0,mean,opus_64k,Opus 64 kbps,1,11.40073701,4.3780,0.9898,16.25
wmcodec,5,93,chinese:SSB0315,0,fwp,opus_64k,Opus 64 kbps,1,13.48754515,4.1760,0.9841,13.84
wmcodec,5,94,chinese:SSB0315,1,mean,none,none,1,20.26249310,4.4521,0.9895,16.66
wmcodec,5,94,chinese:SSB0315,1,fwp,none,none,1,35.59196198,4.2893,0.9838,13.98
wmcodec,5,94,chinese:SSB0315,1,mean,mp3_128k,MP3 128 kbps,1,14.64907550,4.4274,0.9895,16.64
wmcodec,5,94,chinese:SSB0315,1,fwp,mp3_128k,MP3 128 kbps,1,34.22261403,4.2704,0.9837,13.97
wmcodec,5,94,chinese:SSB0315,1,mean,opus_64k,Opus 64 kbps,1,20.76991757,4.4481,0.9894,16.59
wmcodec,5,94,chinese:SSB0315,1,fwp,opus_64k,Opus 64 kbps,1,35.43805162,4.2849,0.9835,13.94
wmcodec,5,95,chinese:SSB0315,2,mean,none,none,1,8.38715451,4.4668,0.9898,17.40
wmcodec,5,95,chinese:SSB0315,2,fwp,none,none,1,13.76157465,4.2611,0.9833,14.42
wmcodec,5,95,chinese:SSB0315,2,mean,mp3_128k,MP3 128 kbps,1,11.39833602,4.4270,0.9897,17.36
wmcodec,5,95,chinese:SSB0315,2,fwp,mp3_128k,MP3 128 kbps,1,14.42415987,4.2336,0.9833,14.41
wmcodec,5,95,chinese:SSB0315,2,mean,opus_64k,Opus 64 kbps,1,8.74000777,4.4639,0.9895,17.26
wmcodec,5,95,chinese:SSB0315,2,fwp,opus_64k,Opus 64 kbps,1,13.03750020,4.2475,0.9830,14.32
wmcodec,5,96,chinese:SSB0316,0,mean,none,none,1,8.34951484,3.9212,0.9764,13.05
wmcodec,5,96,chinese:SSB0316,0,fwp,none,none,1,28.62284225,4.2484,0.9847,15.18
wmcodec,5,96,chinese:SSB0316,0,mean,mp3_128k,MP3 128 kbps,1,9.92119980,3.9139,0.9764,13.04
wmcodec,5,96,chinese:SSB0316,0,fwp,mp3_128k,MP3 128 kbps,1,28.03544279,4.2389,0.9847,15.17
wmcodec,5,96,chinese:SSB0316,0,mean,opus_64k,Opus 64 kbps,1,7.87009303,3.9308,0.9762,13.02
wmcodec,5,96,chinese:SSB0316,0,fwp,opus_64k,Opus 64 kbps,1,26.17461426,4.2392,0.9845,15.11
wmcodec,5,97,chinese:SSB0316,1,mean,none,none,1,13.43179376,4.0128,0.9786,13.41
wmcodec,5,97,chinese:SSB0316,1,fwp,none,none,1,21.61855149,3.6054,0.9684,10.72
wmcodec,5,97,chinese:SSB0316,1,mean,mp3_128k,MP3 128 kbps,1,11.77069738,3.9988,0.9786,13.40
wmcodec,5,97,chinese:SSB0316,1,fwp,mp3_128k,MP3 128 kbps,1,20.41032243,3.5970,0.9684,10.72
wmcodec,5,97,chinese:SSB0316,1,mean,opus_64k,Opus 64 kbps,1,13.51027941,4.0079,0.9784,13.32
wmcodec,5,97,chinese:SSB0316,1,fwp,opus_64k,Opus 64 kbps,1,21.65627098,3.6146,0.9682,10.65
wmcodec,5,98,chinese:SSB0316,2,mean,none,none,1,17.32937646,4.0960,0.9790,13.54
wmcodec,5,98,chinese:SSB0316,2,fwp,none,none,1,19.15144075,3.6693,0.9694,10.78
wmcodec,5,98,chinese:SSB0316,2,mean,mp3_128k,MP3 128 kbps,1,13.17046752,4.0904,0.9790,13.54
wmcodec,5,98,chinese:SSB0316,2,fwp,mp3_128k,MP3 128 kbps,1,17.85376529,3.6771,0.9694,10.77
wmcodec,5,98,chinese:SSB0316,2,mean,opus_64k,Opus 64 kbps,1,17.43581128,4.0947,0.9789,13.51
wmcodec,5,98,chinese:SSB0316,2,fwp,opus_64k,Opus 64 kbps,1,18.53837137,3.6000,0.9691,10.76
wmcodec,5,99,chinese:SSB0323,0,mean,none,none,1,13.15503748,4.2520,0.9853,14.10
wmcodec,5,99,chinese:SSB0323,0,fwp,none,none,1,22.99572526,4.0354,0.9768,11.26
wmcodec,5,99,chinese:SSB0323,0,mean,mp3_128k,MP3 128 kbps,1,9.15151694,4.2354,0.9853,14.10
wmcodec,5,99,chinese:SSB0323,0,fwp,mp3_128k,MP3 128 kbps,1,20.27618853,4.0273,0.9767,11.26
wmcodec,5,99,chinese:SSB0323,0,mean,opus_64k,Opus 64 kbps,1,13.62487244,4.2475,0.9849,14.00
wmcodec,5,99,chinese:SSB0323,0,fwp,opus_64k,Opus 64 kbps,1,21.90045594,4.0189,0.9762,11.21
wmcodec,5,100,chinese:SSB0323,1,mean,none,none,1,8.96059710,4.3469,0.9879,14.75
wmcodec,5,100,chinese:SSB0323,1,fwp,none,none,1,29.20939505,4.1136,0.9793,11.97
wmcodec,5,100,chinese:SSB0323,1,mean,mp3_128k,MP3 128 kbps,1,15.45052333,4.3347,0.9879,14.74
wmcodec,5,100,chinese:SSB0323,1,fwp,mp3_128k,MP3 128 kbps,1,28.61900930,4.1035,0.9793,11.97
wmcodec,5,100,chinese:SSB0323,1,mean,opus_64k,Opus 64 kbps,1,8.90940461,4.3480,0.9876,14.70
wmcodec,5,100,chinese:SSB0323,1,fwp,opus_64k,Opus 64 kbps,1,27.89192083,4.1078,0.9784,11.94
wmcodec,5,101,chinese:SSB0323,2,mean,none,none,1,2.89079371,4.4215,0.9888,14.93
wmcodec,5,101,chinese:SSB0323,2,fwp,none,none,1,22.64107138,4.4525,0.9916,16.84
wmcodec,5,101,chinese:SSB0323,2,mean,mp3_128k,MP3 128 kbps,1,2.14602274,4.4048,0.9888,14.93
wmcodec,5,101,chinese:SSB0323,2,fwp,mp3_128k,MP3 128 kbps,1,22.67884474,4.4383,0.9916,16.83
wmcodec,5,101,chinese:SSB0323,2,mean,opus_64k,Opus 64 kbps,1,1.26104021,4.4157,0.9886,14.86
wmcodec,5,101,chinese:SSB0323,2,fwp,opus_64k,Opus 64 kbps,1,21.85938001,4.4400,0.9908,16.69
wmcodec,5,102,chinese:SSB0338,0,mean,none,none,1,14.88146882,4.2473,0.9864,14.15
wmcodec,5,102,chinese:SSB0338,0,fwp,none,none,1,12.28397430,3.9553,0.9801,11.12
wmcodec,5,102,chinese:SSB0338,0,mean,mp3_128k,MP3 128 kbps,1,7.42624950,4.2338,0.9863,14.14
wmcodec,5,102,chinese:SSB0338,0,fwp,mp3_128k,MP3 128 kbps,1,11.00458610,3.9472,0.9801,11.12
wmcodec,5,102,chinese:SSB0338,0,mean,opus_64k,Opus 64 kbps,1,14.43635700,4.2428,0.9862,14.12
wmcodec,5,102,chinese:SSB0338,0,fwp,opus_64k,Opus 64 kbps,1,12.35441560,3.9550,0.9800,11.09
wmcodec,5,103,chinese:SSB0338,1,mean,none,none,1,37.37797934,4.2293,0.9860,13.83
wmcodec,5,103,chinese:SSB0338,1,fwp,none,none,1,15.96289195,4.0427,0.9803,11.24
wmcodec,5,103,chinese:SSB0338,1,mean,mp3_128k,MP3 128 kbps,1,36.49266925,4.2187,0.9860,13.83
wmcodec,5,103,chinese:SSB0338,1,fwp,mp3_128k,MP3 128 kbps,1,12.44334119,4.0364,0.9802,11.24
wmcodec,5,103,chinese:SSB0338,1,mean,opus_64k,Opus 64 kbps,1,37.17810799,4.2270,0.9859,13.81
wmcodec,5,103,chinese:SSB0338,1,fwp,opus_64k,Opus 64 kbps,1,16.22842003,4.0438,0.9802,11.22
wmcodec,5,104,chinese:SSB0338,2,mean,none,none,1,24.12081293,4.2536,0.9853,13.55
wmcodec,5,104,chinese:SSB0338,2,fwp,none,none,1,26.78098650,3.9826,0.9775,10.48
wmcodec,5,104,chinese:SSB0338,2,mean,mp3_128k,MP3 128 kbps,1,23.07583742,4.2445,0.9853,13.54
wmcodec,5,104,chinese:SSB0338,2,fwp,mp3_128k,MP3 128 kbps,1,26.53702934,3.9770,0.9775,10.47
wmcodec,5,104,chinese:SSB0338,2,mean,opus_64k,Opus 64 kbps,1,23.63940194,4.2490,0.9853,13.51
wmcodec,5,104,chinese:SSB0338,2,fwp,opus_64k,Opus 64 kbps,1,26.70035735,3.9741,0.9775,10.44
wmcodec,5,105,chinese:SSB0339,0,mean,none,none,1,16.82554299,4.0638,0.9756,12.69
wmcodec,5,105,chinese:SSB0339,0,fwp,none,none,1,31.73373572,4.0952,0.9824,14.49
wmcodec,5,105,chinese:SSB0339,0,mean,mp3_128k,MP3 128 kbps,1,19.72336639,4.0501,0.9756,12.69
wmcodec,5,105,chinese:SSB0339,0,fwp,mp3_128k,MP3 128 kbps,1,36.49309054,4.0778,0.9825,14.48
wmcodec,5,105,chinese:SSB0339,0,mean,opus_64k,Opus 64 kbps,1,16.55079701,4.0622,0.9755,12.70
wmcodec,5,105,chinese:SSB0339,0,fwp,opus_64k,Opus 64 kbps,1,31.59332411,4.0859,0.9821,14.45
wmcodec,5,106,chinese:SSB0339,1,mean,none,none,1,19.34124544,4.0341,0.9747,12.72
wmcodec,5,106,chinese:SSB0339,1,fwp,none,none,1,27.23423542,3.5569,0.9592,9.72
wmcodec,5,106,chinese:SSB0339,1,mean,mp3_128k,MP3 128 kbps,1,15.21044157,4.0184,0.9747,12.71
wmcodec,5,106,chinese:SSB0339,1,fwp,mp3_128k,MP3 128 kbps,1,26.69089804,3.5513,0.9592,9.71
wmcodec,5,106,chinese:SSB0339,1,mean,opus_64k,Opus 64 kbps,1,18.93029540,4.0213,0.9745,12.64
wmcodec,5,106,chinese:SSB0339,1,fwp,opus_64k,Opus 64 kbps,1,27.08425661,3.5491,0.9588,9.66
wmcodec,5,107,chinese:SSB0339,2,mean,none,none,1,18.38754490,4.2360,0.9801,14.49
wmcodec,5,107,chinese:SSB0339,2,fwp,none,none,1,9.65878360,3.9313,0.9715,11.66
wmcodec,5,107,chinese:SSB0339,2,mean,mp3_128k,MP3 128 kbps,1,14.24141512,4.2247,0.9801,14.48
wmcodec,5,107,chinese:SSB0339,2,fwp,mp3_128k,MP3 128 kbps,1,9.60333671,3.9252,0.9715,11.66
wmcodec,5,107,chinese:SSB0339,2,mean,opus_64k,Opus 64 kbps,1,18.18528299,4.2356,0.9801,14.42
wmcodec,5,107,chinese:SSB0339,2,fwp,opus_64k,Opus 64 kbps,1,9.75856950,3.9259,0.9714,11.60
wmcodec,5,108,chinese:SSB0341,0,mean,none,none,1,0.07266909,4.2455,0.9811,15.44
wmcodec,5,108,chinese:SSB0341,0,fwp,none,none,1,4.78800675,3.7322,0.9731,12.73
wmcodec,5,108,chinese:SSB0341,0,mean,mp3_128k,MP3 128 kbps,1,2.66074760,4.2358,0.9811,15.43
wmcodec,5,108,chinese:SSB0341,0,fwp,mp3_128k,MP3 128 kbps,1,4.76264933,3.7285,0.9731,12.72
wmcodec,5,108,chinese:SSB0341,0,mean,opus_64k,Opus 64 kbps,1,0.27136523,4.2402,0.9810,15.32
wmcodec,5,108,chinese:SSB0341,0,fwp,opus_64k,Opus 64 kbps,1,10.84989143,3.6200,0.9705,12.42
wmcodec,5,109,chinese:SSB0341,1,mean,none,none,1,21.70709288,4.2396,0.9829,15.93
wmcodec,5,109,chinese:SSB0341,1,fwp,none,none,1,25.55777045,4.0277,0.9736,13.09
wmcodec,5,109,chinese:SSB0341,1,mean,mp3_128k,MP3 128 kbps,1,20.48128155,4.2344,0.9829,15.92
wmcodec,5,109,chinese:SSB0341,1,fwp,mp3_128k,MP3 128 kbps,1,23.50363721,4.0238,0.9736,13.08
wmcodec,5,109,chinese:SSB0341,1,mean,opus_64k,Opus 64 kbps,1,22.04792757,4.2390,0.9829,15.94
wmcodec,5,109,chinese:SSB0341,1,fwp,opus_64k,Opus 64 kbps,1,26.05202037,4.0256,0.9733,13.09
wmcodec,5,110,chinese:SSB0341,2,mean,none,none,1,8.66246581,4.3350,0.9818,15.80
wmcodec,5,110,chinese:SSB0341,2,fwp,none,none,1,22.92174822,4.0574,0.9731,13.01
wmcodec,5,110,chinese:SSB0341,2,mean,mp3_128k,MP3 128 kbps,1,8.16931230,4.3212,0.9818,15.79
wmcodec,5,110,chinese:SSB0341,2,fwp,mp3_128k,MP3 128 kbps,1,15.97873732,4.0500,0.9731,13.00
wmcodec,5,110,chinese:SSB0341,2,mean,opus_64k,Opus 64 kbps,1,8.41842201,4.3315,0.9818,15.78
wmcodec,5,110,chinese:SSB0341,2,fwp,opus_64k,Opus 64 kbps,1,21.83070913,4.0452,0.9729,12.98
wmcodec,5,111,chinese:SSB0342,0,mean,none,none,1,16.25204287,4.3187,0.9863,18.04
wmcodec,5,111,chinese:SSB0342,0,fwp,none,none,1,20.20128816,4.0526,0.9790,15.29
wmcodec,5,111,chinese:SSB0342,0,mean,mp3_128k,MP3 128 kbps,1,14.40197039,4.2776,0.9863,17.98
wmcodec,5,111,chinese:SSB0342,0,fwp,mp3_128k,MP3 128 kbps,1,19.12072530,4.0207,0.9790,15.26
wmcodec,5,111,chinese:SSB0342,0,mean,opus_64k,Opus 64 kbps,1,15.69150625,4.3124,0.9862,17.59
wmcodec,5,111,chinese:SSB0342,0,fwp,opus_64k,Opus 64 kbps,1,19.68743663,4.0337,0.9789,15.02
wmcodec,5,112,chinese:SSB0342,1,mean,none,none,1,16.25190395,4.2947,0.9879,18.28
wmcodec,5,112,chinese:SSB0342,1,fwp,none,none,1,19.26060569,4.0461,0.9819,15.75
wmcodec,5,112,chinese:SSB0342,1,mean,mp3_128k,MP3 128 kbps,1,13.70855269,4.2491,0.9879,18.22
wmcodec,5,112,chinese:SSB0342,1,fwp,mp3_128k,MP3 128 kbps,1,17.25832772,4.0173,0.9819,15.71
wmcodec,5,112,chinese:SSB0342,1,mean,opus_64k,Opus 64 kbps,1,16.06980218,4.2920,0.9879,18.01
wmcodec,5,112,chinese:SSB0342,1,fwp,opus_64k,Opus 64 kbps,1,18.80131294,4.0312,0.9818,15.58
wmcodec,5,113,chinese:SSB0342,2,mean,none,none,1,25.51288152,4.2982,0.9852,17.94
wmcodec,5,113,chinese:SSB0342,2,fwp,none,none,1,26.61688309,4.0496,0.9777,15.21
wmcodec,5,113,chinese:SSB0342,2,mean,mp3_128k,MP3 128 kbps,1,17.51639416,4.2545,0.9852,17.88
wmcodec,5,113,chinese:SSB0342,2,fwp,mp3_128k,MP3 128 kbps,1,27.73095057,4.0160,0.9777,15.18
wmcodec,5,113,chinese:SSB0342,2,mean,opus_64k,Opus 64 kbps,1,25.01215230,4.2926,0.9850,17.53
wmcodec,5,113,chinese:SSB0342,2,fwp,opus_64k,Opus 64 kbps,1,26.96636472,4.0362,0.9775,14.96
wmcodec,5,114,chinese:SSB0354,0,mean,none,none,1,15.34237379,4.0187,0.9780,16.86
wmcodec,5,114,chinese:SSB0354,0,fwp,none,none,1,4.70208877,4.2081,0.9852,18.63
wmcodec,5,114,chinese:SSB0354,0,mean,mp3_128k,MP3 128 kbps,1,16.32227302,3.9880,0.9780,16.83
wmcodec,5,114,chinese:SSB0354,0,fwp,mp3_128k,MP3 128 kbps,1,8.84033918,4.1721,0.9852,18.59
wmcodec,5,114,chinese:SSB0354,0,mean,opus_64k,Opus 64 kbps,1,14.94863302,4.0143,0.9779,16.80
wmcodec,5,114,chinese:SSB0354,0,fwp,opus_64k,Opus 64 kbps,1,4.23611486,4.1861,0.9851,18.52
wmcodec,5,115,chinese:SSB0354,1,mean,none,none,1,24.08768177,4.1735,0.9814,18.37
wmcodec,5,115,chinese:SSB0354,1,fwp,none,none,1,30.98744606,3.9037,0.9726,15.81
wmcodec,5,115,chinese:SSB0354,1,mean,mp3_128k,MP3 128 kbps,1,21.63547653,4.1451,0.9814,18.36
wmcodec,5,115,chinese:SSB0354,1,fwp,mp3_128k,MP3 128 kbps,1,27.35117982,3.8762,0.9726,15.80
wmcodec,5,115,chinese:SSB0354,1,mean,opus_64k,Opus 64 kbps,1,23.91055951,4.1586,0.9811,18.18
wmcodec,5,115,chinese:SSB0354,1,fwp,opus_64k,Opus 64 kbps,1,31.65615997,3.9002,0.9723,15.68
