model,K,spk,local_t,gi,restart,start_id,objective,weights
audioseal,5,chinese:SSB0038,0,7,1,1,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,1,2,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,1,3,0.0000010866,0.16449248;0.25788300;0.21518941;0.00031802;0.36211709
audioseal,5,chinese:SSB0038,0,7,1,4,0.0000010866,0.16449248;0.25788300;0.21518941;0.00031802;0.36211709
audioseal,5,chinese:SSB0038,0,7,1,5,0.0000010862,0.15039504;0.26890047;0.20052515;0.01221875;0.36796059
audioseal,5,chinese:SSB0038,0,7,1,6,0.0000010842,0.20190722;0.21732676;0.23058794;0.00000000;0.35017808
audioseal,5,chinese:SSB0038,0,7,2,0,0.0000010856,0.13638668;0.26019337;0.21470367;0.02038263;0.36833365
audioseal,5,chinese:SSB0038,0,7,2,1,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,2,2,0.0000010862,0.15039504;0.26890047;0.20052515;0.01221875;0.36796059
audioseal,5,chinese:SSB0038,0,7,2,3,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,2,4,0.0000010844,0.14625161;0.27574485;0.17527728;0.03791259;0.36481368
audioseal,5,chinese:SSB0038,0,7,2,5,0.0000010844,0.14625161;0.27574485;0.17527728;0.03791259;0.36481368
audioseal,5,chinese:SSB0038,0,7,2,6,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,3,0,0.0000010856,0.13638668;0.26019337;0.21470367;0.02038263;0.36833365
audioseal,5,chinese:SSB0038,0,7,3,1,0.0000010866,0.16253930;0.25711502;0.21752184;0.00000000;0.36282383
audioseal,5,chinese:SSB0038,0,7,3,2,0.0000010842,0.20190722;0.21732676;0.23058794;0.00000000;0.35017808
audioseal,5,chinese:SSB0038,0,7,3,3,0.0000010844,0.14625161;0.27574485;0.17527728;0.03791259;0.36481368
audioseal,5,chinese:SSB0038,0,7,3,4,0.0000010858,0.17480514;0.26979186;0.19525989;0.00000000;0.36014311
audioseal,5,chinese:SSB0038,0,7,3,5,0.0000010858,0.17480514;0.26979186;0.19525989;0.00000000;0.36014311
