model,K,spk,local_t,gi,restart,start_id,objective,weights
wmcodec,8,chinese:SSB0012,0,3,1,5,0.0002119238,0.13092970;0.17140676;0.21599006;0.00246572;0.16119402;0.02681408;0.13427006;0.15692960
wmcodec,8,chinese:SSB0012,0,3,1,6,0.0002119238,0.13091245;0.17139870;0.21596189;0.00247027;0.16119667;0.02681313;0.13423554;0.15701136
wmcodec,8,chinese:SSB0012,0,3,2,0,0.0002119238,0.13090361;0.17140591;0.21596561;0.00254444;0.16116048;0.02672698;0.13426959;0.15702338
wmcodec,8,chinese:SSB0012,0,3,2,1,0.0002119238,0.13091226;0.17135502;0.21593463;0.00252102;0.16121523;0.02677872;0.13428102;0.15700210
wmcodec,8,chinese:SSB0012,0,3,2,2,0.0002119238,0.13091910;0.17135403;0.21598155;0.00250027;0.16115390;0.02682731;0.13429310;0.15697074
wmcodec,8,chinese:SSB0012,0,3,2,3,0.0002119238,0.13088335;0.17137727;0.21592953;0.00255447;0.16120761;0.02684241;0.13422523;0.15698012
wmcodec,8,chinese:SSB0012,0,3,2,4,0.0002119238,0.13091352;0.17140083;0.21595453;0.00249587;0.16119606;0.02679596;0.13423449;0.15700874
wmcodec,8,chinese:SSB0012,0,3,2,5,0.0002119238,0.13093368;0.17136431;0.21594207;0.00247914;0.16122048;0.02680801;0.13426024;0.15699208
wmcodec,8,chinese:SSB0012,0,3,2,6,0.0002119238,0.13086952;0.17143162;0.21599610;0.00247974;0.16116182;0.02678926;0.13426971;0.15700223
wmcodec,8,chinese:SSB0012,0,3,3,0,0.0002119238,0.13090361;0.17140591;0.21596561;0.00254444;0.16116048;0.02672698;0.13426959;0.15702338
wmcodec,8,chinese:SSB0012,0,3,3,1,0.0002119238,0.13091226;0.17135502;0.21593463;0.00252102;0.16121523;0.02677872;0.13428102;0.15700210
wmcodec,8,chinese:SSB0012,0,3,3,2,0.0002119238,0.13094777;0.17139250;0.21594033;0.00251907;0.16120937;0.02682884;0.13421789;0.15694421
wmcodec,8,chinese:SSB0012,0,3,3,3,0.0002119238,0.13092970;0.17140676;0.21599006;0.00246572;0.16119402;0.02681408;0.13427006;0.15692960
wmcodec,8,chinese:SSB0012,0,3,3,4,0.0002119238,0.13093368;0.17136431;0.21594207;0.00247914;0.16122048;0.02680801;0.13426024;0.15699208
wmcodec,8,chinese:SSB0012,0,3,3,5,0.0002119238,0.13097976;0.17134027;0.21592359;0.00255244;0.16117779;0.02688892;0.13421128;0.15692595
wmcodec,8,chinese:SSB0012,0,3,3,6,0.0002119238,0.13091910;0.17135403;0.21598155;0.00250027;0.16115390;0.02682731;0.13429310;0.15697074
wmcodec,8,chinese:SSB0016,0,4,0,0,0.0000074969,0.12502625;0.10606876;0.13899510;0.12671425;0.04322190;0.16776562;0.08626065;0.20594746
wmcodec,8,chinese:SSB0016,0,4,0,1,0.0000074970,0.12560176;0.10693430;0.13682710;0.12687047;0.04310654;0.16772144;0.08745015;0.20548823
wmcodec,8,chinese:SSB0016,0,4,0,2,0.0000074970,0.12592665;0.10776085;0.13625868;0.12597320;0.04304761;0.16854048;0.08669524;0.20579729
wmcodec,8,chinese:SSB0016,0,4,0,3,0.0000074970,0.12718281;0.10785771;0.13557029;0.12590562;0.04216151;0.16915087;0.08675568;0.20541550
wmcodec,8,chinese:SSB0016,0,4,0,4,0.0000074970,0.12634096;0.10724860;0.13736621;0.12528804;0.04257161;0.16891936;0.08667388;0.20559134
wmcodec,8,chinese:SSB0016,0,4,0,5,0.0000074969,0.12682165;0.10924384;0.13612207;0.12392247;0.04073687;0.16761770;0.08834861;0.20718679
wmcodec,8,chinese:SSB0016,0,4,0,6,0.0000074969,0.12690431;0.10537673;0.13594647;0.12664970;0.04272673;0.17052509;0.08655860;0.20531238
wmcodec,8,chinese:SSB0016,0,4,1,0,0.0000074969,0.12502625;0.10606876;0.13899510;0.12671425;0.04322190;0.16776562;0.08626065;0.20594746
wmcodec,8,chinese:SSB0016,0,4,1,1,0.0000074970,0.12560176;0.10693430;0.13682710;0.12687047;0.04310654;0.16772144;0.08745015;0.20548823
