model,K,spk,local_t,gi,restart,start_id,objective,weights
wavmark,5,chinese:SSB0033,0,6,0,2,0.0000003298,0.17277602;0.21895899;0.15815073;0.25606019;0.19405408
wavmark,5,chinese:SSB0033,0,6,0,3,0.0000003286,0.20308435;0.20308476;0.13240410;0.27123073;0.19019606
wavmark,5,chinese:SSB0033,0,6,0,4,0.0000003278,0.21882772;0.23288184;0.18231960;0.21882806;0.14714279
wavmark,5,chinese:SSB0033,0,6,0,5,0.0000003253,0.20789630;0.20348443;0.22618035;0.15454269;0.20789623
wavmark,5,chinese:SSB0033,0,6,0,6,0.0000003295,0.16348046;0.23489834;0.15204326;0.26067485;0.18890309
wavmark,5,chinese:SSB0033,0,6,1,0,0.0000003288,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0033,0,6,1,1,0.0000003257,0.16087497;0.25671978;0.07316148;0.25671994;0.25252383
wavmark,5,chinese:SSB0033,0,6,1,2,0.0000003257,0.16087497;0.25671978;0.07316148;0.25671994;0.25252383
wavmark,5,chinese:SSB0033,0,6,1,3,0.0000003276,0.16479545;0.16268077;0.21406050;0.21406100;0.24440228
wavmark,5,chinese:SSB0033,0,6,1,4,0.0000003271,0.21956004;0.19767136;0.19767111;0.25058110;0.13451639
wavmark,5,chinese:SSB0033,0,6,1,5,0.0000003295,0.16348046;0.23489834;0.15204326;0.26067485;0.18890309
wavmark,5,chinese:SSB0033,0,6,1,6,0.0000003286,0.20308435;0.20308476;0.13240410;0.27123073;0.19019606
wavmark,5,chinese:SSB0033,0,6,2,0,0.0000003288,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0033,0,6,2,1,0.0000003257,0.16087497;0.25671978;0.07316148;0.25671994;0.25252383
wavmark,5,chinese:SSB0033,0,6,2,2,0.0000003253,0.20789630;0.20348443;0.22618035;0.15454269;0.20789623
wavmark,5,chinese:SSB0033,0,6,2,3,0.0000003276,0.16479545;0.16268077;0.21406050;0.21406100;0.24440228
wavmark,5,chinese:SSB0033,0,6,2,4,0.0000003271,0.21956004;0.19767136;0.19767111;0.25058110;0.13451639
wavmark,5,chinese:SSB0033,0,6,2,5,0.0000003276,0.16479545;0.16268077;0.21406050;0.21406100;0.24440228
wavmark,5,chinese:SSB0033,0,6,2,6,0.0000003271,0.21956004;0.19767136;0.19767111;0.25058110;0.13451639
wavmark,5,chinese:SSB0033,0,6,3,0,0.0000003288,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0033,0,6,3,1,0.0000003257,0.16087497;0.25671978;0.07316148;0.25671994;0.25252383
wavmark,5,chinese:SSB0033,0,6,3,2,0.0000003295,0.19212377;0.20191775;0.19032494;0.23408609;0.18154745
wavmark,5,chinese:SSB0033,0,6,3,3,0.0000003276,0.18506739;0.15481315;0.18506739;0.21809042;0.25696165
wavmark,5,chinese:SSB0033,0,6,3,4,0.0000003298,0.17277602;0.21895899;0.15815073;0.25606019;0.19405408
wavmark,5,chinese:SSB0033,0,6,3,5,0.0000003286,0.20308435;0.20308476;0.13240410;0.27123073;0.19019606
wavmark,5,chinese:SSB0033,0,6,3,6,0.0000003253,0.20789630;0.20348443;0.22618035;0.15454269;0.20789623
wavmark,5,chinese:SSB0038,0,7,0,0,0.0000001476,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0038,0,7,0,1,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,0,2,0.0000001467,0.18903640;0.10431848;0.18452323;0.18903667;0.33308522
wavmark,5,chinese:SSB0038,0,7,0,3,0.0000001485,0.18872973;0.13454464;0.19609319;0.19609324;0.28453921
wavmark,5,chinese:SSB0038,0,7,0,4,0.0000001496,0.16895714;0.16895745;0.19710617;0.18675478;0.27822446
wavmark,5,chinese:SSB0038,0,7,0,5,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,0,6,0.0000001496,0.16895714;0.16895745;0.19710617;0.18675478;0.27822446
wavmark,5,chinese:SSB0038,0,7,1,0,0.0000001476,0.20000000;0.20000000;0.20000000;0.20000000;0.20000000
wavmark,5,chinese:SSB0038,0,7,1,1,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,1,2,0.0000001488,0.00000005;0.31253313;0.16305951;0.21187390;0.31253341
wavmark,5,chinese:SSB0038,0,7,1,3,0.0000001496,0.16895714;0.16895745;0.19710617;0.18675478;0.27822446
