model,K,spk,local_t,gi,restart,start_id,objective,weights
timbrewm,8,chinese:SSB0011,0,2,0,1,0.0000011246,0.09229812;0.11633481;0.22318705;0.19430259;0.00000000;0.25205359;0.00000000;0.12182385
timbrewm,8,chinese:SSB0011,0,2,0,2,0.0000011243,0.11289491;0.14196873;0.19269800;0.17805472;0.00000000;0.26382007;0.00000000;0.11056357
timbrewm,8,chinese:SSB0011,0,2,0,3,0.0000011246,0.09049199;0.11840370;0.22597274;0.19043532;0.00000000;0.26520660;0.00000000;0.10948966
timbrewm,8,chinese:SSB0011,0,2,0,4,0.0000011247,0.11087708;0.12713914;0.20847745;0.17369999;0.00000000;0.26989715;0.00000000;0.10990919
timbrewm,8,chinese:SSB0011,0,2,0,5,0.0000011246,0.10573595;0.11181692;0.21531205;0.18330274;0.00000000;0.25807072;0.00000000;0.12576161
timbrewm,8,chinese:SSB0011,0,2,0,6,0.0000011245,0.11674237;0.13269307;0.19982423;0.18041346;0.00000000;0.26727342;0.00000000;0.10305345
timbrewm,8,chinese:SSB0011,0,2,1,0,0.0000011234,0.12745718;0.13147316;0.17990237;0.16895332;0.00000000;0.26296786;0.00000000;0.12924611
timbrewm,8,chinese:SSB0011,0,2,1,1,0.0000011246,0.09229812;0.11633481;0.22318705;0.19430259;0.00000000;0.25205359;0.00000000;0.12182385
timbrewm,8,chinese:SSB0011,0,2,1,2,0.0000011243,0.11717863;0.13854712;0.18985181;0.18004933;0.00000000;0.25531314;0.00000000;0.11905996
timbrewm,8,chinese:SSB0011,0,2,1,3,0.0000011233,0.13416835;0.13859350;0.18106771;0.17750978;0.00000000;0.26732390;0.00000000;0.10133675
timbrewm,8,chinese:SSB0011,0,2,1,4,0.0000011239,0.11534602;0.13427116;0.20240476;0.16175727;0.00000000;0.27575384;0.00000000;0.11046695
timbrewm,8,chinese:SSB0011,0,2,1,5,0.0000011246,0.11651317;0.12155465;0.20828695;0.17760214;0.00000000;0.26899804;0.00000000;0.10704506
timbrewm,8,chinese:SSB0011,0,2,1,6,0.0000011248,0.10622654;0.12700881;0.20336540;0.19108964;0.00000000;0.25521881;0.00000000;0.11709080
timbrewm,8,chinese:SSB0011,0,2,2,0,0.0000011234,0.12745718;0.13147316;0.17990237;0.16895332;0.00000000;0.26296786;0.00000000;0.12924611
