model,K,spk,local_t,gi,target,method,d_hull,target_hit,target_margin
audioseal,3,chinese:SSB0011,0,6,19569,tct,1.362770,0,-2.676140
audioseal,3,chinese:SSB0011,0,6,63095,mean,1.369306,0,-4.812553
audioseal,3,chinese:SSB0011,0,6,63095,tct,1.369306,0,-3.556114
audioseal,3,chinese:SSB0011,1,7,21314,mean,1.000000,0,-0.810606
audioseal,3,chinese:SSB0011,1,7,21314,tct,1.000000,0,-0.941090
audioseal,3,chinese:SSB0011,1,7,33367,mean,1.195229,0,-5.288599
audioseal,3,chinese:SSB0011,1,7,33367,tct,1.195229,0,-5.152140
audioseal,3,chinese:SSB0011,1,7,53826,mean,1.267731,0,-0.386477
audioseal,3,chinese:SSB0011,1,7,53826,tct,1.267731,0,-1.811517
audioseal,3,chinese:SSB0011,1,7,33401,mean,1.279204,0,-7.562051
audioseal,3,chinese:SSB0011,1,7,33401,tct,1.279204,0,-5.045418
audioseal,3,chinese:SSB0011,1,7,33373,mean,1.279204,0,-7.335263
audioseal,3,chinese:SSB0011,1,7,33373,tct,1.279204,0,-6.292727
audioseal,3,chinese:SSB0011,1,7,35453,mean,1.279204,0,-7.907175
audioseal,3,chinese:SSB0011,1,7,35453,tct,1.279204,0,-5.129099
audioseal,3,chinese:SSB0011,1,7,35451,mean,1.279204,0,-7.178852
audioseal,3,chinese:SSB0011,1,7,35451,tct,1.279204,0,-5.346119
audioseal,3,chinese:SSB0011,1,7,49999,mean,1.309307,0,-3.687389
audioseal,3,chinese:SSB0011,1,7,49999,tct,1.309307,0,-4.857687
audioseal,3,chinese:SSB0011,1,7,34559,mean,1.414214,0,-8.620010
audioseal,3,chinese:SSB0011,1,7,34559,tct,1.414214,0,-7.489605
audioseal,3,chinese:SSB0011,1,7,54091,mean,1.475998,0,-2.575722
audioseal,3,chinese:SSB0011,1,7,54091,tct,1.475998,0,-2.709882
audioseal,3,chinese:SSB0011,2,8,32370,mean,0.957427,0,-2.023382
audioseal,3,chinese:SSB0011,2,8,32370,tct,0.957427,0,-1.383486
audioseal,3,chinese:SSB0011,2,8,49556,mean,0.960769,0,-8.816926
audioseal,3,chinese:SSB0011,2,8,49556,tct,0.960769,0,-2.984498
audioseal,3,chinese:SSB0011,2,8,58768,mean,1.281740,0,-6.344373
audioseal,3,chinese:SSB0011,2,8,58768,tct,1.281740,0,-1.937712
audioseal,3,chinese:SSB0011,2,8,50590,mean,1.281740,0,-7.468362
audioseal,3,chinese:SSB0011,2,8,50590,tct,1.281740,0,-2.359518
audioseal,3,chinese:SSB0011,2,8,54420,mean,1.290994,0,-6.529965
audioseal,3,chinese:SSB0011,2,8,54420,tct,1.290994,0,-2.780609
audioseal,3,chinese:SSB0011,2,8,50356,mean,1.290994,0,-6.667957
audioseal,3,chinese:SSB0011,2,8,50356,tct,1.290994,0,-4.874724
audioseal,3,chinese:SSB0011,2,8,32474,mean,1.290994,0,-4.854753
audioseal,3,chinese:SSB0011,2,8,32474,tct,1.290994,0,-3.673833
audioseal,3,chinese:SSB0011,2,8,34068,mean,1.300887,0,-8.365234
audioseal,3,chinese:SSB0011,2,8,34068,tct,1.300887,0,-4.023436
audioseal,3,chinese:SSB0011,2,8,15112,mean,1.300887,0,-6.731898
audioseal,3,chinese:SSB0011,2,8,15112,tct,1.300887,0,-1.862611
audioseal,3,chinese:SSB0011,2,8,47882,mean,1.300887,0,-6.622495
audioseal,3,chinese:SSB0011,2,8,47882,tct,1.300887,0,-1.790138
audioseal,3,chinese:SSB0012,0,9,16528,mean,0.935414,0,-2.676977
audioseal,3,chinese:SSB0012,0,9,16528,tct,0.935414,0,-3.504859
audioseal,3,chinese:SSB0012,0,9,16656,mean,1.000000,0,-4.059745
audioseal,3,chinese:SSB0012,0,9,16656,tct,1.000000,0,-3.360897
audioseal,3,chinese:SSB0012,0,9,1425,mean,1.193734,0,-2.311620
audioseal,3,chinese:SSB0012,0,9,1425,tct,1.193734,0,-4.166347
audioseal,3,chinese:SSB0012,0,9,17799,mean,1.193734,0,-3.295964
