dataset,model,K,method,trial_id,spk,local_t,clip_index,source_path,shard_id,num_shards,coalition_payloads,source_exact_count,source_payload_attempts,target_rank,target,target_selection_policy,selection_N_registry,N_registry,selection_score,hull_distance,weights,effective_K,max_weight,solver_success,decoded_identity,target_top1,target_margin,hits_selected_10,tracing_failure,NCA,presence,decoded_bits,target_bit_accuracy,quality_reference,PESQ,STOI,SI_SDR,elapsed_sec
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,3,35815,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[1.9516427452368895e-09, 0.25000000327168503, 0.24999999477667423, 0.4999999999999979, 1.0136157684385611e-16]",2.66666667,0.50000000,1,39909,0,-22.64877859,0,1,0.93750000,,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",0.87500000,first_source_correct_coalition_copy,3.9368,0.9790,9.41,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,4,33573,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[0.12500000106663695, 0.12500000786295884, 0.5000000000000048, 0.12499999131227946, 0.12499999975812014]",3.20000000,0.50000000,1,33733,0,-15.01672482,0,1,0.75000000,,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",0.81250000,first_source_correct_coalition_copy,3.9836,0.9815,10.28,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,5,33653,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87581131,0.87581131,"[0.0, 0.13414634480929388, 0.5000000000000027, 0.17073170437288665, 0.19512195081781686]",2.98314108,0.50000000,1,33733,0,-5.05934817,0,1,0.75000000,,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",0.81250000,first_source_correct_coalition_copy,3.9132,0.9788,9.29,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,6,40197,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87797115,0.87797115,"[0.4999999999999972, 6.1214019775522765e-16, 0.13636363897544931, 0.13636363411178992, 0.22727272691276298]",2.95121951,0.50000000,1,38148,0,-16.12105118,0,1,0.93750000,,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0.87500000,first_source_correct_coalition_copy,4.4686,0.9915,15.91,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,7,40228,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87797115,0.87797115,"[0.4999999999999998, 7.140115665465309e-17, 0.13636363874763166, 0.13636363431850115, 0.22727272693386733]",2.95121951,0.50000000,1,38148,0,-16.96416854,0,1,0.93750000,,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0.87500000,first_source_correct_coalition_copy,4.4686,0.9915,15.91,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,8,39783,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87797115,0.87797115,"[0.12499999945190773, 0.06250000071273193, 0.18750000024612784, 0.4999999999999986, 0.12499999958923395]",3.12195122,0.50000000,1,39906,0,-29.65977547,0,1,0.87500000,,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.1603,0.9823,10.73,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,9,39909,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87797115,0.87797115,"[0.12499999699673799, 0.06249999946568385, 0.1875000002280063, 0.4999999999999981, 0.12500000330957375]",3.12195122,0.50000000,1,39906,0,-5.98177712,0,1,0.87500000,,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",0.81250000,first_source_correct_coalition_copy,4.1603,0.9823,10.73,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,164,english:1081,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1081/english_1081_03.wav,3,7,"[40196, 971, 33589, 39911, 62821]",5,64,10,46437,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87797115,0.87797115,"[0.22727272648636662, 2.238425947028567e-16, 0.13636363811951974, 0.13636363539411533, 0.4999999999999981]",2.95121951,0.50000000,1,30197,0,-19.14072438,0,1,0.81250000,,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",0.75000000,first_source_correct_coalition_copy,4.2062,0.9843,11.65,2.898
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,1,22819,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.80757285,0.80757285,"[0.18750000225554753, 0.31249999774445236, 0.49999999999999983, 1.7446239766748502e-16, 1.4943397112017552e-17]",2.61224490,0.50000000,1,14372,0,-26.80334826,0,1,0.68750000,,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0.62500000,first_source_correct_coalition_copy,4.3158,0.9882,18.27,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,2,55595,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81649658,0.81649658,"[3.779722017151222e-17, 0.5000000000000001, 0.33333333920230407, 0.16666666079769585, 0.0]",2.57142856,0.50000000,1,14379,0,-23.33942593,0,1,0.81250000,,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.1822,0.9858,16.92,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,3,45707,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.81649658,0.81649658,"[0.0, 0.16666666220179918, 0.0, 0.5, 0.33333333779820096]",2.57142856,0.50000000,1,53899,0,-4.30157342,0,1,0.81250000,,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",0.87500000,first_source_correct_coalition_copy,4.2827,0.9860,17.22,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,4,13195,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.82593616,0.82593616,"[0.04878048926047127, 3.081678060285222e-16, 0.10975609779387986, 0.5, 0.3414634129456485]",2.62451211,0.50000000,1,45963,0,-12.21213892,0,0,1.00000000,,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.3066,0.9866,17.83,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,5,22571,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.82807867,0.82807867,"[2.1101540271158082e-16, 0.5000000000000001, 0.3636363660818023, 0.0, 0.13636363391819742]",2.49484535,0.50000000,1,14379,0,-21.59168960,0,1,0.81250000,,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0.87500000,first_source_correct_coalition_copy,4.1867,0.9857,16.73,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,6,8843,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84144471,0.84144471,"[0.1375000019240047, 0.012499999887131966, 3.422658637021015e-17, 0.3499999981888631, 0.5000000000000002]",2.55387072,0.50000000,1,8795,0,-0.27384943,0,1,0.87500000,,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0.81250000,first_source_correct_coalition_copy,4.3345,0.9881,18.16,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,7,9163,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84162541,0.84162541,"[0.14285714536602118, 0.0, 4.454352203207227e-16, 0.3571428546339787, 0.4999999999999998]",2.51282052,0.50000000,1,8795,0,-18.87969564,0,1,0.87500000,,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0.81250000,first_source_correct_coalition_copy,4.3351,0.9882,18.19,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,8,41867,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84162541,0.84162541,"[0.14285713831680066, 0.0, 7.63278329429795e-17, 0.4999999999999999, 0.3571428616831993]",2.51282050,0.50000000,1,45963,0,-14.04492031,0,0,1.00000000,,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",0.93750000,first_source_correct_coalition_copy,4.3433,0.9882,18.38,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,9,17315,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85362882,0.85362882,"[0.5000000000000001, 0.0, 0.2571428414992454, 0.0571428688844603, 0.18571428961629408]",2.82583626,0.50000000,1,17313,0,-18.15877803,0,0,1.00000000,,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",0.93750000,first_source_correct_coalition_copy,4.5520,0.9943,23.36,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,165,english:1088,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_01.wav,4,7,"[17313, 55339, 22818, 45963, 8907]",5,64,10,55331,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85972695,0.85972695,"[0.06578947557042154, 0.5, 0.407894738365406, 0.026315786064172352, 3.7730235602495554e-17]",2.37304847,0.50000000,1,14379,0,-32.76289678,0,1,0.81250000,,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.1949,0.9866,17.13,2.756
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,1,22712,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.84016805,0.84016805,"[2.2857023156278839e-10, 0.19999999259886453, 0.5000000000000002, 0.30000000717256503, 2.1430607459239094e-17]",2.63157894,0.50000000,1,60088,0,-25.85352110,0,1,0.75000000,,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",0.75000000,first_source_correct_coalition_copy,3.9801,0.9830,16.16,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,2,23704,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85691278,0.85691278,"[0.018181820060548453, 9.678398897733668e-16, 0.49999999999999833, 0.3363636377589011, 0.14545454218055098]",2.59991405,0.50000000,1,24920,0,-39.47942053,0,1,0.68750000,,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",0.56250000,first_source_correct_coalition_copy,3.9560,0.9836,16.16,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,3,26776,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86135677,0.86135677,"[0.18749999920439878, 0.0, 0.3125000007956028, 0.4999999999999981, 2.9971237547307393e-16]",2.61224490,0.50000000,1,59480,0,-19.61534210,0,1,0.75000000,,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",0.81250000,first_source_correct_coalition_copy,4.1138,0.9863,17.51,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,4,30856,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86135677,0.86135677,"[0.18749999920439878, 0.0, 0.3125000007956028, 0.4999999999999981, 2.9971237547307393e-16]",2.61224490,0.50000000,1,59480,0,-9.09447166,0,1,0.75000000,,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",0.68750000,first_source_correct_coalition_copy,4.1138,0.9863,17.51,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,5,47120,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87366185,0.87366185,"[0.4999999999999976, 8.901471919839104e-16, 0.020408158459228373, 0.25510204591792585, 0.22448979562284738]",2.73306771,0.50000000,1,2146,0,-19.53154534,0,1,0.62500000,,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.56250000,first_source_correct_coalition_copy,4.4326,0.9923,22.11,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,6,31928,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.87988269,0.87988269,"[0.11111111360154553, 0.044444438671088875, 0.5000000000000003, 0.3444444477273652, 1.1449174941446934e-16]",2.61121855,0.50000000,1,57688,0,-24.64977242,0,1,0.62500000,,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0.50000000,first_source_correct_coalition_copy,4.0350,0.9846,16.82,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,7,56304,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88047110,0.88047110,"[0.0, 0.5000000000000006, 0.20408162566055055, 0.051020414229339256, 0.24489796011010967]",2.82304528,0.50000000,1,2818,0,-25.25593360,0,1,0.62500000,,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0.50000000,first_source_correct_coalition_copy,4.0113,0.9825,16.45,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,8,47250,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88191710,0.88191710,"[0.49999999999999967, 0.24999998628682496, 1.4205874215196574e-17, 0.2500000064695773, 7.243598033452925e-09]",2.66666669,0.50000000,1,55402,0,-21.15659101,0,1,0.68750000,,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",0.56250000,first_source_correct_coalition_copy,4.4972,0.9938,22.28,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,9,63506,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88191710,0.88191710,"[0.49999999999999967, 0.24999998628682496, 1.4205874215196574e-17, 0.2500000064695773, 7.243598033452925e-09]",2.66666669,0.50000000,1,55402,0,-24.65482695,0,1,0.68750000,,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",0.68750000,first_source_correct_coalition_copy,4.4972,0.9938,22.28,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,166,english:1088,1,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_02.wav,5,7,"[47122, 56306, 23736, 26760, 38737]",5,64,10,57330,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.88191710,0.88191710,"[0.0, 0.5000000000000001, 0.24999999974428044, 7.907514876713997e-17, 0.25000000025571933]",2.66666667,0.50000000,1,56066,0,-30.85370039,0,1,0.75000000,,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",0.68750000,first_source_correct_coalition_copy,4.0066,0.9824,16.35,2.774
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,1,26851,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.82882840,0.82882840,"[2.8722483647467814e-17, 0.49999999999999994, 0.19444444627812837, 0.04166666483706332, 0.26388888888480844]",2.78410311,0.50000000,1,26852,0,-21.87478900,1,1,0.87500000,,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",0.81250000,first_source_correct_coalition_copy,3.9612,0.9832,14.98,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,2,59496,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.83966420,0.83966420,"[0.28708134430126686, 0.16985645345051292, 0.019138755206180604, 0.49999999999999933, 0.023923447042040188]",2.76086338,0.50000000,1,59752,0,-11.20980492,1,0,1.00000000,,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0.93750000,first_source_correct_coalition_copy,4.2868,0.9889,17.91,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,3,43490,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85485041,0.85485041,"[2.9586652347569155e-17, 0.21428571293413903, 0.49999999999999956, 0.28571428706586144, 0.0]",2.64864865,0.50000000,1,51682,0,-8.64639127,1,1,0.93750000,,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",0.87500000,first_source_correct_coalition_copy,4.1356,0.9831,15.87,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,4,51682,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.85485041,0.85485041,"[2.5462059571853817e-15, 0.21428571399850305, 0.49999999999999906, 0.2857142860014954, 1.0573552205951362e-16]",2.64864865,0.50000000,1,51682,1,0.02872378,1,1,0.93750000,,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",1.00000000,first_source_correct_coalition_copy,4.1356,0.9831,15.87,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,5,26853,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86135677,0.86135677,"[7.757919163235788e-17, 0.4999999999999988, 2.627910351508685e-16, 0.1874999967606067, 0.31250000323939425]",2.61224489,0.50000000,1,26836,0,-15.65428036,1,1,0.81250000,,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",0.81250000,first_source_correct_coalition_copy,3.9331,0.9836,14.77,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,6,59880,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86476938,0.86476938,"[0.09090908690773732, 0.04545455298256987, 0.2727272575159012, 0.49999999999999956, 0.09090910259379216]",2.91566270,0.50000000,1,59672,0,-15.55581772,1,1,0.81250000,,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0.75000000,first_source_correct_coalition_copy,4.1719,0.9855,16.50,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,7,59744,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86476938,0.86476938,"[0.09090908633325044, 0.04545455192869084, 0.2727272577981222, 0.4999999999999989, 0.09090910393993762]",2.91566270,0.50000000,1,59672,0,-8.29589267,1,1,0.81250000,,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0.75000000,first_source_correct_coalition_copy,4.1719,0.9855,16.50,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,8,59768,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[0.2923076930740347, 5.131297919826555e-16, 0.09230769233749908, 0.4999999999999992, 0.11538461458846644]",2.79894004,0.50000000,1,59752,0,-9.23495726,1,0,1.00000000,,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0.93750000,first_source_correct_coalition_copy,4.3147,0.9891,18.08,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,9,26833,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86913502,0.86913502,"[0.13235294598715955, 0.3382352787513416, 1.417577399865852e-16, 0.029411775261499563, 0.4999999999999991]",2.61242944,0.50000000,1,25300,0,-20.07576752,1,1,0.81250000,,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",0.75000000,first_source_correct_coalition_copy,3.9912,0.9853,15.51,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,167,english:1088,2,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1088/english_1088_03.wav,6,7,"[61496, 26855, 35298, 59752, 27345]",5,64,10,27377,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86913502,0.86913502,"[0.1323529464429285, 0.33823527899481315, 0.0, 0.029411774562258148, 0.5000000000000002]",2.61242943,0.50000000,1,25300,0,-26.69997127,1,1,0.81250000,,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",0.75000000,first_source_correct_coalition_copy,3.9912,0.9853,15.51,2.945
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,168,english:1098,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_01.wav,0,7,"[42568, 10296, 28866, 2433, 64842]",5,64,1,64586,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86447199,0.86447199,"[0.22340425425484234, 0.042553193174481176, 0.23404255257067624, 2.785202069456431e-17, 0.5000000000000002]",2.80507937,0.50000000,1,7498,0,-17.48588881,0,1,0.81250000,,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",0.75000000,first_source_correct_coalition_copy,4.0609,0.9824,12.93,2.831
collusion_300_shared4_source_correct_v21,wmcodec,5,pm,168,english:1098,0,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1098/english_1098_01.wav,0,7,"[42568, 10296, 28866, 2433, 64842]",5,64,2,62794,pm_global_convex_distance_top10_over_full_native_registry,65531,65536,-0.86602540,0.86602540,"[0.24999999999999983, 0.0, 0.25000000000000017, 1.322185128944047e-16, 0.5]",2.66666667,0.50000000,1,4170,0,-4.84021766,0,1,0.75000000,,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.68750000,first_source_correct_coalition_copy,4.0996,0.9831,13.06,2.831
