model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
wmcodec,3,ecc1,16,11,2048,chinese:SSB0288,0,81,mean,1,1,1,7,0.6364,4.4239,0.9892,17.48
wmcodec,3,ecc1,16,11,2048,chinese:SSB0288,0,81,fwp,1,1,1,8,0.7273,4.1186,0.9803,13.87
wmcodec,3,ecc1,16,11,2048,chinese:SSB0288,1,82,mean,1,1,1,8,0.7273,4.3371,0.9898,17.31
wmcodec,3,ecc1,16,11,2048,chinese:SSB0288,1,82,fwp,1,1,1,8,0.7273,4.0651,0.9821,13.69
wmcodec,3,ecc1,16,11,2048,chinese:SSB0288,2,83,mean,1,1,1,8,0.7273,4.3392,0.9898,17.51
wmcodec,3,ecc1,16,11,2048,chinese:SSB0288,2,83,fwp,1,1,1,7,0.6364,4.3896,0.9915,18.65
wmcodec,3,ecc1,16,11,2048,chinese:SSB0299,0,84,mean,1,1,1,8,0.7273,4.3088,0.9920,16.21
wmcodec,3,ecc1,16,11,2048,chinese:SSB0299,0,84,fwp,1,1,1,7,0.6364,3.9245,0.9844,12.53
wmcodec,3,ecc1,16,11,2048,chinese:SSB0299,1,85,mean,1,1,1,8,0.7273,4.3057,0.9905,15.48
wmcodec,3,ecc1,16,11,2048,chinese:SSB0299,1,85,fwp,1,1,1,9,0.8182,4.4159,0.9928,16.68
wmcodec,3,ecc1,16,11,2048,chinese:SSB0299,2,86,mean,1,1,1,8,0.7273,4.3139,0.9913,16.38
wmcodec,3,ecc1,16,11,2048,chinese:SSB0299,2,86,fwp,1,1,1,8,0.7273,3.9439,0.9837,12.72
wmcodec,3,ecc1,16,11,2048,chinese:SSB0307,0,87,mean,0,0,0,11,1.0000,4.4149,0.9858,16.27
wmcodec,3,ecc1,16,11,2048,chinese:SSB0307,0,87,fwp,1,1,1,8,0.7273,4.4554,0.9886,17.58
wmcodec,3,ecc1,16,11,2048,chinese:SSB0307,1,88,mean,1,1,1,7,0.6364,4.4187,0.9852,16.81
wmcodec,3,ecc1,16,11,2048,chinese:SSB0307,1,88,fwp,1,1,0,7,0.6364,4.0756,0.9712,13.28
wmcodec,3,ecc1,16,11,2048,chinese:SSB0307,2,89,mean,1,1,1,10,0.9091,4.3758,0.9855,16.18
wmcodec,3,ecc1,16,11,2048,chinese:SSB0307,2,89,fwp,1,1,1,7,0.6364,4.4313,0.9885,17.38
wmcodec,3,ecc1,16,11,2048,chinese:SSB0309,0,90,mean,1,1,0,8,0.7273,4.3996,0.9920,17.98
wmcodec,3,ecc1,16,11,2048,chinese:SSB0309,0,90,fwp,1,1,1,6,0.5455,4.1456,0.9848,14.44
wmcodec,3,ecc1,16,11,2048,chinese:SSB0309,1,91,mean,1,1,1,6,0.5455,4.3369,0.9895,17.25
wmcodec,3,ecc1,16,11,2048,chinese:SSB0309,1,91,fwp,1,1,1,7,0.6364,4.4142,0.9911,18.35
wmcodec,3,ecc1,16,11,2048,chinese:SSB0309,2,92,mean,1,1,1,5,0.4545,4.4197,0.9920,16.71
wmcodec,3,ecc1,16,11,2048,chinese:SSB0309,2,92,fwp,1,1,1,7,0.6364,4.4607,0.9937,18.11
wmcodec,3,ecc1,16,11,2048,chinese:SSB0315,0,93,mean,1,1,0,7,0.6364,4.4361,0.9900,17.04
wmcodec,3,ecc1,16,11,2048,chinese:SSB0315,0,93,fwp,1,0,0,8,0.7273,4.1784,0.9829,13.44
wmcodec,3,ecc1,16,11,2048,chinese:SSB0315,1,94,mean,1,1,1,7,0.6364,4.4023,0.9899,16.57
wmcodec,3,ecc1,16,11,2048,chinese:SSB0315,1,94,fwp,1,1,1,8,0.7273,4.4340,0.9923,17.76
wmcodec,3,ecc1,16,11,2048,chinese:SSB0315,2,95,mean,1,1,1,8,0.7273,4.4044,0.9902,17.75
wmcodec,3,ecc1,16,11,2048,chinese:SSB0315,2,95,fwp,1,1,1,7,0.6364,4.4325,0.9921,18.74
wmcodec,3,ecc1,16,11,2048,chinese:SSB0316,0,96,mean,1,1,1,9,0.8182,4.3108,0.9851,14.33
wmcodec,3,ecc1,16,11,2048,chinese:SSB0316,0,96,fwp,1,0,0,7,0.6364,4.3999,0.9889,15.74
wmcodec,3,ecc1,16,11,2048,chinese:SSB0316,1,97,mean,1,1,1,8,0.7273,4.1925,0.9845,14.25
wmcodec,3,ecc1,16,11,2048,chinese:SSB0316,1,97,fwp,1,1,1,8,0.7273,4.1841,0.9869,15.32
wmcodec,3,ecc1,16,11,2048,chinese:SSB0316,2,98,mean,1,1,1,5,0.4545,3.9380,0.9822,13.77
wmcodec,3,ecc1,16,11,2048,chinese:SSB0316,2,98,fwp,1,1,1,7,0.6364,4.1638,0.9861,14.96
wmcodec,3,ecc1,16,11,2048,chinese:SSB0323,0,99,mean,1,1,1,8,0.7273,4.4365,0.9895,16.22
wmcodec,3,ecc1,16,11,2048,chinese:SSB0323,0,99,fwp,1,0,0,8,0.7273,4.2279,0.9815,12.63
wmcodec,3,ecc1,16,11,2048,chinese:SSB0323,1,100,mean,1,1,1,7,0.6364,4.3396,0.9882,14.86
wmcodec,3,ecc1,16,11,2048,chinese:SSB0323,1,100,fwp,1,1,1,6,0.5455,4.3850,0.9891,15.94
wmcodec,3,ecc1,16,11,2048,chinese:SSB0323,2,101,mean,1,0,0,7,0.6364,4.3939,0.9899,15.91
wmcodec,3,ecc1,16,11,2048,chinese:SSB0323,2,101,fwp,1,1,1,8,0.7273,4.1109,0.9814,12.25
wmcodec,3,ecc1,16,11,2048,chinese:SSB0338,0,102,mean,1,1,1,8,0.7273,4.2355,0.9883,14.75
wmcodec,3,ecc1,16,11,2048,chinese:SSB0338,0,102,fwp,1,1,1,6,0.5455,3.9026,0.9798,11.14
wmcodec,3,ecc1,16,11,2048,chinese:SSB0338,1,103,mean,1,1,1,9,0.8182,4.2834,0.9880,14.22
wmcodec,3,ecc1,16,11,2048,chinese:SSB0338,1,103,fwp,1,1,1,7,0.6364,4.3286,0.9894,14.99
wmcodec,3,ecc1,16,11,2048,chinese:SSB0338,2,104,mean,1,1,1,7,0.6364,4.2266,0.9876,14.49
wmcodec,3,ecc1,16,11,2048,chinese:SSB0338,2,104,fwp,1,0,0,9,0.8182,4.3376,0.9900,15.12
wmcodec,3,ecc1,16,11,2048,chinese:SSB0339,0,105,mean,1,1,1,8,0.7273,4.0911,0.9793,13.64
