model,K,scheme,code_bits,info_bits,codebook_size,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
timbrewm,8,ecc1,10,6,64,english:1624,2,224,fwp,1,0,0,5,0.8333,4.5183,0.9981,30.66
timbrewm,8,ecc1,10,6,64,english:163,0,225,mean,0,0,0,6,1.0000,4.5959,0.9966,33.64
timbrewm,8,ecc1,10,6,64,english:163,0,225,fwp,1,0,0,5,0.8333,4.5323,0.9931,29.83
timbrewm,8,ecc1,10,6,64,english:163,1,226,mean,0,0,0,5,0.8333,4.5694,0.9948,31.53
timbrewm,8,ecc1,10,6,64,english:163,1,226,fwp,0,0,0,5,0.8333,4.5279,0.9935,30.07
timbrewm,8,ecc1,10,6,64,english:163,2,227,mean,0,0,0,5,0.8333,4.5969,0.9941,31.49
timbrewm,8,ecc1,10,6,64,english:163,2,227,fwp,1,0,0,5,0.8333,4.5617,0.9969,32.65
timbrewm,8,ecc1,10,6,64,english:1723,0,228,mean,1,1,1,6,1.0000,4.5659,0.9965,28.68
timbrewm,8,ecc1,10,6,64,english:1723,0,228,fwp,1,0,0,5,0.8333,4.4864,0.9951,26.24
timbrewm,8,ecc1,10,6,64,english:1723,1,229,mean,0,0,0,6,1.0000,4.6088,0.9983,30.83
timbrewm,8,ecc1,10,6,64,english:1723,1,229,fwp,0,0,0,5,0.8333,4.6047,0.9980,30.40
timbrewm,8,ecc1,10,6,64,english:1723,2,230,mean,1,0,0,5,0.8333,4.5965,0.9978,29.86
timbrewm,8,ecc1,10,6,64,english:1723,2,230,fwp,1,0,0,5,0.8333,4.4911,0.9965,27.74
timbrewm,8,ecc1,10,6,64,english:1737,0,231,mean,0,0,0,6,1.0000,4.4763,0.9963,27.19
timbrewm,8,ecc1,10,6,64,english:1737,0,231,fwp,1,0,0,6,1.0000,4.3663,0.9943,25.51
timbrewm,8,ecc1,10,6,64,english:1737,1,232,mean,0,0,0,5,0.8333,4.5539,0.9970,28.30
timbrewm,8,ecc1,10,6,64,english:1737,1,232,fwp,0,0,0,5,0.8333,4.4952,0.9973,28.44
timbrewm,8,ecc1,10,6,64,english:1737,2,233,mean,1,1,1,5,0.8333,4.4949,0.9963,27.70
timbrewm,8,ecc1,10,6,64,english:1737,2,233,fwp,1,1,0,4,0.6667,4.4248,0.9955,26.16
timbrewm,8,ecc1,10,6,64,english:1743,0,234,mean,0,0,0,6,1.0000,4.5467,0.9992,32.86
timbrewm,8,ecc1,10,6,64,english:1743,0,234,fwp,0,0,0,6,1.0000,4.5583,0.9994,34.20
timbrewm,8,ecc1,10,6,64,english:1743,1,235,mean,0,0,0,6,1.0000,4.5459,0.9993,33.19
timbrewm,8,ecc1,10,6,64,english:1743,1,235,fwp,0,0,0,4,0.6667,4.5864,0.9993,34.40
