model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,3,chinese:SSB0012,0,9,payload_farthest,1,,-26.6735,-26.2481,4.1186,0.9739,10.72,-0.8660,0.0033,-9.3362,-9.3362
wmcodec,3,chinese:SSB0012,1,10,single_copy,1,,-4.4917,-4.4692,4.6439,1.0000,145.77,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,mean,1,,-2.5156,-1.3635,4.3707,0.9850,14.46,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,rp,1,,-19.6585,-18.8099,4.4053,0.9873,16.11,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,random_dirichlet,0,,-0.0255,4.3862,4.1648,0.9828,13.04,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,eep,1,,-5.5271,-4.4216,3.9852,0.9746,10.73,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,fwp,1,,-17.5648,-17.5244,4.3244,0.9875,15.72,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,dm,1,,-3.3075,-1.8441,4.3850,0.9855,14.75,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,tct,1,,-21.5266,-20.3185,4.3629,0.9850,14.73,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,1,10,payload_farthest,1,,-19.6585,-18.8099,4.4053,0.9873,16.11,0.5000,-0.3919,-20.3185,-20.3185
wmcodec,3,chinese:SSB0012,2,11,single_copy,0,,-0.0014,7.0043,4.6439,1.0000,145.84,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,mean,1,,-27.6867,-27.4272,4.3213,0.9869,15.16,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,rp,1,,-27.5684,-27.5555,3.9274,0.9765,11.44,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,random_dirichlet,1,,-19.2943,-18.5854,4.4978,0.9919,17.93,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,eep,1,,-20.8436,-20.2205,4.4583,0.9902,16.67,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,fwp,1,,-24.9634,-24.4984,4.3822,0.9894,16.23,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,dm,1,,-28.8900,-28.4598,4.3190,0.9869,15.14,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,tct,1,,-36.6809,-36.6585,4.4169,0.9894,16.45,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0012,2,11,payload_farthest,1,,-24.9634,-24.4984,4.3822,0.9894,16.23,0.5000,-0.9521,-36.6585,-36.6585
wmcodec,3,chinese:SSB0016,0,12,single_copy,1,,-13.3457,-13.3451,4.6439,1.0000,133.21,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,0,12,mean,1,,-20.1952,-19.9453,4.3135,0.9873,16.09,0.0000,0.1070,-14.6799,-14.6799
wmcodec,3,chinese:SSB0016,0,12,rp,1,,-13.5572,-13.4599,4.4135,0.9909,17.76,0.0000,0.1070,-14.6799,-14.6799
