model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
timbrewm,3,chinese:SSB0011,0,6,payload_farthest,1,,-4.9536,-0.0698,4.5926,0.9975,33.97,0.8660,-0.9990,-0.0698,-0.0698
timbrewm,3,chinese:SSB0011,1,7,single_copy,0,,-3.1982,0.8301,4.6439,1.0000,140.67,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,mean,1,,-4.7666,-0.4384,4.5369,0.9964,31.74,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,rp,1,,-4.8706,-0.0439,4.5310,0.9973,33.46,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,random_dirichlet,0,,-3.9553,0.3403,4.4261,0.9935,29.47,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,eep,1,,-4.8706,-0.0439,4.5310,0.9973,33.46,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,fwp,1,,-4.1679,-0.1103,4.5780,0.9975,33.20,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,dm,1,,-4.7648,-0.4562,4.5525,0.9969,32.41,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,tct,1,,-4.8706,-0.0439,4.5310,0.9973,33.46,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,1,7,payload_farthest,1,,-4.8706,-0.0439,4.5310,0.9973,33.46,-0.5000,-0.9854,-0.0439,-0.0439
timbrewm,3,chinese:SSB0011,2,8,single_copy,0,,-3.2239,0.8665,4.6439,1.0000,140.67,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,mean,1,,-5.2256,-0.2212,4.5530,0.9972,33.42,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,rp,1,,-5.4337,-0.0156,4.4530,0.9938,29.89,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,random_dirichlet,0,,-4.6966,0.3020,4.3794,0.9939,29.06,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,eep,1,,-5.4337,-0.0156,4.4530,0.9938,29.89,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,fwp,1,,-5.4337,-0.0156,4.4530,0.9938,29.89,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,dm,1,,-5.6860,-0.2929,4.5170,0.9964,32.04,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,tct,0,,-4.5730,0.0979,4.5524,0.9967,33.06,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0011,2,8,payload_farthest,1,,-6.0027,-0.1002,4.5170,0.9973,32.58,0.5000,-0.9992,0.0979,0.0979
timbrewm,3,chinese:SSB0012,0,9,single_copy,0,,-3.5952,0.6898,4.6439,1.0000,145.72,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,mean,1,,-5.5732,-0.6141,4.5251,0.9968,32.40,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,rp,1,,-5.2049,-0.0877,4.5336,0.9974,33.61,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,random_dirichlet,0,,-4.3892,0.1799,4.3163,0.9934,29.00,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,eep,1,,-5.2504,-0.1320,4.3019,0.9927,28.88,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,fwp,1,,-5.2504,-0.1320,4.3019,0.9927,28.88,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,dm,1,,-5.4665,-0.4864,4.5043,0.9964,31.86,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,tct,1,,-5.1176,-0.3285,4.5328,0.9974,33.02,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,0,9,payload_farthest,1,,-5.2049,-0.0877,4.5336,0.9974,33.61,0.0000,-0.6776,-0.3285,-0.3285
timbrewm,3,chinese:SSB0012,1,10,single_copy,0,,-3.0823,0.7976,4.6439,1.0000,145.72,1.0000,-0.9826,-0.3016,-0.3016
