model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,coalition_member_index,base_payload,flipped_payload,flipped_bit,pair_attempts,sample_count,waveform_mse,mel_distance,band_energy_0_1k,band_energy_1_2k,band_energy_2_4k,band_energy_4_8k,band_fraction_0_1k,band_fraction_1_2k,band_fraction_2_4k,band_fraction_4_8k,base_decoded_payload,flipped_decoded_payload,base_payload_correct,flipped_payload_correct,base_changed_bit_correct,flipped_changed_bit_correct,decoded_bit_changes,base_changed_bit_score,flipped_changed_bit_score,changed_bit_score_change,unchanged_bit_score_change,base_bit_scores,flipped_bit_scores
voicemark,5,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,"[6985,9037,33186,12670,58459]",3,12670,12638,5,2,160000,2.7823697793898477e-05,0.09961576014757156,9.091349610752523e-06,1.516515238430084e-05,3.1046778150211104e-06,4.6251798382399596e-07,0.3267484314304976,0.5450444616181263,0.11158393963371549,0.01662316731766051,12670,12638,1,1,1,1,1,0.9999923706054688,-0.9999225420542643,1.999914912659733,0.0012817731070147904,"[-0.9997787650354439,0.9996935129165649,0.9997721910476685,0.9997652769088745,0.9999827146530151,0.9999923706054688,0.9999871253967285,-0.9999630561833328,0.9995315074920654,-0.9993849617312662,-0.9991332582430914,-0.9989098075311631,0.9999861717224121,0.999987006187439,-0.9999879708611843,-0.9999871087493375]","[-0.9988138200715184,0.9985380172729492,0.9992904663085938,0.9992337226867676,0.9999445676803589,-0.9999225420542643,0.9999489784240723,-0.9999068370088935,0.9971615076065063,-0.9939769115298986,-0.9953779843635857,-0.9945192346349359,0.999970555305481,0.9999772310256958,-0.9999837892864889,-0.9999802148486197]"
voicemark,5,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,"[5083,22975,23936,27568,32271]",0,5083,7131,11,1,160000,1.4251310363648467e-05,0.04771542176604271,6.780033207238334e-06,2.7863453706281397e-06,4.632747285915535e-07,4.221657057190444e-06,0.4757480564406558,0.19551502981335742,0.03250751802958776,0.2962293957163993,5083,7131,1,1,1,1,1,-0.9999997798134217,0.9999998807907104,1.9999996606041321,0.0001803284526488369,"[0.9999980926513672,0.9999988079071045,-0.9999984135461091,0.9999979734420776,0.9996753931045532,-0.9993828571168706,0.999100923538208,0.999097466468811,0.9999997615814209,0.9999996423721313,-0.9999989473892583,-0.9999997798134217,0.9999966621398926,-0.9999965666538628,-0.9999975547516442,-0.9999981436560574]","[0.9999970197677612,0.9999974966049194,-0.9999989188786458,0.9999971389770508,0.9999885559082031,-0.9999929871360109,0.9999854564666748,0.9999861717224121,0.9999996423721313,0.9999998807907104,-0.9999997342691529,0.9999998807907104,0.9999979734420776,-0.9999979673248163,-0.9999973188821514,-0.9999987231071827]"
voicemark,5,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,"[7818,18661,25780,26286,27362]",3,26286,26284,1,1,160000,2.9857667718171138e-06,0.034109145402908325,5.163051633034137e-07,7.781258490367007e-07,1.141262726948355e-06,5.50073032528645e-07,0.1729221345005439,0.2606117317606625,0.3822343853916599,0.18423174834713393,26286,26284,1,1,1,1,1,0.9996446371078491,-0.9999189826339716,1.9995636197418207,0.0006570033018457859,"[-0.9997077874431852,0.9996446371078491,0.9998987913131714,0.9997420310974121,-0.9993004507850856,0.9992697238922119,-0.9998404220386874,0.9997763633728027,-0.9999342493028962,0.9998893737792969,0.9999043941497803,-0.9999546237813774,-0.9999484766049136,0.9999388456344604,0.9997432231903076,-0.9997508286614902]","[-0.9999077402098919,-0.9999189826339716,0.9999251365661621,0.999882698059082,-0.9955603582784534,0.995679497718811,-0.9998202642600518,0.9991685152053833,-0.9998506723641185,0.9994070529937744,0.9995162487030029,-0.9995858195470646,-0.9999708032555645,0.999961256980896,0.9998162984848022,-0.9998399278847501]"
voicemark,5,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,"[4207,30659,41547,55275,63374]",4,63374,63390,4,1,160000,6.813693120268193e-06,0.07943994551897049,2.451195448750016e-06,2.559340849967674e-06,3.8314535182932134e-07,1.4200114697211812e-06,0.3597455015193779,0.37561727609284173,0.056231671292856875,0.20840555109492345,63374,63390,1,1,1,1,1,-0.6059591174125671,0.999971866607666,1.6059309840202332,0.15201007901705452,"[-0.9999289047482307,0.9999246597290039,0.9999903440475464,0.9999380111694336,-0.6059591174125671,-0.6059017181396484,-0.6105160117149353,0.26830530166625977,0.9989016056060791,0.9944292306900024,0.9988455772399902,-0.9933671681210399,0.9998925924301147,0.9998990297317505,0.9998737573623657,0.9999933242797852]","[-0.9999769591850054,0.9999755620956421,0.9999971389770508,0.9999785423278809,0.999971866607666,-0.9999160334118642,-0.9999187831126619,0.9999667406082153,0.9999828338623047,0.6125938892364502,0.9999297857284546,-0.6125238239765167,0.9998620748519897,0.9998719692230225,0.9998536109924316,0.9999978542327881]"
voicemark,5,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,"[12598,33552,41478,50522,58084]",2,41478,41494,4,1,160000,1.0192691009958377e-05,0.06680813431739807,5.1044612510962815e-06,2.6035074176685164e-06,1.6192491694373995e-07,2.3227974242498374e-06,0.5007962319380783,0.2554288573179408,0.01588637552002091,0.22788853522395974,41478,41494,1,1,1,1,1,-0.9987665043445304,0.9999487400054932,1.9987152443500236,0.000157604256249518,"[-0.9998424804070964,0.9998704195022583,0.9996910095214844,-0.9997834188252455,-0.9987665043445304,-0.9984777071513236,-0.9997959996253485,-0.9999776395907247,-0.9999275402587955,0.9999517202377319,-0.9999612370811519,-0.9999597180722049,-0.9999922964389043,0.9999934434890747,-0.9999909565303824,0.9999850988388062]","[-0.9999507981847273,0.9999665021896362,0.9998985528945923,-0.9999268083120114,0.9999487400054932,-0.9999399432344944,-0.9999469486538146,-0.9999288434992195,-0.9999604691111017,0.9999878406524658,-0.9999941216597108,-0.9999897486386544,-0.9999956515875965,0.9999959468841553,-0.9999952337279865,0.9999897480010986]"
voicemark,5,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,"[1266,3712,29388,29972,35369]",1,3712,3776,6,1,160000,1.907524945057526e-05,0.05396556854248047,4.613475615918471e-06,1.1899008457976916e-05,2.312017803744643e-06,2.5074757293523446e-07,0.24185663353300685,0.6237930722115969,0.12120511502275105,0.013145179232645503,3712,3776,1,1,1,1,1,-0.9999450885225087,0.9748439788818359,1.9747890674043447,0.0017528839348031511,"[-0.9999969130064983,-0.9999997095761444,-0.9999999395513939,-0.9999970899889377,-0.9999626153730787,-0.9999946585921862,-0.9999450885225087,0.9999313354492188,-0.9999888793181526,0.9999336004257202,0.9999315738677979,0.9999994039535522,-0.9999938432292765,-0.999997680034312,-0.9999940229404274,-0.9999994798078546]","[-0.9999718722119724,-0.9999929088116914,-0.9999940969232739,-0.9999734125412942,-0.999960256205668,-0.9748459793627262,0.9748439788818359,0.9999642372131348,-0.9999298652983271,0.9994429349899292,0.9994436502456665,0.9999958276748657,-0.9999913581650617,-0.9999984726556477,-0.9999906370303506,-0.9999995940823112]"
voicemark,5,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,"[8106,18763,40184,48881,60466]",3,48881,48865,4,1,160000,2.477949061605592e-05,0.051400989294052124,1.3974234748928977e-05,9.503815546184722e-06,6.423970305584319e-07,6.590432903837947e-07,0.5639435840490742,0.3835355493557525,0.025924545444133928,0.026596321151039576,48881,48865,1,1,1,1,1,0.9999992847442627,-0.9999568823404843,1.999956167084747,3.619633253038046e-06,"[0.9999961853027344,-0.9999978852802087,-0.9999946517082208,-0.9999920301052043,0.9999992847442627,0.9999995231628418,0.9999991655349731,0.9999988079071045,-0.9999799429333507,0.9999886751174927,0.9999978542327881,0.9999990463256836,0.999991774559021,0.9999910593032837,-0.999988684847267,0.999991774559021]","[0.9999979734420776,-0.9999988802874213,-0.9999971007621298,-0.9999960672503221,-0.9999568823404843,0.9999942779541016,0.9999974966049194,0.9999927282333374,-0.9999944465848785,0.9999960660934448,0.999998927116394,0.999998927116394,0.9999889135360718,0.9999898672103882,-0.9999859391100472,0.9999896287918091]"
voicemark,5,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,"[2870,23396,29377,30291,42739]",1,23396,23412,4,1,160000,3.5593322710394055e-05,0.06339786946773529,1.4901574483280827e-05,2.0285254611045778e-05,1.3376461680959424e-07,2.7272899925786214e-07,0.41866207896711005,0.5699174189523482,0.003758137949018509,0.007662364131523442,23396,23412,1,1,1,1,1,-0.9999964328897022,0.9999783039093018,1.999974736799004,0.00016556270769190934,"[-0.9999639519119228,-0.9999812380319781,0.9999667406082153,-0.999961071749567,-0.9999964328897022,0.999997615814209,0.999982476234436,-0.9999981092964845,0.9999994039535522,0.9999986886978149,-0.9999957469199217,0.9999995231628418,0.9999964237213135,-0.9999968518977767,0.9999924898147583,-0.9999966850482451]","[-0.9991749921464361,-0.9999133552555577,0.9991897344589233,-0.9991505094221793,0.9999783039093018,0.999997615814209,0.999996542930603,-0.999992516905877,0.9999983310699463,0.9999978542327881,-0.9999934395841592,0.9999992847442627,0.9999921321868896,-0.9999935748223834,0.9999885559082031,-0.9999932701575744]"
voicemark,5,63,chinese:SSB0241,1,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_01.wav,"[275,13900,31513,57307,63877]",2,31513,31641,7,1,160000,0.00019253489440332306,0.05146001651883125,6.764914207774009e-05,5.205195009175398e-05,6.458706234869635e-05,8.246739885132694e-06,0.3513604237163801,0.27035073435943147,0.33545639894968365,0.04283244297450509,31513,31641,1,1,1,1,1,-0.9999983084894666,0.9999982118606567,1.9999965203501233,0.01401760458973816,"[0.9999983310699463,-0.9999991004588082,-0.9999990466285453,0.9999998807907104,0.9999984502792358,-0.9999965642546158,-0.9999978770688358,-0.9999983084894666,0.975355863571167,0.9756364822387695,-0.8752403259277344,0.9998635053634644,0.9999979734420776,0.9999979734420776,0.9999961853027344,-0.9999928219076537]","[0.9999951124191284,-0.9999955184166538,-0.9999955320727167,0.9999996423721313,0.9999994039535522,-0.9999972938544488,-0.999997796283651,0.9999982118606567,0.9962805509567261,0.9964227676391602,-0.7068888247013092,0.9999158382415771,0.999998927116394,0.9999998807907104,0.9999291896820068,-0.9999257343224599]"
voicemark,5,64,chinese:SSB0241,2,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_02.wav,"[4174,22043,22814,63490,63821]",0,4174,4166,3,1,160000,0.0002246430055062832,0.07910048961639404,5.595633136275587e-05,0.00013675786662566833,2.9360872720998238e-05,2.5679347968607282e-06,0.2490900227970409,0.6087786544586773,0.1307001420089931,0.011431180735288479,4174,4166,1,1,1,1,1,0.9999984502792358,-0.9999783035727887,1.9999767538520246,7.836977888473485e-05,"[-0.9999972455989337,0.9999964237213135,0.9999982118606567,0.9999984502792358,-0.9999978265841492,-0.9999972857160628,0.9999959468841553,-0.9999975674709276,-0.9999954039781187,-0.9999942948493299,-0.9999948933723317,-0.9999961361613714,0.9999854564666748,-0.9998973764813854,-0.99991132721334,-0.9999078929467942]","[-0.9998971675813664,0.9999712705612183,0.9998739957809448,-0.9999783035727887,-0.9999972856030581,-0.9999971638369516,0.9999978542327881,-0.9999976201704612,-0.999990043620528,-0.999989320509485,-0.999990646659171,-0.9999916794040473,0.9996447563171387,-0.9996354693430476,-0.9999794402338011,-0.9996741749055218]"
voicemark,5,65,chinese:SSB0241,3,dataset/collusion_300/chinese/SSB0241/chinese_SSB0241_03.wav,"[6648,21072,46994,59679,64360]",4,64360,65384,10,1,160000,7.917532592409769e-05,0.07543038576841354,4.1705878817394204e-05,1.454512946398476e-05,1.1287733486119304e-05,1.1636584156599417e-05,0.526753484505716,0.18370785714136006,0.14256630275119317,0.14697235560173075,64360,65384,1,1,1,1,1,-0.9559203460812569,0.9998914003372192,1.955811746418476,0.0025040673372132005,"[-0.9999426598151331,-0.999988780982676,-0.999986515663295,0.9999860525131226,-0.9987793343607336,0.9999068975448608,0.999374270439148,-0.9994673372711986,0.9983853101730347,0.9982813596725464,-0.9559203460812569,0.9993863105773926,0.9983965158462524,0.9983998537063599,0.9983187913894653,0.9999724626541138]","[-0.9999293953951565,-0.9999930098774712,-0.999990415873981,0.9999829530715942,-0.9992119504604489,0.9999562501907349,0.9997320175170898,-0.9997722842526855,0.9999055862426758,0.9998939037322998,0.9998914003372192,0.9999302625656128,0.9875198602676392,0.9875260591506958,0.9873822927474976,0.9999443292617798]"
voicemark,5,66,chinese:SSB0246,1,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_01.wav,"[8495,12432,20918,45443,27244]",4,27244,27240,2,3,160000,2.360041161005257e-05,0.0626889318227768,2.561509437881332e-06,5.292940976227133e-06,1.130853997475065e-05,4.437421221193451e-06,0.10853664250458496,0.22427324843659127,0.4791670654563411,0.18802304360248262,27244,27240,1,1,1,1,1,0.9992414712905884,-0.9999347063712776,1.999176177661866,0.13476347674174274,"[-0.9939656374044716,-0.9986108019948006,0.9992414712905884,0.993449330329895,-0.9999046782177174,0.9999160766601562,0.9998685121536255,-0.9999656029613107,-0.9964575571939349,0.983076810836792,-0.9907579673454165,0.9772990942001343,-0.9999746840840089,0.9999732971191406,0.9943743944168091,-0.9943766766227782]","[-0.9999398100881081,-0.9999731553616584,-0.9999347063712776,0.9999661445617676,-0.9997866149642505,0.9998040199279785,0.9996596574783325,-0.9998762340110261,-0.9998674788657809,0.9938256740570068,-0.9986032732995227,0.9924876689910889,-0.9698807112872601,0.9678223133087158,0.04055631160736084,-0.04056191444396973]"
voicemark,5,67,chinese:SSB0246,2,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_02.wav,"[8034,19956,23106,43518,65040]",0,8034,8035,0,1,160000,4.57190374469097e-05,0.06529437005519867,2.400226097894658e-05,1.2583384532949219e-05,3.3691421661880167e-06,5.764249768825885e-06,0.5249948887663857,0.27523292780521497,0.07369232499919458,0.12607985842920474,8034,8035,1,1,1,1,1,-0.9999937032494017,0.9999984502792358,1.9999921535286376,0.0010495632599183105,"[-0.9999937032494017,0.9999939203262329,-0.9999680186447222,-0.9999699481577409,-0.9999938298628877,0.9999973773956299,0.9999915361404419,-0.9999965575561873,0.9999877214431763,0.9999407529830933,0.9999257326126099,0.999993085861206,0.999935507774353,-0.9999369468860095,-0.9999853861772863,-0.9999533934351348]","[0.9999984502792358,0.9999878406524658,-0.9999889338869252,-0.9999977477350512,-0.9999915097669145,0.9999948740005493,0.9999723434448242,-0.9999954529980641,0.9999110698699951,0.9999028444290161,0.9998841285705566,0.9999423027038574,0.9947768449783325,-0.9948428208008409,-0.9997716929210583,-0.9949632892385125]"
voicemark,5,68,chinese:SSB0246,3,dataset/collusion_300/chinese/SSB0246/chinese_SSB0246_03.wav,"[4644,12378,36610,39617,63747]",4,63747,63755,3,1,160000,1.9744934440993255e-05,0.04398949071764946,3.528907068669156e-06,2.6052238371282866e-06,8.35072893749629e-06,5.260074597699515e-06,0.1787246789405717,0.13194390920435148,0.4229301931820551,0.2664012186730214,63747,63755,1,1,1,1,1,-0.999997876944235,0.9997791051864624,1.9997769821306974,0.0009441731435117617,"[0.9999979734420776,0.9998016357421875,-0.9997999646730023,-0.999997876944235,-0.9999941939413475,-0.9999859192512304,-0.9999967705020936,-0.9999966514726566,0.9999985694885254,-0.9999944141918604,-0.9999948717913867,0.9999957084655762,0.9934086799621582,0.9993590116500854,0.9933609962463379,0.9999496936798096]","[0.9998675584793091,0.9998536109924316,-0.9998487674747594,0.9997791051864624,-0.9999979835042723,-0.9999957291502142,-0.9999985403865139,-0.999998844764491,0.9999997615814209,-0.999995108328676,-0.9999951029708427,0.9999991655349731,0.9999958276748657,0.9999964237213135,0.9999949932098389,0.9999994039535522]"
voicemark,5,69,chinese:SSB0261,1,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_01.wav,"[31867,36210,37653,47092,53910]",3,47092,47094,1,1,160000,7.252677669490037e-05,0.06577088683843613,1.4575142432117211e-05,2.0560573748655465e-05,2.682451606962702e-05,1.0566544444500681e-05,0.20096222521277501,0.28348941846882264,0.36985672453734114,0.14569163178106126,47092,47094,1,1,1,1,1,-0.990793852135539,0.999754786491394,1.990548638626933,0.0006870288575252441,"[-0.9999339559944929,-0.990793852135539,0.9999468326568604,-0.9907480143010616,0.999951958656311,0.9999985694885254,0.9999996423721313,0.9999964237213135,0.9999967813491821,0.9999772310256958,0.9999773502349854,-0.9999435611316585,0.9999929666519165,0.9999923706054688,-0.9999883101263549,0.9999927282333374]","[-0.9999838013154658,0.999754786491394,0.9997470378875732,-0.999768312292872,0.999983549118042,0.9999974966049194,0.9999996423721313,0.9999960660934448,0.9999918937683105,0.9999852180480957,0.9999847412109375,-0.9999725568050053,0.9997501373291016,0.999754786491394,-0.9997513069829438,0.999756932258606]"
voicemark,5,70,chinese:SSB0261,2,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_02.wav,"[10373,40333,54657,63328,63379]",3,63328,63296,5,1,160000,0.0003595597682539772,0.09329424798488617,8.234815501244688e-05,0.0002662623814987039,6.785207726389272e-06,4.164024016437155e-06,0.22902494184021102,0.7405232871065482,0.018870875791633338,0.011580895261607441,63328,63296,1,1,1,1,1,0.9999834299087524,-0.9997312065970618,1.9997146365058143,0.015123291728286858,"[-0.9940123236738145,-0.9999449233691848,-0.9999944769756439,-0.9939810023643076,-0.9992794048157521,0.9999834299087524,0.999971866607666,-0.999944222108752,0.99998939037323,0.9999833106994629,0.999987006187439,-0.9999504709630855,0.9882979393005371,0.9883970022201538,0.9881625175476074,0.9998859167098999]","[-0.8992941379547119,-0.9999044249998406,-0.9999837545583432,-0.8969376236200333,-0.9997737582452828,-0.9997312065970618,0.9999889135360718,-0.9997577005851781,0.9998599290847778,0.9998643398284912,0.999858021736145,-0.9999629440389981,0.9995733499526978,0.9995858669281006,0.9995388984680176,0.9999940395355225]"
voicemark,5,71,chinese:SSB0261,3,dataset/collusion_300/chinese/SSB0261/chinese_SSB0261_03.wav,"[37054,46080,52575,15347,62208]",3,15347,13299,11,2,160000,8.25834829306027e-05,0.0624249093234539,1.179439661835918e-05,3.4949299828007135e-05,9.59693150609311e-06,2.6242854978143266e-05,0.14281786381267492,0.4231996349363958,0.11620884910070566,0.3177736521502236,15347,13299,1,1,1,1,1,0.9999874830245972,-0.9999177951467573,1.9999052781713544,0.00017883630048345366,"[0.9998315572738647,0.9985617399215698,-0.9995967736467719,-0.9989206595346332,0.9999781847000122,0.9999812841415405,0.9999932050704956,0.9999805688858032,0.999904990196228,0.9998884201049805,-0.9996870947361458,0.9999874830245972,0.9999938011169434,0.9999963045120239,-0.9999975217647261,-0.9999990905055256]","[0.9999635219573975,0.9992555379867554,-0.9992714989930391,-0.9999492105052923,0.9999864101409912,0.9999898672103882,0.9999955892562866,0.9999867677688599,0.9999951124191284,0.9999172687530518,-0.9999195700365817,-0.9999177951467573,0.9999314546585083,0.9999890327453613,-0.9999516968418902,-0.9999884152693994]"
voicemark,5,72,chinese:SSB0267,1,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_01.wav,"[2590,20988,42907,43974,64618]",1,20988,20984,2,1,160000,2.6705921467012305e-05,0.06621695309877396,7.619856422882165e-06,5.927281799910623e-06,7.47104242031123e-06,5.68774082390829e-06,0.28532460234687523,0.2219463502591409,0.2797522800154869,0.21297676737849702,20988,20984,1,1,1,1,1,0.9999970197677612,-0.9998690935462946,1.9998661133140558,0.00011737541309457811,"[-0.9999964144781188,-0.9999966794305237,0.9999970197677612,0.9999964237213135,0.9999961853027344,0.9999972581863403,0.9999988079071045,0.9999974966049194,0.9999904632568359,-0.999985684148669,-0.9999473375355592,-0.9999463023268618,0.999998927116394,-0.9999993785972379,0.9999979734420776,-0.999998638310899]","[-0.99988272862538,-0.9999595747431158,-0.9998690935462946,0.9998542070388794,0.9999574422836304,0.999946117401123,0.9999927282333374,0.9999386072158813,0.9999229907989502,-0.9999075660671224,-0.9994165207026526,-0.9994013039395213,0.9999755620956421,-0.9999807706026331,0.9999692440032959,-0.9999779754180054]"
voicemark,5,73,chinese:SSB0267,2,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_02.wav,"[1181,20864,49753,62758,62830]",0,1181,1693,9,1,160000,2.9422586527626994e-05,0.08275213092565536,1.048043621505899e-05,3.0644564950756844e-06,9.489855798083229e-06,6.387838019409093e-06,0.35620376900644507,0.10415319850273003,0.3225364224580499,0.21710661003277498,1181,1693,1,1,1,1,1,-0.9995118348742835,0.9998623132705688,1.9993741481448524,0.0004302101762126161,"[0.999961256980896,-0.9999642884395143,0.9999878406524658,0.999990701675415,0.999962329864502,-0.9998051970032975,-0.9999337118351832,0.99983811378479,-0.9994402467273176,-0.9995118348742835,0.9994320869445801,-0.9985226533608511,-0.999790462985402,-0.9999954327677187,-0.9998100010125199,-0.9999798621283844]","[0.9997386932373047,-0.9997448298381642,0.9998916387557983,0.9999134540557861,0.9995831251144409,-0.9985285517759621,-0.9996229278040119,0.998682975769043,-0.9999780563775857,0.9998623132705688,0.9998605251312256,-0.9999539239652222,-0.999851176282391,-0.9999816646777617,-0.9999611838356941,-0.9998871360221528]"
voicemark,5,74,chinese:SSB0267,3,dataset/collusion_300/chinese/SSB0267/chinese_SSB0267_03.wav,"[20681,26538,34470,40788,58878]",1,26538,26506,5,1,160000,4.5690899312336064e-05,0.07631228864192963,1.0298654591703177e-05,1.18763908377505e-05,1.8714487169566505e-05,4.801366713315893e-06,0.22539837794181145,0.2599290234268599,0.4095889433393969,0.10508365529193193,26538,26506,1,1,1,1,1,0.9634687900543213,-0.9971123798750341,1.9605811699293554,0.28749782922071365,"[-0.05828148126602173,0.07972490787506104,-0.07721829414367676,0.075705885887146,-0.9639964140951633,0.9634687900543213,-0.9635527282953262,0.9848812818527222,0.9994984865188599,0.9996567964553833,0.9994217157363892,-0.9994543651118875,-0.9996856711804867,0.9996335506439209,0.9997299909591675,-0.9997896844870411]","[-0.9990936869289726,0.999274492263794,-0.9988370725186542,0.9988330602645874,-0.9963671441655606,-0.9971123798750341,-0.9983868070412427,0.449460506439209,0.9983261823654175,0.9984488487243652,0.9983234405517578,-0.9998471926082857,-0.9999502034952457,0.999941349029541,0.9999004602432251,-0.9999096412138897]"
voicemark,5,75,chinese:SSB0273,1,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_01.wav,"[9923,14533,18153,26839,34078]",1,14533,15557,10,1,160000,4.330914030166215e-05,0.024753214791417122,2.446112150927118e-05,1.040027284489589e-05,3.142428550577202e-06,5.305317396917875e-06,0.5648027492324154,0.24014036696306207,0.07255809117172893,0.12249879263279359,14533,15557,1,1,1,1,1,-0.9999354224128183,0.9999693632125854,1.9999047856254037,4.9780958311392474e-05,"[0.9999697208404541,-0.9999807128406246,0.9999810457229614,-0.999965352621075,-0.9999972623168105,-0.9999968319264099,0.9999953508377075,0.9999982118606567,-0.9999872425978538,-0.9999357637498179,-0.9999354224128183,0.9999953508377075,0.9999997615814209,0.9999997615814209,-0.9999999038755405,-0.9999998999360642]","[0.9999927282333374,-0.9999478055979125,0.9999481439590454,-0.9999873797914915,-0.9999924480889604,-0.9999952205057525,0.9999904632568359,0.9999943971633911,-0.9999894442298682,-0.9993380630621687,0.9999693632125854,0.9999755620956421,0.9999995231628418,0.9999995231628418,-0.999999616119311,-0.9999996127130828]"
voicemark,5,76,chinese:SSB0273,2,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_02.wav,"[35290,19257,28835,48669,53909]",0,35290,51674,14,2,160000,0.00015060328777879783,0.13230860233306885,3.44200549368255e-05,1.1385755375783362e-05,3.436336971641371e-05,7.043410774977527e-05,0.22854783215211594,0.0756009748771651,0.22817144448324214,0.4676797484874769,35290,51674,1,1,1,1,1,-0.9999794239629409,0.822885274887085,1.8228646988500259,0.03644068815151513,"[-0.9944900698028505,0.9998924732208252,-0.9944911287166178,0.994423508644104,0.9999932050704956,-0.9999965130748478,0.9999959468841553,0.999998927116394,0.9999973773956299,-0.999911759441602,-0.9999490774680453,0.9999982118606567,-0.9999670763863833,-0.9999202665203484,-0.9999794239629409,0.9999486207962036]","[-0.9997203186503612,0.9999911785125732,-0.99984798047808,0.9998401403427124,0.9999954700469971,-0.999997181463641,0.9999964237213135,0.9999984502792358,0.9999964237213135,-0.9997912516701035,-0.9998163561249385,0.9999980926513672,-0.8238369077444077,-0.8228640854358673,0.822885274887085,0.822885274887085]"
voicemark,5,77,chinese:SSB0273,3,dataset/collusion_300/chinese/SSB0273/chinese_SSB0273_03.wav,"[3408,16156,28668,39302,48057]",1,16156,14108,11,1,160000,6.456847634209119e-05,0.044500406831502914,2.9769336228615485e-05,1.6394024808725267e-05,2.2480923561630377e-06,1.61570229485874e-05,0.46105062276665987,0.2539013732005669,0.034817181440868865,0.2502308225919045,16156,14108,1,1,1,1,1,0.9999866485595703,-0.9074781164526939,1.9074647650122643,0.0010620571846989908,"[-0.9999707658353145,-0.9999914491954769,0.999970555305481,0.9999927282333374,0.999993085861206,-0.999987418242199,-0.9999907287528913,-0.999978761166858,0.9999473094940186,0.999901533126831,0.9999053478240967,0.9999866485595703,0.9999997615814209,0.9999998807907104,-0.9999998592232942,-0.9999998123219314]","[-0.9999659756394976,-0.9999801331450726,0.9999672174453735,0.9999806880950928,0.9999840259552002,-0.9999739168233646,-0.9999769988571643,-0.9999478738682228,0.9998142719268799,0.9866477251052856,0.997461199760437,-0.9074781164526939,0.9999992847442627,0.9999995231628418,-0.9999997877033024,-0.9999995169525846]"
voicemark,5,78,chinese:SSB0287,1,dataset/collusion_300/chinese/SSB0287/chinese_SSB0287_01.wav,"[20537,28844,29517,40395,58978]",3,40395,40387,3,1,160000,9.847302390566138e-05,0.049402009695768356,2.0064325494088455e-05,4.1783396833883065e-05,3.0690303388123075e-05,5.934998189566781e-06,0.2037545380276976,0.42431312837424573,0.3116620387074215,0.060270294890635207,40395,40387,1,1,1,1,1,0.9999204874038696,-0.9999662529335183,1.999886740337388,0.13782861664870627,"[0.999937891960144,0.9999219179153442,-0.9999212962939055,0.9999204874038696,-0.945042822510004,-0.9825813509523869,0.9365849494934082,0.9418849945068359,0.9999938011169434,-0.9998992531982367,0.9999943971633911,0.9999492168426514,0.9999942779541016,-0.9999993420233295,-0.9999565664802503,0.9999512434005737]","[0.9999958276748657,0.9942400455474854,-0.9942343421280384,-0.9999662529335183,-0.47507113218307495,-0.5914501547813416,0.10197234153747559,0.6082563400268555,0.9999990463256836,-0.9999974726006258,0.9999986886978149,0.9999978542327881,0.9996144771575928,-0.9999981469836712,-0.9870801270008087,0.9867067337036133]"
