model,k,trial_id,speaker,clip_index,source_path,coalition_payloads,coalition_member_index,base_payload,flipped_payload,flipped_bit,pair_attempts,sample_count,waveform_mse,mel_distance,band_energy_0_1k,band_energy_1_2k,band_energy_2_4k,band_energy_4_8k,band_fraction_0_1k,band_fraction_1_2k,band_fraction_2_4k,band_fraction_4_8k,base_decoded_payload,flipped_decoded_payload,base_payload_correct,flipped_payload_correct,base_changed_bit_correct,flipped_changed_bit_correct,decoded_bit_changes,base_changed_bit_score,flipped_changed_bit_score,changed_bit_score_change,unchanged_bit_score_change,base_bit_scores,flipped_bit_scores
audioseal,5,149,chinese:SSB0415,3,dataset/collusion_300/chinese/SSB0415/chinese_SSB0415_03.wav,"[6394,7666,19530,36989,41494]",2,19530,19562,5,,160000,4.330861543687119e-07,0.01935189962387085,1.9588034534736754e-08,4.1348994478011924e-07,7.835855890644097e-12,3.3919796529986717e-13,0.04522895580277614,0.9547521679210523,1.8093064882358185e-05,7.832112892047984e-07,19530,19562,1,1,1,1,1,-0.5105122327804565,0.5548635721206665,1.065375804901123,0.021647087732950845,"[-0.5917445421218872,0.5099091529846191,-0.563541054725647,0.5807070732116699,-0.6493189930915833,-0.5105122327804565,0.5715481042861938,-0.5334675908088684,-0.44238102436065674,-0.5356767177581787,0.49365782737731934,0.5596762895584106,-0.4601152539253235,-0.6569814682006836,0.6134337186813354,-0.5775355100631714]","[-0.6162093877792358,0.5268867015838623,-0.5888254046440125,0.6065806150436401,-0.6693148612976074,0.5548635721206665,0.5732430219650269,-0.532136082649231,-0.4894269108772278,-0.5197793245315552,0.5279231071472168,0.560009241104126,-0.42081302404403687,-0.6780555248260498,0.6406224966049194,-0.553558349609375]"
audioseal,5,150,english:103,1,dataset/collusion_300/english/103/english_103_01.wav,"[40406,40971,50525,54171,54256]",3,54171,55195,10,,160000,1.5820310827161924e-07,0.014250453561544418,4.891582275503817e-09,1.5330729151514266e-07,3.996329539533616e-12,2.381514331908987e-13,0.03091963444299368,0.9690535994522247,2.5260752353059395e-05,1.5053524282343177e-06,54171,55195,1,1,1,1,1,-0.6034289598464966,0.4531759023666382,1.0566048622131348,0.026699622472127277,"[0.6323690414428711,0.511947751045227,-0.5375823974609375,0.6229161024093628,0.5898407697677612,-0.6701374053955078,-0.6738866567611694,0.48906242847442627,0.6111574172973633,0.6047571897506714,-0.6034289598464966,-0.5279499292373657,0.5932536125183105,-0.4255771040916443,0.6333935260772705,0.5889480113983154]","[0.6016584634780884,0.5003907680511475,-0.54557204246521,0.6000528335571289,0.5424834489822388,-0.6460986137390137,-0.6547060012817383,0.48503577709198,0.5974090099334717,0.593246579170227,0.4531759023666382,-0.5241955518722534,0.5805482864379883,-0.5598263144493103,0.6083873510360718,0.5571516752243042]"
audioseal,5,151,english:103,2,dataset/collusion_300/english/103/english_103_02.wav,"[25629,31984,34734,40279,45805]",1,31984,31856,7,,160000,5.978031367442297e-08,0.012932897545397282,4.1904704402344914e-08,1.7872748488215477e-08,2.677021469409897e-12,1.8376239317862584e-13,0.700978329263499,0.29897381578749294,4.4780987332879484e-05,3.0739616754009885e-06,31984,31856,1,1,1,1,1,0.49201858043670654,-0.5419437289237976,1.0339623093605042,0.009555025895436605,"[-0.5880147218704224,-0.5300784111022949,-0.585689902305603,-0.5947144031524658,0.4766964912414551,0.5978282690048218,0.5900940895080566,0.49201858043670654,-0.4611332416534424,-0.5396389961242676,0.5443010330200195,0.5761749744415283,0.6010754108428955,0.39766132831573486,0.6670385599136353,-0.5329355001449585]","[-0.5906890034675598,-0.5388331413269043,-0.5786837339401245,-0.590874433517456,0.47392213344573975,0.6217236518859863,0.5896790027618408,-0.5419437289237976,-0.46820545196533203,-0.550971269607544,0.5401116609573364,0.5901676416397095,0.5876611471176147,0.41118061542510986,0.6543693542480469,-0.5151593685150146]"
audioseal,5,152,english:103,3,dataset/collusion_300/english/103/english_103_03.wav,"[12458,42311,42669,56873,61394]",3,56873,57001,7,,160000,6.448438496892668e-08,0.014012211002409458,5.4091798558240545e-08,1.0389029401565766e-08,3.345933264684616e-12,2.1107585566745177e-13,0.8388356124402203,0.16110922677748984,5.188749596195936e-05,3.2732863276770594e-06,56873,57001,1,1,1,1,1,-0.5415199398994446,0.47846269607543945,1.019982635974884,0.01204973856608073,"[0.5319535732269287,-0.5320224761962891,-0.5970102548599243,0.6005629301071167,-0.6513410806655884,0.5200446844100952,-0.6277809739112854,-0.5415199398994446,-0.43166840076446533,0.5921891927719116,0.5303255319595337,0.5714915990829468,0.5787149667739868,-0.6495934128761292,0.6155383586883545,0.5390899181365967]","[0.5437476634979248,-0.5346173048019409,-0.5869700312614441,0.5951669216156006,-0.6694695949554443,0.48985278606414795,-0.6319177150726318,0.47846269607543945,-0.4126148819923401,0.5967700481414795,0.5342381000518799,0.5632110834121704,0.5934816598892212,-0.6702098846435547,0.6423938274383545,0.5386922359466553]"
audioseal,5,153,english:1034,1,dataset/collusion_300/english/1034/english_1034_01.wav,"[4268,7963,20143,27244,39369]",0,4268,4780,9,,160000,2.494167568260501e-07,0.014446280896663666,1.8440041340977522e-07,6.500743955481587e-08,8.426226601705039e-12,4.776348573367958e-13,0.7393264821352039,0.2606378191347977,3.3783722909931486e-05,1.915007088597143e-06,4268,4780,1,1,1,1,1,-0.5642590522766113,0.5750433206558228,1.139302372932434,0.012156391143798828,"[-0.538509726524353,-0.5342432260513306,0.5488452911376953,0.6308103799819946,-0.6259984970092773,0.5756251811981201,-0.6052631139755249,0.48899316787719727,-0.452153742313385,-0.5642590522766113,-0.5611305236816406,-0.4408092498779297,0.6034660339355469,-0.6072449684143066,-0.4736673831939697,-0.501756489276886]","[-0.5457808971405029,-0.5213334560394287,0.5674455165863037,0.6354126930236816,-0.6225640773773193,0.5600447654724121,-0.6225302219390869,0.4887232780456543,-0.44720685482025146,0.5750433206558228,-0.5608185529708862,-0.4546094536781311,0.6156500577926636,-0.6403963565826416,-0.4510730504989624,-0.48633474111557007]"
audioseal,5,154,english:1034,2,dataset/collusion_300/english/1034/english_1034_02.wav,"[533,6445,18625,26807,42390]",1,6445,6189,8,,160000,5.868732794615159e-07,0.011661311611533165,2.741716224205769e-08,5.59439053369663e-07,1.6070733757194692e-11,9.931160382355005e-13,0.046717346319147875,0.953253577813212,2.7383652177758638e-05,1.692215462845287e-06,6445,6189,1,1,1,1,1,0.5501418113708496,-0.46647971868515015,1.0166215300559998,0.01461867888768514,"[0.6005759239196777,-0.4878416657447815,0.5421149730682373,0.6489536762237549,-0.611143946647644,0.4754890203475952,-0.6196227073669434,-0.5459686517715454,0.5501418113708496,-0.5461100339889526,-0.5895402431488037,0.5948145389556885,0.6033276319503784,-0.5525447726249695,-0.5198731422424316,-0.42323923110961914]","[0.5711331367492676,-0.4970228672027588,0.5341576337814331,0.6378258466720581,-0.6120831370353699,0.5314394235610962,-0.6146533489227295,-0.5516393184661865,-0.46647971868515015,-0.5490373969078064,-0.5858880281448364,0.6025551557540894,0.5886361598968506,-0.5814839005470276,-0.546165406703949,-0.43303757905960083]"
audioseal,5,155,english:1034,3,dataset/collusion_300/english/1034/english_1034_03.wav,"[5724,16948,19486,36158,61805]",0,5724,5716,3,,160000,4.143407653263738e-07,0.0181843601167202,3.6436973220758205e-08,3.778894452148173e-07,1.3555568936046252e-11,7.913218621408818e-13,0.08793962909263106,0.9120257450824467,3.271599145058442e-05,1.909833471291588e-06,5724,5716,1,1,1,1,1,0.6127732992172241,-0.5507192611694336,1.1634925603866577,0.01688871383666992,"[-0.5936489701271057,-0.4782823920249939,0.582861065864563,0.6127732992172241,0.5451152324676514,-0.49239426851272583,0.53598952293396,-0.530099630355835,-0.41894400119781494,0.5579278469085693,0.5007002353668213,-0.5164144039154053,0.586036205291748,-0.6637793779373169,-0.482791543006897,-0.48254531621932983]","[-0.6031020879745483,-0.49521034955978394,0.5872459411621094,-0.5507192611694336,0.5166323184967041,-0.514678955078125,0.5966321229934692,-0.5321084856987,-0.4477546215057373,0.5652257204055786,0.5078220367431641,-0.4902745485305786,0.5849239826202393,-0.663785457611084,-0.5113523006439209,-0.492641806602478]"
audioseal,5,156,english:1040,1,dataset/collusion_300/english/1040/english_1040_01.wav,"[4387,6388,32965,34446,34592]",1,6388,6384,2,,160000,2.5802618596474254e-07,0.021510794758796692,1.0343670580905406e-08,2.476724958181918e-07,9.623085854754798e-12,3.9647979062259926e-13,0.04008767769918824,0.9598734907163046,3.729499709021675e-05,1.5365874170491186e-06,6388,6384,1,1,1,1,1,0.542473316192627,-0.5391646027565002,1.0816379189491272,0.01319887638092041,"[-0.5675411224365234,-0.5440083742141724,0.542473316192627,-0.5587005615234375,0.5135760307312012,0.5556156635284424,0.5994176864624023,0.48257672786712646,-0.4753820300102234,-0.5653717517852783,-0.5436595678329468,0.6178663969039917,0.6374411582946777,-0.6033650636672974,-0.4741818308830261,-0.4515540599822998]","[-0.5712203979492188,-0.541573166847229,-0.5391646027565002,-0.5981254577636719,0.5057796239852905,0.5600416660308838,0.5835169553756714,0.48770415782928467,-0.4714393615722656,-0.5472066402435303,-0.553412914276123,0.6168516874313354,0.6436300277709961,-0.6274120211601257,-0.4540591835975647,-0.4875129461288452]"
audioseal,5,157,english:1040,2,dataset/collusion_300/english/1040/english_1040_02.wav,"[5922,16998,19838,38596,62771]",0,5922,5926,2,,160000,2.667728693980441e-07,0.021328220143914223,6.160202321801895e-09,2.6060374799443217e-07,8.536851501268126e-12,3.822303088092692e-13,0.023091562255569683,0.9768750045027736,3.200044862332135e-05,1.4327930335335351e-06,5922,5926,1,1,1,1,1,-0.606594979763031,0.5442073345184326,1.1508023142814636,0.013477595647176106,"[-0.6138995289802551,0.5093305110931396,-0.606594979763031,-0.5446977019309998,-0.6485289335250854,0.5250097513198853,-0.5822272300720215,-0.5279115438461304,0.4954254627227783,0.6096909046173096,0.5215321779251099,-0.4807634949684143,0.6124964952468872,-0.6757550239562988,-0.4382297396659851,-0.5044112801551819]","[-0.6183042526245117,0.5124281644821167,0.5442073345184326,-0.517809271812439,-0.6484854221343994,0.5007578134536743,-0.5509128570556641,-0.5316974520683289,0.49263250827789307,0.6033302545547485,0.5261968374252319,-0.4599844217300415,0.6139800548553467,-0.6421573758125305,-0.4722226858139038,-0.49970537424087524]"
audioseal,5,158,english:1040,3,dataset/collusion_300/english/1040/english_1040_03.wav,"[3923,14665,38331,39267,48703]",0,3923,3955,5,,160000,7.465917482468604e-08,0.013564755208790302,9.942411931556224e-09,6.471317011783646e-08,3.4105889471413096e-12,1.8218634621122337e-13,0.13317066462230395,0.8667812130229848,4.5682114156096984e-05,2.440240555015932e-06,3923,3955,1,1,1,1,1,-0.631994903087616,0.44507110118865967,1.0770660042762756,0.02284836769104004,"[0.5624996423721313,0.5312156677246094,-0.5994710922241211,-0.5744885206222534,0.5468283891677856,-0.631994903087616,0.5614248514175415,-0.5514015555381775,0.5364621877670288,0.6277481317520142,0.4620274305343628,0.5492922067642212,-0.4501841068267822,-0.6063615679740906,-0.5194882154464722,-0.48961353302001953]","[0.541303277015686,0.5305773019790649,-0.6029767990112305,-0.5948144197463989,0.4884016513824463,0.44507110118865967,0.5678589344024658,-0.549208402633667,0.5149775743484497,0.6307480335235596,0.49130213260650635,0.5470893383026123,-0.4172843098640442,-0.64137202501297,-0.4508093595504761,-0.4521595239639282]"
audioseal,5,159,english:1069,1,dataset/collusion_300/english/1069/english_1069_01.wav,"[16476,17130,22190,23195,47106]",0,16476,16468,3,,160000,1.451776261456829e-06,0.018296629190444946,8.555096448696975e-08,1.366192511007107e-06,3.111822441619872e-11,1.6677383359538243e-12,0.05892847731310955,0.9410489393428707,2.1434586886668192e-05,1.1487571330586998e-06,16476,16468,1,1,1,1,1,0.6014240980148315,-0.555429220199585,1.1568533182144165,0.016183304786682128,"[-0.5288528203964233,-0.524499773979187,0.6106177568435669,0.6014240980148315,0.4961956739425659,-0.5724035501480103,0.530434250831604,-0.5502411127090454,-0.4088185429573059,-0.5832905173301697,-0.5618737936019897,-0.4745861887931824,-0.4626118540763855,-0.6054990887641907,0.6223185062408447,-0.4642072319984436]","[-0.5419762134552002,-0.5154076814651489,0.5907870531082153,-0.555429220199585,0.5118976831436157,-0.5862857103347778,0.5876737833023071,-0.5479004383087158,-0.4469988942146301,-0.5672129392623901,-0.5480483770370483,-0.457474946975708,-0.45425504446029663,-0.6114711761474609,0.6225242614746094,-0.4523974657058716]"
audioseal,5,160,english:1069,2,dataset/collusion_300/english/1069/english_1069_02.wav,"[21432,22318,55547,63938,65285]",1,22318,22316,1,,160000,2.819413289909042e-07,0.012205312959849834,6.29915749769046e-08,2.189368222977987e-07,1.2395621581628965e-11,5.360946193589788e-13,0.22342086278147885,0.7765332705261593,4.3965252011807266e-05,1.9014403502945607e-06,22318,22316,1,1,1,1,1,0.5045623779296875,-0.5035051703453064,1.008067548274994,0.008265217145284018,"[-0.5962452292442322,0.5045623779296875,0.5708320140838623,0.65125572681427,-0.6546012163162231,0.4921705722808838,-0.6147866249084473,-0.5324020385742188,0.5142624378204346,0.5890867710113525,0.5196188688278198,-0.48276853561401367,0.6009728908538818,-0.6321367025375366,0.6228479146957397,-0.49783164262771606]","[-0.5767567157745361,-0.5035051703453064,0.5714157819747925,0.6489948034286499,-0.6675631403923035,0.5094345808029175,-0.6218432784080505,-0.5309322476387024,0.51336669921875,0.5742537975311279,0.5190697908401489,-0.47408509254455566,0.5989241600036621,-0.6332914233207703,0.6320583820343018,-0.47231411933898926]"
audioseal,5,161,english:1069,3,dataset/collusion_300/english/1069/english_1069_03.wav,"[1314,6031,10975,18962,27348]",4,27348,27332,4,,160000,5.16993363900006e-07,0.012677446007728577,9.58456960416099e-08,4.211316833199383e-07,1.517146350576231e-11,8.130749520254494e-13,0.1853905731373137,0.8145785085964686,2.9345567206732447e-05,1.5726990108575355e-06,27348,27332,1,1,1,1,1,0.5510349273681641,-0.614278256893158,1.165313184261322,0.013730661074320475,"[-0.5410445332527161,-0.5169501900672913,0.6076858043670654,-0.5560996532440186,0.5510349273681641,-0.5941950678825378,0.5668690204620361,0.46112847328186035,-0.42110157012939453,0.599524736404419,-0.5441981554031372,0.5673127174377441,-0.44401323795318604,0.46167099475860596,0.6031320095062256,-0.49269962310791016]","[-0.529180645942688,-0.5242540240287781,0.5886558294296265,-0.5480000972747803,-0.614278256893158,-0.5792137384414673,0.5864547491073608,0.4540865421295166,-0.43087631464004517,0.5949995517730713,-0.5441168546676636,0.5751218795776367,-0.46310585737228394,0.42976880073547363,0.6231732368469238,-0.5175268650054932]"
audioseal,5,162,english:1081,1,dataset/collusion_300/english/1081/english_1081_01.wav,"[31042,35893,44130,44295,48062]",2,44130,44128,1,,160000,3.57147040949805e-07,0.014313298277556896,7.6913612937485e-08,2.802233397705851e-07,9.677625621352388e-12,4.106161135484675e-13,0.2153555934075197,0.7846161598465236,2.7097034307257564e-05,1.1497116494552654e-06,44130,44128,1,1,1,1,1,0.47172629833221436,-0.4993410110473633,0.9710673093795776,0.010300211111704509,"[-0.612293541431427,0.47172629833221436,-0.6322101950645447,-0.5034211874008179,-0.594251275062561,0.5876723527908325,0.6113160848617554,-0.5495002269744873,-0.5338482856750488,-0.5023053288459778,0.5329574346542358,0.5847119092941284,-0.4479933977127075,0.44199395179748535,-0.523094892501831,0.5496635437011719]","[-0.6050931811332703,-0.4993410110473633,-0.6333423852920532,-0.48623549938201904,-0.5941842198371887,0.6131811141967773,0.5991243124008179,-0.5473343133926392,-0.5325459241867065,-0.5199662446975708,0.5332605838775635,0.5838785171508789,-0.45200014114379883,0.42565619945526123,-0.516417384147644,0.5915931463241577]"
audioseal,5,163,english:1081,2,dataset/collusion_300/english/1081/english_1081_02.wav,"[340,25996,27981,47174,49538]",1,25996,25998,1,,160000,1.0914922095897947e-07,0.014811585657298565,7.247842481724301e-08,3.66655110071755e-08,5.008816351415765e-12,2.763182094662207e-13,0.6640306195541413,0.3359209592614056,4.5889620717477974e-05,2.5315637348439417e-06,25996,25998,1,1,1,1,1,-0.5158271193504333,0.5044091939926147,1.020236313343048,0.014349782466888427,"[-0.566659688949585,-0.5158271193504333,0.6024138927459717,0.6203979253768921,-0.6355175375938416,-0.5846800804138184,-0.6129906177520752,0.4821828603744507,0.5805459022521973,-0.5749586820602417,0.5091716051101685,-0.48675113916397095,-0.5005996823310852,0.524574875831604,0.6357231140136719,-0.5421834588050842]","[-0.5806757807731628,0.5044091939926147,0.6050987243652344,0.6066160202026367,-0.6318817734718323,-0.6256927251815796,-0.5979574918746948,0.48189592361450195,0.5790826082229614,-0.5484293699264526,0.4998180866241455,-0.5067697167396545,-0.49818694591522217,0.5122243165969849,0.6207358837127686,-0.5798636674880981]"
audioseal,5,164,english:1081,3,dataset/collusion_300/english/1081/english_1081_03.wav,"[971,16429,33587,39910,40194]",2,33587,37683,12,,160000,1.9261888508633412e-07,0.015369952656328678,9.1211849578973e-08,1.0139746731511373e-07,9.125450125035958e-12,4.427421222961316e-13,0.4735353417609636,0.5264149840222891,4.737567721330035e-05,2.2985395336375725e-06,33587,37683,1,1,1,1,1,-0.3876186013221741,0.6281280517578125,1.0157466530799866,0.01706830660502116,"[0.5913534164428711,0.5234698057174683,-0.5663223266601562,-0.5342944860458374,0.5454213619232178,0.35747039318084717,-0.5968700051307678,-0.5322247743606567,0.5428988933563232,0.617290735244751,-0.5768319964408875,-0.46788960695266724,-0.3876186013221741,-0.5690882205963135,-0.44212138652801514,0.6229649782180786]","[0.5918148756027222,0.5211496353149414,-0.5748463869094849,-0.49949079751968384,0.5748059749603271,0.38860511779785156,-0.6145513653755188,-0.5305861234664917,0.5401450395584106,0.610443115234375,-0.5623916387557983,-0.4908660054206848,0.6281280517578125,-0.6207033395767212,-0.46622228622436523,0.6156233549118042]"
audioseal,5,165,english:1088,1,dataset/collusion_300/english/1088/english_1088_01.wav,"[17312,22818,33477,53330,55336]",3,53330,53458,7,,160000,6.207640923086653e-08,0.015704095363616943,4.9480236660135425e-08,1.2593372911253478e-08,2.636497258720975e-12,1.6316221888715477e-13,0.7970859989036245,0.20286890088016915,4.2471806784372084e-05,2.6284094216909844e-06,53330,53458,1,1,1,1,1,-0.5238733291625977,0.5012332201004028,1.0251065492630005,0.007558989524841309,"[-0.5898840427398682,0.5069000720977783,-0.5923707485198975,-0.5300233364105225,0.591016411781311,-0.567106306552887,0.5729279518127441,-0.5238733291625977,-0.4392263889312744,-0.5370281934738159,-0.5673232078552246,-0.48764121532440186,0.6138724088668823,-0.6827117204666138,0.6382626295089722,0.5617976188659668]","[-0.5779697299003601,0.5096859931945801,-0.5867201089859009,-0.5466067790985107,0.5918740034103394,-0.5822888612747192,0.576197624206543,0.5012332201004028,-0.425067663192749,-0.53548264503479,-0.5683634877204895,-0.49180442094802856,0.6142551898956299,-0.6783654689788818,0.6453794240951538,0.5374104976654053]"
audioseal,5,166,english:1088,2,dataset/collusion_300/english/1088/english_1088_02.wav,"[15622,24773,31961,55449,58387]",2,31961,31963,1,,160000,5.541721642016808e-08,0.016655826941132545,4.580649504314641e-08,9.607746995388334e-09,2.824956762126772e-12,1.4942487121260725e-13,0.8265751692731355,0.17337115820728538,5.097615767468755e-05,2.6963619045691875e-06,31961,31963,1,1,1,1,1,-0.48401546478271484,0.5448809862136841,1.028896450996399,0.00890024503072103,"[0.5555007457733154,-0.48401546478271484,-0.5964029431343079,0.6190119981765747,0.5769888162612915,-0.5521774291992188,0.5087895393371582,0.489335298538208,-0.3961838483810425,-0.5170835852622986,0.4862334728240967,0.555553674697876,0.5925003290176392,0.48211967945098877,0.5968441963195801,-0.5329259634017944]","[0.5509135723114014,0.5448809862136841,-0.5959227085113525,0.6133431196212769,0.578690767288208,-0.5761533379554749,0.5233712196350098,0.4915335178375244,-0.39153385162353516,-0.49518150091171265,0.4851551055908203,0.545899510383606,0.5938864946365356,0.47562992572784424,0.5917285680770874,-0.5629594326019287]"
audioseal,5,167,english:1088,3,dataset/collusion_300/english/1088/english_1088_03.wav,"[26854,27286,35297,61492,63714]",0,26854,26855,0,,160000,5.451128758044581e-07,0.023088769987225533,3.50230748654853e-08,5.100768525031884e-07,1.2410583206546162e-11,5.378525777248163e-13,0.06424921593312119,0.9357270303887708,2.2766996997146813e-05,9.866811106435025e-07,26854,26855,1,1,1,1,1,-0.5871005058288574,0.5542508363723755,1.141351342201233,0.01565839449564616,"[-0.5871005058288574,0.5063174962997437,0.554720401763916,-0.531146228313446,-0.6203204989433289,0.515532374382019,0.6171443462371826,0.46578288078308105,-0.46923190355300903,-0.522449791431427,-0.5248146057128906,0.581707239151001,-0.44865256547927856,0.4195953607559204,0.6547176837921143,-0.5340458154678345]","[0.5542508363723755,0.5063145160675049,0.5607023239135742,-0.5191859006881714,-0.6018909215927124,0.4759855270385742,0.5989702939987183,0.45527219772338867,-0.463128924369812,-0.5129424929618835,-0.5581274628639221,0.5737354755401611,-0.4553815722465515,0.44216275215148926,0.6464407444000244,-0.4982445240020752]"
audioseal,5,168,english:1098,1,dataset/collusion_300/english/1098/english_1098_01.wav,"[10296,14370,15197,42567,48953]",3,42567,9799,15,,160000,9.677422434594343e-08,0.01081926841288805,8.002832149896074e-09,8.876593646083907e-08,5.224436946356537e-12,2.3129826193745033e-13,0.08269590589833062,0.9172477181891249,5.398583126515686e-05,2.390081279397471e-06,42567,9799,1,1,1,1,1,0.5331720113754272,-0.5171666145324707,1.050338625907898,0.009796714782714844,"[0.5332969427108765,0.5155011415481567,0.5608431100845337,-0.4684228301048279,-0.5626973509788513,-0.601250410079956,0.6043893098831177,-0.546367883682251,-0.45273464918136597,0.6247813701629639,0.4926009178161621,-0.47182410955429077,-0.44850605726242065,0.47933781147003174,-0.5218881368637085,0.5331720113754272]","[0.5218445062637329,0.5298690795898438,0.5551118850708008,-0.4821375012397766,-0.546022355556488,-0.5835344195365906,0.59904944896698,-0.5431055426597595,-0.45308512449264526,0.6298537254333496,0.49170804023742676,-0.47494804859161377,-0.44124460220336914,0.46750330924987793,-0.49173247814178467,-0.5171666145324707]"
audioseal,5,169,english:1098,2,dataset/collusion_300/english/1098/english_1098_02.wav,"[33509,35907,48964,49598,52400]",2,48964,48980,4,,160000,6.932389186220913e-07,0.01208551786839962,7.294783686184586e-08,6.202786044605726e-07,1.1832250768907528e-11,6.450489038713634e-13,0.10522755561219763,0.8947544458315504,1.706807054691299e-05,9.304857049190022e-07,48964,48980,1,1,1,1,1,-0.5873597860336304,0.5919375419616699,1.1792973279953003,0.010515244801839192,"[-0.5500471591949463,-0.532058596611023,0.5669463872909546,-0.48134392499923706,-0.5873597860336304,-0.5339541435241699,0.592247724533081,-0.5329010486602783,0.5766451358795166,0.5894485712051392,0.4531193971633911,0.602149486541748,0.5669660568237305,0.49701738357543945,-0.5155421495437622,0.542091965675354]","[-0.5535551309585571,-0.5230427384376526,0.5895065069198608,-0.4893032908439636,0.5919375419616699,-0.5462770462036133,0.5883655548095703,-0.5364897847175598,0.5867047309875488,0.5898927450180054,0.4777946472167969,0.5856468677520752,0.5777550935745239,0.513959527015686,-0.5155384540557861,0.5575670003890991]"
audioseal,5,170,english:1098,3,dataset/collusion_300/english/1098/english_1098_03.wav,"[12789,21539,44316,48950,60532]",2,44316,44318,1,,160000,3.5251521817580846e-07,0.014458568766713142,6.69176157723245e-08,2.855884098580863e-07,8.810569490975552e-12,3.8197590665443186e-13,0.18982901254195203,0.8101449104408762,2.499344435842623e-05,1.0835728131996008e-06,44316,44318,1,1,1,1,1,-0.5239753127098083,0.5090533494949341,1.0330286622047424,0.01180121898651123,"[-0.5515085458755493,-0.5239753127098083,0.5938161611557007,0.6154804229736328,0.5095971822738647,-0.5903303027153015,-0.591356635093689,-0.5241235494613647,0.6093076467514038,-0.5631790161132812,0.4810277223587036,0.5800193548202515,-0.4979556202888489,0.5826708078384399,-0.49141359329223633,0.5665149688720703]","[-0.567312479019165,0.5090533494949341,0.5942940711975098,0.6162898540496826,0.5270063877105713,-0.6153734922409058,-0.5797337889671326,-0.5220364332199097,0.6062806844711304,-0.5425065159797668,0.4830745458602905,0.5671173334121704,-0.4891759753227234,0.5760403871536255,-0.4829888939857483,0.5252333879470825]"
audioseal,5,171,english:1116,1,dataset/collusion_300/english/1116/english_1116_01.wav,"[11519,20497,56823,60139,64129]",2,56823,56759,6,,160000,2.8146497988989624e-07,0.016861572861671448,1.3517556237820956e-08,2.679400737673564e-07,7.0557352024576744e-12,2.9414951638466597e-13,0.04802571262367619,0.9519481744129216,2.5067897275240933e-05,1.0450661268756477e-06,56823,56759,1,1,1,1,1,0.6128596067428589,-0.5475245714187622,1.160384178161621,0.008698360125223795,"[0.5444403886795044,0.5338871479034424,0.5836607217788696,-0.5531991124153137,0.4599994421005249,0.34812915325164795,0.6128596067428589,0.4831494092941284,0.5534440279006958,-0.5529419183731079,0.520942211151123,0.5402426719665527,0.6358472108840942,-0.6524194478988647,0.6845288276672363,0.6007593870162964]","[0.5373702049255371,0.5344120264053345,0.5734397172927856,-0.5435951352119446,0.4881927967071533,0.33960485458374023,-0.5475245714187622,0.4794349670410156,0.5479909181594849,-0.5492428541183472,0.5323913097381592,0.5314335823059082,0.6287626028060913,-0.6322053670883179,0.6797016859054565,0.60184645652771]"
audioseal,5,172,english:1116,2,dataset/collusion_300/english/1116/english_1116_02.wav,"[41835,42626,53386,56813,58728]",3,56813,54765,11,,160000,4.060070118124888e-07,0.014573060907423496,6.109215873569718e-08,3.4490839554935564e-07,6.144381085420343e-12,3.131463505041295e-13,0.1504706986782586,0.8495133963564376,1.5133682194282097e-05,7.712831093881545e-07,56813,54765,1,1,1,1,1,0.5759892463684082,-0.479295015335083,1.0552842617034912,0.010263423124949137,"[0.557531476020813,-0.5280553698539734,0.5498234033584595,0.6580008268356323,-0.6463726758956909,0.45291709899902344,0.5689347982406616,0.4824953079223633,0.5662280321121216,-0.5477662086486816,0.5109760761260986,0.5759892463684082,0.6120923757553101,-0.5999557375907898,0.6583435535430908,0.5401815176010132]","[0.5632345676422119,-0.5165594816207886,0.5592199563980103,0.6714529991149902,-0.6341625452041626,0.4676426649093628,0.5569047927856445,0.48718512058258057,0.5620967149734497,-0.5578807592391968,0.4987657070159912,-0.479295015335083,0.6028109788894653,-0.6283062100410461,0.6640748977661133,0.5397528409957886]"
audioseal,5,173,english:1116,3,dataset/collusion_300/english/1116/english_1116_03.wav,"[9354,10417,18443,24698,44630]",2,18443,18507,6,,160000,1.0092534904333718e-07,0.017450852319598198,2.8845970671202105e-09,9.80357819646461e-08,4.789961256500741e-12,1.8005031436854388e-13,0.028581492107414654,0.9713692634597646,4.746043785733096e-05,1.7839949633588146e-06,18443,18507,1,1,1,1,1,-0.6330881118774414,0.5236692428588867,1.1567573547363281,0.014855714639027913,"[0.5610047578811646,0.5140049457550049,-0.5875781178474426,0.6153310537338257,-0.5830464363098145,-0.6315469741821289,-0.6330881118774414,-0.5504951477050781,-0.42878472805023193,-0.5148450136184692,-0.5766475200653076,0.5706450939178467,-0.4557073712348938,-0.6036986708641052,0.6241927146911621,-0.5145533084869385]","[0.5521178245544434,0.5239648818969727,-0.6016656160354614,0.6258885860443115,-0.546716570854187,-0.6055842041969299,0.5236692428588867,-0.549630880355835,-0.43721121549606323,-0.49845850467681885,-0.5811123847961426,0.5691801309585571,-0.44568318128585815,-0.6297741532325745,0.5864824056625366,-0.5261874198913574]"
