model,k,trial_id,speaker,clip_index,source_path,sample_rate,coalition_payloads,codec,codec_setting,valid_post_codec_copy_count,all_post_codec_copies_valid,escaped,attribution_margin,pesq,stoi,si_sdr,snr
wavmark,5,25,chinese:SSB0043,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,16000,"[45197, 25079, 500, 52339, 21302]",mp3_128k,MP3 128 kbps,5,1,1,1.0,4.345852,0.997452,33.452949,25.303076
wavmark,5,25,chinese:SSB0043,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,16000,"[45197, 25079, 500, 52339, 21302]",none,none,5,1,0,-1.0,4.457639,0.997455,39.786026,39.782691
wavmark,5,25,chinese:SSB0043,2,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_02.wav,16000,"[45197, 25079, 500, 52339, 21302]",opus_64k,Opus 64 kbps,5,1,1,1.0,4.450096,0.997177,34.322363,34.288248
wavmark,5,26,chinese:SSB0043,3,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,16000,"[55642, 60647, 42955, 36160, 44012]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.351403,0.998648,33.826727,25.347564
wavmark,5,26,chinese:SSB0043,3,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,16000,"[55642, 60647, 42955, 36160, 44012]",none,none,5,1,1,3.0,4.474516,0.998652,41.581671,41.581971
wavmark,5,26,chinese:SSB0043,3,dataset/collusion_300/chinese/SSB0043/chinese_SSB0043_03.wav,16000,"[55642, 60647, 42955, 36160, 44012]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.461595,0.998281,34.703061,34.681669
wavmark,5,27,chinese:SSB0057,1,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,16000,"[16697, 53289, 50442, 50737, 9067]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.39516,0.997212,24.592716,22.249517
wavmark,5,27,chinese:SSB0057,1,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,16000,"[16697, 53289, 50442, 50737, 9067]",none,none,5,1,1,1.0,4.573398,0.99722,45.545079,45.545144
wavmark,5,27,chinese:SSB0057,1,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_01.wav,16000,"[16697, 53289, 50442, 50737, 9067]",opus_64k,Opus 64 kbps,5,1,1,1.0,4.55502,0.996873,28.913272,28.918385
wavmark,5,28,chinese:SSB0057,2,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,16000,"[3756, 56606, 58278, 18140, 43916]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.412554,0.999537,31.280836,24.885949
wavmark,5,28,chinese:SSB0057,2,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,16000,"[3756, 56606, 58278, 18140, 43916]",none,none,5,1,1,4.0,4.513771,0.99954,46.561253,46.556764
wavmark,5,28,chinese:SSB0057,2,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_02.wav,16000,"[3756, 56606, 58278, 18140, 43916]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.501566,0.999296,30.490559,30.4929
wavmark,5,29,chinese:SSB0057,3,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,16000,"[63104, 37016, 21467, 5402, 27392]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.397738,0.998914,25.04635,22.510511
wavmark,5,29,chinese:SSB0057,3,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,16000,"[63104, 37016, 21467, 5402, 27392]",none,none,5,1,1,4.0,4.567659,0.998916,43.652414,43.652491
wavmark,5,29,chinese:SSB0057,3,dataset/collusion_300/chinese/SSB0057/chinese_SSB0057_03.wav,16000,"[63104, 37016, 21467, 5402, 27392]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.536195,0.998521,29.344646,29.344019
wavmark,5,30,chinese:SSB0073,1,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,16000,"[6438, 47447, 34943, 53659, 6469]",mp3_128k,MP3 128 kbps,5,1,1,1.0,4.41479,0.999801,35.063665,25.514883
wavmark,5,30,chinese:SSB0073,1,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,16000,"[6438, 47447, 34943, 53659, 6469]",none,none,5,1,1,1.0,4.499064,0.999804,44.418328,44.418468
wavmark,5,30,chinese:SSB0073,1,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_01.wav,16000,"[6438, 47447, 34943, 53659, 6469]",opus_64k,Opus 64 kbps,5,1,1,1.0,4.492116,0.999571,30.807801,30.805405
wavmark,5,31,chinese:SSB0073,2,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,16000,"[54097, 30027, 3204, 38197, 63456]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.311538,0.999821,28.76362,24.163151
wavmark,5,31,chinese:SSB0073,2,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,16000,"[54097, 30027, 3204, 38197, 63456]",none,none,5,1,1,3.0,4.434082,0.999824,43.850882,43.850869
wavmark,5,31,chinese:SSB0073,2,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_02.wav,16000,"[54097, 30027, 3204, 38197, 63456]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.424934,0.999608,30.570572,30.565333
wavmark,5,32,chinese:SSB0073,3,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,16000,"[46056, 11615, 64842, 22906, 2678]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.398435,0.999414,29.635747,24.451946
wavmark,5,32,chinese:SSB0073,3,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,16000,"[46056, 11615, 64842, 22906, 2678]",none,none,5,1,1,3.0,4.512161,0.999418,43.365842,43.365994
wavmark,5,32,chinese:SSB0073,3,dataset/collusion_300/chinese/SSB0073/chinese_SSB0073_03.wav,16000,"[46056, 11615, 64842, 22906, 2678]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.500341,0.999201,30.673836,30.673636
wavmark,5,33,chinese:SSB0080,1,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,16000,"[62407, 23107, 35567, 8911, 4436]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.410575,0.99705,30.145808,24.600721
wavmark,5,33,chinese:SSB0080,1,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,16000,"[62407, 23107, 35567, 8911, 4436]",none,none,5,1,1,3.0,4.562705,0.99705,43.860315,43.857137
wavmark,5,33,chinese:SSB0080,1,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_01.wav,16000,"[62407, 23107, 35567, 8911, 4436]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.549679,0.996815,30.128433,30.129021
wavmark,5,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,16000,"[61805, 86, 60265, 38735, 52776]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.390414,0.994651,32.686722,25.174718
wavmark,5,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,16000,"[61805, 86, 60265, 38735, 52776]",none,none,5,1,1,1.0,4.524426,0.994652,44.040819,44.037326
wavmark,5,34,chinese:SSB0080,2,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_02.wav,16000,"[61805, 86, 60265, 38735, 52776]",opus_64k,Opus 64 kbps,5,1,1,2.0,4.514518,0.994393,31.051606,31.039187
wavmark,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,16000,"[17665, 27318, 19949, 39069, 25922]",mp3_128k,MP3 128 kbps,5,1,1,5.0,4.351276,0.995865,35.244582,25.534655
wavmark,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,16000,"[17665, 27318, 19949, 39069, 25922]",none,none,5,1,1,4.0,4.441118,0.995865,42.394852,42.394173
wavmark,5,35,chinese:SSB0080,3,dataset/collusion_300/chinese/SSB0080/chinese_SSB0080_03.wav,16000,"[17665, 27318, 19949, 39069, 25922]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.433036,0.995664,28.76474,28.761858
wavmark,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,16000,"[24464, 61864, 23820, 59005, 19433]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.274899,0.998921,27.431529,23.666062
wavmark,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,16000,"[24464, 61864, 23820, 59005, 19433]",none,none,5,1,1,3.0,4.476686,0.998924,38.849263,38.849704
wavmark,5,36,chinese:SSB0112,1,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_01.wav,16000,"[24464, 61864, 23820, 59005, 19433]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.459816,0.998683,30.392228,30.355075
wavmark,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,16000,"[1467, 23087, 43220, 43504, 14583]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.396023,0.999399,28.607689,24.123177
wavmark,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,16000,"[1467, 23087, 43220, 43504, 14583]",none,none,5,1,1,1.0,4.538244,0.999398,37.897488,37.898157
wavmark,5,37,chinese:SSB0112,2,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_02.wav,16000,"[1467, 23087, 43220, 43504, 14583]",opus_64k,Opus 64 kbps,5,1,1,1.0,4.507087,0.999178,30.558969,30.520199
wavmark,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,16000,"[60638, 62841, 4144, 45827, 34234]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.295281,0.998727,25.277931,22.634758
wavmark,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,16000,"[60638, 62841, 4144, 45827, 34234]",none,none,5,1,1,3.0,4.47462,0.998733,37.484208,37.4821
wavmark,5,38,chinese:SSB0112,3,dataset/collusion_300/chinese/SSB0112/chinese_SSB0112_03.wav,16000,"[60638, 62841, 4144, 45827, 34234]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.421438,0.998173,28.044698,28.034717
wavmark,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,16000,"[62173, 23027, 19789, 56404, 59282]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.229935,0.999835,23.514921,21.596638
wavmark,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,16000,"[62173, 23027, 19789, 56404, 59282]",none,none,5,1,1,4.0,4.492748,0.999838,42.662088,42.661971
wavmark,5,39,chinese:SSB0122,1,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_01.wav,16000,"[62173, 23027, 19789, 56404, 59282]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.469456,0.99959,29.871236,29.870552
wavmark,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,16000,"[26615, 29433, 44097, 797, 41046]",mp3_128k,MP3 128 kbps,5,1,1,5.0,4.231734,0.999733,25.401933,22.700848
wavmark,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,16000,"[26615, 29433, 44097, 797, 41046]",none,none,5,1,1,4.0,4.413818,0.999736,43.172464,43.169297
wavmark,5,40,chinese:SSB0122,2,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_02.wav,16000,"[26615, 29433, 44097, 797, 41046]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.404186,0.999524,30.928603,30.925325
wavmark,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,16000,"[11097, 16027, 47698, 25107, 1599]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.336539,0.999898,28.013003,23.899671
wavmark,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,16000,"[11097, 16027, 47698, 25107, 1599]",none,none,5,1,1,2.0,4.544472,0.9999,43.788319,43.788234
wavmark,5,41,chinese:SSB0122,3,dataset/collusion_300/chinese/SSB0122/chinese_SSB0122_03.wav,16000,"[11097, 16027, 47698, 25107, 1599]",opus_64k,Opus 64 kbps,5,1,1,2.0,4.508455,0.99969,31.045029,31.045338
wavmark,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,16000,"[49706, 46306, 28111, 562, 35834]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.171764,0.999593,23.583475,21.641728
wavmark,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,16000,"[49706, 46306, 28111, 562, 35834]",none,none,5,1,1,3.0,4.467966,0.999599,42.485887,42.482306
wavmark,5,42,chinese:SSB0133,1,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_01.wav,16000,"[49706, 46306, 28111, 562, 35834]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.449555,0.999231,29.265204,29.257105
wavmark,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,16000,"[33711, 46296, 22595, 17445, 3291]",mp3_128k,MP3 128 kbps,5,1,1,1.0,4.142936,0.999524,27.133529,23.537066
wavmark,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,16000,"[33711, 46296, 22595, 17445, 3291]",none,none,5,1,0,-1.0,4.357123,0.999526,40.372268,40.371557
wavmark,5,43,chinese:SSB0133,2,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_02.wav,16000,"[33711, 46296, 22595, 17445, 3291]",opus_64k,Opus 64 kbps,5,1,0,-1.0,4.352537,0.999192,30.043022,30.022425
wavmark,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,16000,"[17603, 44378, 36866, 63754, 6906]",mp3_128k,MP3 128 kbps,5,1,1,2.0,3.992716,0.999645,21.080268,19.907465
wavmark,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,16000,"[17603, 44378, 36866, 63754, 6906]",none,none,5,1,1,2.0,4.453093,0.999652,41.927084,41.926297
wavmark,5,44,chinese:SSB0133,3,dataset/collusion_300/chinese/SSB0133/chinese_SSB0133_03.wav,16000,"[17603, 44378, 36866, 63754, 6906]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.442507,0.999239,18.420323,18.481476
wavmark,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,16000,"[40520, 8047, 65528, 3371, 58650]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.340039,0.999889,33.901867,25.365949
wavmark,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,16000,"[40520, 8047, 65528, 3371, 58650]",none,none,5,1,1,4.0,4.457065,0.999891,43.592996,43.592457
wavmark,5,45,chinese:SSB0139,1,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_01.wav,16000,"[40520, 8047, 65528, 3371, 58650]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.450329,0.999706,28.571973,28.574574
wavmark,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,16000,"[20125, 53509, 22270, 63270, 42172]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.386964,0.999897,34.990241,25.497577
wavmark,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,16000,"[20125, 53509, 22270, 63270, 42172]",none,none,5,1,1,3.0,4.490935,0.999898,43.471179,43.471258
wavmark,5,46,chinese:SSB0139,2,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_02.wav,16000,"[20125, 53509, 22270, 63270, 42172]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.485137,0.99971,30.870061,30.868084
wavmark,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,16000,"[29585, 63205, 32843, 54728, 7817]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.363831,0.99861,31.863,25.012423
wavmark,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,16000,"[29585, 63205, 32843, 54728, 7817]",none,none,5,1,1,3.0,4.473296,0.998617,44.098563,44.098574
wavmark,5,47,chinese:SSB0139,3,dataset/collusion_300/chinese/SSB0139/chinese_SSB0139_03.wav,16000,"[29585, 63205, 32843, 54728, 7817]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.463964,0.998402,28.720684,28.7231
wavmark,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,16000,"[36920, 28618, 9242, 50587, 36183]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.267392,0.999908,23.346603,21.493549
wavmark,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,16000,"[36920, 28618, 9242, 50587, 36183]",none,none,5,1,1,3.0,4.491747,0.999914,40.452042,40.450668
wavmark,5,48,chinese:SSB0145,1,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_01.wav,16000,"[36920, 28618, 9242, 50587, 36183]",opus_64k,Opus 64 kbps,5,1,1,2.0,4.470047,0.999625,29.071127,29.074355
wavmark,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,16000,"[60533, 51747, 31719, 57566, 89]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.341893,0.999847,24.201167,22.020966
wavmark,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,16000,"[60533, 51747, 31719, 57566, 89]",none,none,5,1,1,3.0,4.543838,0.999851,43.247345,43.246866
wavmark,5,49,chinese:SSB0145,2,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_02.wav,16000,"[60533, 51747, 31719, 57566, 89]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.525379,0.999518,29.412566,29.415517
wavmark,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,16000,"[44922, 16501, 26374, 45903, 16367]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.358817,0.999937,25.719753,22.869362
wavmark,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,16000,"[44922, 16501, 26374, 45903, 16367]",none,none,5,1,1,3.0,4.547123,0.999939,42.971334,42.970016
wavmark,5,50,chinese:SSB0145,3,dataset/collusion_300/chinese/SSB0145/chinese_SSB0145_03.wav,16000,"[44922, 16501, 26374, 45903, 16367]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.526362,0.999645,30.196082,30.199774
wavmark,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,16000,"[3747, 9555, 62316, 57949, 52558]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.261904,0.999466,35.697438,25.579908
wavmark,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,16000,"[3747, 9555, 62316, 57949, 52558]",none,none,5,1,1,5.0,4.337789,0.999475,41.790514,41.79074
wavmark,5,51,chinese:SSB0149,1,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_01.wav,16000,"[3747, 9555, 62316, 57949, 52558]",opus_64k,Opus 64 kbps,5,1,1,5.0,4.331676,0.99894,32.847566,32.822759
wavmark,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,16000,"[63961, 28765, 44631, 45209, 65394]",mp3_128k,MP3 128 kbps,5,1,1,1.0,4.417784,0.99984,29.409445,24.386186
wavmark,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,16000,"[63961, 28765, 44631, 45209, 65394]",none,none,5,1,1,1.0,4.563902,0.999853,44.975399,44.972917
wavmark,5,52,chinese:SSB0149,2,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_02.wav,16000,"[63961, 28765, 44631, 45209, 65394]",opus_64k,Opus 64 kbps,5,1,1,1.0,4.542729,0.999339,31.886019,31.858757
wavmark,5,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,16000,"[41169, 12452, 30894, 58681, 55140]",mp3_128k,MP3 128 kbps,5,1,1,5.0,4.219989,0.999643,30.029983,24.567847
wavmark,5,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,16000,"[41169, 12452, 30894, 58681, 55140]",none,none,5,1,1,4.0,4.360514,0.99965,43.255858,43.25544
wavmark,5,53,chinese:SSB0149,3,dataset/collusion_300/chinese/SSB0149/chinese_SSB0149_03.wav,16000,"[41169, 12452, 30894, 58681, 55140]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.354321,0.999091,31.50274,31.496572
wavmark,5,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,16000,"[53919, 65317, 22395, 13740, 46875]",mp3_128k,MP3 128 kbps,5,1,1,4.0,4.381711,0.998828,29.920295,24.543651
wavmark,5,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,16000,"[53919, 65317, 22395, 13740, 46875]",none,none,5,1,1,4.0,4.512669,0.998833,40.175878,40.174733
wavmark,5,54,chinese:SSB0193,1,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_01.wav,16000,"[53919, 65317, 22395, 13740, 46875]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.503604,0.998555,30.675268,30.619516
wavmark,5,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,16000,"[9038, 58461, 56036, 6985, 33186]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.347545,0.999158,25.819035,22.922803
wavmark,5,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,16000,"[9038, 58461, 56036, 6985, 33186]",none,none,5,1,1,3.0,4.531375,0.999164,39.727956,39.728335
wavmark,5,55,chinese:SSB0193,2,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_02.wav,16000,"[9038, 58461, 56036, 6985, 33186]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.520318,0.998878,30.959423,30.912264
wavmark,5,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,16000,"[32273, 27569, 5083, 22975, 23936]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.308502,0.999654,25.967165,22.994782
wavmark,5,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,16000,"[32273, 27569, 5083, 22975, 23936]",none,none,5,1,1,2.0,4.507899,0.999657,41.287503,41.28782
wavmark,5,56,chinese:SSB0193,3,dataset/collusion_300/chinese/SSB0193/chinese_SSB0193_03.wav,16000,"[32273, 27569, 5083, 22975, 23936]",opus_64k,Opus 64 kbps,5,1,1,2.0,4.50065,0.999418,31.129182,31.069843
wavmark,5,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,16000,"[25782, 18662, 7819, 26287, 27362]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.286829,0.988852,23.788888,21.772871
wavmark,5,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,16000,"[25782, 18662, 7819, 26287, 27362]",none,none,5,1,1,3.0,4.520545,0.988865,36.458547,36.459097
wavmark,5,57,chinese:SSB0197,1,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_01.wav,16000,"[25782, 18662, 7819, 26287, 27362]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.513244,0.988601,28.431037,28.386082
wavmark,5,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,16000,"[55278, 30660, 63376, 4207, 41547]",mp3_128k,MP3 128 kbps,5,1,1,2.0,4.124352,0.963187,27.494679,23.682981
wavmark,5,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,16000,"[55278, 30660, 63376, 4207, 41547]",none,none,5,1,1,1.0,4.3136,0.96319,38.278028,38.277638
wavmark,5,58,chinese:SSB0197,2,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_02.wav,16000,"[55278, 30660, 63376, 4207, 41547]",opus_64k,Opus 64 kbps,5,1,1,1.0,4.305285,0.962942,30.308125,30.254459
wavmark,5,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,16000,"[33554, 41480, 58086, 50523, 12598]",mp3_128k,MP3 128 kbps,5,1,1,1.0,4.261808,0.986959,24.524063,22.217492
wavmark,5,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,16000,"[33554, 41480, 58086, 50523, 12598]",none,none,5,1,1,1.0,4.48781,0.986951,37.803972,37.804173
wavmark,5,59,chinese:SSB0197,3,dataset/collusion_300/chinese/SSB0197/chinese_SSB0197_03.wav,16000,"[33554, 41480, 58086, 50523, 12598]",opus_64k,Opus 64 kbps,5,1,1,1.0,4.481499,0.986764,28.777722,28.739762
wavmark,5,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,16000,"[29974, 1266, 29388, 3713, 35369]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.344741,0.999516,29.38018,24.377837
wavmark,5,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,16000,"[29974, 1266, 29388, 3713, 35369]",none,none,5,1,1,4.0,4.493141,0.999521,38.7998,38.799577
wavmark,5,60,chinese:SSB0200,1,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_01.wav,16000,"[29974, 1266, 29388, 3713, 35369]",opus_64k,Opus 64 kbps,5,1,1,4.0,4.48693,0.999201,31.693318,31.693183
wavmark,5,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,16000,"[18764, 48883, 8107, 40184, 60466]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.290308,0.998044,28.309856,24.020905
wavmark,5,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,16000,"[18764, 48883, 8107, 40184, 60466]",none,none,5,1,1,3.0,4.440517,0.998046,36.215988,36.214246
wavmark,5,61,chinese:SSB0200,2,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_02.wav,16000,"[18764, 48883, 8107, 40184, 60466]",opus_64k,Opus 64 kbps,5,1,1,3.0,4.438582,0.997803,30.935644,30.93245
wavmark,5,62,chinese:SSB0200,3,dataset/collusion_300/chinese/SSB0200/chinese_SSB0200_03.wav,16000,"[42742, 23398, 29377, 30292, 2870]",mp3_128k,MP3 128 kbps,5,1,1,3.0,4.41226,0.996998,33.715197,25.333197
