model,K,spk,local_t,gi,target,method,target_top1,N_registry,target_margin
wmcodec,3,chinese:SSB0011,1,7,32169,mean,0,1024,-38.18584888
wmcodec,3,chinese:SSB0011,1,7,32169,tct,0,1024,-48.86770426
wmcodec,3,chinese:SSB0011,1,7,29060,mean,0,1024,-47.08607070
wmcodec,3,chinese:SSB0011,1,7,29060,tct,0,1024,-57.32768930
wmcodec,3,chinese:SSB0011,1,7,8186,mean,0,1024,-59.23357169
wmcodec,3,chinese:SSB0011,1,7,8186,tct,0,1024,-50.56753938
wmcodec,3,chinese:SSB0011,1,7,10194,mean,0,1024,-25.92355315
wmcodec,3,chinese:SSB0011,1,7,10194,tct,0,1024,-44.80667721
wmcodec,3,chinese:SSB0011,1,7,17404,mean,0,1024,-31.36107674
wmcodec,3,chinese:SSB0011,1,7,17404,tct,0,1024,-30.81197369
wmcodec,3,chinese:SSB0011,1,7,39665,mean,0,1024,-44.13828723
wmcodec,3,chinese:SSB0011,1,7,39665,tct,0,1024,-50.92020147
wmcodec,3,chinese:SSB0011,1,7,12883,mean,0,1024,-26.79976098
wmcodec,3,chinese:SSB0011,1,7,12883,tct,0,1024,-53.42820470
wmcodec,3,chinese:SSB0011,2,8,18739,mean,0,1024,-61.04352614
wmcodec,3,chinese:SSB0011,2,8,18739,tct,0,1024,-62.92667786
wmcodec,3,chinese:SSB0011,2,8,59928,mean,0,1024,-63.77507922
wmcodec,3,chinese:SSB0011,2,8,59928,tct,0,1024,-65.16126985
wmcodec,3,chinese:SSB0011,2,8,63236,mean,0,1024,-42.49096819
wmcodec,3,chinese:SSB0011,2,8,63236,tct,0,1024,-42.40330328
wmcodec,3,chinese:SSB0011,2,8,2874,mean,0,1024,-14.48143145
wmcodec,3,chinese:SSB0011,2,8,2874,tct,0,1024,-10.28399254
wmcodec,3,chinese:SSB0011,2,8,54705,mean,0,1024,-10.69773016
wmcodec,3,chinese:SSB0011,2,8,54705,tct,0,1024,-31.50358985
wmcodec,3,chinese:SSB0011,2,8,38313,mean,0,1024,-41.98335448
wmcodec,3,chinese:SSB0011,2,8,38313,tct,0,1024,-41.91507514
wmcodec,3,chinese:SSB0011,2,8,30294,mean,0,1024,-58.89882800
wmcodec,3,chinese:SSB0011,2,8,30294,tct,0,1024,-61.15698875
wmcodec,3,chinese:SSB0011,2,8,18147,mean,0,1024,-56.50306078
wmcodec,3,chinese:SSB0011,2,8,18147,tct,0,1024,-60.78868199
wmcodec,3,chinese:SSB0011,2,8,7134,mean,0,1024,-44.58538028
wmcodec,3,chinese:SSB0011,2,8,7134,tct,0,1024,-45.44181556
wmcodec,3,chinese:SSB0011,2,8,61743,mean,0,1024,-69.74231192
wmcodec,3,chinese:SSB0011,2,8,61743,tct,0,1024,-70.42739654
