model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
voicemark,5,chinese:SSB0011,2,8,payload_farthest,1,0.6175,-13.4106,-13.2616,3.8726,0.9616,15.78,0.5803,-0.6137,-15.4324,-15.4324
voicemark,5,chinese:SSB0012,0,9,single_copy,1,0.7494,-1.3580,-1.0586,4.6439,1.0000,147.64,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,mean,1,0.7012,-22.3590,-22.1562,4.1257,0.9742,15.26,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,rp,0,0.7199,-0.3604,1.1570,3.9105,0.9782,16.30,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,random_dirichlet,1,0.6882,-6.0213,-4.9466,4.0767,0.9591,12.75,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,eep,1,0.6963,-10.2098,-9.9627,3.5929,0.9591,11.28,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,fwp,1,0.7159,-42.0237,-41.4627,3.7230,0.9560,13.19,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,dm,1,0.7155,-24.0592,-23.3694,3.8912,0.9637,13.77,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,tct,1,0.7435,-25.8275,-25.6151,3.9042,0.9548,13.17,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,0,9,payload_farthest,1,0.7585,-10.7639,-10.3954,4.1321,0.9796,17.20,0.2132,-0.5354,-25.6151,-25.6793
voicemark,5,chinese:SSB0012,1,10,single_copy,0,0.7149,-0.0184,4.8511,4.6439,1.0000,147.33,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,mean,1,0.7007,-4.9494,-4.9212,4.0737,0.9626,15.73,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,rp,1,0.7328,-13.1831,-12.8744,3.7725,0.9457,14.09,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,random_dirichlet,1,0.6909,-22.6239,-21.9013,3.7202,0.9553,13.46,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,eep,0,0.6624,-0.4137,1.0333,3.4313,0.9393,11.08,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,fwp,1,0.6979,-8.4797,-8.1321,3.2435,0.9451,10.97,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,dm,1,0.7002,-25.8731,-25.5016,3.6678,0.9479,13.11,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,tct,1,0.7136,-15.8176,-15.3006,4.3182,0.9796,18.90,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,1,10,payload_farthest,1,0.6693,-35.1697,-35.0709,3.8137,0.9664,14.45,0.2306,-0.7656,-15.3006,-15.2902
voicemark,5,chinese:SSB0012,2,11,single_copy,0,0.7528,-0.0014,7.1828,4.6439,1.0000,147.66,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,mean,1,0.7039,-23.3654,-22.5539,3.7597,0.9506,11.93,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,rp,1,0.7380,-22.1942,-21.2627,3.5528,0.9465,9.84,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,random_dirichlet,1,0.6664,-5.7382,-5.7245,3.4323,0.9428,10.33,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,eep,1,0.6793,-13.4895,-13.2267,3.9760,0.9642,15.24,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,fwp,1,0.7629,-28.7171,-27.6506,3.8971,0.9586,14.76,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,dm,1,0.7329,-10.6122,-9.2664,4.0452,0.9597,13.71,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,tct,1,0.6639,-12.8862,-12.3394,3.6025,0.9483,12.01,0.2077,0.6125,-12.3394,-12.3429
voicemark,5,chinese:SSB0012,2,11,payload_farthest,1,0.6793,-13.4895,-13.2267,3.9760,0.9642,15.24,0.2077,0.6125,-12.3394,-12.3429
