model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wavmark,2,chinese:SSB0012,1,10,mean,1,1.0000,-3.0000,-3.0000,4.5493,0.9998,44.74,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,rp,1,1.0000,-3.0000,-3.0000,4.5493,0.9998,44.74,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,random_dirichlet,0,1.0000,-0.0000,1.0000,4.6339,1.0000,57.55,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,eep,1,1.0000,-3.0000,-3.0000,4.5493,0.9998,44.74,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,fwp,1,1.0000,-3.0000,-3.0000,4.5493,0.9998,44.74,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,dm,1,1.0000,-3.0000,-3.0000,4.5493,0.9998,44.74,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,tct,1,1.0000,-3.0000,-3.0000,4.5493,0.9998,44.74,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,1,10,payload_farthest,1,1.0000,-3.0000,-3.0000,4.5493,0.9998,44.74,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0012,2,11,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,145.72,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,mean,1,1.0000,-1.0000,-1.0000,4.5910,0.9999,48.62,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,rp,1,1.0000,-1.0000,-1.0000,4.5910,0.9999,48.62,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,random_dirichlet,0,1.0000,-0.0000,1.0000,4.6247,1.0000,56.79,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,eep,1,1.0000,-1.0000,-1.0000,4.5910,0.9999,48.62,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,fwp,1,1.0000,-1.0000,-1.0000,4.5910,0.9999,48.62,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,dm,1,1.0000,-1.0000,-1.0000,4.5910,0.9999,48.62,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,tct,1,1.0000,-1.0000,-1.0000,4.5910,0.9999,48.62,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0012,2,11,payload_farthest,1,1.0000,-1.0000,-1.0000,4.5910,0.9999,48.62,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,133.04,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,mean,1,1.0000,-1.0000,-1.0000,4.4780,0.9990,41.42,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,rp,1,1.0000,-1.0000,-1.0000,4.4780,0.9990,41.42,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,random_dirichlet,0,1.0000,-0.0000,1.0000,4.6347,1.0000,58.40,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,eep,1,1.0000,-1.0000,-1.0000,4.4780,0.9990,41.42,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,fwp,1,1.0000,-1.0000,-1.0000,4.4780,0.9990,41.42,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,dm,1,1.0000,-1.0000,-1.0000,4.4780,0.9990,41.42,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,tct,1,1.0000,-1.0000,-1.0000,4.4780,0.9990,41.42,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,0,12,payload_farthest,1,1.0000,-1.0000,-1.0000,4.4780,0.9990,41.42,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,1,13,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,133.04,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,mean,1,1.0000,-3.0000,-3.0000,4.4887,0.9986,39.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,rp,1,1.0000,-3.0000,-3.0000,4.4887,0.9986,39.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,random_dirichlet,1,1.0000,-1.0000,-1.0000,4.5860,0.9996,45.38,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,eep,1,1.0000,-3.0000,-3.0000,4.4887,0.9986,39.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,fwp,1,1.0000,-3.0000,-3.0000,4.4887,0.9986,39.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,dm,1,1.0000,-3.0000,-3.0000,4.4887,0.9986,39.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,tct,1,1.0000,-3.0000,-3.0000,4.4887,0.9986,39.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,1,13,payload_farthest,1,1.0000,-3.0000,-3.0000,4.4887,0.9986,39.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0016,2,14,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,133.04,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,mean,1,1.0000,-1.0000,-1.0000,4.5846,0.9995,44.71,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,rp,1,1.0000,-1.0000,-1.0000,4.5846,0.9995,44.71,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,random_dirichlet,0,1.0000,-0.0000,1.0000,4.6396,1.0000,60.08,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,eep,1,1.0000,-1.0000,-1.0000,4.5846,0.9995,44.71,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,fwp,1,1.0000,-1.0000,-1.0000,4.5846,0.9995,44.71,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,dm,1,1.0000,-1.0000,-1.0000,4.5846,0.9995,44.71,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,tct,1,1.0000,-1.0000,-1.0000,4.5846,0.9995,44.71,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0016,2,14,payload_farthest,1,1.0000,-1.0000,-1.0000,4.5846,0.9995,44.71,nan,nan,-1.0000,-1.0000
wavmark,2,chinese:SSB0018,0,15,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,144.22,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,mean,1,1.0000,-4.0000,-4.0000,4.5344,0.9997,45.70,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,rp,1,1.0000,-4.0000,-4.0000,4.5344,0.9997,45.70,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,random_dirichlet,0,1.0000,-0.0000,1.0000,4.5689,0.9998,48.26,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,eep,1,1.0000,-4.0000,-4.0000,4.5344,0.9997,45.70,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,fwp,1,1.0000,-4.0000,-4.0000,4.5344,0.9997,45.70,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,dm,1,1.0000,-4.0000,-4.0000,4.5344,0.9997,45.70,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,tct,1,1.0000,-4.0000,-4.0000,4.5344,0.9997,45.70,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,0,15,payload_farthest,1,1.0000,-4.0000,-4.0000,4.5344,0.9997,45.70,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,144.22,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,mean,1,1.0000,-4.0000,-4.0000,4.5003,0.9995,44.52,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,rp,1,1.0000,-4.0000,-4.0000,4.5003,0.9995,44.52,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,random_dirichlet,1,1.0000,-2.0000,-2.0000,4.5586,0.9998,47.60,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,eep,1,1.0000,-4.0000,-4.0000,4.5003,0.9995,44.52,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,fwp,1,1.0000,-4.0000,-4.0000,4.5003,0.9995,44.52,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,dm,1,1.0000,-4.0000,-4.0000,4.5003,0.9995,44.52,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,tct,1,1.0000,-4.0000,-4.0000,4.5003,0.9995,44.52,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,1,16,payload_farthest,1,1.0000,-4.0000,-4.0000,4.5003,0.9995,44.52,nan,nan,-4.0000,-4.0000
wavmark,2,chinese:SSB0018,2,17,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,144.22,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,mean,1,1.0000,-2.0000,-2.0000,4.5782,0.9997,46.66,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,rp,1,1.0000,-2.0000,-2.0000,4.5782,0.9997,46.66,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,random_dirichlet,0,1.0000,-0.0000,1.0000,4.6354,1.0000,58.52,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,eep,1,1.0000,-2.0000,-2.0000,4.5782,0.9997,46.66,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,fwp,1,1.0000,-2.0000,-2.0000,4.5782,0.9997,46.66,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,dm,1,1.0000,-2.0000,-2.0000,4.5782,0.9997,46.66,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,tct,1,1.0000,-2.0000,-2.0000,4.5782,0.9997,46.66,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0018,2,17,payload_farthest,1,1.0000,-2.0000,-2.0000,4.5782,0.9997,46.66,nan,nan,-2.0000,-2.0000
wavmark,2,chinese:SSB0033,0,18,single_copy,0,1.0000,-0.0000,1.0000,4.6439,1.0000,147.64,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,0,18,mean,1,1.0000,-3.0000,-3.0000,4.5227,0.9997,44.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,0,18,rp,1,1.0000,-3.0000,-3.0000,4.5227,0.9997,44.92,nan,nan,-3.0000,-3.0000
wavmark,2,chinese:SSB0033,0,18,random_dirichlet,1,1.0000,-4.0000,-4.0000,4.5336,0.9997,45.39,nan,nan,-3.0000,-3.0000
