model,K,spk,local_t,gi,method,ASR,presence,S_C,margin,PESQ,STOI,SI_SDR,rho_wave,rho_det,cb_margin,cb_shuf_margin
wmcodec,8,chinese:SSB0011,2,8,rp,1,,-32.2435,-31.5295,3.9583,0.9786,15.05,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0011,2,8,random_dirichlet,1,,-19.8780,-19.2219,4.0066,0.9802,16.17,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0011,2,8,eep,1,,-21.4275,-21.0687,4.3860,0.9905,18.89,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0011,2,8,fwp,1,,-21.7982,-21.1056,3.5314,0.9744,14.32,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0011,2,8,dm,1,,-11.9340,-8.9178,4.0632,0.9818,16.57,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0011,2,8,tct,1,,-10.7229,-10.6609,4.1119,0.9828,16.49,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0011,2,8,payload_farthest,1,,-20.4864,-20.2151,4.3260,0.9891,19.50,-0.0786,-0.1448,-10.6609,-10.6609
wmcodec,8,chinese:SSB0012,0,9,single_copy,1,,-4.5018,-3.8328,4.6439,1.0000,145.83,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,mean,1,,-7.8396,-5.3200,4.2925,0.9810,13.43,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,rp,1,,-25.6944,-25.2066,4.1642,0.9755,10.91,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,random_dirichlet,1,,-14.2458,-13.1213,4.2262,0.9779,12.34,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,eep,1,,-19.8585,-19.3057,4.4480,0.9888,16.32,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,fwp,1,,-20.3531,-19.6296,4.1386,0.9746,11.27,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,dm,1,,-5.9211,-4.3367,4.2840,0.9811,13.35,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,tct,1,,-2.4086,-0.7341,4.1597,0.9761,11.43,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,0,9,payload_farthest,1,,-26.5440,-26.5112,4.4836,0.9897,16.39,0.0430,0.0660,-0.7341,-0.7335
wmcodec,8,chinese:SSB0012,1,10,single_copy,1,,-1.2494,-0.9020,4.6439,1.0000,145.62,-0.1982,0.1697,-12.4997,-12.4997
